candidate_id,block,artifact_units,safe_units,yield_estimable_units,conditional_estimable_units,joint_feasibility,continuous_surface_eligible,D_support,D_order,D_lag,D_cover,Z_D_support,Z_D_order,Z_D_lag,Z_D_cover,E_D_support,E_D_order,E_D_lag,E_D_cover,JK_D_support,JK_D_order,JK_D_lag,JK_D_cover,JK_Z_D_support,JK_Z_D_order,JK_Z_D_lag,JK_Z_D_cover,candidate_failure_reasons
dci_p084,dose_plane,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
dci_p085,dose_plane,4,4,4,4,True,True,0.2634951604175855,0.12111624418301647,34.63991514008347,9.25548811149489,5.394584540926363,24.272132622778,31.18844840180417,4.743214494064244,5.394584540926363,24.272132622778,31.18844840180417,4.743214494064244,0.02539901921564331,0.01682063495253841,4.3367407728551965,0.14373403733550805,0.6181332291520582,3.542951246492352,4.285529872118237,0.3091607489932421,
dci_p086,dose_plane,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
dci_p087,dose_plane,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
dci_p088,geometry_plane,4,4,4,3,True,True,0.29542656073235674,0.1603024340290116,58.41917586759049,11.126916281919684,6.405477486777094,27.53229115074898,59.65214429434289,8.480373377576074,6.405477486777094,27.53229115074898,59.65214429434289,8.480373377576074,0.026271621519212314,0.014113177774636713,2.533253067717795,0.42339108333991043,0.6588992238331326,2.5515580585186317,2.7506913226337417,0.8979967189167235,
dci_p089,geometry_plane,4,4,4,4,True,True,0.18091478711621325,0.1046794242399126,16.121724572023815,8.56703957688015,3.38297516998069,21.06912374362451,13.018926847884646,3.534840145616291,3.38297516998069,21.06912374362451,13.018926847884646,3.534840145616291,0.01714015845067895,0.020755249034268508,0.471257894683477,0.06520921289016195,0.41239660204266476,4.362756290506225,0.45795864560236144,0.15174917730912785,
dci_p090,geometry_plane,4,4,4,4,True,True,0.0955387391289055,0.1101947303790824,38.059666500737315,9.464178543105692,1.3922379951875188,24.231732020417247,36.2309982091413,4.95376856082974,1.3922379951875188,24.231732020417247,36.2309982091413,4.95376856082974,0.02115671708919975,0.006451771822108467,0.191716861859557,0.1582126033154584,0.5306160664173898,1.470484793170131,0.19586824355103316,0.33556303913583696,
dci_p091,geometry_plane,4,4,4,4,True,True,0.09458293597449642,0.16947968083398368,15.37065745132333,9.274424858226313,1.395763341361452,54.46119705002581,15.28727787427507,4.951510552569618,1.395763341361452,54.46119705002581,15.28727787427507,4.951510552569618,0.0028681110241844136,0.005745839622335623,0.64586234664924,0.26800584844941006,0.07086855646474391,1.8797121480685905,0.750531919944594,0.5478121003042395,
dci_p092,geometry_plane,4,4,1,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled event yield 40 is below the registered minimum 48
dci_p093,geometry_plane,4,4,4,4,True,True,0.08919709163295214,0.14571580213086877,16.746923551167672,9.023049370898496,1.2077586895632466,37.531428027761955,13.752925953420267,5.126154610478609,1.2077586895632466,37.531428027761955,13.752925953420267,5.126154610478609,0.009594003257691674,0.010870775651316516,0.8522907868147178,0.24859490629019806,0.23105152553952604,2.8567845345671756,0.8054966590439014,0.6110389876964395,
dci_p094,geometry_plane,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
dci_p095,geometry_plane,4,4,4,4,True,True,0.08966629910657442,0.13321039095594803,32.35328727302477,9.39932743799317,1.277385048511435,30.13466787588911,29.120931129276393,5.238893489767204,1.277385048511435,30.13466787588911,29.120931129276393,5.238893489767204,0.006405403362641138,0.010409951084356335,1.5557561671251285,0.09365288631593854,0.16699100994464547,2.418854093208664,1.510352717856267,0.20944760647615923,
