q,phase,dt_ms,outcome,contained_local_cycle,bounded_ceiling_cycle,core_poincare_closure_scaled,core_recent_peak_drift,final_fast_rhs_max_per_ms,core_status,core_returns,core_period_ms,core_period_cv,core_peak_hz,core_tail_mean_hz,core_sustained_ceiling,core_support_violations,core_bound_violations,core_return_times_ms,annulus_status,annulus_returns,annulus_period_ms,annulus_period_cv,annulus_peak_hz,annulus_tail_mean_hz,annulus_sustained_ceiling,annulus_support_violations,annulus_bound_violations,annulus_return_times_ms,bath_status,bath_returns,bath_period_ms,bath_period_cv,bath_peak_hz,bath_tail_mean_hz,bath_sustained_ceiling,bath_support_violations,bath_bound_violations,bath_return_times_ms,checkpoint_time_ms
0.84,0.5,0.0625,bounded_CCO,True,False,6.719522133354263e-07,8.525887474181063e-05,0.000303323824862259,C,23,520.0234333580138,6.555952641068107e-08,144.41093802452087,13.724584654442959,False,0,0,"[393.74782810189515, 913.7411119361665, 1433.7645267915937, 1953.7879458502696, 2473.811419342897, 2993.834808870537, 3513.85824600894, 4033.881696078657, 4553.905096956305, 5073.9285521967595, 5593.951972124703, 6113.975391057194, 6633.998864422375, 7154.022254162275, 7674.045691173552, 8194.069141454895, 8714.09254220578, 9234.115997318946, 9754.139417458884, 10274.162836264413, 10794.186309502145, 11314.209699454306, 11834.233136338455]",C,23,520.0234347964924,3.903210150166351e-08,94.4581851363182,8.501994370356455,False,0,0,"[400.2665954878155, 920.2588942536964, 1440.2823007195916, 1960.3057543901348, 2480.329170178804, 3000.3525956349476, 3520.3760583197245, 4040.399455742942, 4560.422895235297, 5080.4463345856275, 5600.469745957787, 6120.493199530094, 6640.516615483405, 7160.540040841093, 7680.56350368963, 8200.586901014925, 8720.610340408464, 9240.633779922991, 9760.657191197017, 10280.680644670281, 10800.70406078823, 11320.727486047466, 11840.750949059759]",O_unresolved,0,,,9.971914812922478,1.2170388496912152,False,0,0,[],2473.811419342897
0.84,0.75,0.0625,bounded_CCO,True,False,4.744994245441702e-06,2.0002501343724736e-05,0.00030111261105275416,C,23,520.0234275680147,7.044610139007874e-08,144.53205466270447,13.7244493736813,False,0,0,"[392.22731447929, 912.2185772748812, 1432.2420296051496, 1952.2654457562694, 2472.2888669501267, 2992.312342585274, 3512.335728544637, 4032.3591678201965, 4552.382614332158, 5072.406017340986, 5592.429474721297, 6112.4528910852905, 6632.476312152164, 7152.499787659845, 7672.523173831496, 8192.546612979908, 8712.570059703536, 9232.593462585563, 9752.616919838567, 10272.640336414594, 10792.663757354487, 11312.687232734703, 11832.710619118638]",C,23,520.0234318009528,3.347231456389007e-08,94.49774026870728,8.501865806363842,False,0,0,"[398.74621239016915, 918.7363770835979, 1438.7598081501565, 1958.7832212694673, 2478.806676605914, 2998.830089626536, 3518.853516738065, 4038.8769766696437, 4558.900375739121, 5078.923816892926, 5598.947253482693, 6118.970666504701, 6638.99412174208, 7159.017534927397, 7679.040961940428, 8199.064422035815, 8719.087821007346, 9239.111262062292, 9759.134698816308, 10279.158111740151, 10799.181566878467, 11319.204980228475, 11839.22840714301]",O_unresolved,0,,,9.961196221411228,1.2169771436453163,False,0,0,[],2472.2888669501267
0.8425,0.0,0.0625,bounded_CCO,True,False,2.4596430881343536e-06,0.0014608521668941956,0.0010891309872606875,C,22,543.595296839642,3.633521941525001e-08,142.88382232189178,13.607089282845346,False,0,0,"[471.8382730888253, 1015.4310504692218, 1559.0263236115477, 2102.621663699771, 2646.2169279214554, 3189.8122781407087, 3733.4075331910476, 4277.002875677822, 4820.598139419977, 5364.193472796365, 5907.788746606995, 6451.384070864919, 6994.979354750819, 7538.574669882159, 8082.169963850611, 8625.765269847217, 9169.360573906688, 9712.955870760396, 10256.55118491968, 10800.146472623264, 11343.741796891187, 11887.337075438605]",C,22,543.5952949423499,3.549620368409728e-08,93.43264251947403,8.43454136730668,False,0,0,"[478.4170419981678, 1022.009712471339, 1565.6050019702577, 2109.200312823931, 2652.7956103595257, 3196.3909141673967, 3739.9862194945936, 4283.581516248761, 4827.17682937519, 5370.772119066866, 5914.367440000139, 6457.962722620522, 7001.5580513682335, 7545.153326908471, 8088.748663478711, 8632.343931929916, 9175.9392678526, 9719.534537685233, 10263.129866578245, 10806.725144176073, 11350.320466034975, 11893.915751405295]",O_unresolved,0,,,9.836497716605663,1.2294841653638577,False,0,0,[],2646.2169279214554
0.8425,0.25,0.0625,bounded_CCO,True,False,4.13407190379035e-06,0.001515503283468712,0.0003099318166524481,C,22,543.5953161715746,7.852220043578432e-08,142.88383722305298,13.614199186783068,False,0,0,"[427.8252671130086, 971.4089946760218, 1515.0043317741029, 2058.599600249337, 2602.1949293393786, 3145.790207886389, 3689.3855278541546, 4232.980816479704, 4776.576127317058, 5320.171426029066, 5863.766727727851, 6407.362036534988, 6950.9573290872095, 7494.552647998311, 8038.1479313975715, 8581.743260421465, 9125.338534661705, 9668.93387380722, 10212.529138882426, 10756.12448815825, 11299.719744062648, 11843.31508739715]",C,22,543.5953021589376,6.1766916073971195e-09,93.43323856592178,8.433698259081186,False,0,0,"[434.4043424115156, 977.9876827642391, 1521.5829750516034, 2065.178291847626, 2608.7735782155924, 3152.36890282214, 3695.9641821146593, 4239.559514539293, 4783.15478674749, 5326.750126392824, 5870.3453921139235, 6413.940724731921, 6957.535998214714, 7501.131323800957, 8044.726605052375, 8588.321923602418, 9131.917212629758, 9675.51252413914, 10219.107820949755, 10762.703125413851, 11306.29843001536, 11849.893727426568]",O_unresolved,0,,,9.836344048380852,1.2268574297021027,False,0,0,[],2602.1949293393786
0.8425,0.5,0.0625,bounded_CCO,True,False,2.8843374834517267e-06,0.0010392999098904866,0.0002996003093620362,C,22,543.5952904768232,5.577932793249015e-08,142.87260174751282,13.611862507505629,False,0,0,"[418.43017481891087, 962.0078603406707, 1505.603138602605, 2049.1984573054497, 2592.793747328218, 3136.3890568996826, 3679.9843570100948, 4223.579657441858, 4767.174967648625, 5310.7702589328355, 5854.365579244789, 6397.9608613752, 6941.556191801171, 7485.151464771724, 8028.74680532054, 8572.342069125245, 9115.937419805394, 9659.532674438493, 10203.128016511111, 10746.723280711023, 11290.318613672887, 11833.91388794158]",C,22,543.595308046694,2.499175094022774e-08,93.43089163303375,8.431645146614784,False,0,0,"[425.00947211606467, 968.5865100392843, 1512.1818339839963, 2055.777112295169, 2599.372445803843, 3142.9677170296313, 3686.563055701414, 4230.1583224977585, 4773.753654141597, 5317.348928700489, 5860.944253311956, 6404.539535640485, 6948.134853215138, 7491.730143320602, 8035.325453853973, 8578.920751743755, 9122.51605523102, 9666.111360912753, 10209.706657345916, 10753.301970827228, 11296.8972601975, 11840.492581485998]",O_unresolved,0,,,9.836400859057903,1.2258954112419855,False,0,0,[],2592.793747328218
0.8425,0.75,0.0625,bounded_CCO,True,False,1.1787224252046321e-06,0.0014837757125051236,0.00029735988364650874,C,22,543.5953006029758,1.4417175485946387e-08,142.88051426410675,13.611446509552291,False,0,0,"[416.91275464286895, 960.4892652544368, 1504.0845494529751, 2047.6798756011854, 2591.2751524455434, 3134.870488713037, 3678.4657563940445, 4222.061102789482, 4765.656361301316, 5309.251707223806, 5852.846967168382, 6396.442303983535, 6940.037573994014, 7483.632901693752, 8027.228181776937, 8570.823500353159, 9114.418790515989, 9658.014099960557, 10201.609400211151, 10745.204700515904, 11288.800010862975, 11832.395302020079]",C,22,543.5952910390273,5.301309852032036e-08,93.43347698450089,8.43128896429447,False,0,0,"[423.49212283791996, 967.0679446606699, 1510.6632218426548, 2054.25854239305, 2597.853829209302, 3141.449142720484, 3685.044437317895, 4228.639743785212, 4772.235046171342, 5315.830345588262, 5859.425655770748, 6403.020948128497, 6946.616266114955, 7490.211551404735, 8033.8068772027655, 8577.402155415746, 9120.99748903309, 9664.592760160396, 10208.18809873459, 10751.783365638717, 11295.378697184906, 11838.973971851672]",O_unresolved,0,,,9.835012257099152,1.2257347214421417,False,0,0,[],2591.2751524455434
0.845,0.0,0.0625,bounded_CCO,True,False,9.416272899481505e-08,0.0027952511156833443,0.008236650200633041,C,21,573.0890575026309,3.4701676368491464e-08,140.95431566238403,11.915445101899122,False,0,0,"[502.7334489789337, 1075.8213088127357, 1648.9103495720433, 2221.9994604250346, 2795.0884799468354, 3368.177566060797, 3941.2666190262457, 4514.355680441207, 5087.444766792822, 5660.533803544974, 6233.622910314025, 6806.711935355909, 7379.801017393471, 7952.890075869601, 8525.979133214254, 9099.068225067069, 9672.157257754641, 10245.246360441202, 10818.335391001683, 11391.424468963849, 11964.513532949095]",C,21,573.0890658784301,1.6016130464836793e-08,92.08814799785614,7.472996520154557,False,0,0,"[509.3870269742717, 1082.4748102821277, 1655.5639076849145, 2228.6529391076338, 2801.7420242291128, 3374.8310746734696, 3947.920140796817, 4521.009216899636, 5094.098264087197, 5667.18736512226, 6240.2763940767545, 6813.365476060299, 7386.4545307426215, 7959.543593738413, 8532.632674065182, 9105.721718135452, 9678.810816024228, 10251.899849227402, 10824.98892807479, 11398.077986992766, 11971.167046862693]",O_unresolved,0,,,9.557349607348442,1.077762620949731,False,0,0,[],2795.0884799468354
0.845,0.25,0.0625,bounded_CCO,True,False,1.4532716624090579e-06,0.002815137667589426,0.0010806837584827365,C,21,573.0890522653681,4.991711404031811e-08,140.95450937747955,13.37616118633127,False,0,0,"[458.7419447560377, 1031.825292655611, 1604.9143437046744, 2178.003443696565, 2751.092470370286, 3324.1815670173078, 3897.2706057426585, 4470.359677674952, 5043.448749810994, 5616.537797065351, 6189.626902554589, 6762.715925167032, 7335.8050177350515, 7908.8940619751365, 8481.983129834523, 9055.072207475801, 9628.161250663168, 10201.250361648183, 10774.339380201001, 11347.428468691034, 11920.517518444287]",C,21,573.089067623765,2.7769035724018253e-08,92.08811074495316,8.303636450091835,False,0,0,"[465.39567806820685, 1038.4788046633942, 1611.5678909524556, 2184.6569304121276, 2757.746023646458, 3330.8350631343988, 3903.9241373433388, 4477.013202525968, 5050.102257772624, 5623.19134856483, 6196.2803849114225, 6769.369475003177, 7342.4585187350585, 7915.54758981207, 8488.636659224616, 9061.725711349607, 9634.814806357557, 10207.903839592751, 10780.992926543751, 11354.081974517267, 11927.171042464046]",O_unresolved,0,,,9.5573291182518,1.2274327772267966,False,0,0,[],2751.092470370286
0.845,0.5,0.0625,bounded_CCO,True,False,1.7457394287004655e-06,0.0021123192650198915,0.001264702282749201,C,21,573.0890656021517,2.390043391229894e-08,140.95595479011536,13.43783158451103,False,0,0,"[449.36054195611865, 1022.4409173079999, 1595.5299434942792, 2168.619040070328, 2741.708078891603, 3314.7971507530538, 3887.8862229848546, 4460.975270168468, 5034.064375753302, 5607.153398295127, 6180.242490792213, 6753.331535128198, 7326.420602916759, 7899.509680653769, 8472.598723770408, 9045.687834850993, 9618.776853333224, 10191.865941752343, 10764.954991601464, 11338.044055318143, 11911.133138558798]",C,21,573.0890635189268,1.8447093609886704e-08,92.08597242832184,8.336399344354682,False,0,0,"[456.0144177336419, 1029.0944039663154, 1602.18349671108, 2175.272536272827, 2748.361610427281, 3321.4506756834976, 3894.539730875847, 4467.628821741391, 5040.717858033856, 5613.806948070971, 6186.895991876641, 6759.985062899202, 7333.074132385293, 7906.163184456005, 8479.252279537252, 9052.341312718348, 9625.430399614745, 10198.51944766201, 10771.608515554364, 11344.697589268022, 11917.786638218791]",O_unresolved,0,,,9.557290934026241,1.232114881511774,False,0,0,[],2741.708078891603
0.845,0.75,0.0625,bounded_CCO,True,False,2.7260712944997582e-06,0.0018876070850969854,0.0013093586646731165,C,21,573.0890737451246,6.249927681496021e-08,140.95501601696014,13.445003885550875,False,0,0,"[447.84582852376883, 1020.9256059933372, 1594.0146654876357, 2167.103721749887, 2740.192815065554, 3313.2818466722597, 3886.370948273276, 4459.459980301242, 5032.549057179675, 5605.638122629877, 6178.727174823092, 6751.8162736379845, 7324.905301181343, 7897.994398701714, 8471.083436246323, 9044.172509050632, 9617.261580007967, 10190.35062813306, 10763.439732445619, 11336.528755927313, 11909.617849368433]",C,21,573.0890568669225,4.2028694803640356e-08,92.08793938159943,8.340099699467146,False,0,0,"[454.49976845662803, 1027.5791206093702, 1600.6681823097283, 2173.757263759499, 2746.8463070009716, 3319.935404053142, 3893.0244383859904, 4466.113516399575, 5039.202576443686, 5612.291635482536, 6185.380721153338, 6758.469761279661, 7331.558855186984, 7904.647893766158, 8477.736968645764, 9050.826032922598, 9623.915088837724, 10197.004178727158, 10770.093215740026, 11343.18230650435, 11916.271349327926]",O_unresolved,0,,,9.55725833773613,1.232589551567392,False,0,0,[],2740.192815065554
0.85,0.0,0.0625,bounded_CCO,True,False,5.588972550084168e-07,0.0018256011153720661,0.007105629377979027,C,17,670.476086911313,3.7897744773559924e-08,135.89178025722504,8.088601954693083,False,0,0,"[603.8099581363357, 1274.2859055388653, 1944.7620175410543, 2615.2381125836678, 3285.714189769805, 3956.1903235638324, 4626.666383369348, 5297.14248241303, 5967.618598418117, 6638.094662597846, 7308.570783452345, 7979.046864179077, 8649.52295024627, 9319.999087238255, 9990.475138395628, 10660.951246299723, 11331.427347972194]",C,17,670.4760905506768,2.907428237552869e-08,88.49456906318665,5.0659566049272575,False,0,0,"[610.6774949710295, 1281.1534581973967, 1951.629579344951, 2622.1056527228693, 3292.581747602874, 3963.0578635004726, 4633.533931975983, 5304.010043352122, 5974.4861325511765, 6644.962217606704, 7315.438345426822, 7985.914408005254, 8656.390509590048, 9326.866614637724, 9997.342689850942, 10667.818807909025, 11338.294886289754]",O_unresolved,0,,,8.45463015139103,0.9649497871157042,False,0,0,[],3285.714189769805
0.85,0.25,0.0625,bounded_CCO,True,False,2.0042746153360327e-06,0.0019398079108480567,0.00395417959022897,C,18,670.4761002154568,3.910881344538135e-08,135.89228689670563,12.254755275148318,False,0,0,"[559.8531401335105, 1230.3286837791527, 1900.8047947991404, 2571.2808620705828, 3241.756986000364, 3912.233061754323, 4582.709150906153, 5253.185282909769, 5923.661337162374, 6594.1374481441935, 7264.6135448380655, 7935.089620999752, 8605.565753774423, 9276.04181522796, 9946.517913249563, 10616.994030907832, 11287.470094061739, 11957.946213895933]",C,18,670.4761005929122,2.8155284057669574e-08,88.49453181028366,7.635640348502975,False,0,0,"[566.7207275516985, 1237.196244990059, 1907.6723304250647, 2578.1484178165, 3248.624545830223, 3919.100606782226, 4589.576710695092, 5260.052811974897, 5930.528889527987, 6601.005009906459, 7271.481084530313, 7941.957178636718, 8612.433295786062, 9282.909363484268, 9953.385474089433, 10623.86156453659, 11294.337648816996, 11964.81377586817]",O_unresolved,0,,,8.454596623778343,1.1310889631948489,False,0,0,[],3241.756986000364
0.85,0.5,0.0625,bounded_CCO,True,False,8.838121954249027e-07,0.002005762789005188,0.0032869408661673734,C,18,670.4760955897236,2.424597697373976e-08,135.89118421077728,12.663796890881136,False,0,0,"[550.4936884321479, 1220.9688936856262, 1891.4450163544689, 2561.921094141041, 3232.3971820320535, 3902.873316074655, 4573.349369062087, 5243.825478785856, 5914.301577514722, 6584.7776524138635, 7255.2537839322995, 7925.72984741683, 8596.205944178804, 9266.682063874438, 9937.158125764145, 10607.63424434096, 11278.110328750992, 11948.586412533316]",C,18,670.4760971067395,3.7102187401657194e-08,88.494211435318,7.8690498470126125,False,0,0,"[557.3612813154124, 1227.8364491354864, 1898.3125783216797, 2568.788638682668, 3239.2647416439986, 3909.740844463852, 4580.216921060559, 5250.693040490578, 5921.169116649988, 6591.645209802946, 7262.121328495002, 7932.597395235221, 8603.073504890168, 9273.54959687555, 9944.02568020067, 10614.501806304186, 11284.977871660785, 11955.453971520888]",O_unresolved,0,,,8.454639464616776,1.1694575743001518,False,0,0,[],3232.3971820320535
0.85,0.75,0.0625,bounded_CCO,True,False,1.1004795556046739e-06,0.002157366005039305,0.0031319636347685005,C,18,670.4760987690582,5.224113092981198e-08,135.89052855968475,12.712977346178784,False,0,0,"[548.9832699447167, 1219.4584416480004, 1889.9345709247978, 2560.4106268667974, 3230.8867395285624, 3901.362833505109, 4571.838911352637, 5242.315045804776, 5912.791104546318, 6583.267204249853, 7253.743319187628, 7924.219384029638, 8594.695505542873, 9265.171585204393, 9935.647671932356, 10606.123807855787, 11276.599859676184, 11947.075968239531]",C,18,670.4760995033721,2.655950144974949e-08,88.4942039847374,7.8969504315909855,False,0,0,"[555.8508776160688, 1226.3260016628506, 1896.8021008819196, 2567.278179711994, 3237.7543013569257, 3908.230373930487, 4578.706469309913, 5249.182584399404, 5919.658653376738, 6590.134765250598, 7260.610853643894, 7931.086939199828, 8601.563067516385, 9272.039129291421, 9942.51523137495, 10612.99133561547, 11283.467411329933, 11953.943529885066]",O_unresolved,0,,,8.454627357423306,1.1738611384877702,False,0,0,[],3230.8867395285624
