tau_fast_s,tau_slow_s,q_hold,phase,source_dt_ms,q_reserve,tau_depletion_ms,low_state_entry_ms,q_exit,m_exit,additive_exit_mv,max_abs_q_excursion,fold_margin_at_exit_mv,replay_finite_domain_pass,small_q_excursion_pass,dynamic_fold_margin_pass,active_q_below_entry_fold,effective_tau_recovery_ms,time_to_qsafe_ms,persistence_off_bound_ms,reset_time_ms,reset_horizon_pass,q_at_reset,protected_margin_min_mv,protected_margin_pass,release_after_reset_ms,q_at_additive_release,q_never_decreases_after_reset,post_reset_release_pass,handoff_pass,path_pass
15.0,70.0,0.84,0.5,0.0625,0.8386919040736557,302.434786894067,118.0,0.8398121215776826,0.2324153482913971,0.37186455726623535,0.0002235680936042428,0.133179129144737,True,True,True,True,37793.10692970313,52510.52795117696,2629.9184229899865,52510.52795117696,True,0.885,0.133179129144737,True,35073.56905260884,0.8920849444635522,True,True,True,True
15.0,70.0,0.84,0.75,0.0625,0.8386919040736557,302.434786894067,118.0,0.8398121216393258,0.23241524398326874,0.37186439037323,0.0002235680640682025,0.1331789631398277,True,True,True,True,37793.1147336953,52510.53875549886,2629.9184229899865,52510.53875549886,True,0.885,0.1331789631398277,True,35073.56366700143,0.8920849433356401,True,True,True,True
15.0,70.0,0.8425,0.0,0.125,0.8413144532634171,273.10824806823996,118.0,0.8423097062345969,0.23083098232746124,0.369329571723938,0.00022494129926275974,0.16691400536100415,True,True,True,True,37912.01693006505,51068.95548945244,2629.9184229899865,51068.95548945244,True,0.885,0.16691400536100415,True,34991.48544204335,0.8920677619615138,True,True,True,True
15.0,70.0,0.8425,0.25,0.125,0.8413144532634171,273.10824806823996,118.0,0.8423097062213283,0.23083101212978363,0.36932961940765385,0.00022494130584960192,0.16691405285190955,True,True,True,True,37912.01468630066,51068.95247573453,2629.9184229899865,51068.95247573453,True,0.885,0.16691405285190955,True,34991.486991349426,0.8920677622856731,True,True,True,True
15.0,70.0,0.8425,0.5,0.125,0.8413144532634171,273.10824806823996,118.0,0.8423097061460407,0.23083116114139557,0.36932985782623295,0.00022494134441219948,0.16691429017646073,True,True,True,True,37912.00346748267,51068.93741302839,2629.9184229899865,51068.93741302839,True,0.885,0.16691429017646073,True,34991.494737876856,0.8920677639064635,True,True,True,True
15.0,70.0,0.8425,0.75,0.125,0.8413144532634171,273.10824806823996,118.0,0.8423097060374647,0.23083138465881348,0.3693302154541016,0.00022494139950401948,0.1669146462265757,True,True,True,True,37911.986639268114,51068.91481612372,2629.9184229899865,51068.91481612372,True,0.885,0.1669146462265757,True,34991.50635765862,0.8920677663376454,True,True,True,True
15.0,70.0,0.8425,0.0,0.0625,0.8413144532634171,273.10824806823996,118.0,0.8423097887763378,0.23048906028270721,0.3687824964523316,0.00022488125694175576,0.1663681295302572,True,True,True,True,37937.777131988434,51103.60119897192,2629.9184229899865,51103.60119897192,True,0.885,0.1663681295302572,True,34973.69707427517,0.8920640405362953,True,True,True,True
15.0,70.0,0.8425,0.25,0.0625,0.8413144532634171,273.10824806823996,118.0,0.8423097887401564,0.23048914968967438,0.368782639503479,0.00022488127576203443,0.16636827205564106,True,True,True,True,37937.77039154546,51103.59214313707,2629.9184229899865,51103.59214313707,True,0.885,0.16636827205564106,True,34973.70172908784,0.8920640415099971,True,True,True,True
15.0,70.0,0.8425,0.5,0.0625,0.8413144532634171,273.10824806823996,118.0,0.8423097887675622,0.2304890900850296,0.3687825441360474,0.00022488126123443308,0.16636817708645285,True,True,True,True,37937.77488517384,51103.59817819974,2629.9184229899865,51103.59817819974,True,0.885,0.16636817708645285,True,34973.698625879595,0.8920640408608616,True,True,True,True
15.0,70.0,0.8425,0.75,0.0625,0.8413144532634171,273.10824806823996,118.0,0.8423097887755246,0.2304890751838684,0.36878252029418945,0.00022488125742770038,0.16636815336029925,True,True,True,True,37937.7760085811,51103.59968623506,2629.9184229899865,51103.59968623506,True,0.885,0.16636815336029925,True,34973.697850077406,0.8920640406985708,True,True,True,True
15.0,70.0,0.845,0.0,0.125,0.8439360849508646,242.54662812003068,118.0,0.8448064178825955,0.228600412607193,0.3657606601715088,0.0002272143944723748,0.19992617721151634,True,True,True,True,38080.69980849432,49611.40164482758,2629.9184229899865,49611.40164482758,True,0.885,0.19992617721151634,True,34874.96294378015,0.8920433989920014,True,True,True,True
15.0,70.0,0.845,0.25,0.125,0.8439360849508646,242.54662812003068,118.0,0.8448064178825859,0.228600412607193,0.3657606601715088,0.00022721439448858405,0.19992617721137637,True,True,True,True,38080.69980849432,49611.40164483417,2629.9184229899865,49611.40164483417,True,0.885,0.19992617721137637,True,34874.96294378015,0.8920433989920014,True,True,True,True
15.0,70.0,0.845,0.5,0.125,0.8439360849508646,242.54662812003068,118.0,0.8448064178596889,0.22860047221183777,0.36576075553894044,0.00022721440740447463,0.19992627224310022,True,True,True,True,38080.69528094401,49611.39576215531,2629.9184229899865,49611.39576215531,True,0.885,0.19992627224310022,True,34874.96607262684,0.892043399645745,True,True,True,True
15.0,70.0,0.845,0.75,0.125,0.8439360849508646,242.54662812003068,118.0,0.8448064178764966,0.2286004275083542,0.3657606840133667,0.00022721439819528566,0.1999262009639544,True,True,True,True,38080.69867660665,49611.40017441623,2629.9184229899865,49611.40017441623,True,0.885,0.1999262009639544,True,34874.963725991896,0.8920433991554393,True,True,True,True
15.0,70.0,0.845,0.0,0.0625,0.8439360849508646,242.54662812003068,118.0,0.8448064945581608,0.228249654173851,0.3651994466781616,0.00022715492829383788,0.19936608790751137,True,True,True,True,38107.361967743884,49646.08407280535,2629.9184229899865,49646.08407280535,True,0.885,0.19936608790751137,True,34856.536320547624,0.8920395493400918,True,True,True,True
15.0,70.0,0.845,0.25,0.0625,0.8439360849508646,242.54662812003068,118.0,0.8448064945604694,0.228249654173851,0.3651994466781616,0.00022715492710012608,0.19936608794135918,True,True,True,True,38107.361967743884,49646.08407121142,2629.9184229899865,49646.08407121142,True,0.885,0.19936608794135918,True,34856.536320547624,0.8920395493400918,True,True,True,True
15.0,70.0,0.845,0.5,0.0625,0.8439360849508646,242.54662812003068,118.0,0.8448064945537708,0.2282496690750122,0.36519947052001955,0.000227154930753648,0.19936611168500407,True,True,True,True,38107.36083427067,49646.08259915304,2629.9184229899865,49646.08259915304,True,0.885,0.19936611168500407,True,34856.537103961426,0.8920395495037298,True,True,True,True
15.0,70.0,0.845,0.75,0.0625,0.8439360849508646,242.54662812003068,118.0,0.844806494519058,0.22824974358081818,0.3651995897293091,0.00022715494976899286,0.19936623038534732,True,True,True,True,38107.355166905625,49646.0752397045,2629.9184229899865,49646.0752397045,True,0.885,0.19936623038534732,True,34856.54102102965,0.8920395503220003,True,True,True,True
15.0,80.0,0.84,0.0,0.125,0.838844123477916,305.4611108354724,118.0,0.8398440850713255,0.23275074362754822,0.37240118980407716,0.00019022937716950405,0.13417626066692426,True,True,True,True,39829.003023147285,55318.086993374905,2629.9184229899865,55318.086993374905,True,0.885,0.13417626066692426,True,35090.873601677165,0.8916166189673559,True,True,True,True
15.0,80.0,0.84,0.25,0.125,0.838844123477916,305.4611108354724,118.0,0.8398440850974278,0.23275068402290344,0.37240109443664554,0.00019022936657819844,0.13417616567554985,True,True,True,True,39829.00814481197,55318.09408951931,2629.9184229899865,55318.09408951931,True,0.885,0.13417616567554985,True,35090.870528622196,0.8916166183205161,True,True,True,True
15.0,80.0,0.84,0.5,0.125,0.838844123477916,305.4611108354724,118.0,0.839844084943362,0.2327510416507721,0.37240166664123536,0.00019022943146829174,0.13417673566050975,True,True,True,True,39828.977414843626,55318.05151099302,2629.9184229899865,55318.05151099302,True,0.885,0.13417673566050975,True,35090.8889669402,0.891616622201495,True,True,True,True
15.0,80.0,0.84,0.75,0.125,0.838844123477916,305.4611108354724,118.0,0.8398440849647255,0.23275098204612732,0.37240157127380374,0.00019022942193291925,0.13417664060086223,True,True,True,True,39828.98253650173,55318.05861026589,2629.9184229899865,55318.05861026589,True,0.885,0.13417664060086223,True,35090.885893889164,0.8916166215546768,True,True,True,True
15.0,80.0,0.84,0.0,0.0625,0.838844123477916,305.4611108354724,118.0,0.8398441581778711,0.23241522908210754,0.3718643665313721,0.00019017736523918582,0.13364049064235195,True,True,True,True,39857.85375326235,55358.1090329413,2629.9184229899865,55358.1090329413,True,0.885,0.13364049064235195,True,35073.56289762875,0.891612975863077,True,True,True,True
15.0,80.0,0.84,0.25,0.0625,0.838844123477916,305.4611108354724,118.0,0.8398441581688187,0.23241525888442993,0.3718644142150879,0.00019017736927895434,0.1336405381956508,True,True,True,True,39857.85118871921,55358.105477075034,2629.9184229899865,55358.105477075034,True,0.885,0.1336405381956508,True,35073.564436374065,0.89161297618686,True,True,True,True
15.0,80.0,0.84,0.5,0.0625,0.838844123477916,305.4611108354724,118.0,0.8398441581264522,0.2324153482913971,0.37186455726623535,0.00019017738699578235,0.13364068063642204,True,True,True,True,39857.843495091765,55358.09481955653,2629.9184229899865,55358.09481955653,True,0.885,0.13364068063642204,True,35073.56905260884,0.8916129771582263,True,True,True,True
15.0,80.0,0.84,0.75,0.0625,0.838844123477916,305.4611108354724,118.0,0.8398441581775159,0.23241524398326874,0.37186439037323,0.00019017736504878258,0.13364051447909303,True,True,True,True,39857.85247099074,55358.10725224451,2629.9184229899865,55358.10725224451,True,0.885,0.13364051447909303,True,35073.56366700143,0.8916129760249627,True,True,True,True
15.0,80.0,0.8425,0.0,0.125,0.8414516550996554,276.0528483936512,118.0,0.8423415433139002,0.23083098232746124,0.369329571723938,0.00019174563770740782,0.16737664030608695,True,True,True,True,39994.64891423543,53852.26383352329,2629.9184229899865,53852.26383352329,True,0.885,0.16737664030608695,True,34991.48544204335,0.8915957166837899,True,True,True,True
15.0,80.0,0.8425,0.25,0.125,0.8414516550996554,276.0528483936512,118.0,0.8423415433030288,0.23083101212978363,0.36932961940765385,0.00019174564247403936,0.16737668783182677,True,True,True,True,39994.64633205868,53852.26036419749,2629.9184229899865,53852.26036419749,True,0.885,0.16737668783182677,True,34991.486991349426,0.8915957170093481,True,True,True,True
15.0,80.0,0.8425,0.5,0.125,0.8414516550996554,276.0528483936512,118.0,0.8423415432409913,0.23083116114139557,0.36932985782623295,0.00019174567071800208,0.16737692534891901,True,True,True,True,39994.633421179875,53852.2430229027,2629.9184229899865,53852.2430229027,True,0.885,0.16737692534891901,True,34991.494737876856,0.8915957186371601,True,True,True,True
15.0,80.0,0.8425,0.75,0.125,0.8414516550996554,276.0528483936512,118.0,0.8423415431517507,0.23083138465881348,0.3693302154541016,0.000191745710795721,0.16737728168000326,True,True,True,True,39994.61405487728,53852.2170083348,2629.9184229899865,53852.2170083348,True,0.885,0.16737728168000326,True,34991.50635765862,0.891595721078898,True,True,True,True
15.0,80.0,0.8425,0.0,0.0625,0.8414516550996554,276.0528483936512,118.0,0.8423416123592109,0.23048906028270721,0.3687824964523316,0.00019169376341576783,0.16683056835432708,True,True,True,True,40024.29619082918,53892.1355692452,2629.9184229899865,53892.1355692452,True,0.885,0.16683056835432708,True,34973.69707427517,0.8915919792756609,True,True,True,True
15.0,80.0,0.8425,0.25,0.0625,0.8414516550996554,276.0528483936512,118.0,0.8423416123298343,0.23048914968967438,0.368782639503479,0.0001916937769838034,0.1668307109785934,True,True,True,True,40024.288432810936,53892.12514357804,2629.9184229899865,53892.12514357804,True,0.885,0.1668307109785934,True,34973.70172908784,0.8915919802535038,True,True,True,True
15.0,80.0,0.8425,0.5,0.0625,0.8414516550996554,276.0528483936512,118.0,0.8423416123522968,0.2304890900850296,0.3687825441360474,0.00019169376630157053,0.1668306159375713,True,True,True,True,40024.293604822764,53892.13209202451,2629.9184229899865,53892.13209202451,True,0.885,0.1668306159375713,True,34973.698625879595,0.8915919796016055,True,True,True,True
15.0,80.0,0.8425,0.75,0.0625,0.8414516550996554,276.0528483936512,118.0,0.842341612358827,0.2304890751838684,0.36878252029418945,0.00019169376362482282,0.16683059219060614,True,True,True,True,40024.29489782593,53892.13382850153,2629.9184229899865,53892.13382850153,True,0.885,0.16683059219060614,True,34973.697850077406,0.8915919794386303,True,True,True,True
15.0,80.0,0.845,0.0,0.125,0.8440583061722413,245.4152332376315,118.0,0.8448381329972606,0.228600412607193,0.3657606601715088,0.00019414452464916465,0.20039117272521267,True,True,True,True,40188.851674751226,52334.794680232626,2629.9184229899865,52334.794680232626,True,0.885,0.20039117272521267,True,34874.96294378015,0.8915712549311324,True,True,True,True
15.0,80.0,0.845,0.25,0.125,0.8440583061722413,245.4152332376315,118.0,0.8448381329972497,0.228600412607193,0.3657606601715088,0.00019414452466615106,0.20039117272505316,True,True,True,True,40188.851674751226,52334.79468024055,2629.9184229899865,52334.79468024055,True,0.885,0.20039117272505316,True,34874.96294378015,0.8915712549311324,True,True,True,True
15.0,80.0,0.845,0.5,0.125,0.8440583061722413,245.4152332376315,118.0,0.8448381329786245,0.22860047221183777,0.36576075553894044,0.00019414453394950293,0.20039126781940866,True,True,True,True,40188.84646012298,52334.78790320812,2629.9184229899865,52334.78790320812,True,0.885,0.20039126781940866,True,34874.96607262684,0.8915712555873364,True,True,True,True
15.0,80.0,0.845,0.75,0.125,0.8440583061722413,245.4152332376315,118.0,0.8448381329922625,0.2286004275083542,0.3657606840133667,0.0001941445274520337,0.20039119649379006,True,True,True,True,40188.850371094035,52334.79298622337,2629.9184229899865,52334.79298622337,True,0.885,0.20039119649379006,True,34874.963725991896,0.8915712550951973,True,True,True,True
15.0,80.0,0.845,0.0,0.0625,0.8440583061722413,245.4152332376315,118.0,0.8448381967484657,0.228249654173851,0.3651994466781616,0.00019409373344425607,0.19983089392892314,True,True,True,True,40219.561911549,52374.73973471246,2629.9184229899865,52374.73973471246,True,0.885,0.19983089392892314,True,34856.536320547624,0.891567390934628,True,True,True,True
15.0,80.0,0.845,0.25,0.0625,0.8440583061722413,245.4152332376315,118.0,0.8448381967504656,0.228249654173851,0.3651994466781616,0.0001940937325418668,0.19983089395824416,True,True,True,True,40219.561911549,52374.73973325433,2629.9184229899865,52374.73973325433,True,0.885,0.19983089395824416,True,34856.536320547624,0.891567390934628,True,True,True,True
15.0,80.0,0.845,0.5,0.0625,0.8440583061722413,245.4152332376315,118.0,0.8448381967449794,0.2282496690750122,0.36519947052001955,0.00019409373515011374,0.19983091771966588,True,True,True,True,40219.56060589867,52374.73803700973,2629.9184229899865,52374.73803700973,True,0.885,0.19983091771966588,True,34856.537103961426,0.8915673910988726,True,True,True,True
15.0,80.0,0.845,0.75,0.0625,0.8440583061722413,245.4152332376315,118.0,0.8448381967164411,0.22824974358081818,0.3651995897293091,0.0001940937488399408,0.19983103651053746,True,True,True,True,40219.554077648325,52374.729556595856,2629.9184229899865,52374.729556595856,True,0.885,0.19983103651053746,True,34856.54102102965,0.8915673919201473,True,True,True,True
15.0,90.0,0.84,0.0,0.125,0.8389647139672025,307.8246027938453,118.0,0.8398690775873395,0.23275074362754822,0.37240118980407716,0.0001642945261743911,0.13453632857343362,True,True,True,True,41594.38259796939,57752.71978736373,2629.9184229899865,57752.71978736373,True,0.885,0.13453632857343362,True,35090.873601677165,0.8912301668917435,True,True,True,True
15.0,90.0,0.84,0.25,0.125,0.8389647139672025,307.8246027938453,118.0,0.8398690776090608,0.23275068402290344,0.37240109443664554,0.0001642945183444322,0.13453623351894126,True,True,True,True,41594.38832694565,57752.72772687316,2629.9184229899865,57752.72772687316,True,0.885,0.13453623351894126,True,35090.870528622196,0.8912301662438041,True,True,True,True
15.0,90.0,0.84,0.5,0.125,0.8389647139672025,307.8246027938453,118.0,0.8398690774808295,0.2327510416507721,0.37240166664123536,0.0001642945668647311,0.1345368038760988,True,True,True,True,41594.353953111706,57752.68008839907,2629.9184229899865,57752.68008839907,True,0.885,0.1345368038760988,True,35090.8889669402,0.8912301701313754,True,True,True,True
15.0,90.0,0.84,0.75,0.125,0.8389647139672025,307.8246027938453,118.0,0.839869077498486,0.23275098204612732,0.37240157127380374,0.00016429455963140605,0.13453670876304552,True,True,True,True,41594.35968208008,57752.688030709294,2629.9184229899865,57752.688030709294,True,0.885,0.13453670876304552,True,35090.885893889164,0.8912301694834557,True,True,True,True
15.0,90.0,0.84,0.0,0.0625,0.8389647139672025,307.8246027938453,118.0,0.8398691397996393,0.23241522908210754,0.3718643665313721,0.00016424761922084752,0.13400040159514404,True,True,True,True,41626.65602275108,57797.48753179584,2629.9184229899865,57797.48753179584,True,0.885,0.13400040159514404,True,35073.56289762875,0.8912265177285089,True,True,True,True
15.0,90.0,0.84,0.25,0.0625,0.8389647139672025,307.8246027938453,118.0,0.8398691397922851,0.23241525888442993,0.3718644142150879,0.00016424762220101918,0.13400044917290727,True,True,True,True,41626.65315381665,57797.48355344898,2629.9184229899865,57797.48355344898,True,0.885,0.13400044917290727,True,35073.564436374065,0.8912265180528319,True,True,True,True
15.0,90.0,0.84,0.5,0.0625,0.8389647139672025,307.8246027938453,118.0,0.8398691397568748,0.2324153482913971,0.37186455726623535,0.00016424763542188803,0.13400059171389847,True,True,True,True,41626.64454701575,57797.47162765175,2629.9184229899865,57797.47162765175,True,0.885,0.13400059171389847,True,35073.56905260884,0.8912265190257757,True,True,True,True
15.0,90.0,0.84,0.75,0.0625,0.8389647139672025,307.8246027938453,118.0,0.8398691397996785,0.23241524398326874,0.37186439037323,0.00016424761885303063,0.13400042543756654,True,True,True,True,41626.65458828382,57797.48554004967,2629.9184229899865,57797.48554004967,True,0.885,0.13400042543756654,True,35073.56366700143,0.8912265178906672,True,True,True,True
15.0,90.0,0.8425,0.0,0.125,0.8415605027325525,278.35361262327285,118.0,0.8423663791495132,0.23083098232746124,0.369329571723938,0.00016593702995892912,0.16773753790399237,True,True,True,True,41779.725085599246,56237.84510243384,2629.9184229899865,56237.84510243384,True,0.885,0.16773753790399237,True,34991.48544204335,0.8912092333167162,True,True,True,True
15.0,90.0,0.8425,0.25,0.125,0.8415605027325525,278.35361262327285,118.0,0.8423663791405142,0.23083101212978363,0.36932961940765385,0.00016593703346556854,0.16773758545694048,True,True,True,True,41779.72219552681,56237.84121875837,2629.9184229899865,56237.84121875837,True,0.885,0.16773758545694048,True,34991.486991349426,0.891209233642698,True,True,True,True
15.0,90.0,0.8425,0.5,0.125,0.8415605027325525,278.35361262327285,118.0,0.8423663790888283,0.23083116114139557,0.36932985782623295,0.00016593705455614227,0.1677378231244553,True,True,True,True,41779.707745170585,56237.82180523932,2629.9184229899865,56237.82180523932,True,0.885,0.1677378231244553,True,34991.494737876856,0.8912092352726378,True,True,True,True
15.0,90.0,0.8425,0.75,0.125,0.8415605027325525,278.35361262327285,118.0,0.8423663790146947,0.23083138465881348,0.3693302154541016,0.00016593708420409303,0.16773817967506469,True,True,True,True,41779.686069654985,56237.79268252464,2629.9184229899865,56237.79268252464,True,0.885,0.16773817967506469,True,34991.50635765862,0.8912092377175161,True,True,True,True
15.0,90.0,0.8425,0.0,0.0625,0.8415605027325525,278.35361262327285,118.0,0.8423664376528659,0.23048906028270721,0.3687824964523316,0.00016589063066285714,0.16719131276361543,True,True,True,True,41812.909225101306,56282.47036500251,2629.9184229899865,56282.47036500251,True,0.885,0.16719131276361543,True,34973.69707427517,0.8912054912003967,True,True,True,True
15.0,90.0,0.8425,0.25,0.0625,0.8415605027325525,278.35361262327285,118.0,0.8423664376288054,0.23048914968967438,0.368782639503479,0.00016589064059369107,0.16719145546513148,True,True,True,True,41812.90054110682,56282.4586933252,2629.9184229899865,56282.4586933252,True,0.885,0.16719145546513148,True,34973.70172908784,0.8912054921794365,True,True,True,True
15.0,90.0,0.8425,0.5,0.0625,0.8415605027325525,278.35361262327285,118.0,0.8423664376474059,0.2304890900850296,0.3687825441360474,0.0001658906325916476,0.1671913603679907,True,True,True,True,41812.906330436075,56282.46647258545,2629.9184229899865,56282.46647258545,True,0.885,0.1671913603679907,True,34973.698625879595,0.8912054915267281,True,True,True,True
15.0,90.0,0.8425,0.75,0.0625,0.8415605027325525,278.35361262327285,118.0,0.8423664376528166,0.2304890751838684,0.36878252029418945,0.00016589063070704402,0.16719133660475702,True,True,True,True,41812.90777776864,56282.46841684908,2629.9184229899865,56282.46841684908,True,0.885,0.16719133660475702,True,34973.697850077406,0.891205491363562,True,True,True,True
15.0,90.0,0.845,0.0,0.125,0.8441554544311866,247.65779702876864,118.0,0.844862887223061,0.228600412607193,0.3657606601715088,0.00016839477247532209,0.20075411020987063,True,True,True,True,41997.159756579094,54670.761988817736,2629.9184229899865,54670.761988817736,True,0.885,0.20075411020987063,True,34874.96294378015,0.8911847456380442,True,True,True,True
15.0,90.0,0.845,0.25,0.125,0.8441554544311866,247.65779702876864,118.0,0.8448628872230494,0.228600412607193,0.3657606601715088,0.0001683947724923085,0.20075411020969972,True,True,True,True,41997.159756579094,54670.76198882661,2629.9184229899865,54670.76198882661,True,0.885,0.20075411020969972,True,34874.96294378015,0.8911847456380442,True,True,True,True
15.0,90.0,0.845,0.5,0.125,0.8441554544311866,247.65779702876864,118.0,0.8448628872077651,0.22860047221183777,0.36576075553894044,0.00016839477924968094,0.20075420535303967,True,True,True,True,41997.153916114716,54670.75439751047,2629.9184229899865,54670.75439751047,True,0.885,0.20075420535303967,True,34874.96607262684,0.8911847462947721,True,True,True,True
15.0,90.0,0.845,0.75,0.125,0.8441554544311866,247.65779702876864,118.0,0.8448628872189244,0.2286004275083542,0.3657606840133667,0.00016839477462748942,0.2007541339910795,True,True,True,True,41997.15829646285,54670.760091228825,2629.9184229899865,54670.760091228825,True,0.885,0.2007541339910795,True,34874.963725991896,0.8911847458022273,True,True,True,True
15.0,90.0,0.845,0.0,0.0625,0.8441554544311866,247.65779702876864,118.0,0.8448629408694222,0.228249654173851,0.3651994466781616,0.0001683497805461398,0.20019368326002218,True,True,True,True,42031.55758461575,54715.499251997455,2629.9184229899865,54715.499251997455,True,0.885,0.20019368326002218,True,34856.536320547624,0.8911808786027732,True,True,True,True
15.0,90.0,0.845,0.25,0.0625,0.8441554544311866,247.65779702876864,118.0,0.8448629408711811,0.228249654173851,0.3651994466781616,0.00016834977983137822,0.20019368328581094,True,True,True,True,42031.55758461575,54715.49925065661,2629.9184229899865,54715.49925065661,True,0.885,0.20019368328581094,True,34856.536320547624,0.8911808786027732,True,True,True,True
15.0,90.0,0.845,0.5,0.0625,0.8441554544311866,247.65779702876864,118.0,0.8448629408666426,0.2282496690750122,0.36519947052001955,0.00016834978175195303,0.20019370706112732,True,True,True,True,42031.556122106704,54715.4973502632,2629.9184229899865,54715.4973502632,True,0.885,0.20019370706112732,True,34856.537103961426,0.8911808787671414,True,True,True,True
15.0,90.0,0.845,0.75,0.0625,0.8441554544311866,247.65779702876864,118.0,0.844862940842932,0.22824974358081818,0.3651995897293091,0.0001683497917784882,0.2001938259227808,True,True,True,True,42031.548809563006,54715.48784907435,2629.9184229899865,54715.48784907435,True,0.885,0.2001938259227808,True,34856.54102102965,0.8911808795890366,True,True,True,True
15.0,100.0,0.84,0.0,0.125,0.839062579708895,309.72122272473996,118.0,0.8398891116280873,0.23275074362754822,0.37240118980407716,0.00014363731480848685,0.1348249595822893,True,True,True,True,43123.50664418475,59861.49879379576,2629.9184229899865,59861.49879379576,True,0.885,0.1348249595822893,True,35090.873601677165,0.8909082177204114,True,True,True,True
15.0,100.0,0.84,0.25,0.125,0.839062579708895,309.72122272473996,118.0,0.8398891116462937,0.23275068402290344,0.37240109443664554,0.0001436373098242516,0.13482486447715675,True,True,True,True,43123.51292528857,59861.507499791,2629.9184229899865,59861.507499791,True,0.885,0.13482486447715675,True,35090.870528622196,0.8909082170725109,True,True,True,True
15.0,100.0,0.84,0.5,0.125,0.839062579708895,309.72122272473996,118.0,0.8398891115387882,0.2327510416507721,0.37240166664123536,0.00014363734174094311,0.13482543513291242,True,True,True,True,43123.47523869311,59861.455262614705,2629.9184229899865,59861.455262614705,True,0.885,0.13482543513291242,True,35090.8889669402,0.8909082209598874,True,True,True,True
15.0,100.0,0.84,0.75,0.125,0.839062579708895,309.72122272473996,118.0,0.8398891115534723,0.23275098204612732,0.37240157127380374,0.00014363733682887236,0.13482533997703566,True,True,True,True,43123.481519787776,59861.463971124074,2629.9184229899865,59861.463971124074,True,0.885,0.13482533997703566,True,35090.885893889164,0.8909082203119956,True,True,True,True
15.0,100.0,0.84,0.0,0.0625,0.839062579708895,309.72122272473996,118.0,0.8398891651008163,0.23241522908210754,0.3718643665313721,0.00014359459972446142,0.1342889066927495,True,True,True,True,43158.89198433778,59910.58023521433,2629.9184229899865,59910.58023521433,True,0.885,0.1342889066927495,True,35073.56289762875,0.890904568847723,True,True,True,True
15.0,100.0,0.84,0.25,0.0625,0.839062579708895,309.72122272473996,118.0,0.8398891650948243,0.23241525888442993,0.3718644142150879,0.0001435946015975187,0.134288954290137,True,True,True,True,43158.888838630446,59910.57587283469,2629.9184229899865,59910.57587283469,True,0.885,0.134288954290137,True,35073.564436374065,0.8909045691720171,True,True,True,True
15.0,100.0,0.84,0.5,0.0625,0.839062579708895,309.72122272473996,118.0,0.8398891650649964,0.2324153482913971,0.37186455726623535,0.00014359461016943964,0.13428909691155436,True,True,True,True,43158.879401511156,59910.56279420884,2629.9184229899865,59910.56279420884,True,0.885,0.13428909691155436,True,35073.56905260884,0.8909045701448386,True,True,True,True
15.0,100.0,0.84,0.75,0.0625,0.839062579708895,309.72122272473996,118.0,0.8398891651011733,0.23241524398326874,0.37186439037323,0.00014359459927471008,0.13428893053974977,True,True,True,True,43158.89041148406,59910.578051617034,2629.9184229899865,59910.578051617034,True,0.885,0.13428893053974977,True,35073.56366700143,0.890904569009874,True,True,True,True
15.0,100.0,0.8425,0.0,0.125,0.8416489354745541,280.20059915701574,118.0,0.8423862936093728,0.23083098232746124,0.369329571723938,0.00014535371313706413,0.16802692139158323,True,True,True,True,43326.76350633031,58305.27176287268,2629.9184229899865,58305.27176287268,True,0.885,0.16802692139158323,True,34991.48544204335,0.8908872887581482,True,True,True,True
15.0,100.0,0.8425,0.25,0.125,0.8416489354745541,280.20059915701574,118.0,0.8423862936018769,0.23083101212978363,0.36932961940765385,0.00014535371572377276,0.16802696896637384,True,True,True,True,43326.76033610419,58305.26750230383,2629.9184229899865,58305.26750230383,True,0.885,0.16802696896637384,True,34991.486991349426,0.8908872890840054,True,True,True,True
15.0,100.0,0.8425,0.5,0.125,0.8416489354745541,280.20059915701574,118.0,0.842386293558501,0.23083116114139557,0.36932985782623295,0.00014535373175261768,0.16802720675464425,True,True,True,True,43326.74448498053,58305.24620390309,2629.9184229899865,58305.24620390309,True,0.885,0.16802720675464425,True,34991.494737876856,0.8908872907132994,True,True,True,True
15.0,100.0,0.8425,0.75,0.125,0.8416489354745541,280.20059915701574,118.0,0.8423862934964933,0.23083138465881348,0.3693302154541016,0.00014535375397539685,0.1680275634814584,True,True,True,True,43326.720708316774,58305.214254032944,2629.9184229899865,58305.214254032944,True,0.885,0.1680275634814584,True,34991.50635765862,0.8908872931572321,True,True,True,True
15.0,100.0,0.8425,0.0,0.0625,0.8416489354745541,280.20059915701574,118.0,0.8423863436513731,0.23048906028270721,0.3687824964523316,0.0001453110832425608,0.16748057329654506,True,True,True,True,43363.16607259115,58354.2214067973,2629.9184229899865,58354.2214067973,True,0.885,0.16748057329654506,True,34973.69707427517,0.8908835482190127,True,True,True,True
15.0,100.0,0.8425,0.25,0.0625,0.8416489354745541,280.20059915701574,118.0,0.8423863436315794,0.23048914968967438,0.368782639503479,0.00014531109056781233,0.16748071606006348,True,True,True,True,43363.156545925965,58354.20860157197,2629.9184229899865,58354.20860157197,True,0.885,0.16748071606006348,True,34973.70172908784,0.8908835491976081,True,True,True,True
