candidate_id,topology_seed,dynamics_seed,primary_local_index,detected_event_index,window_start_ms,window_stop_ms,mode,support_state,assigned_patient_distance,distance_to_mode0,distance_to_mode1,relative_distance_mode0_minus_mode1,upper_SCL_n,upper_SCL_ms,right_ICL_n,right_ICL_ms,middle_ICL_n,middle_ICL_ms,left_ICL_n,left_ICL_ms,middle_before_both_ICL_ends,right_before_upper_and_left,upper_and_left_before_right,t10_t50_t90_ms,left_10ms_mass_fraction,right_10ms_mass_fraction,native_mapping_status,native_overlapping_worker_events,native_worker_event_index,native_source_evaluable,native_arrival_finite_bins,native_arrival_span_p10_p90_ms,native_arrival_total_span_ms,native_early_quartile_components_4_neighbor,native_early_quartile_extent_mm
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,21,21,9536.0,9786.0,1,1,0.40362012400716846,0.47508246827142714,0.40362012400716846,0.07146234426425868,4,9669.4931640625,2,9667.86669921875,4,9651.31494140625,3,9629.384765625,False,False,False,"[-0.525390625, 31.474609375, 51.474609375]",2.084083452185195e-05,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,26,True,84,53.400000000000006,110.0,1,7.0710678118654755
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,22,22,10382.0,10632.0,1,1,0.33981958722653227,0.6229590527497882,0.33981958722653227,0.283139465523256,4,10484.97900390625,2,10545.2587890625,4,10510.533203125,1,10496.220703125,False,False,True,"[3.8740234375, 31.8740234375, 61.8740234375]",2.1638429363203376e-09,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,23,23,10656.0,10906.0,1,1,0.23193621714709067,0.5386111424920002,0.23193621714709067,0.3066749253449095,4,10782.1513671875,2,10807.48974609375,4,10776.0732421875,2,10759.54443359375,False,False,True,"[8.388671875, 26.388671875, 48.388671875]",0.0,4.727669803109053e-17,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,24,24,10958.0,11208.0,0,0,0.7296457990276757,0.7296457990276757,0.6986682547427329,0.030977544284942815,4,11131.72119140625,2,11093.16357421875,4,11063.6533203125,1,11049.2587890625,False,False,False,"[7.7412109375, 35.7412109375, 89.7412109375]",5.0703898362005214e-17,4.264017473627704e-23,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,29,True,193,54.0,88.0,1,10.295630140987
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,25,25,11240.0,11490.0,1,0,0.5752873439783475,0.6136938874874704,0.5752873439783475,0.03840654350912298,3,11424.6484375,2,11387.18408203125,4,11355.044921875,3,11337.6455078125,False,False,False,"[1.80078125, 23.80078125, 71.80078125]",1.6355517724241383e-07,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,30,True,127,34.8,64.0,1,7.810249675906654
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,26,26,11500.0,11750.0,1,1,0.31267850074015247,0.5746093667532373,0.31267850074015247,0.2619308660130848,2,11627.25634765625,2,11649.97802734375,4,11618.0185546875,2,11602.54931640625,False,False,True,"[4.4248046875, 26.4248046875, 50.4248046875]",0.0,3.08528061933423e-26,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,31,True,52,79.6,114.0,1,5.385164807134504
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,27,27,11792.0,12042.0,1,-1,0.8483418945706729,0.8446288203364244,0.8483418945706729,-0.0037130742342484924,4,11987.4951171875,2,11931.4755859375,4,11898.2138671875,2,11884.845703125,False,False,False,"[6.591796875, 40.591796875, 110.591796875]",6.854788948454246e-07,3.1909168068862495e-16,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,3,32,True,157,51.60000000000001,92.0,1,9.433981132056603
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,28,28,12346.0,12596.0,1,-1,0.8806201844561917,1.2185380193926447,0.8806201844561917,0.337917834936453,3,12357.5166015625,2,12499.25341796875,4,12465.7939453125,3,12457.111328125,False,False,True,"[83.9736328125, 109.9736328125, 139.9736328125]",0.015051253605232228,1.1772319384017949e-09,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,35,True,102,43.599999999999994,82.0,1,7.0710678118654755
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,29,29,12618.0,12868.0,1,1,0.2699147904872897,0.43133296451574027,0.2699147904872897,0.16141817402845055,0,,2,12763.3876953125,4,12732.87841796875,0,,,,,"[2.9365234375, 22.9365234375, 42.9365234375]",0.0,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,36,True,199,58.0,108.0,1,9.899494936611665
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,30,30,12886.0,13136.0,1,1,0.3409692826354053,0.470268384289651,0.3409692826354053,0.12929910165424569,4,13013.46728515625,2,13026.9677734375,4,12994.7666015625,0,,,,,"[4.763671875, 24.763671875, 42.763671875]",0.00013646050554360213,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,31,31,13622.0,13872.0,1,1,0.21421268782952918,0.5858818954872766,0.21421268782952918,0.37166920765774747,4,13744.9765625,2,13784.30908203125,4,13748.20654296875,3,13723.7177734375,False,False,True,"[3.6875, 27.6875, 59.6875]",1.3866032328246297e-05,2.6773892511987584e-26,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,38,True,144,46.0,110.0,1,8.54400374531753
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,32,32,14302.0,14552.0,0,0,0.8311374565036497,0.8311374565036497,1.3161091637935347,-0.48497170728988503,4,14542.4404296875,2,14412.921875,4,14429.583984375,3,14454.0703125,False,True,False,"[3.6708984375, 31.6708984375, 129.6708984375]",3.6301801687853893e-06,0.09990757852402006,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,40,True,201,68.0,134.0,1,10.44030650891055
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,33,33,14656.0,14906.0,1,1,0.24988125984105367,0.5617895568098501,0.24988125984105367,0.3119082969687964,0,,2,14806.66845703125,4,14780.478515625,3,14757.3935546875,False,,,"[1.328125, 33.328125, 53.328125]",1.2585878138982071e-05,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,34,34,14956.0,15206.0,1,1,0.28709514037581807,0.3919904154779258,0.28709514037581807,0.10489527510210772,4,15075.69189453125,2,15096.3681640625,3,15087.3154296875,3,15071.9794921875,False,False,True,"[0.7763671875, 14.7763671875, 28.7763671875]",5.925892744851247e-06,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,35,35,15290.0,15540.0,1,1,0.29294113037014696,0.5577709116891594,0.29294113037014696,0.2648297813190124,0,,2,15439.51220703125,4,15409.07568359375,2,15390.83642578125,False,,,"[7.4306640625, 29.4306640625, 53.4306640625]",8.727457077887934e-05,4.231679286902079e-27,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,42,True,176,59.0,140.0,1,9.848857801796104
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,36,36,15546.0,15796.0,1,1,0.3233443102108986,0.5891738735129988,0.3233443102108986,0.26582956330210017,2,15651.646484375,2,15698.9931640625,2,15679.9755859375,1,15644.390625,False,False,True,"[2.609375, 38.609375, 56.609375]",0.00016054079252118578,3.4746772894741847e-47,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,37,37,15824.0,16074.0,1,1,0.30290894189639955,0.47420983056570715,0.30290894189639955,0.1713008886693076,4,15965.19091796875,2,15966.0751953125,4,15933.97607421875,3,15929.30859375,False,False,False,"[2.6884765625, 26.6884765625, 48.6884765625]",9.123623989758153e-06,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,38,38,16092.0,16342.0,1,1,0.37219210395840374,0.38202020552214966,0.37219210395840374,0.009828101563745917,3,16221.1591796875,2,16214.35302734375,4,16220.294921875,2,16202.99755859375,False,False,False,"[3.56640625, 15.56640625, 29.56640625]",0.0,3.9404978792854755e-19,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,39,39,16398.0,16648.0,1,0,0.506905294340887,0.641097779149959,0.506905294340887,0.13419248480907198,2,16558.8994140625,2,16542.978515625,4,16511.322265625,2,16493.3349609375,False,False,False,"[6.24609375, 30.24609375, 60.24609375]",7.60784342528177e-05,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,40,40,16976.0,17226.0,1,1,0.357766477233698,0.686232795562135,0.357766477233698,0.32846631832843703,4,17061.587890625,2,17138.2041015625,4,17106.8125,3,17088.392578125,False,False,True,"[6.869140625, 54.869140625, 86.869140625]",1.6920375417086247e-07,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,41,41,17276.0,17526.0,1,1,0.377695472723245,0.40625116179971066,0.377695472723245,0.028555689076465662,3,17408.7734375,2,17401.689453125,4,17402.533203125,2,17385.5712890625,False,False,False,"[5.84375, 19.84375, 35.84375]",2.3176744409046167e-07,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,42,42,17898.0,18148.0,1,1,0.24599489791108073,0.5481790480426543,0.24599489791108073,0.3021841501315735,0,,2,18052.0849609375,4,18019.5556640625,3,18001.59375,False,,,"[6.638671875, 28.638671875, 54.638671875]",0.0005326600341606399,3.5810171045400695e-14,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,43,True,189,60.0,94.0,1,9.899494936611665
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,43,45,18808.0,19058.0,1,-1,0.6887412298883863,0.6550696078896079,0.6887412298883863,-0.03367162199877838,2,18997.771484375,2,18955.0087890625,4,18918.0703125,2,18900.931640625,False,False,False,"[2.802734375, 18.802734375, 92.802734375]",0.00042513440691424706,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,44,46,19090.0,19340.0,0,0,0.7526731935973774,0.7526731935973774,0.9497374100490464,-0.19706421645166905,2,19313.236328125,2,19228.0693359375,4,19209.5625,1,19332.69921875,True,True,False,"[-1.0703125, 14.9296875, 110.9296875]",3.357974394712924e-13,0.05057495944275599,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,45,47,19404.0,19654.0,0,0,0.6126148057729404,0.6126148057729404,0.7249722750103216,-0.11235746923738121,3,19539.3203125,2,19532.0048828125,2,19513.6376953125,1,19630.375,True,True,False,"[-0.724609375, 15.275390625, 37.275390625]",1.45948667810657e-11,0.00962848791698443,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,46,48,19692.0,19942.0,1,1,0.3564470527147478,0.3599368154976104,0.3564470527147478,0.0034897627828626154,4,19818.2392578125,2,19810.34765625,4,19826.623046875,2,19808.9677734375,False,False,False,"[0.751953125, 16.751953125, 34.751953125]",1.0073740793130041e-26,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,46,True,98,47.79999999999999,118.0,1,9.055385138137417
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,47,49,20710.0,20960.0,0,0,0.8879855474226874,0.8879855474226874,0.9917127424406356,-0.10372719501794814,2,20955.013671875,2,20849.1015625,4,20825.783203125,3,20842.955078125,True,False,False,"[-4.455078125, 11.544921875, 27.544921875]",1.896207623115944e-05,0.009168833570644177,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,48,50,21054.0,21304.0,1,-1,0.9335354711917112,1.036165402178606,0.9335354711917112,0.10262993098689477,4,21247.8125,2,21197.5927734375,4,21163.0478515625,3,21139.59765625,False,False,False,"[3.599609375, 35.599609375, 103.599609375]",7.682204473446293e-06,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,48,True,179,62.400000000000034,108.0,2,9.055385138137417
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,49,51,21326.0,21576.0,1,1,0.27187591240529846,0.42784907140366235,0.27187591240529846,0.1559731589983639,0,,2,21470.7490234375,4,21440.5869140625,0,,,,,"[3.11328125, 23.11328125, 43.11328125]",5.0752206155405174e-31,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,49,True,204,63.4,126.0,1,11.40175425099138
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,50,52,21608.0,21858.0,1,0,0.5687596384840284,0.7666304117338161,0.5687596384840284,0.19787077324978763,4,21671.00390625,2,21733.3837890625,4,21743.619140625,2,21726.373046875,False,False,True,"[-1.314453125, 64.685546875, 90.685546875]",0.0005226567950993027,1.0537551618167854e-17,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,51,53,22186.0,22436.0,0,1,0.45427701858781566,0.45427701858781566,0.46960346902385297,-0.015326450436037309,2,22319.0869140625,2,22314.2890625,4,22289.490234375,3,22311.453125,True,False,False,"[2.681640625, 22.681640625, 40.681640625]",0.000272651294823141,0.00010927328215006309,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_old_joint__tau_d_GABA_ms_high,6102,7102,52,57,23600.0,23850.0,0,1,0.3178050088505909,0.3178050088505909,0.3488966009409803,-0.03109159209038942,0,,2,23736.072265625,4,23713.974609375,3,23734.224609375,True,,,"[-1.8984375, 14.1015625, 32.1015625]",7.814139216785668e-05,1.290476959180246e-45,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,55,True,171,42.0,122.0,1,8.94427190999916
v2_1_pop0_de_a_001,6101,7101,0,0,780.0,1030.0,0,1,0.4792871666058137,0.4792871666058137,1.450862756672529,-0.9715755900667152,4,915.8769836425781,2,800.1307983398438,2,902.0528869628906,3,886.4003295898438,False,True,False,"[2.16827392578125, 106.16827392578125, 136.16827392578125]",0.17610201590646307,1.0054015937451111e-19,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,2,True,180,52.0,104.0,1,10.0
v2_1_pop0_de_a_001,6101,7101,1,1,1482.0,1732.0,1,1,0.2413390442032075,0.5318174934458977,0.2413390442032075,0.2904784492426902,0,,2,1634.7333984375,4,1601.8924560546875,3,1585.9229736328125,False,,,"[-0.322509765625, 21.677490234375, 49.677490234375]",1.723679382073608e-07,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,7,True,127,56.0,102.0,1,7.211102550927978
v2_1_pop0_de_a_001,6101,7101,2,4,2268.0,2518.0,1,0,0.6329325856954229,0.7974373213677743,0.6329325856954229,0.16450473567235147,4,2396.139892578125,1,2414.2822265625,2,2392.890869140625,1,2335.44921875,False,False,True,"[39.55078125, 63.55078125, 79.55078125]",9.47276806841662e-09,5.112000010794513e-26,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,9,True,156,44.0,94.0,1,9.848857801796104
v2_1_pop0_de_a_001,6101,7101,3,5,2828.0,3078.0,1,1,0.3632200382710611,0.6415611221313866,0.3632200382710611,0.2783410838603255,3,2951.589111328125,0,,2,2958.7830810546875,3,2965.978271484375,,,,"[2.924072265625, 14.924072265625, 28.924072265625]",1.3851770337577338e-06,0.020055031831199898,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,11,True,138,37.19999999999999,88.0,1,8.602325267042627
v2_1_pop0_de_a_001,6101,7101,4,6,3130.0,3380.0,1,0,0.4949966839881692,0.8828294177601252,0.4949966839881692,0.38783273377195604,3,3274.06298828125,2,3355.7154541015625,2,3236.47802734375,3,3247.943115234375,True,False,True,"[1.287353515625, 19.287353515625, 121.287353515625]",3.476808590658327e-11,0.005749712252168184,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,12,True,127,42.0,78.0,1,8.54400374531753
v2_1_pop0_de_a_001,6101,7101,5,7,3468.0,3718.0,0,0,0.6426854688124546,0.6426854688124546,0.634538009417988,0.008147459394466594,4,3538.4071044921875,0,,4,3596.7432861328125,3,3607.814453125,,,,"[3.54833984375, 61.54833984375, 83.54833984375]",9.113166048432579e-05,1.0201117685533919e-08,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,6,8,3754.0,4004.0,1,1,0.35045617471456303,0.44040783961028157,0.35045617471456303,0.08995166489571854,1,3864.0732421875,2,3890.287841796875,2,3860.4537353515625,3,3872.5693359375,True,False,True,"[-0.18994140625, 11.81005859375, 25.81005859375]",1.710150707934567e-06,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,13,True,147,54.0,110.0,1,10.44030650891055
v2_1_pop0_de_a_001,6101,7101,7,9,4356.0,4606.0,1,0,0.570681990538313,0.6118085946522998,0.570681990538313,0.04112660411398672,4,4509.576904296875,1,4491.71484375,4,4461.971923828125,3,4460.28955078125,False,False,False,"[-0.5302734375, 23.4697265625, 67.4697265625]",0.0003025749989571056,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,14,True,99,52.0,80.0,2,6.708203932499369
v2_1_pop0_de_a_001,6101,7101,8,10,4630.0,4880.0,1,1,0.4085598525271994,0.4507364582736068,0.4085598525271994,0.042176605746407414,3,4725.017578125,2,4771.63818359375,4,4750.725830078125,3,4767.72998046875,True,False,True,"[13.94677734375, 39.94677734375, 57.94677734375]",4.6338933590139915e-08,1.4281267956548228e-19,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,15,True,103,37.599999999999994,106.0,1,7.280109889280518
v2_1_pop0_de_a_001,6101,7101,9,11,5016.0,5266.0,1,-1,0.8990989309044078,0.993738813069086,0.8990989309044078,0.09463988216467811,4,5038.55712890625,2,5121.9306640625,4,5132.01123046875,3,5144.486328125,False,False,False,"[-3.5927734375, 62.4072265625, 114.4072265625]",0.043232288069451445,2.12826820482053e-05,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,16,True,130,36.0,124.0,1,8.06225774829855
v2_1_pop0_de_a_001,6101,7101,10,12,5356.0,5606.0,1,0,0.5188203982882931,0.9922518100418353,0.5188203982882931,0.4734314117535422,3,5468.1923828125,2,5506.586181640625,1,5488.3447265625,3,5407.1806640625,False,False,True,"[6.21435546875, 86.21435546875, 110.21435546875]",0.00010395543290548933,1.2061375092664761e-11,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,17,True,92,39.60000000000001,68.0,1,6.324555320336759
v2_1_pop0_de_a_001,6101,7101,11,13,5626.0,5876.0,1,0,0.6369633208223251,0.6839044884842103,0.6369633208223251,0.046941167661885164,2,5782.860107421875,2,5778.67626953125,1,5710.21337890625,3,5720.3134765625,True,False,False,"[2.78662109375, 22.78662109375, 76.78662109375]",9.308014381606542e-06,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,12,14,5946.0,6196.0,0,1,0.4134021049197553,0.4134021049197553,0.46434232123684926,-0.050940216317093945,0,,1,6059.251953125,4,6062.04052734375,2,6092.4853515625,False,,,"[1.17578125, 15.17578125, 39.17578125]",0.00016076616844735116,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,13,15,6226.0,6476.0,1,1,0.30668989461118623,0.42837869199883827,0.30668989461118623,0.12168879738765204,0,,2,6370.81201171875,3,6342.2587890625,3,6349.8720703125,True,,,"[1.3193359375, 17.3193359375, 35.3193359375]",9.723369321195305e-19,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,14,18,7012.0,7262.0,1,0,0.4865030094314008,0.7928981745224554,0.4865030094314008,0.3063951650910546,4,7086.514892578125,2,7169.0908203125,4,7142.2080078125,0,,,,,"[4.53564453125, 68.53564453125, 94.53564453125]",5.216615784858306e-05,3.5456120427513778e-12,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,15,21,7820.0,8070.0,1,1,0.2823985636892794,0.42501606824299404,0.2823985636892794,0.14261750455371464,4,7929.46484375,2,7969.513916015625,4,7941.999755859375,3,7954.15869140625,True,False,True,"[1.16259765625, 19.16259765625, 39.16259765625]",8.75497380090482e-07,1.9238020335290906e-15,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,24,True,164,41.4,98.0,1,9.486832980505138
v2_1_pop0_de_a_001,6101,7101,16,22,8118.0,8368.0,0,-1,1.3803376854692135,1.3803376854692135,1.7749649213835395,-0.3946272359143259,4,8252.50244140625,2,8125.25927734375,3,8231.990234375,3,8240.73046875,False,True,False,"[0.9599609375, 116.9599609375, 136.9599609375]",0.1356832545069627,0.004218649572942948,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,24,True,164,41.4,98.0,1,9.486832980505138
v2_1_pop0_de_a_001,6101,7101,17,25,9310.0,9560.0,0,1,0.3446366367881785,0.3446366367881785,0.4092987383613137,-0.06466210157313518,0,,1,9425.3359375,4,9439.71533203125,3,9433.3046875,False,,,"[-2.3359375, 11.6640625, 23.6640625]",5.178633426183149e-09,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,18,26,9614.0,9864.0,1,1,0.3029411219999113,0.519448009153457,0.3029411219999113,0.2165068871535457,4,9749.49951171875,2,9764.9619140625,2,9720.57470703125,3,9719.2216796875,False,False,True,"[7.2666015625, 37.2666015625, 59.2666015625]",2.0643016343246067e-05,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,19,27,9866.0,10116.0,1,-1,0.7529586537444457,0.6954436374090442,0.7529586537444457,-0.05751501633540146,4,10060.47021484375,2,10006.43212890625,4,9977.140625,3,9986.6748046875,True,False,False,"[-1.732421875, 20.267578125, 92.267578125]",0.0,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,30,True,147,36.80000000000001,76.0,1,7.615773105863909
v2_1_pop0_de_a_001,6101,7101,20,28,10170.0,10420.0,1,1,0.2517148921264653,0.452509610189368,0.2517148921264653,0.20079471806290267,0,,2,10319.466796875,4,10291.796875,3,10284.416015625,False,,,"[-0.44140625, 15.55859375, 37.55859375]",0.00011355665187619798,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,21,29,11386.0,11636.0,1,-1,1.2280448407322553,1.0918928839761932,1.2280448407322553,-0.13615195675606206,3,11631.744140625,2,11541.05908203125,4,11507.17431640625,3,11485.306640625,False,False,False,"[4.15234375, 30.15234375, 60.15234375]",9.942761375943336e-06,0.015958971526314026,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,22,30,11638.0,11888.0,1,-1,1.187279025503961,1.494551326097594,1.187279025503961,0.3072723005936331,4,11721.12060546875,2,11786.44384765625,3,11758.8779296875,1,11741.287109375,False,False,True,"[-12.0302734375, 105.9697265625, 137.9697265625]",0.07821069146462768,0.08077675214592704,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,23,31,11896.0,12146.0,1,-1,1.0227973268073998,1.3379859715475795,1.0227973268073998,0.3151886447401797,4,11903.3935546875,2,12038.24365234375,4,12010.822265625,2,12021.580078125,True,False,True,"[-0.8466796875, 115.1533203125, 137.1533203125]",0.1722549258779249,0.00011548956085180427,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,38,True,156,37.0,84.0,1,8.06225774829855
v2_1_pop0_de_a_001,6101,7101,24,32,12146.0,12396.0,1,0,0.5913038406744622,0.8418802099328785,0.5913038406744622,0.2505763692584163,3,12200.7392578125,2,12304.9599609375,4,12270.494140625,3,12271.767578125,False,False,True,"[15.0859375, 77.0859375, 103.0859375]",0.00010031706449756322,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,39,True,124,42.0,68.0,1,8.246211251235321
v2_1_pop0_de_a_001,6101,7101,25,33,12586.0,12836.0,1,0,0.5669635641508928,0.8631054030702684,0.5669635641508928,0.2961418389193756,4,12652.76708984375,2,12754.41552734375,4,12720.9560546875,3,12698.052734375,False,False,True,"[7.580078125, 67.580078125, 109.580078125]",0.0001564969420588905,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,40,True,145,63.2,98.0,1,8.602325267042627
v2_1_pop0_de_a_001,6101,7101,26,34,12854.0,13104.0,1,-1,0.9709846529991628,1.1502501445207283,0.9709846529991628,0.17926549152156546,4,12882.27197265625,2,12988.47314453125,3,12967.7724609375,3,12989.771484375,True,False,False,"[13.48828125, 109.48828125, 125.48828125]",0.0019379321806545753,6.761117631536901e-08,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,41,True,168,34.60000000000002,68.0,1,10.0
v2_1_pop0_de_a_001,6101,7101,27,35,13138.0,13388.0,0,1,0.37523803798457794,0.37523803798457794,0.4045621957309432,-0.029324157746365265,4,13270.25048828125,2,13266.33154296875,2,13246.7021484375,1,13270.80859375,True,True,False,"[1.5966796875, 17.5966796875, 33.5966796875]",1.3104391522047701e-06,2.7751404608369033e-23,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_1_pop0_de_a_001,6101,7101,28,36,13646.0,13896.0,1,-1,0.771327632385279,0.8083555143444758,0.771327632385279,0.03702788195919682,4,13841.49169921875,2,13790.16455078125,4,13757.4892578125,3,13747.2822265625,False,False,False,"[-0.4296875, 29.5703125, 101.5703125]",1.0586093967629043e-06,8.898420764352368e-22,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,43,True,133,44.0,104.0,1,8.94427190999916
v2_1_pop0_de_a_001,6101,7101,29,41,15280.0,15530.0,0,-1,1.393664589574012,1.393664589574012,1.2039546052165124,0.18970998435749964,4,15422.265625,2,15393.06640625,0,,2,15284.7275390625,,False,False,"[102.228515625, 124.228515625, 148.228515625]",0.03415261257387572,8.301879505664697e-09,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,54,True,119,36.400000000000006,70.0,1,8.246211251235321
