candidate,comparison,stage,topology,noise,layer,mode,description,n_condition,n_reference,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,pair_order_probability_mae,SCL_minus_ICL_lag_median_ms,local_width_ms_median,recruitment_span_ms_median,B_minus_A_t10_ms_median,first_10pct_mass_core_share_median,peak_active_components_median,n,union_active_area_mm2_median,peak_active_area_mm2_median,native_spatial_rms_mm_median,peak_largest_component_fraction_median
up3__out_reference,up3__circle,confirmation,2612,847202,all_detected,TA,左核上移3 mm｜离核重采样对照,36,38,-0.01388888888888884,-0.08027644869750139,0.0,0.04260247614436352,-0.009840831297214248,-5.471092016444345,0.0,8.0,11.412137721140425,-0.006963394814338518,-1.0,-2,-33.5,-9.0,-0.03829672727225297,0.19850971087252267
up3__out_reference,up3__circle,confirmation,2612,847202,all_detected,TB,左核上移3 mm｜离核重采样对照,144,140,-0.006547619047619024,-0.02233044733044731,0.0071428571428571175,-0.015687830687830695,-0.009695724410538564,0.04246979828167241,0.0,0.0,0.6546605067745759,-0.0023588375827879315,0.0,4,1.0,1.0,0.043916472293553,0.0
up3__ellipse4__II_same_core_scale_0.75,up3__ellipse4,response,2511,847101,primary,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,92,111,-0.019682726204465206,-0.00459352633265675,-0.021739130434782594,0.0010771641206423765,-0.02133885791722634,0.030344573213369586,0.0,-2.0,-0.21817417602437672,-0.009397343583647855,0.0,-19,-2.0,-0.5,-0.09873209803226857,0.0
up3__ellipse4__II_same_core_scale_0.75,up3__ellipse4,response,2511,847101,primary,TA,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,20,16,0.14375000000000004,-0.03295454545454546,0.0,-0.035,-0.04591920747369105,27.011846472130856,0.0,5.0,3.2006390029141585,-0.005103386987753353,0.0,4,-3.5,-4.5,-0.03599096201695229,-0.01072710907370289
up3__ellipse4__II_same_core_scale_0.75,up3__ellipse4,response,2511,847101,primary,TB,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,72,95,-0.02711988304093571,0.002192982456140413,-0.02777777777777779,-0.0015383747028434036,0.018308848863550276,-0.09283625468015089,0.0,-2.0,-1.8838507221234977,-0.004778356237973069,0.0,-23,-2.0,-1.0,-0.1004017202017673,0.0
up3__ellipse4__II_same_core_scale_0.75,up3__ellipse4,response,2511,847101,all_detected,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,136,152,-0.0034829721362229504,-0.003940332113706813,-0.014705882352941124,-0.0006101461962204069,-0.0068406444858313264,0.1902246978643234,0.0,0.0,-0.5445897567833526,-0.004570919685415592,0.0,-16,-2.0,0.0,-0.09833579793190683,0.0
up3__ellipse4__II_same_core_scale_0.75,up3__ellipse4,response,2511,847101,all_detected,TA,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,20,16,0.14375000000000004,-0.03295454545454546,0.0,-0.035,-0.04591920747369105,27.011846472130856,0.0,5.0,3.2006390029141585,-0.005103386987753353,0.0,4,-3.5,-4.5,-0.03599096201695229,-0.01072710907370289
up3__ellipse4__II_same_core_scale_0.75,up3__ellipse4,response,2511,847101,all_detected,TB,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,116,136,-0.008240365111561787,0.0007836990595612159,-0.017241379310344862,-0.0021467207572683777,0.015800220653546082,0.09319821989447519,0.0,-2.0,-1.4258201803713746,-0.0031339067379528296,0.0,-20,-3.0,0.0,-0.10518028795340939,0.0
endpoint__ellipse4,endpoint__circle,confirmation,2612,847202,primary,ALL,端点原位｜沿端点轴拉长 4:1,125,142,0.0525070422535211,0.02497823303457103,0.005126760563380239,0.002015518367327551,0.05891157002635905,0.4921243987746493,0.0,0.0,-3.1364155595692864,0.02346999952964071,0.0,-17,-0.5,-1.0,-0.000377735983067673,0.0
endpoint__ellipse4,endpoint__circle,confirmation,2612,847202,primary,TA,端点原位｜沿端点轴拉长 4:1,7,15,0.10476190476190472,0.0017316017316016952,-0.009523809523809601,-0.007619047619047636,-0.029028047478809382,-27.8794845525681,0.0,2.0,35.70631313131162,-0.014190812751472819,0.0,-8,-8.0,-6.0,-0.23515504815059618,0.18436263908160366
endpoint__ellipse4,endpoint__circle,confirmation,2612,847202,primary,TB,端点原位｜沿端点轴拉长 4:1,118,127,0.02302148672093951,0.015098940829622709,-0.000600560523154936,0.014062013434761378,0.04399763329183459,0.27249683607078623,0.0,0.0,-2.5473379596687664,0.021678606587366894,0.0,-9,-1.0,-1.0,-0.0005539445138662558,0.0
endpoint__ellipse4,endpoint__circle,confirmation,2612,847202,all_detected,ALL,端点原位｜沿端点轴拉长 4:1,168,181,0.05013483293870025,0.028344813565807758,0.0042423046566693046,-0.0019001282440781475,0.05797856787385136,0.368102834570891,0.0,0.0,-3.0061638080806006,0.020699265377641912,0.0,-13,-1.0,-1.0,-0.02217390623405091,0.0
endpoint__ellipse4,endpoint__circle,confirmation,2612,847202,all_detected,TA,端点原位｜沿端点轴拉长 4:1,9,21,0.05555555555555558,-0.0028860028860028253,-0.0793650793650793,-0.011841080948562843,-0.07857443881033388,-56.716032679512864,0.0,8.0,39.79766081871276,-0.027955482711219205,-1.0,-12,-7.0,-5.0,-0.19478925109803757,0.1979022909191278
endpoint__ellipse4,endpoint__circle,confirmation,2612,847202,all_detected,TB,端点原位｜沿端点轴拉长 4:1,159,160,0.018691037735849014,0.015222984562607178,-3.930817610064974e-05,0.013650419287211779,0.03997203585412157,0.17908537057792273,0.0,0.0,-2.5707358755644236,0.019256580347719376,0.0,-1,-1.0,-1.0,-0.019605730212440164,0.0
up3__ellipse4__EE_core_to_out_scale_0.75,up3__ellipse4,response,2511,847102,primary,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,0,112,,,,,,,,,,,,-112,,,,
up3__ellipse4__EE_core_to_out_scale_0.75,up3__ellipse4,response,2511,847102,primary,TA,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,0,20,,,,,,,,,,,,-20,,,,
up3__ellipse4__EE_core_to_out_scale_0.75,up3__ellipse4,response,2511,847102,primary,TB,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,0,92,,,,,,,,,,,,-92,,,,
up3__ellipse4__EE_core_to_out_scale_0.75,up3__ellipse4,response,2511,847102,all_detected,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,0,159,,,,,,,,,,,,-159,,,,
up3__ellipse4__EE_core_to_out_scale_0.75,up3__ellipse4,response,2511,847102,all_detected,TA,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,0,20,,,,,,,,,,,,-20,,,,
up3__ellipse4__EE_core_to_out_scale_0.75,up3__ellipse4,response,2511,847102,all_detected,TB,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,0,139,,,,,,,,,,,,-139,,,,
up3__circle__II_same_core_scale_0.75,up3__circle,response,2511,847101,primary,ALL,左核上移3 mm｜圆形对照｜同核 I→I 权重 × 0.75,102,127,0.0021614945190674417,-0.010189902732746559,-0.009803921568627416,-0.010253012312584409,0.06047391280531472,-0.2916670630211229,0.0,-7.0,-37.82805134679802,-0.003805253589867663,0.0,-25,-15.0,-1.0,-0.2665262704744853,0.0
up3__circle__II_same_core_scale_0.75,up3__circle,response,2511,847101,primary,TA,左核上移3 mm｜圆形对照｜同核 I→I 权重 × 0.75,9,22,-0.04292929292929304,-0.09779614325068875,0.0,0.07118868134439726,0.07255639618937265,2.2795195369162684,0.0,2.0,1.785137473751547,-0.011762530919826694,0.0,-13,-31.0,-8.0,0.2121723876727284,0.0
up3__circle__II_same_core_scale_0.75,up3__circle,response,2511,847101,primary,TB,左核上移3 mm｜圆形对照｜同核 I→I 权重 × 0.75,93,105,0.004608294930875667,-0.0034911325233906165,-0.010752688172043001,-0.014111623143881202,0.013099544913546202,-0.02780149917543895,0.0,-2.0,-8.36509133639629,-0.008354669105601106,0.0,-12,-2.0,-1.0,-0.11532085670856862,0.0
up3__circle__II_same_core_scale_0.75,up3__circle,response,2511,847101,all_detected,ALL,左核上移3 mm｜圆形对照｜同核 I→I 权重 × 0.75,133,156,-0.003446115288220475,-0.01012583907320741,-0.007518796992481258,-0.012497283440498885,0.050096686819459335,0.277460503653856,0.0,0.0,-7.7850534924109525,-0.005973958487619266,0.0,-23,-4.0,-1.0,-0.1334665210844621,0.0
up3__circle__II_same_core_scale_0.75,up3__circle,response,2511,847101,all_detected,TA,左核上移3 mm｜圆形对照｜同核 I→I 权重 × 0.75,9,22,-0.04292929292929304,-0.09779614325068875,0.0,0.07118868134439726,0.07255639618937265,2.2795195369162684,0.0,2.0,1.785137473751547,-0.011762530919826694,0.0,-13,-31.0,-8.0,0.2121723876727284,0.0
up3__circle__II_same_core_scale_0.75,up3__circle,response,2511,847101,all_detected,TB,左核上移3 mm｜圆形对照｜同核 I→I 权重 × 0.75,124,134,-0.0030091478093403623,-0.005854160283625953,-0.008064516129032251,-0.013231856638275752,0.00898633198835902,0.30365179370801343,0.0,0.0,-3.1443542848546713,-0.01010448928937109,0.0,-10,-3.0,-1.0,-0.11314031304018446,0.0
endpoint__radius25_dose_matched,endpoint__circle,shape_range,2511,847102,primary,ALL,端点原位｜半径 2.5 mm＋降阈值总量匹配,99,126,0.0566378066378066,-0.009182736455463858,0.04040404040404044,-0.0008065918232837699,0.09906925903129238,-0.5280166494594596,0.0,-4.0,-40.35152690172799,0.018619214493468872,-1.0,-27,-1.0,-2.5,-0.15998222580416677,0.11697060064530418
endpoint__radius25_dose_matched,endpoint__circle,shape_range,2511,847102,primary,TA,端点原位｜半径 2.5 mm＋降阈值总量匹配,17,48,-0.21507352941176472,-0.013480392156862586,-0.16176470588235292,0.04997724333435119,0.00792008153223589,-1.4934695052670577,0.0,-72.0,-4.431426894842389,0.06155122699574933,0.0,-31,-51.5,-1.0,-0.45254036616008086,0.008465793459395021
endpoint__radius25_dose_matched,endpoint__circle,shape_range,2511,847102,primary,TB,端点原位｜半径 2.5 mm＋降阈值总量匹配,82,78,0.0390869293308318,-0.009579851043265641,0.02564102564102566,-0.005545132374400685,0.016887665514236982,0.05884534754204651,0.0,-1.0,-1.309147013229449,-0.012019514843550391,0.0,4,0.5,-3.0,-0.010566411236762718,0.0
endpoint__radius25_dose_matched,endpoint__circle,shape_range,2511,847102,all_detected,ALL,端点原位｜半径 2.5 mm＋降阈值总量匹配,152,182,0.0682836899942163,-0.003161312371838809,0.04735396182764606,0.012334397138326514,0.11691502129779235,-0.2860380265119602,0.0,-2.0,-12.855634185427789,0.012817444690599575,0.0,-30,-1.0,-1.0,-0.06044955804723173,0.0
endpoint__radius25_dose_matched,endpoint__circle,shape_range,2511,847102,all_detected,TA,端点原位｜半径 2.5 mm＋降阈值总量匹配,17,63,-0.22549019607843135,-0.007978949155419746,-0.17366946778711478,0.052556608413716205,0.03987460480664384,-1.4934695052670577,0.0,-72.0,-4.088183152671263,0.060616845557722426,0.0,-46,-50.0,-1.0,-0.4560065886541924,0.00790070682965427
endpoint__radius25_dose_matched,endpoint__circle,shape_range,2511,847102,all_detected,TB,端点原位｜半径 2.5 mm＋降阈值总量匹配,135,119,0.026206037970743834,-0.00488356958945213,0.01680672268907568,-0.0020251063388318225,0.015234547698675549,0.02982819779026613,0.0,0.0,0.03276899153570412,-0.00656320881517819,0.0,16,1.0,-2.0,0.013602108863399742,0.0
up3__out_perp20,up3__out_reference,confirmation,2611,847202,primary,ALL,左核上移3 mm｜左核输出横向范围 ×2,109,110,0.031734778982485445,0.05491697626810221,-8.340283569641116e-05,-0.016253864113423305,-0.06463549430692056,-0.9657145486671652,0.0,-5.0,-2.5486323073741914,-0.006920137178742319,0.0,-1,-11.0,1.0,0.02336986075185621,0.0
up3__out_perp20,up3__out_reference,confirmation,2611,847202,primary,TA,左核上移3 mm｜左核输出横向范围 ×2,17,9,0.21895424836601307,0.09209744503862172,0.05228758169934644,-0.19011166301351956,-0.056170213901874905,-39.72308895845208,0.0,-50.0,20.65808823529369,-0.052459336804880116,0.0,8,58.0,29.0,0.24583586711780558,0.0
up3__out_perp20,up3__out_reference,confirmation,2611,847202,primary,TB,左核上移3 mm｜左核输出横向范围 ×2,92,101,0.01980198019801982,0.06216491214338826,0.0,0.035931208925783525,0.01854129110727548,-0.7499802769998496,0.0,-4.0,-2.6276818191508937,-0.006910907434470592,0.0,-9,-5.0,0.0,-0.03821754857630921,0.0
up3__out_perp20,up3__out_reference,confirmation,2611,847202,all_detected,ALL,左核上移3 mm｜左核输出横向范围 ×2,171,175,0.01694235588972426,0.028058023847497338,-0.0001336675020886524,0.009761696434645861,-0.06160374527787538,-0.5240381670425904,0.0,-2.0,-0.05557842610141961,-0.0060268919730145365,0.0,-4,-2.0,0.0,0.0257039945476496,0.0
up3__out_perp20,up3__out_reference,confirmation,2611,847202,all_detected,TA,左核上移3 mm｜左核输出横向范围 ×2,22,9,0.20959595959595967,0.06657483930211217,0.06565656565656575,-0.19225070044667458,-0.10474153419760096,-39.26448478872635,0.0,-50.0,21.076097084853245,-0.05322940591112932,0.0,13,57.5,27.5,0.24442513563107138,0.0
up3__out_perp20,up3__out_reference,confirmation,2611,847202,all_detected,TB,左核上移3 mm｜左核输出横向范围 ×2,149,166,0.012048192771084376,0.03912170953490568,0.0,0.03899355812511801,0.006294713033163146,-0.3358843693795279,0.0,-2.0,-0.4961906653770711,-0.003413061881960708,0.0,-17,-1.5,0.0,0.018161452827806457,0.0
up3__ellipse4_out_perp20,up3__ellipse4,shape_range,2511,847102,primary,ALL,左核上移3 mm｜拉长 4:1＋输出横向 ×2,100,112,0.0803571428571428,0.007240259740259769,0.0,0.02218592383842763,0.05632683197444743,-0.26073138544188623,0.0,-2.0,-2.373420422759864,0.007564871284951369,0.0,-12,-1.0,-1.5,0.025313580404382918,0.0
up3__ellipse4_out_perp20,up3__ellipse4,shape_range,2511,847102,primary,TA,左核上移3 mm｜拉长 4:1＋输出横向 ×2,4,20,0.19999999999999996,0.018181818181818077,0.0,-0.007590834282820619,-0.16167398745134304,-113.59862609670085,2.0,-23.0,-4.485943544755173,0.014803580060608487,-0.5,-16,18.0,19.5,-0.01747818595825379,0.0346548474385846
up3__ellipse4_out_perp20,up3__ellipse4,shape_range,2511,847102,primary,TB,左核上移3 mm｜拉长 4:1＋输出横向 ×2,96,92,0.05434782608695654,0.0062994071146244,0.0,0.012832125603864736,0.005701722329822856,-0.03406579170223267,0.0,0.0,-0.07274278637396492,0.0015791238151888903,0.0,4,0.0,-2.0,0.040665585278224725,0.0
up3__ellipse4_out_perp20,up3__ellipse4,shape_range,2511,847102,all_detected,ALL,左核上移3 mm｜拉长 4:1＋输出横向 ×2,155,159,0.05660377358490565,0.001464431287924839,0.0,0.015149586444148266,-0.005974056437144104,-0.059282146154146176,0.0,-2.0,-0.3630533899931834,0.005040944508079445,0.0,-4,0.0,-2.0,0.03626516533058144,0.0
up3__ellipse4_out_perp20,up3__ellipse4,shape_range,2511,847102,all_detected,TA,左核上移3 mm｜拉长 4:1＋输出横向 ×2,15,20,0.19999999999999996,-0.0242424242424244,0.0,-0.03590327889606279,-0.17341046938897334,-119.3248110759614,0.0,9.0,17.304092837779535,-0.011494396725785824,-1.0,-5,9.0,-16.5,-0.046493266798201205,0.053573110839021165
up3__ellipse4_out_perp20,up3__ellipse4,shape_range,2511,847102,all_detected,TB,左核上移3 mm｜拉长 4:1＋输出横向 ×2,140,139,0.03597122302158273,0.00397084929459024,0.0,0.00821856800274065,0.004250911164337234,0.05601142354134936,0.0,0.0,-0.5410056610035099,0.0029732727037320023,0.0,1,0.0,-1.0,0.03598940873682821,0.0
up3__ellipse4__EI_same_core_scale_1.25,up3__ellipse4,response,2511,847102,primary,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→I 权重 × 1.25,0,112,,,,,,,,,,,,-112,,,,
up3__ellipse4__EI_same_core_scale_1.25,up3__ellipse4,response,2511,847102,primary,TA,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→I 权重 × 1.25,0,20,,,,,,,,,,,,-20,,,,
up3__ellipse4__EI_same_core_scale_1.25,up3__ellipse4,response,2511,847102,primary,TB,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→I 权重 × 1.25,0,92,,,,,,,,,,,,-92,,,,
up3__ellipse4__EI_same_core_scale_1.25,up3__ellipse4,response,2511,847102,all_detected,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→I 权重 × 1.25,0,159,,,,,,,,,,,,-159,,,,
up3__ellipse4__EI_same_core_scale_1.25,up3__ellipse4,response,2511,847102,all_detected,TA,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→I 权重 × 1.25,0,20,,,,,,,,,,,,-20,,,,
up3__ellipse4__EI_same_core_scale_1.25,up3__ellipse4,response,2511,847102,all_detected,TB,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→I 权重 × 1.25,0,139,,,,,,,,,,,,-139,,,,
up3__ellipse4__EE_core_to_out_degree_scale_1.5,up3__ellipse4,response,2511,847102,primary,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,159,112,0.0803571428571428,0.014850322633341517,0.0,0.03035304701279451,-0.1418133753041148,-1.7861823086705044,2.0,-10.0,7.46435750134151,0.05202521789851894,0.0,47,103.0,24.0,0.8361690035742484,0.0
up3__ellipse4__EE_core_to_out_degree_scale_1.5,up3__ellipse4,response,2511,847102,primary,TA,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,38,20,0.19999999999999996,0.018181818181818077,0.0,-0.007590834282820619,-0.13033365997199453,-112.3599050913117,0.0,-65.0,-14.846104929892817,0.13542193884680798,-1.0,18,13.0,29.0,-0.3109096069576722,0.053573110839021165
up3__ellipse4__EE_core_to_out_degree_scale_1.5,up3__ellipse4,response,2511,847102,primary,TB,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,121,92,0.05434782608695654,0.014070819586450178,0.0,0.02408671697209247,-0.007788995874718818,-1.2428986519225873,2.0,-6.0,9.53847610885532,0.0292042768327158,1.0,29,103.0,22.0,0.8752580179708698,-0.020719218861633748
up3__ellipse4__EE_core_to_out_degree_scale_1.5,up3__ellipse4,response,2511,847102,all_detected,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,172,159,0.05660377358490565,0.010906564548512576,0.0,0.025944785243848217,-0.15304890482014444,-1.580822986910789,2.0,-8.0,7.116415035475711,0.04563257736270307,0.0,13,103.0,23.5,0.8474272345538116,0.0
up3__ellipse4__EE_core_to_out_degree_scale_1.5,up3__ellipse4,response,2511,847102,all_detected,TA,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,38,20,0.19999999999999996,0.018181818181818077,0.0,-0.007590834282820619,-0.13033365997199453,-112.3599050913117,0.0,-65.0,-14.846104929892817,0.13542193884680798,-1.0,18,13.0,29.0,-0.3109096069576722,0.053573110839021165
up3__ellipse4__EE_core_to_out_degree_scale_1.5,up3__ellipse4,response,2511,847102,all_detected,TB,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,134,139,0.03597122302158273,0.009785929736536247,0.0,0.0167686746125488,-0.010105156452270336,-1.1823085100022581,2.0,-4.0,7.442742151464699,0.029277356339150337,1.0,-5,103.0,22.0,0.874968944157442,-0.020769204361796745
up3__circle__depth_A_scale_0.75,up3__circle,response,2511,847101,primary,ALL,左核上移3 mm｜圆形对照｜A核降阈值幅度 × 0.75,101,127,0.021478132065175015,0.013636009270218463,0.0,0.0012537318635738037,0.08112644490876547,-1.1603140016959514,0.0,-8.0,-43.68325708060729,-0.005087199584991001,0.0,-26,-14.0,0.0,-0.23532965925905902,0.0
up3__circle__depth_A_scale_0.75,up3__circle,response,2511,847101,primary,TA,左核上移3 mm｜圆形对照｜A核降阈值幅度 × 0.75,11,22,0.022727272727272707,-0.05371900826446285,0.0,0.0454545454545455,0.01838737692424952,0.5490113391188061,0.0,0.0,2.428248550954322,-0.010970206129206087,0.0,-11,-1.0,-9.0,0.0832359547691448,0.0
up3__circle__depth_A_scale_0.75,up3__circle,response,2511,847101,primary,TB,左核上移3 mm｜圆形对照｜A核降阈值幅度 × 0.75,90,105,0.019841269841269882,0.02049062049062056,0.0,0.019295547304631344,0.04515651601233023,-0.8426801509722281,0.0,-4.0,-13.449327754331534,-0.008474876146513877,0.0,-15,-2.0,0.0,-0.07218308439092969,0.0
up3__circle__depth_A_scale_0.75,up3__circle,response,2511,847101,all_detected,ALL,左核上移3 mm｜圆形对照｜A核降阈值幅度 × 0.75,143,156,0.020687645687645695,0.013721127357491092,0.0,0.0071484071484071154,0.07271416932903607,-0.40930697018120554,0.0,-2.0,-10.310336205191561,-0.0041473226700076,0.0,-13,-2.0,0.0,-0.08861309771508985,0.0
up3__circle__depth_A_scale_0.75,up3__circle,response,2511,847101,all_detected,TA,左核上移3 mm｜圆形对照｜A核降阈值幅度 × 0.75,11,22,0.022727272727272707,-0.05371900826446285,0.0,0.0454545454545455,0.01838737692424952,0.5490113391188061,0.0,0.0,2.428248550954322,-0.010970206129206087,0.0,-11,-1.0,-9.0,0.0832359547691448,0.0
up3__circle__depth_A_scale_0.75,up3__circle,response,2511,847101,all_detected,TB,左核上移3 mm｜圆形对照｜A核降阈值幅度 × 0.75,132,134,0.01837403889642697,0.01749516878417834,0.0,0.022382349943672802,0.0379607457743944,-0.38112933859792975,0.0,-2.0,-5.367190598865818,-0.005099283792597012,0.0,-2,-2.0,0.0,-0.056536013675276386,0.0
up3__ellipse9,up3__circle,shape_range,2511,847102,primary,ALL,左核上移3 mm｜沿端点轴拉长 9:1,100,127,-0.025629921259842425,0.012040085898353703,0.0,-8.86201819613186e-05,0.08318272687336381,-0.9360576680792292,0.0,-8.0,-33.0467505139452,-0.004095017703407006,0.0,-27,-11.5,0.0,-0.2769253549397481,0.0
up3__ellipse9,up3__circle,shape_range,2511,847102,primary,TA,左核上移3 mm｜沿端点轴拉长 9:1,11,22,-0.5227272727272727,-0.08677685950413228,0.0,0.04808226587945541,-0.13257684662204858,-121.0484204850145,0.0,-51.0,5.095980802238046,-0.013890191622409225,-1.0,-11,-50.5,0.5,-0.8648165594104817,0.08615721716726998
up3__ellipse9,up3__circle,shape_range,2511,847102,primary,TB,左核上移3 mm｜沿端点轴拉长 9:1,89,105,0.037239165329053026,0.020487377790748718,0.0,0.027163093823863255,0.07239026489570621,-0.23231825190487143,0.0,-2.0,-7.920097649781383,-0.0071162439733539196,0.0,-16,-2.0,-1.0,-0.10680246322706477,0.0
up3__ellipse9,up3__circle,shape_range,2511,847102,all_detected,ALL,左核上移3 mm｜沿端点轴拉长 9:1,152,169,-0.00726019931485522,0.018335409529741442,0.0,0.009088231048629908,0.0714557338942422,-0.40507753442352623,0.0,-2.0,-5.680621481509661,-0.0014179883618674893,0.0,-17,-2.0,0.0,-0.07784728960333176,0.0
up3__ellipse9,up3__circle,shape_range,2511,847102,all_detected,TA,左核上移3 mm｜沿端点轴拉长 9:1,11,23,-0.4802371541501976,-0.07869205892921305,0.0,0.04795051357379004,-0.1306230883949984,-120.73168683904805,0.0,-50.0,5.292559523819364,-0.014186446961156944,-1.0,-12,-50.0,-1.0,-0.8610971108086432,0.0742588787789844
up3__ellipse9,up3__circle,shape_range,2511,847102,all_detected,TB,左核上移3 mm｜沿端点轴拉长 9:1,141,146,0.0272758185174391,0.02148415074675647,0.0,0.030312064925637483,0.055625650563986606,-0.18340976041963586,0.0,-2.0,-5.021659672894884,-0.001321895295385414,0.0,-5,-1.0,0.0,-0.05163405942766097,0.0
up3__out_parallel15,up3__out_reference,shape_range,2511,847101,primary,ALL,左核上移3 mm｜左核输出纵向范围 ×1.5,129,118,0.031106293522533135,-0.010839574300354538,0.0,0.029513672109033134,-0.061682302505907616,-0.22076659112644847,0.0,2.0,16.943214285716294,-0.0027586757880206647,0.0,11,41.5,0.0,0.266011455693576,0.0
up3__out_parallel15,up3__out_reference,shape_range,2511,847101,primary,TA,左核上移3 mm｜左核输出纵向范围 ×1.5,26,20,0.030769230769230882,-0.018181818181818077,0.0,0.07694031376902624,-0.10248119589225546,1.9252781534842143,0.0,-8.0,-0.029541393272666028,-0.005430670957916411,-1.0,6,-49.0,-12.5,-0.07941045521007162,0.0839712490761213
up3__out_parallel15,up3__out_reference,shape_range,2511,847101,primary,TB,左核上移3 mm｜左核输出纵向范围 ×1.5,103,98,0.03135526055082227,-0.003719581389484139,0.0,0.003975959315765165,-0.0433450310931352,-0.07723485985297884,0.0,0.0,5.689548919770459,-0.006562376130055031,0.0,5,1.5,1.0,0.016222081213226325,0.0
up3__out_parallel15,up3__out_reference,shape_range,2511,847101,all_detected,ALL,左核上移3 mm｜左核输出纵向范围 ×1.5,162,153,0.023602033405954903,-0.01194956096916866,0.0,0.02303471035278981,-0.06187688396218988,-0.10846377017151099,0.0,-1.0,23.507925835010155,-0.004157458094166747,0.0,9,5.0,0.0,0.16218798414531044,0.0
up3__out_parallel15,up3__out_reference,shape_range,2511,847101,all_detected,TA,左核上移3 mm｜左核输出纵向范围 ×1.5,32,21,0.03199404761904767,0.0013528138528138278,0.0,0.0683154663941789,-0.0720533689869664,1.9774904318055633,0.0,-8.0,0.25824874686804833,-0.009765074803139304,-1.0,11,-41.5,-11.5,-0.10794248378016391,0.051175245462659946
up3__out_parallel15,up3__out_reference,shape_range,2511,847101,all_detected,TB,左核上移3 mm｜左核输出纵向范围 ×1.5,130,132,0.022552447552447563,-0.003909726636999289,0.0,0.0032245532245532282,-0.03379872630961067,-0.07892377230382408,0.0,-1.0,0.7942617660874021,-0.003708401110864276,0.0,-2,1.0,1.0,0.0021547696671948557,0.0
up3__ellipse4,up3__circle,shape_range,2511,847101,primary,ALL,左核上移3 mm｜沿端点轴拉长 4:1,111,127,-0.07044051925941697,0.010911412486215744,0.0,-0.0032968425393120615,0.051798624965511075,-1.0385853786501684,0.0,-8.0,-41.13946163669607,0.0007255029382271239,0.0,-16,-13.0,1.0,-0.22236784924412234,0.0
up3__ellipse4,up3__circle,shape_range,2511,847101,primary,TA,左核上移3 mm｜沿端点轴拉长 4:1,16,22,-0.4005681818181819,0.036673553719008156,0.0,0.033862226518891925,0.10118941552961308,-24.645730353975523,0.0,-8.0,4.148309384600452,-0.027970773966353592,1.0,-6,0.0,3.5,0.039452647758601245,-0.05371866090491839
up3__ellipse4,up3__circle,shape_range,2511,847101,primary,TB,左核上移3 mm｜沿端点轴拉长 4:1,95,105,-0.015538847117794408,0.005923900660742776,0.0,0.001088919624319451,0.03129757556673807,-0.6125632830517134,0.0,-2.0,-11.932298136644022,-0.0018425128526301932,0.0,-10,-1.0,1.0,-0.05936612027203125,0.0
up3__ellipse4,up3__circle,shape_range,2511,847101,all_detected,ALL,左核上移3 mm｜沿端点轴拉长 4:1,152,156,-0.05043859649122795,0.008756594282910202,0.0,0.0015632028789923091,0.047585456881015675,-0.29032603831001325,0.0,-2.0,-8.808722937095808,-0.0008425338877346145,0.0,-4,-1.0,0.0,-0.053919449425998245,0.0
up3__ellipse4,up3__circle,shape_range,2511,847101,all_detected,TA,左核上移3 mm｜沿端点轴拉长 4:1,16,22,-0.4005681818181819,0.036673553719008156,0.0,0.033862226518891925,0.10118941552961308,-24.645730353975523,0.0,-8.0,4.148309384600452,-0.027970773966353592,1.0,-6,0.0,3.5,0.039452647758601245,-0.05371866090491839
