subject,dataset,seed,condition,n_events,n_decisions,n_nonterminal_decisions,n_tied_nonterminal_decisions,event_total_nll,event_stop_contribution_nll,event_contact_contribution_nll,event_contact_choice_nll,event_continue_nll,event_terminal_stop_nll,joint_stop_brier,joint_terminal_stop_probability,joint_nonterminal_stop_probability,maximum_event_nll_reconstruction_error,original_event_nll
epilepsiae_635,epilepsiae,20260726,unordered_retrained,1023,6827,5804,0,1.6285628080368042,0.2632471323013305,1.3653157949447632,1.6103184223175049,0.0631105005741119,1.312045335769653,0.0860860954771287,0.3111313867836986,0.0622592058482366,4.76837158203125e-07,1.6285628080368042
epilepsiae_635,epilepsiae,20260726,fir_h3_residual,1023,6827,5804,0,1.590198636054993,0.2181493192911148,1.372049331665039,1.617405891418457,0.0784074738621711,0.9412053227424622,0.0704541557069824,0.4427988490386559,0.0725527514046398,4.76837158203125e-07,1.590198636054993
epilepsiae_922,epilepsiae,20260726,unordered_retrained,16728,106264,89536,0,1.6827287673950195,0.2536516487598419,1.4290772676467896,1.712085247039795,0.1897008419036865,0.5099896192550659,0.0791823135657235,0.6277255189815729,0.1609154812751715,4.76837158203125e-07,1.6827287673950195
epilepsiae_922,epilepsiae,20260726,fir_h3_residual,16728,106264,89536,0,2.0044190883636475,0.2500127255916595,1.7544063329696655,2.104653835296631,0.1640356928110122,0.6151971220970154,0.0825499536813911,0.6153802716596691,0.1248030670599593,4.76837158203125e-07,2.0044190883636475
epilepsiae_958,epilepsiae,20260726,unordered_retrained,24684,300363,275679,0,2.3063783645629883,0.2285115718841552,2.077866792678833,2.274056434631348,0.1390541642904281,1.0880905389785769,0.0651870900366341,0.3827382654743669,0.1290515035798125,7.152557373046875e-07,2.3063783645629883
epilepsiae_958,epilepsiae,20260726,fir_h3_residual,24684,300363,275679,0,2.253172874450684,0.2158872485160827,2.037285327911377,2.2296788692474365,0.1230868026614189,1.1025046110153198,0.0625611236212721,0.4033006572159615,0.1118447326848139,7.152557373046875e-07,2.253172874450684
yuquan_chengshuai,yuquan,20260726,unordered_retrained,5516,32311,26795,0,1.444768309593201,0.3602503836154938,1.0845178365707395,1.3138412237167358,0.0391170494258403,1.6972277164459229,0.1066862641059489,0.2734654863455155,0.0412957355731541,7.152557373046875e-07,1.444768309593201
yuquan_chengshuai,yuquan,20260726,fir_h3_residual,5516,32311,26795,0,1.3759251832962036,0.2873157858848572,1.0886094570159912,1.3199745416641235,0.0831268727779388,1.117123007774353,0.0919375659749243,0.3980660816618093,0.080654320249457,4.76837158203125e-07,1.3759251832962036
yuquan_chenziyang,yuquan,20260726,unordered_retrained,1922,13907,11985,0,1.8647441864013672,0.3172243237495422,1.5475199222564695,1.8071908950805664,0.0465394668281078,1.8492110967636108,0.0992891006630692,0.1924682570297685,0.0485899561882278,4.76837158203125e-07,1.8647443056106567
yuquan_chenziyang,yuquan,20260726,fir_h3_residual,1922,13907,11985,0,1.830449342727661,0.2654210031032562,1.565028190612793,1.8278100490570068,0.142253428697586,0.9357282519340516,0.084894284621286,0.4285704505733533,0.1289480934803858,4.76837158203125e-07,1.830449342727661
yuquan_gaolan,yuquan,20260726,unordered_retrained,599,5232,4633,0,1.9323652982711792,0.252537190914154,1.6798282861709597,1.9088709354400637,0.0786793380975723,1.4363173246383667,0.0790929210546693,0.3051508706877745,0.0766026840545036,4.76837158203125e-07,1.9323652982711792
yuquan_gaolan,yuquan,20260726,fir_h3_residual,599,5232,4633,0,1.8929622173309328,0.2600308954715729,1.632931351661682,1.8549176454544067,0.1590190976858139,0.9318126440048218,0.0824460315264791,0.4385662185951744,0.1420343990076153,4.76837158203125e-07,1.8929622173309328
yuquan_hanyuxuan,yuquan,20260726,unordered_retrained,1094,17524,16430,0,2.572507381439209,0.1824966222047805,2.3900105953216557,2.556269407272339,0.0464492030441761,2.052942037582397,0.0498751948217182,0.1598408083572738,0.0474980324664625,7.152557373046875e-07,2.572507381439209
yuquan_hanyuxuan,yuquan,20260726,fir_h3_residual,1094,17524,16430,0,2.58422327041626,0.1929526478052139,2.391270399093628,2.5575826168060303,0.1073004081845283,1.351840615272522,0.05180840793058,0.2929118344495566,0.1025008684640939,7.152557373046875e-07,2.58422327041626
yuquan_huanghanwen,yuquan,20260726,unordered_retrained,92,588,496,0,1.8749271631240845,0.2945072650909424,1.580419898033142,1.8791007995605469,0.0733997002243995,1.443222999572754,0.0975437250346791,0.2494639963235544,0.0710043417948914,3.5762786865234375e-07,1.8749271631240845
yuquan_huanghanwen,yuquan,20260726,fir_h3_residual,92,588,496,0,1.87607741355896,0.2718582451343536,1.6042190790176392,1.907264351844788,0.1006974056363105,1.15533709526062,0.0873380871766036,0.3498415756646705,0.0923170082002592,4.76837158203125e-07,1.87607741355896
yuquan_litengsheng,yuquan,20260726,unordered_retrained,129,1973,1844,0,2.7817816734313965,0.1828563660383224,2.5989251136779785,2.7855782508850098,0.0547099933028221,1.9384796619415283,0.0521328909217947,0.1531796819826429,0.0538774560665365,7.152557373046875e-07,2.7817816734313965
yuquan_litengsheng,yuquan,20260726,fir_h3_residual,129,1973,1844,0,2.6479504108428955,0.1798876971006393,2.46806263923645,2.64485239982605,0.0666790753602981,1.731727123260498,0.0499762026016696,0.1995668056341566,0.0643106838748861,4.76837158203125e-07,2.6479504108428955
yuquan_liyouran,yuquan,20260726,unordered_retrained,470,5873,5403,0,2.317350387573242,0.2023162692785263,2.1150341033935547,2.306151866912842,0.0788936465978622,1.5038161277770996,0.0571185312303546,0.2543803513525648,0.0768325537793592,4.76837158203125e-07,2.317350387573242
yuquan_liyouran,yuquan,20260726,fir_h3_residual,470,5873,5403,0,2.359868049621582,0.209467813372612,2.150400161743164,2.3447670936584477,0.0871106162667274,1.5020772218704224,0.0587209939262151,0.2650540188747518,0.0838283657621369,4.76837158203125e-07,2.359867811203003
yuquan_pengzihang,yuquan,20260726,unordered_retrained,4525,37964,33439,0,1.856726050376892,0.2401850074529647,1.6165412664413452,1.842188835144043,0.0945239961147308,1.2172185182571411,0.0728359812500182,0.3251524374629911,0.0916004855654597,4.76837158203125e-07,1.856726050376892
yuquan_pengzihang,yuquan,20260726,fir_h3_residual,4525,37964,33439,0,1.84796404838562,0.2304291278123855,1.6175347566604614,1.8428479433059688,0.0890850126743316,1.1668425798416138,0.0703086433942589,0.3619914954785484,0.085197976082797,7.152557373046875e-07,1.84796404838562
yuquan_songzishuo,yuquan,20260726,unordered_retrained,90,2236,2146,0,3.184833526611328,0.141598492860794,3.0432345867156982,3.1748056411743164,0.0375513434410095,2.495619058609009,0.0356441254391422,0.0938505334158738,0.0383720329966413,4.76837158203125e-07,3.184833526611328
yuquan_songzishuo,yuquan,20260726,fir_h3_residual,90,2236,2146,0,3.24786114692688,0.1439454555511474,3.1039156913757324,3.238065004348755,0.0587862394750118,2.0589418411254883,0.0354339382796918,0.1499681778666046,0.058673149612755,4.76837158203125e-07,3.2478606700897217
yuquan_sunyuanxin,yuquan,20260726,unordered_retrained,257,2249,1992,0,1.960114359855652,0.2618967592716217,1.6982176303863523,1.9268163442611692,0.0590212307870388,1.667888641357422,0.0781982051980834,0.2340606722821289,0.0599921989148523,4.76837158203125e-07,1.960114359855652
yuquan_sunyuanxin,yuquan,20260726,fir_h3_residual,257,2249,1992,0,1.9491273164749143,0.2453420907258987,1.7037851810455322,1.9328770637512207,0.0725484117865562,1.4326202869415283,0.0735970638365585,0.2931940567748556,0.0716092705487715,4.76837158203125e-07,1.9491273164749143
yuquan_wangyiyang,yuquan,20260726,unordered_retrained,384,6276,5892,0,2.56735897064209,0.1826869696378708,2.384671926498413,2.5484395027160645,0.0424129404127597,2.1180508136749268,0.0486609595914312,0.1675353122603458,0.043864287316906,4.76837158203125e-07,2.56735897064209
yuquan_wangyiyang,yuquan,20260726,fir_h3_residual,384,6276,5892,0,2.5363166332244877,0.1823943257331848,2.353922128677368,2.51540470123291,0.0503475666046142,1.9975343942642207,0.0484161317957582,0.1863359430523511,0.0514064644303239,4.76837158203125e-07,2.5363166332244877
yuquan_xuxinyi,yuquan,20260726,unordered_retrained,1333,15694,14361,0,2.159144163131714,0.1974613219499588,1.9616827964782717,2.150674104690552,0.0421713925898075,1.7244926691055298,0.0568832158969657,0.2328102861664524,0.042308525579826,4.76837158203125e-07,2.159144163131714
yuquan_xuxinyi,yuquan,20260726,fir_h3_residual,1333,15694,14361,0,2.144607782363892,0.213234394788742,1.9313732385635376,2.1177823543548584,0.1326923072338104,0.992222547531128,0.0616183749460186,0.4150407191950042,0.1184422360013242,4.76837158203125e-07,2.144607782363892
yuquan_zhangbichen,yuquan,20260726,unordered_retrained,1675,59764,58089,0,3.4238884449005127,0.1002800315618515,3.3236083984375,3.4230990409851074,0.0221762768924236,2.6362335681915283,0.0247803633612532,0.0867806492812598,0.0230160573366877,7.152557373046875e-07,3.4238884449005127
yuquan_zhangbichen,yuquan,20260726,fir_h3_residual,1675,59764,58089,0,3.386913537979126,0.0983932465314865,3.2885196208953857,3.386888027191162,0.0308512356132268,2.2811317443847656,0.0238643087186334,0.1358720837066422,0.0313018808372892,9.5367431640625e-07,3.386913537979126
yuquan_zhangjiaqi,yuquan,20260726,unordered_retrained,9656,59528,49872,0,1.494799256324768,0.2957199215888977,1.1990793943405151,1.4435031414031982,0.070339947938919,1.287434458732605,0.0906104762741119,0.3858922091983999,0.0691023372984844,4.76837158203125e-07,1.494799256324768
yuquan_zhangjiaqi,yuquan,20260726,fir_h3_residual,9656,59528,49872,0,1.5400460958480835,0.2658872604370117,1.2741588354110718,1.531020998954773,0.1163886338472366,0.9054343700408936,0.0863732395806666,0.5124515931885119,0.0977155830526545,4.76837158203125e-07,1.5400460958480835
yuquan_zhangkexuan,yuquan,20260726,unordered_retrained,1590,32285,30695,0,2.646878957748413,0.1435385048389434,2.503340482711792,2.638099193572998,0.041377056390047,1.9501007795333865,0.0381294378116933,0.1839970297689707,0.0415376335838356,4.76837158203125e-07,2.646879196166992
yuquan_zhangkexuan,yuquan,20260726,fir_h3_residual,1590,32285,30695,0,2.658375740051269,0.1419837474822998,2.516392230987549,2.6515283584594727,0.0480471663177013,1.7934223413467407,0.0371922784762616,0.2225330514212449,0.0473115791938216,7.152557373046875e-07,2.658375740051269
yuquan_zhaochenxi,yuquan,20260726,unordered_retrained,763,12451,11688,0,2.848778009414673,0.1823262870311737,2.666451930999756,2.8448615074157715,0.0356516167521476,2.3366501331329346,0.0514075417053594,0.1092364173431345,0.0359027680400254,7.152557373046875e-07,2.848778009414673
yuquan_zhaochenxi,yuquan,20260726,fir_h3_residual,763,12451,11688,0,2.8585474491119385,0.1810257136821746,2.6775221824646,2.856581687927246,0.0409537814557552,2.234236240386963,0.0506004049239837,0.1321277927831889,0.0406272343214936,4.76837158203125e-07,2.8585474491119385
epilepsiae_1073,epilepsiae,20260727,unordered_retrained,27655,124925,97270,0,1.89477014541626,0.6260622143745422,1.2687077522277832,1.6471344232559204,0.0181711092591285,2.5815014839172363,0.1784246659225477,0.1221571364299424,0.020584214737509,4.76837158203125e-07,1.89477014541626
epilepsiae_1073,epilepsiae,20260727,fir_h3_residual,27655,124925,97270,0,1.9560015201568604,0.6980623602867126,1.257939338684082,1.6321715116500854,0.0160376317799091,2.900424003601074,0.1849840097940033,0.1058890699984647,0.0184865195052702,4.76837158203125e-07,1.9560015201568604
epilepsiae_1077,epilepsiae,20260727,unordered_retrained,6476,31652,25176,0,1.4396822452545166,0.370246946811676,1.0694351196289062,1.3608648777008057,0.0488870404660701,1.411342978477478,0.1129996756995165,0.3528593691006081,0.0510731803281018,4.76837158203125e-07,1.4396822452545166
epilepsiae_1077,epilepsiae,20260727,fir_h3_residual,6476,31652,25176,0,1.4691613912582395,0.4008533358573913,1.0683081150054932,1.3594106435775757,0.0363624617457389,1.6063644886016846,0.120168967724373,0.3067773199425073,0.0390434060125156,3.5762786865234375e-07,1.4691613912582395
epilepsiae_1084,epilepsiae,20260727,unordered_retrained,1464,11861,10397,0,1.8825478553771973,0.2446718662977218,1.6378759145736694,1.874972939491272,0.0605710446834564,1.448568344116211,0.0773860700148703,0.2816533527230141,0.0595252464762028,4.76837158203125e-07,1.8825478553771973
epilepsiae_1084,epilepsiae,20260727,fir_h3_residual,1464,11861,10397,0,1.9903744459152224,0.3136153817176819,1.676759123802185,1.919374227523804,0.0294147301465272,2.200103044509888,0.094236862156388,0.1539502552980201,0.0304881364016357,4.76837158203125e-07,1.9903744459152224
epilepsiae_1096,epilepsiae,20260727,unordered_retrained,28068,165555,137487,0,1.5085352659225464,0.3049060106277466,1.2036292552947998,1.4614988565444946,0.0582567788660526,1.3423446416854858,0.0954543592490546,0.3656557418939028,0.0547710824629576,4.76837158203125e-07,1.5085352659225464
epilepsiae_1096,epilepsiae,20260727,fir_h3_residual,28068,165555,137487,0,1.564476728439331,0.3286639750003814,1.2358129024505615,1.5004042387008667,0.047218669205904,1.518120050430298,0.1002007733981494,0.3408207559708712,0.0435168233088466,4.76837158203125e-07,1.564476728439331
epilepsiae_1125,epilepsiae,20260727,unordered_retrained,7195,49688,42493,0,1.4393285512924194,0.2647814154624939,1.1745470762252808,1.387831687927246,0.1787315011024475,0.6127553582191467,0.0865967363155247,0.6316686748827939,0.1418874706516706,4.76837158203125e-07,1.4393285512924194
epilepsiae_1125,epilepsiae,20260727,fir_h3_residual,7195,49688,42493,0,1.4205036163330078,0.2755769491195678,1.1449267864227295,1.3532296419143677,0.0894586890935897,1.118131399154663,0.0816546968427918,0.4813016869043614,0.0770693819747058,4.76837158203125e-07,1.4205036163330078
epilepsiae_1146,epilepsiae,20260727,unordered_retrained,2486,30808,28322,0,2.209876775741577,0.2320937365293502,1.977783441543579,2.1615147590637207,0.1433348357677459,1.053874373435974,0.0692553307604038,0.4530647378384899,0.1282181016876077,4.76837158203125e-07,2.209876775741577
epilepsiae_1146,epilepsiae,20260727,fir_h3_residual,2486,30808,28322,0,2.132828712463379,0.2010094374418258,1.9318193197250368,2.1107332706451416,0.0510477535426616,1.6467199325561523,0.0534984319110281,0.3345567675686515,0.0508637136111239,4.76837158203125e-07,2.132828712463379
epilepsiae_1150,epilepsiae,20260727,unordered_retrained,1713,11268,9555,0,1.5749623775482178,0.2416488975286483,1.3333134651184082,1.575814127922058,0.1130934581160545,0.9107774496078492,0.0765594240743355,0.4402860724136138,0.1010984252295678,7.152557373046875e-07,1.5749623775482178
epilepsiae_1150,epilepsiae,20260727,fir_h3_residual,1713,11268,9555,0,1.57840096950531,0.2313790470361709,1.3470216989517212,1.5920567512512207,0.0852781385183334,0.9947790503501892,0.0757255530464793,0.416127475360229,0.0770274801607171,4.76837158203125e-07,1.57840096950531
epilepsiae_139,epilepsiae,20260727,unordered_retrained,1837,10308,8471,0,1.4775499105453491,0.2614650130271911,1.2160850763320925,1.487490177154541,0.1188702508807182,0.8584945201873779,0.0812378250117144,0.4527564820796494,0.10978324328767,4.76837158203125e-07,1.4775499105453491
epilepsiae_139,epilepsiae,20260727,fir_h3_residual,1837,10308,8471,0,1.5110177993774414,0.2879951298236847,1.2230225801467896,1.4963271617889404,0.0634754002094268,1.241705298423767,0.0937708618700729,0.344133952463215,0.0620225756011904,4.76837158203125e-07,1.5110177993774414
epilepsiae_253,epilepsiae,20260727,unordered_retrained,10150,62832,52682,0,1.6152963638305664,0.2623335421085357,1.3529627323150637,1.6257481575012207,0.1285802870988845,0.8407206535339355,0.0813532761649356,0.483503505762281,0.1180865811217814,4.76837158203125e-07,1.6152963638305664
epilepsiae_253,epilepsiae,20260727,fir_h3_residual,10150,62832,52682,0,1.617724895477295,0.2740912139415741,1.343633770942688,1.614557862281799,0.0809042602777481,1.1360504627227783,0.0846422841617494,0.3988850751196222,0.0778721785535885,4.76837158203125e-07,1.617724895477295
epilepsiae_384,epilepsiae,20260727,unordered_retrained,4299,29205,24906,0,1.6270750761032104,0.2488333284854889,1.378241777420044,1.621448636054993,0.1101146340370178,0.9919127225875854,0.0788309737610886,0.3990225977043158,0.1008348913838172,4.76837158203125e-07,1.6270751953125
epilepsiae_384,epilepsiae,20260727,fir_h3_residual,4299,29205,24906,0,1.6663824319839478,0.27044478058815,1.3959375619888306,1.642091989517212,0.0555047914385795,1.439353346824646,0.0895521865034125,0.2700996307704262,0.0544656498787417,4.76837158203125e-07,1.6663824319839478
epilepsiae_442,epilepsiae,20260727,unordered_retrained,534,5766,5232,0,2.1721315383911133,0.2174316346645355,1.9546995162963867,2.162226915359497,0.0706684663891792,1.5297502279281616,0.0656499839467038,0.2588406547290109,0.0695382581622516,4.76837158203125e-07,2.1721315383911133
epilepsiae_442,epilepsiae,20260727,fir_h3_residual,534,5766,5232,0,2.1806640625,0.2447316646575927,1.9359325170516968,2.141275644302368,0.0349859409034252,2.154526948928833,0.0720237682871877,0.1521351953640524,0.0360879682211649,4.76837158203125e-07,2.1806640625
epilepsiae_548,epilepsiae,20260727,unordered_retrained,1397,12024,10627,0,2.082724571228028,0.2591912448406219,1.8235331773757932,2.0758867263793945,0.0998872444033622,1.332556962966919,0.0800924042543249,0.3044018352386903,0.097079090036503,4.76837158203125e-07,2.082724571228028
epilepsiae_548,epilepsiae,20260727,fir_h3_residual,1397,12024,10627,0,2.073271989822388,0.2686018645763397,1.804669976234436,2.054482936859131,0.0556690990924835,1.7241263389587402,0.0814057612037311,0.2294204588219491,0.0566769885579762,4.76837158203125e-07,2.073271989822388
epilepsiae_583,epilepsiae,20260727,unordered_retrained,1566,8685,7119,0,1.51328444480896,0.2743212282657623,1.2389631271362305,1.5195159912109375,0.0860493555665016,1.0606586933135986,0.0883399616841434,0.3875348988021242,0.0819421650057946,4.76837158203125e-07,1.5132843255996704
epilepsiae_583,epilepsiae,20260727,fir_h3_residual,1566,8685,7119,0,1.5224918127059937,0.2699374258518219,1.2525542974472046,1.536056399345398,0.0616862773895263,1.1392337083816528,0.0884077538772419,0.3839471142353682,0.0590594404498446,4.76837158203125e-07,1.5224918127059937
epilepsiae_590,epilepsiae,20260727,unordered_retrained,997,10105,9108,0,2.38781476020813,0.2273399233818054,2.160475015640259,2.4017372131347656,0.0656766965985298,1.6400372982025146,0.0698950863944295,0.2108081467001285,0.06371269790574,4.76837158203125e-07,2.38781476020813
epilepsiae_590,epilepsiae,20260727,fir_h3_residual,997,10105,9108,0,2.28824234008789,0.2646770179271698,2.023565530776977,2.249431848526001,0.0377635397017002,2.2587811946868896,0.079150589696606,0.1271042213284802,0.0374078549400757,4.76837158203125e-07,2.28824234008789
epilepsiae_620,epilepsiae,20260727,unordered_retrained,4482,34691,30209,0,1.5699853897094729,0.2374755144119262,1.3325098752975464,1.540859341621399,0.1305659115314483,0.8003047704696655,0.0735222415662665,0.5308595441767197,0.118646038948369,4.76837158203125e-07,1.5699855089187622
epilepsiae_620,epilepsiae,20260727,fir_h3_residual,4482,34691,30209,0,1.581339716911316,0.2321950048208236,1.3491445779800415,1.5588806867599487,0.0725900828838348,1.097848892211914,0.0672601003755538,0.465841133411997,0.0705038414405197,4.76837158203125e-07,1.581339716911316
epilepsiae_635,epilepsiae,20260727,unordered_retrained,1023,6827,5804,0,1.6151353120803833,0.2440246939659118,1.3711105585098269,1.616055250167847,0.0839459896087646,1.0671896934509275,0.0792572971419703,0.3956444614647886,0.0785810206833839,4.76837158203125e-07,1.6151353120803833
epilepsiae_635,epilepsiae,20260727,fir_h3_residual,1023,6827,5804,0,1.724255084991455,0.3488749265670776,1.3753801584243774,1.6207897663116455,0.0258415881544351,2.040144920349121,0.1044893496023695,0.2107755728985455,0.0262295141720503,4.76837158203125e-07,1.7242552042007446
epilepsiae_922,epilepsiae,20260727,unordered_retrained,16728,106264,89536,0,1.7780567407608032,0.2494283318519592,1.5286285877227783,1.83324670791626,0.1900607049465179,0.4798371493816376,0.0833303722795252,0.6520767324797396,0.1519569785923678,4.76837158203125e-07,1.7780567407608032
epilepsiae_922,epilepsiae,20260727,fir_h3_residual,16728,106264,89536,0,1.8747990131378172,0.2525949776172638,1.6222039461135864,1.9458329677581787,0.1356749534606933,0.7668406367301941,0.0818780453260172,0.5266837381017548,0.1133738340776939,4.76837158203125e-07,1.8747990131378172
epilepsiae_958,epilepsiae,20260727,unordered_retrained,24684,300363,275679,0,2.2833447456359863,0.2140437513589859,2.069301128387451,2.264730930328369,0.1099447831511497,1.2180168628692627,0.0621520242277458,0.3514160581145588,0.1037337850722028,7.152557373046875e-07,2.283344984054565
epilepsiae_958,epilepsiae,20260727,fir_h3_residual,24684,300363,275679,0,2.326274871826172,0.2182759344577789,2.107998847961426,2.306670904159546,0.0482134744524955,1.909821391105652,0.0614341777922867,0.2139458620342832,0.0487985578886878,7.152557373046875e-07,2.3262746334075928
yuquan_chengshuai,yuquan,20260727,unordered_retrained,5516,32311,26795,0,1.420122504234314,0.3024498224258423,1.1176728010177612,1.3559986352920532,0.0774348229169845,1.2490020990371704,0.0940697783245385,0.3391596013572042,0.0774020091872255,4.76837158203125e-07,1.420122504234314
yuquan_chengshuai,yuquan,20260727,fir_h3_residual,5516,32311,26795,0,1.481404185295105,0.3670467436313629,1.114357352256775,1.3510046005249023,0.0415042676031589,1.7319077253341677,0.1091361190233488,0.262619372625093,0.042816453763197,4.76837158203125e-07,1.4814040660858154
yuquan_chenziyang,yuquan,20260727,unordered_retrained,1922,13907,11985,0,1.9002925157547,0.31552654504776,1.5847660303115845,1.8509396314620967,0.0617615208029747,1.7564445734024048,0.0974366755857888,0.2074327997022098,0.062715218229119,4.76837158203125e-07,1.9002925157547
yuquan_chenziyang,yuquan,20260727,fir_h3_residual,1922,13907,11985,0,1.9102020263671875,0.3261803090572357,1.5840216875076294,1.85014283657074,0.0470909252762794,1.903160810470581,0.1003652920029549,0.1893450291895159,0.0487430364581413,4.76837158203125e-07,1.9102020263671875
yuquan_gaolan,yuquan,20260727,unordered_retrained,599,5232,4633,0,1.9525738954544067,0.2710651159286499,1.6815087795257568,1.9108214378356931,0.075422927737236,1.618162989616394,0.0810440285269307,0.2741038704598835,0.0743022420510533,4.76837158203125e-07,1.9525738954544067
yuquan_gaolan,yuquan,20260727,fir_h3_residual,599,5232,4633,0,1.933446168899536,0.2540817260742187,1.6793644428253174,1.908271551132202,0.0837406888604164,1.40844988822937,0.079825305392297,0.3320475286043844,0.0776174232274146,7.152557373046875e-07,1.933446168899536
yuquan_hanyuxuan,yuquan,20260727,unordered_retrained,1094,17524,16430,0,2.586989402770996,0.1926361918449401,2.3943533897399902,2.5609123706817627,0.0364927053451538,2.3552255630493164,0.0517503500830092,0.1226758086607813,0.0376379940164237,4.76837158203125e-07,2.586989402770996
yuquan_hanyuxuan,yuquan,20260727,fir_h3_residual,1094,17524,16430,0,2.560497045516968,0.1785638481378555,2.381933212280273,2.5476298332214355,0.0583335310220718,1.815656900405884,0.0487134509595744,0.2099364448587326,0.0582215502678331,4.76837158203125e-07,2.560497045516968
yuquan_huanghanwen,yuquan,20260727,unordered_retrained,92,588,496,0,1.8861684799194336,0.3021878898143768,1.5839802026748655,1.88319194316864,0.0672598555684089,1.519694447517395,0.1000052011149493,0.2383565954540087,0.0652214148093105,2.384185791015625e-07,1.8861684799194336
yuquan_huanghanwen,yuquan,20260727,fir_h3_residual,92,588,496,0,1.930211305618286,0.3363016545772552,1.5939093828201294,1.895156741142273,0.0464696884155273,1.837406873703003,0.1112897041913003,0.1818035615446127,0.0461637485671916,4.76837158203125e-07,1.930211305618286
yuquan_litengsheng,yuquan,20260727,unordered_retrained,129,1973,1844,0,2.7902002334594727,0.1802031397819519,2.609997272491455,2.797371387481689,0.0525609105825424,1.9223949909210205,0.0518397027931266,0.1587264397751915,0.0520266141410898,4.76837158203125e-07,2.7902002334594727
yuquan_litengsheng,yuquan,20260727,fir_h3_residual,129,1973,1844,0,2.8477399349212646,0.1961997896432876,2.651539802551269,2.8419458866119385,0.0285810027271509,2.487739086151123,0.0551102888070452,0.1017167247080987,0.0290048099078591,4.76837158203125e-07,2.847739696502685
yuquan_liyouran,yuquan,20260727,unordered_retrained,470,5873,5403,0,2.33718204498291,0.2203721106052398,2.116809844970703,2.308212995529175,0.1517190933227539,0.9149975180625916,0.0638261007607894,0.4395213786908921,0.1347816255863296,4.76837158203125e-07,2.33718204498291
yuquan_liyouran,yuquan,20260727,fir_h3_residual,470,5873,5403,0,2.3845691680908203,0.2048212885856628,2.179748296737671,2.376835823059082,0.0624077953398227,1.709894061088562,0.0589795588248341,0.2392606770857534,0.0605345217081055,4.76837158203125e-07,2.3845696449279785
yuquan_pengzihang,yuquan,20260727,unordered_retrained,4525,37964,33439,0,1.8335548639297483,0.2264897227287292,1.607065200805664,1.831522345542908,0.1211447194218635,0.9138365387916564,0.0690835339483458,0.4373942786224639,0.1110753916120658,4.76837158203125e-07,1.8335548639297483
yuquan_pengzihang,yuquan,20260727,fir_h3_residual,4525,37964,33439,0,1.9322984218597408,0.3060273826122284,1.6262708902359009,1.852589726448059,0.0308158714324235,2.156451463699341,0.0893862925508835,0.177469333097421,0.0324393646635028,7.152557373046875e-07,1.9322984218597408
yuquan_songzishuo,yuquan,20260727,unordered_retrained,90,2236,2146,0,3.1890578269958496,0.1368542611598968,3.05220365524292,3.1841061115264893,0.0487269349396228,2.121042490005493,0.0348782974835801,0.1385090145799848,0.0492903848380431,4.76837158203125e-07,3.1890578269958496
yuquan_songzishuo,yuquan,20260727,fir_h3_residual,90,2236,2146,0,3.1590192317962646,0.1376632153987884,3.0213558673858643,3.151888608932495,0.0321026630699634,2.5124425888061523,0.035075195975454,0.1069525917578074,0.0329249781497202,4.76837158203125e-07,3.1590192317962646
yuquan_sunyuanxin,yuquan,20260727,unordered_retrained,257,2249,1992,0,1.956277847290039,0.2620741128921509,1.6942037343978882,1.9223991632461548,0.0560899749398231,1.6901243925094604,0.0783814880261091,0.2329362838561664,0.0569245944570574,4.76837158203125e-07,1.9562779664993288
yuquan_sunyuanxin,yuquan,20260727,fir_h3_residual,257,2249,1992,0,1.967305421829224,0.2418915629386901,1.7254139184951782,1.9574238061904907,0.0978813990950584,1.21384596824646,0.072877163413337,0.3567101204847547,0.0930419280236992,4.76837158203125e-07,1.967305421829224
yuquan_wangyiyang,yuquan,20260727,unordered_retrained,384,6276,5892,0,2.578125238418579,0.1839654296636581,2.394160032272339,2.5586116313934326,0.0410213731229305,2.156769037246704,0.0488010168048338,0.1636942495824769,0.0424880377825941,4.76837158203125e-07,2.578125238418579
yuquan_wangyiyang,yuquan,20260727,fir_h3_residual,384,6276,5892,0,2.5539538860321045,0.1824265271425247,2.3715274333953857,2.534243583679199,0.0675822719931602,1.7509125471115112,0.048842348672843,0.2309634374978486,0.0673802743586208,4.76837158203125e-07,2.5539538860321045
yuquan_xuxinyi,yuquan,20260727,unordered_retrained,1333,15694,14361,0,2.111128807067871,0.1920108050107956,1.9191181659698489,2.104367256164551,0.0866577327251434,1.2091768980026243,0.0537054949259503,0.3510452386575897,0.082364457104657,7.152557373046875e-07,2.111128807067871
yuquan_xuxinyi,yuquan,20260727,fir_h3_residual,1333,15694,14361,0,2.113067626953125,0.1833554059267044,1.929712414741516,2.1163125038146973,0.0993064418435096,0.9833635687828064,0.0530338335390623,0.4346283622259317,0.08894947954845,4.76837158203125e-07,2.113067626953125
yuquan_zhangbichen,yuquan,20260727,unordered_retrained,1675,59764,58089,0,3.4267828464508057,0.1035298854112625,3.32325291633606,3.4227216243743896,0.0390654206275939,2.185698270797729,0.0246269517394382,0.1316266969446815,0.0397833058647477,7.152557373046875e-07,3.4267828464508057
yuquan_zhangbichen,yuquan,20260727,fir_h3_residual,1675,59764,58089,0,3.396444797515869,0.1073000952601432,3.28914475440979,3.38759183883667,0.0435339733958244,2.1726114749908447,0.0252441355450446,0.1378208116097236,0.0438202771913063,4.76837158203125e-07,3.396444797515869
