subject,dataset,condition,seed,heldout_event_nll,n_eval_events,top1_next_set_accuracy,stop_brier,stop_accuracy,terminal_stop_probability,nonterminal_stop_probability
epilepsiae_1096,epilepsiae,rank_shuffle_gru,20260725,1.4843918572757189,28068,0.3175572963261981,0.2197307625926102,0.5730723928603787,0.6570977549715626,0.4677871333306886
epilepsiae_1125,epilepsiae,full_history_gru,20260725,1.4130387895549643,7195,0.3925823076742051,0.1711673504365637,0.7156657543068748,0.610116859568419,0.3804721369744868
epilepsiae_1125,epilepsiae,static_contact_hazard,20260725,1.5059547178276385,7195,0.375097074812322,0.280183680162932,0.1448035743036548,0.5501994247448462,0.5416098259502432
epilepsiae_1125,epilepsiae,unordered_prefix,20260725,1.4816854625546825,7195,0.3235591744522627,0.1490285269101227,0.807619545966833,0.543358628078108,0.3438808278043839
epilepsiae_1125,epilepsiae,last_set_first_order,20260725,1.4334161201229187,7195,0.4125150024709952,0.219781046944164,0.6564361616486878,0.5100065511467574,0.4556535654385591
epilepsiae_1125,epilepsiae,rank_shuffle_gru,20260725,1.4663003824749616,7195,0.3143811921963617,0.2493145625088015,0.5080502334567703,0.6620523250482578,0.4991014081481689
epilepsiae_1146,epilepsiae,full_history_gru,20260725,2.097091975033715,2486,0.2539721771061365,0.2652708986473005,0.421676188003116,0.6371431943310821,0.4973048249576122
epilepsiae_1146,epilepsiae,static_contact_hazard,20260725,2.1925716531056123,2486,0.1872042934820987,0.2931421898865808,0.080693326408725,0.5584260196121194,0.549295291969569
epilepsiae_1146,epilepsiae,unordered_prefix,20260725,2.19478065437208,2486,0.1046536261563449,0.1387107537964633,0.8804855881589198,0.4716702718972155,0.3321395415325399
epilepsiae_1146,epilepsiae,last_set_first_order,20260725,2.1702702947422465,2486,0.2236070898947814,0.222528450562085,0.7008244611789146,0.4831542175941249,0.4619983839082807
epilepsiae_1146,epilepsiae,rank_shuffle_gru,20260725,2.179503394199396,2486,0.1934538521290869,0.3434911020428027,0.2933653596468449,0.6869300180971261,0.5872472103252174
epilepsiae_1150,epilepsiae,full_history_gru,20260725,1.5387313535042275,1713,0.3920460491889063,0.1660711450239601,0.759318423855165,0.5992392159923987,0.378655634514646
epilepsiae_1150,epilepsiae,static_contact_hazard,20260725,1.6570233098958156,1713,0.3717425431711146,0.2962668009011713,0.1520234291799787,0.5695171249412256,0.562265362856965
epilepsiae_1150,epilepsiae,unordered_prefix,20260725,1.5437496895339151,1713,0.3568812140240712,0.1271483550865658,0.8341320553780618,0.5346330617170266,0.2950723570678281
epilepsiae_1150,epilepsiae,last_set_first_order,20260725,1.6105103643749168,1713,0.3873364730507587,0.2076136265021217,0.7662406815761449,0.5099431800075382,0.4392758071968827
epilepsiae_1150,epilepsiae,rank_shuffle_gru,20260725,1.590763327675957,1713,0.3559392987964416,0.263792426397504,0.4793219737309194,0.6856353955130454,0.521994046929572
epilepsiae_139,epilepsiae,full_history_gru,20260725,1.5352378601799468,1837,0.3765789163026797,0.1492589504971458,0.8479821497865735,0.5642272192305444,0.3453342520231109
epilepsiae_139,epilepsiae,static_contact_hazard,20260725,1.5772159063238518,1837,0.3287687404084524,0.2893343624711412,0.1782110981761738,0.5658842824598318,0.5578458652697044
epilepsiae_139,epilepsiae,unordered_prefix,20260725,1.4654190903717108,1837,0.3061031755400779,0.1396943516733495,0.8576833527357393,0.5145481110033624,0.321055594976567
epilepsiae_139,epilepsiae,last_set_first_order,20260725,1.552994552973372,1837,0.3534411521662141,0.2410835674370728,0.4393674815677144,0.5355599444287561,0.4884413116474261
epilepsiae_139,epilepsiae,rank_shuffle_gru,20260725,1.489922901243377,1837,0.3110612678550348,0.2330251565569012,0.5455956538610788,0.6802273657792501,0.4905862719533727
epilepsiae_253,epilepsiae,full_history_gru,20260725,1.5906840645503528,10150,0.3492084582969515,0.1459122136851329,0.8360707919531449,0.5729162493884116,0.3399798976916132
epilepsiae_253,epilepsiae,static_contact_hazard,20260725,1.7590224003909256,10150,0.2885235943965681,0.2581684030507177,0.1615418894830659,0.5234600853316814,0.5139303803019457
epilepsiae_253,epilepsiae,unordered_prefix,20260725,1.6093373278209142,10150,0.269997342545841,0.1487152775068078,0.8140597147950089,0.5650696583203433,0.3428091608250581
epilepsiae_253,epilepsiae,last_set_first_order,20260725,1.705059998070665,10150,0.3023993014691925,0.2116202561910033,0.6478386809269162,0.4881056011239793,0.4384444573325601
epilepsiae_253,epilepsiae,rank_shuffle_gru,20260725,1.6788095350570866,10150,0.2545651266087088,0.2470063438191255,0.5246848739495799,0.6777266495573613,0.5054654783873395
epilepsiae_384,epilepsiae,full_history_gru,20260725,1.7696461071660836,4299,0.3323697101100136,0.1792650311766617,0.6850881698339325,0.63108456228379,0.3915011873993902
epilepsiae_384,epilepsiae,static_contact_hazard,20260725,1.7091743687081542,4299,0.3943628041435799,0.2707961208488392,0.1472008217770929,0.5409748729927255,0.5302206571895115
epilepsiae_384,epilepsiae,unordered_prefix,20260725,1.7960538434327882,4299,0.1742150485826708,0.1642836573481511,0.7824687553501113,0.5470900566266782,0.3738368228915428
epilepsiae_384,epilepsiae,last_set_first_order,20260725,1.699306780306454,4299,0.4272865976070023,0.2458010915938693,0.3862694744050676,0.5232902036484012,0.490642194721036
epilepsiae_384,epilepsiae,rank_shuffle_gru,20260725,1.6698648150950484,4299,0.3574239139163254,0.2770584205652677,0.4416024653312789,0.6966961288347661,0.5330846766146802
epilepsiae_442,epilepsiae,full_history_gru,20260725,2.1322566105631853,534,0.1901758409785932,0.2646912766312757,0.466874783211932,0.7030336912832233,0.487168220919293
epilepsiae_442,epilepsiae,static_contact_hazard,20260725,2.2544978312338784,534,0.1404816513761468,0.2759821388391101,0.0926118626430801,0.5426531166058276,0.5317493342654281
epilepsiae_442,epilepsiae,unordered_prefix,20260725,2.1493959779596508,534,0.168960244648318,0.1394633227725257,0.8463406174124176,0.5239521181527199,0.3334917301571787
epilepsiae_442,epilepsiae,last_set_first_order,20260725,2.210963614201278,534,0.1817660550458715,0.2565951407154349,0.2459243843218869,0.547961158562067,0.5060576547553779
epilepsiae_442,epilepsiae,rank_shuffle_gru,20260725,2.2495710104145807,534,0.1878822629969418,0.3593696318080856,0.2778355879292404,0.7044717971158582,0.6054125263847467
epilepsiae_548,epilepsiae,full_history_gru,20260725,1.93872767272982,1397,0.2875693987014209,0.1979464838950446,0.6201763140385895,0.6734533085834548,0.4108661982169156
epilepsiae_548,epilepsiae,static_contact_hazard,20260725,2.1517177559088707,1397,0.1451020984285311,0.2863231587003663,0.1161842980705256,0.555207560977012,0.5458209186778911
epilepsiae_548,epilepsiae,unordered_prefix,20260725,2.1214129894054525,1397,0.1617577867695492,0.1003228838797861,0.8838157019294743,0.3511839470459696,0.2229629320149736
epilepsiae_548,epilepsiae,last_set_first_order,20260725,2.1129477350047936,1397,0.1866942693140114,0.2494254649562985,0.3509647371922821,0.5433045255655656,0.4982144575568734
epilepsiae_548,epilepsiae,rank_shuffle_gru,20260725,2.1162084598752884,1397,0.1496188952667733,0.3297707066508958,0.3485528942115768,0.7108393207682484,0.581186165626703
epilepsiae_583,epilepsiae,full_history_gru,20260725,1.5360532862777758,1566,0.375614552605703,0.1091878089072131,0.8924582613701785,0.5217711782642936,0.2573025568479835
epilepsiae_583,epilepsiae,static_contact_hazard,20260725,1.6239655909258135,1566,0.4274476752352859,0.2774416804011988,0.1803108808290155,0.5530095598261252,0.5426702179722901
epilepsiae_583,epilepsiae,unordered_prefix,20260725,1.5391134150031274,1566,0.365079365079365,0.1079817248452967,0.8196891191709844,0.3901325054143132,0.2079172449284955
epilepsiae_583,epilepsiae,last_set_first_order,20260725,1.5733748554878917,1566,0.3702767242590251,0.231463002499447,0.4130109383995394,0.5308616944958316,0.4740807701584697
epilepsiae_583,epilepsiae,rank_shuffle_gru,20260725,1.5646466760495308,1566,0.2786908273633937,0.2491661727658398,0.5409326424870466,0.6875091818406872,0.5097317826085156
epilepsiae_590,epilepsiae,full_history_gru,20260725,2.1904416170378505,997,0.3189503732981993,0.1705679753298989,0.6885700148441366,0.6069175298079836,0.3737768184108853
epilepsiae_590,epilepsiae,static_contact_hazard,20260725,2.5719039099386247,997,0.1265920070267896,0.2763445306918721,0.0986640277090549,0.542218103202272,0.5325646420079012
epilepsiae_590,epilepsiae,unordered_prefix,20260725,2.5064575332576555,997,0.1425120772946859,0.101774820022491,0.9013359722909452,0.3664297668005181,0.2481195598236991
epilepsiae_590,epilepsiae,last_set_first_order,20260725,2.393886681784359,997,0.2221124286341677,0.2462853991192498,0.3210291934685799,0.5287879611060398,0.4925003544064177
epilepsiae_590,epilepsiae,rank_shuffle_gru,20260725,2.476971131509381,997,0.146354852876592,0.354934965762436,0.3056902523503216,0.7050912666866506,0.6028730280227447
epilepsiae_620,epilepsiae,full_history_gru,20260725,1.562524962723122,4482,0.3596610281704128,0.141655940658776,0.793981147848145,0.5804106218406356,0.3264454859897239
epilepsiae_620,epilepsiae,static_contact_hazard,20260725,1.6669436775111344,4482,0.3233804495349068,0.2822299476876275,0.1291977746389553,0.557046971530464,0.5430644402812009
epilepsiae_620,epilepsiae,unordered_prefix,20260725,1.574769532504969,4482,0.3561190373729683,0.1084590354903877,0.8708022253610447,0.3866317715500141,0.2444818323603283
epilepsiae_620,epilepsiae,last_set_first_order,20260725,1.588704040597348,4482,0.3919030752424774,0.2505868481407046,0.44449569052492,0.5561813951228711,0.4996410928937113
epilepsiae_620,epilepsiae,rank_shuffle_gru,20260725,1.6277636003941098,4482,0.3550928531232414,0.3372728777632169,0.3875933239168661,0.730164764611546,0.5927257685877662
epilepsiae_635,epilepsiae,full_history_gru,20260725,1.691053233188618,1023,0.3633700895933838,0.1232925984265251,0.8753478834041306,0.5243511371302177,0.2973482300312014
epilepsiae_635,epilepsiae,static_contact_hazard,20260725,1.7025655173602807,1023,0.3259820813232253,0.2674002603632554,0.1498461989160685,0.5311424459881074,0.5251421277400451
epilepsiae_635,epilepsiae,unordered_prefix,20260725,1.6284592024625104,1023,0.324776016540317,0.1160864051600351,0.8527903910941849,0.3510294351982719,0.2307435475845038
epilepsiae_635,epilepsiae,last_set_first_order,20260725,1.6612313774906875,1023,0.3626809097174363,0.2351122793475877,0.3966603193203457,0.5328207344188377,0.4766640019675895
epilepsiae_635,epilepsiae,rank_shuffle_gru,20260725,1.6302241553076318,1023,0.3063404548587181,0.3127321364864506,0.455251208437088,0.723988997174923,0.5723262424295865
epilepsiae_922,epilepsiae,full_history_gru,20260725,1.7273207279853078,16728,0.2419920478913509,0.1618954305790209,0.7818263946397651,0.6068331059175905,0.3622079727235258
epilepsiae_922,epilepsiae,static_contact_hazard,20260725,1.5441852436645471,16728,0.425370800571837,0.3261218236756187,0.1574192576978092,0.606632216956069,0.5984275094959562
epilepsiae_922,epilepsiae,unordered_prefix,20260725,1.6439714873737834,16728,0.3012531272337383,0.1284658084631962,0.8141985997139201,0.532838132442735,0.3011910083482071
epilepsiae_922,epilepsiae,last_set_first_order,20260725,1.6354025830597128,16728,0.3874865975696926,0.2301506874915748,0.6057554769253933,0.5392793356780076,0.4738279749509398
epilepsiae_922,epilepsiae,rank_shuffle_gru,20260725,1.6015625921577314,16728,0.2057831486776268,0.2929824836104894,0.4722577730934277,0.7100712293001685,0.5583253426765418
epilepsiae_958,epilepsiae,full_history_gru,20260725,2.2632755360733148,24684,0.1882515534371497,0.1784014944344742,0.6701657660896981,0.5983875972356452,0.3911966412535843
epilepsiae_958,epilepsiae,static_contact_hazard,20260725,2.327219523944648,24684,0.1749135770225516,0.3074592777374508,0.0821805615205601,0.5716263352681449,0.5643909527188947
epilepsiae_958,epilepsiae,unordered_prefix,20260725,2.295075402762472,24684,0.1819434922500444,0.1033059243269589,0.91781943847944,0.3774695347803277,0.2637601413482793
epilepsiae_958,epilepsiae,last_set_first_order,20260725,2.3097703499377515,24684,0.1862927535285604,0.2522856469159668,0.175557575333846,0.530928400329848,0.4994003638891674
epilepsiae_958,epilepsiae,rank_shuffle_gru,20260725,2.3074176693451385,24684,0.1676224884739135,0.3972856735670123,0.2465416845616803,0.7273831645556246,0.6368234155957245
yuquan_chengshuai,yuquan,full_history_gru,20260725,1.5133985785296034,5516,0.4331405112894196,0.1463008345898419,0.8397449784902974,0.5516799659012197,0.3356654741341283
yuquan_chengshuai,yuquan,static_contact_hazard,20260725,1.3924851527760391,5516,0.4497480873297257,0.3489738264437727,0.1707158552814831,0.636782266777887,0.6273945423863357
yuquan_chengshuai,yuquan,unordered_prefix,20260725,1.5572526147393233,5516,0.4525471169994401,0.1263095261635794,0.829284144718517,0.2938475449826065,0.2083424471832405
yuquan_chengshuai,yuquan,last_set_first_order,20260725,1.4110047144462787,5516,0.4515394663183429,0.2443530287255476,0.3414317105629662,0.5692743628132368,0.4842040694526844
yuquan_chengshuai,yuquan,rank_shuffle_gru,20260725,1.373748466512965,5516,0.3886919201343534,0.2879809767596501,0.5123023119061619,0.7784100967108839,0.5438086291691229
yuquan_chenziyang,yuquan,full_history_gru,20260725,1.8660309650275264,1922,0.2825198164372132,0.1350982085847186,0.8692744660962105,0.5188016209740984,0.3192125403895874
yuquan_chenziyang,yuquan,static_contact_hazard,20260725,1.9263404343552448,1922,0.1832290362953692,0.423365187745866,0.1382037822679226,0.7171665162444794,0.6915068784931429
yuquan_chenziyang,yuquan,unordered_prefix,20260725,1.8727913230316449,1922,0.2539007092198581,0.1245355061176235,0.8617962177320774,0.4081045022230452,0.282752216181398
yuquan_chenziyang,yuquan,last_set_first_order,20260725,1.93058864662228,1922,0.263412599082186,0.2567102713873933,0.2764075645358452,0.5611026979900305,0.5030710293930049
yuquan_chenziyang,yuquan,rank_shuffle_gru,20260725,1.8854802191939737,1922,0.1100542344597413,0.3426312269402649,0.4146113468037679,0.7913226196018708,0.5883403323284516
yuquan_gaolan,yuquan,full_history_gru,20260725,1.9241830608084525,599,0.2512410964817613,0.188754126013254,0.6364678899082569,0.5900397990773658,0.4051329069150864
yuquan_gaolan,yuquan,static_contact_hazard,20260725,2.02469539124898,599,0.2708827973235485,0.4172882850713355,0.1144877675840978,0.6904419523848937,0.6773351469522425
yuquan_gaolan,yuquan,unordered_prefix,20260725,1.8631830171671055,599,0.2769263975825599,0.1397668955681388,0.8463302752293578,0.4801377878162946,0.3277238203377799
yuquan_gaolan,yuquan,last_set_first_order,20260725,1.9908577382863064,599,0.2581480682063458,0.2670681492857129,0.2289755351681957,0.5626419116635305,0.5133454378631184
yuquan_gaolan,yuquan,rank_shuffle_gru,20260725,2.011484541757676,599,0.130800777034319,0.3985114698682379,0.3434633027522936,0.794895357534403,0.6332767900684003
yuquan_hanyuxuan,yuquan,full_history_gru,20260725,2.5647416816551027,1094,0.1304930006086427,0.268790843094763,0.3823898653275507,0.6242332099980733,0.5006849306524489
yuquan_hanyuxuan,yuquan,static_contact_hazard,20260725,2.6108669539474265,1094,0.1298843578819233,0.4391376556579773,0.062428669253595,0.6927130025626549,0.679723162847265
yuquan_hanyuxuan,yuquan,unordered_prefix,20260725,2.567594627793572,1094,0.1180158247108947,0.1549403429242957,0.91811230312714,0.4743835029671897,0.3699039433594382
yuquan_hanyuxuan,yuquan,last_set_first_order,20260725,2.6060054234656382,1094,0.1480827754108338,0.2731105649946005,0.1248573385071901,0.5515703420999672,0.5197840066051852
yuquan_hanyuxuan,yuquan,rank_shuffle_gru,20260725,2.638923067715312,1094,0.0272671941570298,0.5115441245729248,0.1872860077607852,0.8029453591200089,0.716014413565222
yuquan_huanghanwen,yuquan,full_history_gru,20260725,1.9007272538931477,92,0.2661290322580645,0.1415150937993282,0.8571428571428571,0.5627780161819965,0.329100223465136
yuquan_huanghanwen,yuquan,static_contact_hazard,20260725,1.9504404366016388,92,0.2620967741935484,0.2942384115810239,0.1564625850340136,0.5772313454930977,0.5617784369577131
yuquan_huanghanwen,yuquan,unordered_prefix,20260725,1.915633412806884,92,0.2741935483870967,0.1386456696828107,0.8469387755102041,0.4587336687210808,0.3134156912337563
yuquan_huanghanwen,yuquan,last_set_first_order,20260725,1.9688420775143995,92,0.2620967741935484,0.2379608878674503,0.3129251700680272,0.5481235832445053,0.4725081338918109
yuquan_huanghanwen,yuquan,rank_shuffle_gru,20260725,1.881685609402864,92,0.1875,0.3151952300235417,0.4727891156462585,0.7931670177703631,0.5639714516585542
yuquan_litengsheng,yuquan,full_history_gru,20260725,2.804694972297018,129,0.0916485900216919,0.3458700646415109,0.2731880385200202,0.7078991167764288,0.5754340596505505
yuquan_litengsheng,yuquan,static_contact_hazard,20260725,2.8870147864023843,129,0.0856832971800433,0.3070422582919613,0.0653826659908768,0.5804283629474818,0.5622175914976402
yuquan_litengsheng,yuquan,unordered_prefix,20260725,2.834013118300327,129,0.1203904555314533,0.1522054612609918,0.8976178408514952,0.4944098917312516,0.3635907867293375
yuquan_litengsheng,yuquan,last_set_first_order,20260725,2.880205801291059,129,0.0943600867678958,0.2570945379812857,0.3405980739989863,0.5311261158504238,0.5003924241754516
yuquan_litengsheng,yuquan,rank_shuffle_gru,20260725,2.910230231839557,129,0.0119305856832971,0.4990160250571162,0.1961479979726305,0.8052872788216587,0.7062901348589844
yuquan_liyouran,yuquan,full_history_gru,20260725,2.3268219123495384,470,0.1887840088839533,0.323580342932152,0.328622509790567,0.7091609369588142,0.5542627329027958
yuquan_liyouran,yuquan,static_contact_hazard,20260725,2.35149586048532,470,0.1824912085878215,0.3256056939252605,0.0800272433168738,0.6023628854751516,0.5831292957931664
yuquan_liyouran,yuquan,unordered_prefix,20260725,2.3357848570701925,470,0.1234499352211734,0.1873879540399226,0.7231397922697088,0.547077532532962,0.4156683666916845
yuquan_liyouran,yuquan,last_set_first_order,20260725,2.3731753815995886,470,0.1693503609106052,0.2424855369872688,0.4340200919461944,0.5142653076961018,0.4838042660315824
yuquan_liyouran,yuquan,rank_shuffle_gru,20260725,2.426685387530225,470,0.0377568017767906,0.4753733529475643,0.2404222714115443,0.8094637867578087,0.6897394835049554
yuquan_pengzihang,yuquan,full_history_gru,20260725,1.9207808899747731,4525,0.2998295403570681,0.2238134453509085,0.569644926772732,0.649657508896302,0.4490993001296239
yuquan_pengzihang,yuquan,static_contact_hazard,20260725,1.8813948584393243,4525,0.3210024223212416,0.341804217336571,0.1191918659782952,0.6220945590308293,0.6071649024059796
yuquan_pengzihang,yuquan,unordered_prefix,20260725,1.8515481240973288,4525,0.2790753312000957,0.1699703214598361,0.7039563797281635,0.5386905910711632,0.3756241029020155
yuquan_pengzihang,yuquan,last_set_first_order,20260725,1.951394122292324,4525,0.3079039444959478,0.2299761714278327,0.6123696133178801,0.5270233631299345,0.4695169300627371
yuquan_pengzihang,yuquan,rank_shuffle_gru,20260725,1.913826166437476,4525,0.1610395047698795,0.3992262294355646,0.3614213465388262,0.8168667305817445,0.6352784674131849
yuquan_songzishuo,yuquan,full_history_gru,20260725,3.171013961897956,90,0.081547064305685,0.3919920433589612,0.191860465116279,0.6943204821934287,0.6148241810948641
yuquan_songzishuo,yuquan,static_contact_hazard,20260725,3.2034692923227945,90,0.0796831314072693,0.3780336646020746,0.0402504472271914,0.6444177610107673,0.6232222929490973
yuquan_songzishuo,yuquan,unordered_prefix,20260725,3.187230128712124,90,0.0652376514445479,0.2037862690086636,0.6507155635062611,0.5430636878519544,0.4384400214235218
yuquan_songzishuo,yuquan,last_set_first_order,20260725,3.351889257960849,90,0.0806150978564771,0.2293682419683752,0.6417710196779964,0.4801776500650098,0.472083766101675
yuquan_songzishuo,yuquan,rank_shuffle_gru,20260725,3.293290212419298,90,0.0121155638397017,0.5571447713079054,0.1247763864042933,0.8036954940067789,0.7459267932896612
yuquan_sunyuanxin,yuquan,full_history_gru,20260725,1.9452535447443504,257,0.2118473895582329,0.2222820610454181,0.5709204090706981,0.6635864552530156,0.4428476159729264
yuquan_sunyuanxin,yuquan,static_contact_hazard,20260725,1.9529081448506755,257,0.2735943775100402,0.4030848532831471,0.1142730102267674,0.6844514208463205,0.6649050791955969
yuquan_sunyuanxin,yuquan,unordered_prefix,20260725,1.9611164623661264,257,0.2163654618473895,0.1231128413593621,0.8857269897732325,0.4067040869738905,0.293769683039757
yuquan_sunyuanxin,yuquan,last_set_first_order,20260725,2.0059791812636973,257,0.2525100401606425,0.2022468840759246,0.8963983992885727,0.4774377361457336,0.4273370288179393
yuquan_sunyuanxin,yuquan,rank_shuffle_gru,20260725,1.9679505542094609,257,0.0958835341365461,0.4023851794561195,0.3432636727434415,0.8110263321717552,0.6368349160829018
yuquan_wangyiyang,yuquan,full_history_gru,20260725,2.587432000786066,384,0.1206720977596741,0.3295225925640723,0.3059273422562141,0.6846004374835952,0.5585472772252339
yuquan_wangyiyang,yuquan,static_contact_hazard,20260725,2.614521440739433,384,0.1040393754243041,0.4437988357472684,0.0611854684512428,0.7019769784909357,0.6832166339033129
yuquan_wangyiyang,yuquan,unordered_prefix,20260725,2.56337866311272,384,0.1457909029192124,0.1111785152646846,0.9388145315487572,0.3707543508861748,0.2968368255011416
yuquan_wangyiyang,yuquan,last_set_first_order,20260725,2.6021033208817244,384,0.1401900882552613,0.2152908667663598,0.9322817080943276,0.4859855080097445,0.453931423411596
yuquan_wangyiyang,yuquan,rank_shuffle_gru,20260725,2.669750720883409,384,0.0188391038696537,0.5066511196080555,0.1835564053537285,0.8095588659506511,0.7119611320212949
yuquan_xuxinyi,yuquan,full_history_gru,20260725,2.1162530863454982,1333,0.2108488266833786,0.3281997462557862,0.3398113928890021,0.7052283582296721,0.5552696912289748
yuquan_xuxinyi,yuquan,static_contact_hazard,20260725,2.2092646758357835,1333,0.2045122205974514,0.3457234667479745,0.0849369185676054,0.6265309261510068,0.6038916999339051
yuquan_xuxinyi,yuquan,unordered_prefix,20260725,2.110491575733308,1333,0.2029106608174918,0.1488827244996178,0.9068433796355296,0.51946396255486,0.3598199545804691
yuquan_xuxinyi,yuquan,last_set_first_order,20260725,2.181208104275262,1333,0.2265858923473295,0.2314226520219141,0.5372753918695042,0.4562415132516064,0.4632036925233267
yuquan_xuxinyi,yuquan,rank_shuffle_gru,20260725,2.2690536614566126,1333,0.0600236752315298,0.4555653550951772,0.2557028163629412,0.7788337429459268,0.676239272622106
yuquan_zhangbichen,yuquan,full_history_gru,20260725,3.422053642272949,1675,0.0552256020933395,0.448662558062971,0.1123084130914932,0.7136419062472176,0.663465104748728
yuquan_zhangbichen,yuquan,static_contact_hazard,20260725,3.463617929487086,1675,0.0526261426431854,0.3525222152463282,0.0280269058295964,0.6208960035646569,0.5986145346445121
yuquan_zhangbichen,yuquan,unordered_prefix,20260725,3.419986541235625,1675,0.0461533164626693,0.1653822475244943,0.7758182183254133,0.5321292883560779,0.3862803152984215
yuquan_zhangbichen,yuquan,last_set_first_order,20260725,3.503211428514168,1675,0.0376663395823649,0.1941903131509549,0.9534167726390468,0.4497868353727386,0.4325018768658447
yuquan_zhangbichen,yuquan,rank_shuffle_gru,20260725,3.518298149251226,1675,0.0027716090826146,0.5745907692812581,0.0843986346295428,0.8025580568233771,0.7578732127423321
yuquan_zhangjiaqi,yuquan,full_history_gru,20260725,1.469673796698093,9656,0.313241899262111,0.201662079675804,0.6488375218384625,0.6701690682888085,0.4243265825856486
yuquan_zhangjiaqi,yuquan,static_contact_hazard,20260725,1.5451986463532137,9656,0.2926892845684953,0.3262847369695858,0.1622093804596156,0.6282064703953082,0.602042809603021
yuquan_zhangjiaqi,yuquan,unordered_prefix,20260725,1.4854263734279236,9656,0.2981833493743984,0.1433177408419146,0.8377906195403844,0.4161756645618358,0.3151776432426566
yuquan_zhangjiaqi,yuquan,last_set_first_order,20260725,1.49719219829489,9656,0.3389076034648701,0.2204460503721334,0.5824317968015051,0.5136175964130679,0.447494046351053
yuquan_zhangjiaqi,yuquan,rank_shuffle_gru,20260725,1.5063129051371655,9656,0.1843719923002887,0.2656256150750689,0.4866281413788469,0.7534036739618379,0.5153663480777997
yuquan_zhangkexuan,yuquan,full_history_gru,20260725,2.7236197117739502,1590,0.1258836944127708,0.4003420483258405,0.2013628620102214,0.7310271216012024,0.6229172000544693
yuquan_zhangkexuan,yuquan,static_contact_hazard,20260725,2.754259899727204,1590,0.0618667535429223,0.365036300609624,0.0492488771875484,0.6375937868203414,0.6139435343052871
yuquan_zhangkexuan,yuquan,unordered_prefix,20260725,2.7162404552195807,1590,0.1146440788402019,0.183419012936853,0.787610345361623,0.498672024866,0.4125163878146263
yuquan_zhangkexuan,yuquan,last_set_first_order,20260725,2.7545302830402205,1590,0.0946408209806157,0.2348147554762712,0.6207216973826855,0.5047925744357882,0.4792682017269916
yuquan_zhangkexuan,yuquan,rank_shuffle_gru,20260725,2.813728394448382,1590,0.0077862844111418,0.5040544376901563,0.1477466315626452,0.7842077754994847,0.7102845114611629
yuquan_zhaochenxi,yuquan,full_history_gru,20260725,2.81437338445321,763,0.0867556468172484,0.3690842563768399,0.2463255963376435,0.7043428848042879,0.5968981241321858
yuquan_zhaochenxi,yuquan,static_contact_hazard,20260725,2.865859944417311,763,0.0761464750171115,0.3364996258582152,0.0612802184563488,0.6076766081109543,0.5901763162758749
yuquan_zhaochenxi,yuquan,unordered_prefix,20260725,2.8284548103887475,763,0.0811943874058863,0.1470812080068838,0.8743072845554574,0.4976461615907623,0.3538946264569172
yuquan_zhaochenxi,yuquan,last_set_first_order,20260725,2.871969953589483,763,0.0900924024640657,0.2254899136329127,0.7257248413782026,0.4986719589287479,0.4677546872636326
yuquan_zhaochenxi,yuquan,rank_shuffle_gru,20260725,2.900333296424596,763,0.0094113620807665,0.4639465431343645,0.184242229539796,0.773657738483276,0.6803955308453074
epilepsiae_1073,epilepsiae,full_history_gru,20260726,1.6159203720532451,27655,0.2284157499742983,0.138657426918745,0.8935921552931759,0.5534650164449496,0.3271660952948871
epilepsiae_1073,epilepsiae,static_contact_hazard,20260726,1.5744762005760278,27655,0.1548370515061169,0.2475888828269634,0.4427456473884331,0.6381944909397225,0.5261655395367092
epilepsiae_1073,epilepsiae,unordered_prefix,20260726,1.5790972183203744,27655,0.181700421507145,0.167802707024741,0.8843546127676606,0.5487249876009161,0.3845831016828029
epilepsiae_1073,epilepsiae,last_set_first_order,20260726,1.6784042111660424,27655,0.1749460265241081,0.2846532691281186,0.4427456473884331,0.6535357050407148,0.564084588592529
epilepsiae_1073,epilepsiae,rank_shuffle_gru,20260726,1.6771845407025592,27655,0.1996915801377608,0.1497098741725736,0.8287612567540524,0.5185285046225436,0.3451515310631969
epilepsiae_1077,epilepsiae,full_history_gru,20260726,1.4054052745066283,6476,0.3135525897680331,0.1604559897316057,0.8299949450271705,0.6209250134218104,0.3816894346710399
epilepsiae_1077,epilepsiae,static_contact_hazard,20260726,1.3908251988033662,6476,0.4130918334922148,0.2009283937578283,0.8184001010994566,0.5570010986310204,0.4446085132473972
epilepsiae_1077,epilepsiae,unordered_prefix,20260726,1.3116789609746038,6476,0.3697569113441373,0.1660479187760823,0.8220649564008593,0.5954087907038189,0.3857257354360914
epilepsiae_1077,epilepsiae,last_set_first_order,20260726,1.4123887348554252,6476,0.3977597712106768,0.2690058650684521,0.4092000505497283,0.628982752104929,0.5372803656417349
epilepsiae_1077,epilepsiae,rank_shuffle_gru,20260726,1.3878878275872455,6476,0.2930568795678424,0.145780520036773,0.8552382155945912,0.5621180336241342,0.3482036995663775
epilepsiae_1084,epilepsiae,full_history_gru,20260726,1.8475467304551536,1464,0.1887082812349716,0.2842790600762435,0.4978500969564117,0.7345813672311029,0.5260824415656067
epilepsiae_1084,epilepsiae,static_contact_hazard,20260726,1.8989664991208115,1464,0.2267961912090026,0.2094225537941685,0.7405783660736869,0.564859890178174,0.4565623758433874
