seed,i,j,angle_deg,aspect_ratio,status,exact_noop,passes,budget_error_max,zero_denominator,edge_ratio_p01,edge_ratio_p50,edge_ratio_p99,effective_source_median_ratio,effective_source_p05_ratio,targets_effective_ratio_below_0p5,topology_unchanged,gaba_unchanged,achieved_angle_deg,achieved_aspect_ratio,weighted_rms_distance_mm,axial_anisotropy
2511,12,11,-15.305383965058471,2.375,OK,False,True,1.5916157281026244e-11,False,0.3610723503687567,0.928269567309538,2.2257118357559857,0.8644404377956866,0.8039041557164707,0,True,True,166.9475447131098,2.4700427935464315,1.8190840177932301,0.7183539467567565
2511,12,12,-15.305383965058471,2.5,OK,False,True,1.6825651982799172e-11,False,0.30645155672228597,0.9080160535522601,2.4503707509864032,0.8290620380584408,0.7552916161545055,0,True,True,166.76643903311503,2.6373694745874117,1.8580074084988294,0.7486084770748795
2511,12,13,-15.305383965058471,2.625,OK,False,True,1.2732925824820995e-11,False,0.2580748328644148,0.8851594806509866,2.6923553579993316,0.7906121129473871,0.7045059834389825,0,True,True,166.61026418165926,2.805887504993499,1.8961578328942639,0.7745972114608414
2511,12,14,-15.305383965058471,2.75,OK,False,False,1.5006662579253316e-11,False,0.2163630959850705,0.860526422706084,2.946319421297162,0.7508004922850391,0.6540153811186199,2,True,True,166.47384780560728,2.9753002827120523,1.9334241998178205,0.797004018282946
2511,12,15,-15.305383965058471,2.875,OK,False,False,1.5006662579253316e-11,False,0.1810431315652555,0.8346277730644782,3.208207359638408,0.7107594963076527,0.6048374715808971,25,True,True,166.35345647547857,3.1453470214275123,1.9697361419762502,0.816399354434725
2511,12,16,-15.305383965058471,3.0,OK,False,False,1.5916157281026244e-11,False,0.15139348752308962,0.8078651661873948,3.4743429876035443,0.6713565106793178,0.5582090142665312,208,True,True,166.2463087090956,3.3157986196103497,2.0050535200409048,0.8332571942024614
2511,13,0,-12.805383965058471,1.0,OK,False,False,1.6825651982799172e-11,False,0.054609313796988065,0.650892492739044,5.05815736000637,0.4673660282295249,0.3445232941770219,25366,True,True,67.76208995569495,1.2233847367185384,1.4711025928627193,0.19893304740197001
2511,13,1,-12.805383965058471,1.125,OK,False,False,1.7280399333685637e-11,False,0.09523671700774579,0.7356258162322846,4.1940009170555586,0.5671348275567303,0.4590674704904024,3805,True,True,49.13644955702854,1.0911183077276099,1.4789777133048758,0.08698276881364259
2511,13,2,-12.805383965058471,1.25,OK,False,False,1.7280399333685637e-11,False,0.14916693671574424,0.8049459158326799,3.5049409930499342,0.6603369798209742,0.5706166009862467,160,True,True,8.972753240695852,1.1199258298773207,1.496355801070057,0.11278060738879721
2511,13,3,-12.805383965058471,1.375,OK,False,False,1.546140993013978e-11,False,0.21352644028926873,0.8588564023057208,2.9671492962865496,0.7409980939255958,0.6696885613076086,3,True,True,178.24109827794683,1.2446298693703162,1.5210891692419521,0.21541044104418308
2511,13,4,-12.805383965058471,1.5,OK,False,True,1.5916157281026244e-11,False,0.2821413317188239,0.8984206520297173,2.56298883076905,0.8051719157004826,0.7514985840189504,0,True,True,174.7840553326275,1.3853858425783765,1.5513327932243548,0.3149028340320782
2511,13,5,-12.805383965058471,1.625,OK,False,True,1.6825651982799172e-11,False,0.34516423827328124,0.9246721019865378,2.2801974224679027,0.8507197373430699,0.8088586758667715,0,True,True,173.0892152194058,1.5334926474625692,1.585546208973005,0.40327002651708027
2511,13,6,-12.805383965058471,1.75,OK,False,True,1.546140993013978e-11,False,0.3905529864124556,0.9389634992170706,2.113189760311053,0.8776011449320502,0.8411684895676813,0,True,True,172.06562625192674,1.6868556461948836,1.6224745812660675,0.4799091466217094
2511,13,7,-12.805383965058471,1.875,OK,False,True,1.6825651982799172e-11,False,0.40869700226267525,0.9431434698088572,2.0557268790771763,0.8873950275709097,0.8490336595413509,0,True,True,171.36837753666495,1.8444143793366052,1.6611191921718313,0.545647067462688
2511,13,8,-12.805383965058471,2.0,OK,False,True,1.6370904631912708e-11,False,0.3983501279309669,0.9395466699998618,2.0926063185820567,0.8826154354784191,0.8378750431107591,0,True,True,170.85543046531672,2.005411553664391,1.7007025135744434,0.601726555176453
2511,13,9,-12.805383965058471,2.125,OK,False,True,1.6825651982799172e-11,False,0.367099181236003,0.9297454230459843,2.2052277001667635,0.8660655844542722,0.8118696896728139,0,True,True,170.45774663709733,2.1692294321471075,1.7406318869021642,0.6494645071276097
2511,13,10,-12.805383965058471,2.25,OK,False,True,1.5006662579253316e-11,False,0.3257465395410396,0.914970593946111,2.3706046038900164,0.840670434424269,0.7755181964786031,0,True,True,170.13769089009728,2.3353398324206496,1.7804649069919118,0.6901056369757934
2511,13,11,-12.805383965058471,2.375,OK,False,True,1.546140993013978e-11,False,0.2820308413709921,0.8962837681868435,2.5722547618530767,0.8089508723498114,0.7325572622731423,0,True,True,169.87292633729984,2.50328398461944,1.8198784704143542,0.7247617048224478
2511,13,12,-12.805383965058471,2.5,OK,False,False,1.546140993013978e-11,False,0.24049949064482842,0.8745075953343562,2.800207625619357,0.7733131373144351,0.6859044624250933,0,True,True,169.64929007630968,2.67266156939668,1.8586423835738837,0.7543938891638243
2511,13,13,-12.805383965058471,2.625,OK,False,False,1.3642420526593924e-11,False,0.2032159816531119,0.8505591155808774,3.0458640409865514,0.7353739637923611,0.6381975479861448,13,True,True,169.4573127901053,2.8431229799119566,1.8965976399055264,0.7798168760472275
2511,13,14,-12.805383965058471,2.75,OK,False,False,1.4097167877480388e-11,False,0.17078607849307836,0.8250412425391327,3.3029256870973764,0.6966461186799866,0.5904705194406319,109,True,True,169.29038194321652,3.0143629615895837,1.9336390038059574,0.8017128846899596
2511,13,15,-12.805383965058471,2.875,OK,False,False,1.4097167877480388e-11,False,0.14304547478708324,0.798541223957914,3.5674376420094607,0.6580925280304886,0.5444376353174044,453,True,True,169.14371009647166,3.1861150420892144,1.9697013192421797,0.8206491810094574
2511,13,16,-12.805383965058471,3.0,OK,False,False,1.318767317570746e-11,False,0.11968490045227315,0.7714330527557054,3.8372949140656933,0.6206391911071587,0.5009707569454007,1560,True,True,169.0137246848358,3.3581465616844532,2.004748906633364,0.8370957207421621
2511,14,0,-10.305383965058471,1.0,OK,False,False,1.5916157281026244e-11,False,0.05460931379698811,0.6508924927390443,5.058157360006373,0.4673660282295251,0.3445232941770216,25366,True,True,67.76208995569495,1.2233847367185386,1.4711025928627195,0.19893304740197007
2511,14,1,-10.305383965058471,1.125,OK,False,False,1.77351466845721e-11,False,0.09315061184634515,0.732176604981353,4.2283799607257135,0.5626451649301951,0.45414764506833594,4214,True,True,46.97810572083455,1.1031691372306711,1.4789738221558262,0.09787275273935811
2511,14,2,-10.305383965058471,1.25,OK,False,False,1.7280399333685637e-11,False,0.14207303521763723,0.7975015900713478,3.579898011942814,0.6495049975473101,0.5582044400616452,243,True,True,12.81335127080385,1.1407655007767237,1.4964597270980662,0.13094334238372063
2511,14,3,-10.305383965058471,1.375,OK,False,False,1.546140993013978e-11,False,0.1970523662227489,0.8472797924370965,3.0867429268034003,0.7223435803704217,0.6483142211111381,8,True,True,2.1962196544106405,1.2647044090966582,1.5213465456170876,0.23061453765130802
2511,14,4,-10.305383965058471,1.5,OK,False,True,1.546140993013978e-11,False,0.25089444700069286,0.8824754811185924,2.7313887561076347,0.7778943861543934,0.7188138503841698,2,True,True,178.39079377876027,1.406560201663206,1.55174033464556,0.3285011381926712
2511,14,5,-10.305383965058471,1.625,OK,False,True,1.7280399333685637e-11,False,0.29460151509620713,0.9044014375061684,2.5014193929973247,0.8147637114660078,0.7650716614793849,0,True,True,176.45793165283192,1.5565489788685258,1.586066936444079,0.4156907013045109
2511,14,6,-10.305383965058471,1.75,OK,False,True,1.546140993013978e-11,False,0.3201567070983422,0.9146136531810907,2.3861212334176867,0.8336916461115127,0.7859878341661293,0,True,True,175.27217654035408,1.7121176494924437,1.623051100677583,0.49126849436198966
2511,14,7,-10.305383965058471,1.875,OK,False,True,1.546140993013978e-11,False,0.32413369732162667,0.9151609935082337,2.37272721078188,0.8367724620300898,0.7849282243109813,0,True,True,174.45842251925956,1.8720114082276866,1.661684449761988,0.5559923320686873
2511,14,8,-10.305383965058471,2.0,OK,False,True,1.5006662579253316e-11,False,0.309238435499257,0.9084435281276659,2.441513819761282,0.8267371401638526,0.7670011733994763,0,True,True,173.85789500427924,2.035372145510955,1.7011877177061632,0.6111022355464688
2511,14,9,-10.305383965058471,2.125,OK,False,True,1.5006662579253316e-11,False,0.2818129840297813,0.8958156720416639,2.574474744101884,0.8064530340759117,0.7369524203054806,0,True,True,173.39205463182094,2.2015225003241925,1.7409717310552633,0.657926770886644
2511,14,10,-10.305383965058471,2.25,OK,False,False,1.77351466845721e-11,False,0.24883293438951154,0.8786487122853215,2.7545378467723762,0.778768044507654,0.6991194370893398,0,True,True,173.01753736915293,2.369896408295719,1.7806005440066228,0.6977212254841112
2511,14,11,-10.305383965058471,2.375,OK,False,False,1.5006662579253316e-11,False,0.21511711826217775,0.8579726476348317,2.9673911701259463,0.746099334500524,0.6559108406755644,4,True,True,172.7083482926911,2.540010198476931,1.8197588077009035,0.7316031329115013
2511,14,12,-10.305383965058471,2.5,OK,False,False,1.5006662579253316e-11,False,0.1833467524870482,0.8346949318034798,3.2031204800567363,0.7104706381554687,0.611177780581308,69,True,True,172.44787235675952,2.711446994505787,1.8582242423828637,0.7605348159103406
2511,14,13,-10.305383965058471,2.625,OK,False,False,1.5916157281026244e-11,False,0.15489047135395728,0.8094550650386718,3.4543218077326308,0.6735216841155541,0.5658477496404901,264,True,True,172.22492915827505,2.883846210024761,1.8958452221328943,0.7853286968703915
2511,14,14,-10.305383965058471,2.75,OK,False,False,1.3642420526593924e-11,False,0.130139206432165,0.7830593606746776,3.7185274467286917,0.6364562598452304,0.521593938969223,881,True,True,172.03167222353375,3.0568954023298143,1.9325229929842749,0.8066625908065258
2511,14,15,-10.305383965058471,2.875,OK,False,False,1.546140993013978e-11,False,0.10895948952943077,0.7559692343528678,3.9890644777462136,0.5998376445086935,0.47857971475436445,2634,True,True,171.8623998471992,3.2303234959330958,1.9681978384848806,0.8250982274997192
2511,14,16,-10.305383965058471,3.0,OK,False,False,1.4551915228366852e-11,False,0.09105408469935049,0.7284789386823357,4.264283780363277,0.5644816632627416,0.4387585334956645,5371,True,True,171.71284668898375,3.403894983358318,2.0028384760129083,0.8410996041849619
2511,15,0,-7.805383965058471,1.0,OK,False,False,1.6370904631912708e-11,False,0.05460931379698813,0.6508924927390443,5.058157360006368,0.467366028229525,0.3445232941770216,25366,True,True,67.76208995569496,1.2233847367185386,1.4711025928627195,0.19893304740197007
2511,15,1,-7.805383965058471,1.125,OK,False,False,1.5916157281026244e-11,False,0.09068279707765009,0.7280263800245836,4.270810365635626,0.5572418818707356,0.4487134709828338,4719,True,True,45.532136251894656,1.1162139933156865,1.4789534311347923,0.10950175474330014
2511,15,2,-7.805383965058471,1.25,OK,False,False,1.6825651982799172e-11,False,0.13406163379562122,0.7886411730589438,3.668978688813054,0.6367032118519756,0.5440614402725998,429,True,True,15.964978295592829,1.1624364538448766,1.496521861915368,0.14939170144369374
2511,15,3,-7.805383965058471,1.375,OK,False,False,1.7280399333685637e-11,False,0.17939304541121676,0.8334815579885269,3.227281338395613,0.700803466185236,0.6233364334019666,19,True,True,5.74599033129806,1.2866665437738516,1.5215179537927221,0.24684922996134623
2511,15,4,-7.805383965058471,1.5,OK,False,False,1.7280399333685637e-11,False,0.21956930856856577,0.8636114440975662,2.926448093292436,0.7468219062596704,0.681434699302221,3,True,True,1.743229988373031,1.4299018368423735,1.5519945851147046,0.3431034138482398
2511,15,5,-7.805383965058471,1.625,OK,False,False,1.864464138634503e-11,False,0.24759549508928316,0.8806489010031531,2.7506102667862025,0.7745683210967871,0.7154475423446012,2,True,True,179.6391825527905,1.5818787224906756,1.5863440985143475,0.4289532618556522
2511,15,6,-7.805383965058471,1.75,OK,False,True,1.5916157281026244e-11,False,0.2593545062467225,0.8863505751835885,2.6855480064702784,0.7852299256832065,0.7261795712944741,0,True,True,178.32713166999824,1.739683663072241,1.6232738484500548,0.503290606297332
2511,15,7,-7.805383965058471,1.875,OK,False,True,1.5916157281026244e-11,False,0.25496702385343034,0.8829565928738912,2.7140096312317845,0.7815363298939029,0.7169926749436649,0,True,True,177.41903927910255,1.9018902853108706,1.661770134870002,0.566835792351611
2511,15,8,-7.805383965058471,2.0,OK,False,False,1.6370904631912708e-11,False,0.23827901778087282,0.8728145036267427,2.815858416353839,0.7663975769023986,0.693273649967718,1,True,True,176.74605040520336,2.06754871798465,1.7010564799956722,0.6208356642562278
2511,15,9,-7.805383965058471,2.125,OK,False,False,1.546140993013978e-11,False,0.21434507186730123,0.857267941237158,2.971559717515397,0.742839181038652,0.6601102773614312,4,True,True,176.2231243078753,2.2359277929485244,1.740551221240508,0.6666318349872904
2511,15,10,-7.805383965058471,2.25,OK,False,False,1.6370904631912708e-11,False,0.1877151389222094,0.8375635122197794,3.170249400775909,0.7133092026422891,0.6214399245252502,30,True,True,175.80268866431726,2.4064282519156994,1.7798280751397153,0.7054880938204042
2511,15,11,-7.805383965058471,2.375,OK,False,False,1.6370904631912708e-11,False,0.1613236943344329,0.8149048831785022,3.3984896457720617,0.6800408532788192,0.5791140401799566,147,True,True,175.45593372273083,2.578545487058439,1.818581755582013,0.7385243853124278
2511,15,12,-7.805383965058471,2.5,OK,False,False,1.4097167877480388e-11,False,0.13701069222717024,0.7900143128010815,3.646801074403733,0.6449540785972897,0.536209900554361,550,True,True,175.16429416856965,2.751849359386496,1.8565993820805327,0.7667005894791539
2511,15,13,-7.805383965058471,2.625,OK,False,False,1.6370904631912708e-11,False,0.11536017171416937,0.7637748726497957,3.909253596752567,0.6094106958957328,0.49367861740632374,1902,True,True,174.91519494495333,2.9259709421241182,1.8937375114547135,0.7908235538544884
2511,15,14,-7.805383965058471,2.75,OK,False,False,1.3642420526593924e-11,False,0.09660536559254777,0.7366043678552491,4.181404051363893,0.5740290468275984,0.452083621002816,4381,True,True,174.69976501513887,3.100592629319136,1.929904149162881,0.8115638489599902
2511,15,15,-7.805383965058471,2.875,OK,False,False,1.4097167877480388e-11,False,0.08062741944047938,0.7089926893398242,4.459040657998294,0.5396999765604358,0.4125908084239843,8120,True,True,174.51153279931955,3.275440223980981,1.9650449238907794,0.8294753358820299
2511,15,16,-7.805383965058471,3.0,OK,False,False,1.546140993013978e-11,False,0.06719810862099,0.6813576765136782,4.739864138929235,0.5070422722825957,0.3763204925497418,14272,True,True,174.34564341975707,3.45027639832167,1.9991326152768047,0.8450141904888168
2511,16,0,-5.305383965058471,1.0,OK,False,False,1.7280399333685637e-11,False,0.054609313796988065,0.6508924927390443,5.058157360006365,0.46736602822952494,0.3445232941770218,25366,True,True,67.76208995569495,1.2233847367185384,1.4711025928627193,0.19893304740197001
2511,16,1,-5.305383965058471,1.125,OK,False,False,1.77351466845721e-11,False,0.08788581870112969,0.7231503117955819,4.319305578711979,0.5510787230223414,0.4417500525685738,5423,True,True,44.621852475143726,1.1298971395360133,1.4789145374157213,0.12152303327117803
2511,16,2,-5.305383965058471,1.25,OK,False,False,1.7280399333685637e-11,False,0.12541312818805628,0.7783920356273117,3.771658720870035,0.622295015937955,0.5279557154239102,757,True,True,18.658771565081196,1.184527958133328,1.496533300658921,0.1677439124527328
2511,16,3,-5.305383965058471,1.375,OK,False,False,1.7280399333685637e-11,False,0.16145707536536028,0.8176445441287354,3.386424133154975,0.6768162159994439,0.5949135211531705,61,True,True,8.955526469422097,1.3099101247596803,1.5215839062593657,0.26358624509290873
2511,16,4,-5.305383965058471,1.5,OK,False,False,1.77351466845721e-11,False,0.18981071026902935,0.8422413371690606,3.1436113018903113,0.7131358787016499,0.6409786533065321,16,True,True,4.866440855312135,1.4547649964086378,1.5520632102774645,0.35822174948212904
2511,16,5,-5.305383965058471,1.625,OK,False,False,1.4551915228366852e-11,False,0.20579143597011068,0.8540491018014265,3.022989426703221,0.7316362011859234,0.6631666815116357,7,True,True,2.6473401779978474,1.608762983310607,1.586331640353299,0.442604782659605
2511,16,6,-5.305383965058471,1.75,OK,False,False,1.5006662579253316e-11,False,0.20830845697865502,0.8549996935869655,3.0066104909227143,0.7342332764900519,0.6636045752370945,7,True,True,1.2410744786083967,1.7687320196726988,1.6230833065430061,0.5155523392088005
2511,16,7,-5.305383965058471,1.875,OK,False,False,1.6370904631912708e-11,False,0.19926186555097847,0.8474648015571535,3.075625650035575,0.7243122062233591,0.6483105031500658,8,True,True,0.2591979795901409,1.9331046657161608,1.6613042727945428,0.5777823720856881
2511,16,8,-5.305383965058471,2.0,OK,False,False,1.6370904631912708e-11,False,0.1825325365070011,0.833797543528759,3.211246925392238,0.7047673989410779,0.6200859868460326,23,True,True,179.5280781525198,2.1008531576071316,1.7002257463930892,0.6305589783481689
2511,16,9,-5.305383965058471,2.125,OK,False,False,1.4097167877480388e-11,False,0.16188136450884527,0.8153081046525144,3.3935879124396022,0.6783644778194753,0.5852943445325647,102,True,True,178.95869588770356,2.2712013936497017,1.7392776748405498,0.6752379897284969
2511,16,10,-5.305383965058471,2.25,OK,False,False,1.4097167877480388e-11,False,0.14024213095904625,0.7932946609554616,3.6121796667869095,0.6475408319508558,0.5459144854499438,402,True,True,178.5005990189256,2.4435237073201863,1.778046521261053,0.7130892187898467
2511,16,11,-5.305383965058471,2.375,OK,False,False,1.4097167877480388e-11,False,0.11961278537411618,0.7686576724287952,3.856754028675068,0.6143435957890888,0.504665718943986,1413,True,True,178.12292231641118,2.6173000724563664,1.8162391539223157,0.7452313574000021
2511,16,12,-5.305383965058471,2.5,OK,False,False,1.5916157281026244e-11,False,0.1008584372236741,0.7423757173274943,4.119459723927907,0.5801230164047353,0.46382497755437624,3546,True,True,177.8056141264472,2.7920916226933943,1.853653334089671,0.7726181198518857
2511,16,13,-5.305383965058471,2.625,OK,False,False,1.5006662579253316e-11,False,0.08446895330041414,0.7150640742962413,4.39608171356013,0.5462443144853568,0.42369646130955163,6946,True,True,177.53500402293704,2.967524803504444,1.8901543845493811,0.7960474705345857
2511,16,14,-5.305383965058471,2.75,OK,False,False,1.4551915228366852e-11,False,0.07038682177115957,0.6873415909202991,4.67814828475337,0.5131972241727717,0.38585185056093213,12787,True,True,177.30139832099204,3.1432798893611897,1.9256571897617485,0.816179992614423
2511,16,15,-5.305383965058471,2.875,OK,False,False,1.3642420526593924e-11,False,0.058493457112357775,0.6595535818760638,4.964629495764147,0.48147420803933283,0.34976739360056414,21223,True,True,177.09769696349056,3.3190821094055605,1.960112560067858,0.8335594989135264
2511,16,16,-5.305383965058471,3.0,OK,False,False,1.2732925824820995e-11,False,0.04851605893867514,0.6319001653970846,5.252052648999472,0.4513721878437731,0.31705308968130586,28178,True,True,176.91855773021976,3.4946945540011467,1.9934970452624237,0.8486326612800092
2511,17,0,-2.8053839650584713,1.0,OK,False,False,1.6370904631912708e-11,False,0.054609313796988024,0.6508924927390441,5.058157360006372,0.467366028229525,0.3445232941770219,25366,True,True,67.76208995569496,1.2233847367185386,1.4711025928627195,0.19893304740197007
2511,17,1,-2.8053839650584713,1.125,OK,False,False,1.5006662579253316e-11,False,0.08484745581373238,0.7176795418049094,4.374380111984417,0.5442142912791014,0.4342949443195247,6319,True,True,44.11397165854743,1.1439664593085543,1.4788553458410338,0.1336963255547213
2511,17,2,-2.8053839650584713,1.25,OK,False,False,1.546140993013978e-11,False,0.11648586899640949,0.7669868637821877,3.8864116829683826,0.6065793753340396,0.5098718596859368,1242,True,True,21.04044690050506,1.2067598670466255,1.4964860853127553,0.18575705948209745
2511,17,3,-2.8053839650584713,1.375,OK,False,False,1.6825651982799172e-11,False,0.14392278068249087,0.800126199671066,3.5623457306179582,0.6512642238017156,0.5649708121922989,197,True,True,11.887103061326798,1.333938303471057,1.521527638934182,0.2804180074017185
2511,17,4,-2.8053839650584713,1.5,OK,False,False,1.5916157281026244e-11,False,0.16246560825035414,0.8188181161649177,3.3790069127534674,0.6777313912343426,0.5982985503826844,61,True,True,7.790218773334431,1.4805816251080697,1.5519196989810697,0.37345752067136256
2511,17,5,-2.8053839650584713,1.625,OK,False,False,1.6370904631912708e-11,False,0.1695922045805613,0.8251662214355102,3.3131454393034234,0.6873682919200024,0.609440101902306,51,True,True,5.501634891041135,1.6365560871624052,1.5859937283069676,0.45627289923551284
2511,17,6,-2.8053839650584713,1.75,OK,False,False,1.7280399333685637e-11,False,0.16624122905511185,0.8213132828599222,3.3454081247551537,0.6826703712832545,0.6016390659562478,62,True,True,4.028997419208935,1.798522817685586,1.6224355919293192,0.5277097780712294
2511,17,7,-2.8053839650584713,1.875,OK,False,False,1.4551915228366852e-11,False,0.1549607814869995,0.8096937789984319,3.4548470913699783,0.6671186941121581,0.5803416106330691,114,True,True,2.9918951261330733,1.964806118735357,1.6602365353347484,0.5885165743788384
2511,17,8,-2.8053839650584713,2.0,OK,False,False,1.6370904631912708e-11,False,0.13919132198319498,0.7925139335686726,3.623010686381178,0.643930446139277,0.5498475584728753,327,True,True,2.215908234066802,2.134316629679963,1.6986402815809836,0.639983923709326
2511,17,9,-2.8053839650584713,2.125,OK,False,False,1.546140993013978e-11,False,0.1215441649395176,0.7712476745153827,3.8333711793737297,0.6155632393403098,0.5142210896074806,1117,True,True,1.610058583030792,2.306243921784315,1.7370921860447286,0.6834822536367907
2511,17,10,-2.8053839650584713,2.25,OK,False,False,1.4551915228366852e-11,False,0.10405647568603624,0.7469490090599322,4.074409933163745,0.5840630302094484,0.47490871802462137,2861,True,True,1.1221236726462962,2.479943963027972,1.775194152724847,0.7202844953856014
2511,17,11,-2.8053839650584713,2.375,OK,False,False,1.4551915228366852e-11,False,0.08786229794398878,0.7207271581849832,4.337121326391742,0.551352152920048,0.435178251632791,5906,True,True,0.7198387159216963,2.654887832400393,1.8126669232016146,0.7515043122143759
2511,17,12,-2.8053839650584713,2.5,OK,False,False,1.3642420526593924e-11,False,0.07349561124444111,0.6932606723995577,4.615072428289102,0.5187136060616422,0.39527816604072363,11363,True,True,0.38207820324296904,2.830633366678514,1.8493198493084297,0.7780856286510283
2511,17,13,-2.8053839650584713,2.625,OK,False,False,1.546140993013978e-11,False,0.06107864593954996,0.6652239613705769,4.902062565020346,0.4864536417105969,0.35861441896364465,19832,True,True,0.09434935003747569,3.0068069591369797,1.8850274147547577,0.8008144317345248
2511,17,14,-2.8053839650584713,2.75,OK,False,False,1.4097167877480388e-11,False,0.050565040555539946,0.6369862526882561,5.194129014209259,0.45558880992826,0.3241325595247395,27587,True,True,179.84632421502127,3.1830906748803347,1.9197114229800245,0.8203388341327637
2511,17,15,-2.8053839650584713,2.875,OK,False,False,1.546140993013978e-11,False,0.04176510473787179,0.609053797905574,5.49157996012212,0.42638230587788417,0.2929761373924839,31113,True,True,179.63040868165785,3.3592126013022736,1.9533277227655794,0.8371906835756552
2511,17,16,-2.8053839650584713,3.0,OK,False,False,1.4551915228366852e-11,False,0.03445900066051705,0.5816672359612926,5.787152367394178,0.3991319500987784,0.26389285623175346,31910,True,True,179.44087166115654,3.5349393931870137,1.985856448530099,0.8518057086887327
2511,18,0,-0.3053839650584713,1.0,OK,False,False,1.6825651982799172e-11,False,0.05460931379698811,0.6508924927390444,5.058157360006364,0.4673660282295251,0.34452329417702143,25366,True,True,67.76208995569495,1.2233847367185386,1.4711025928627195,0.19893304740197007
2511,18,1,-0.3053839650584713,1.125,OK,False,False,1.9554136088117957e-11,False,0.08161413645782316,0.7116577944731365,4.435692782015918,0.5368063691587384,0.4258302219649104,7508,True,True,43.911592204266526,1.1582379384112098,1.478774354881359,0.14585219577270306
2511,18,2,-0.3053839650584713,1.25,OK,False,False,1.9554136088117957e-11,False,0.10749808583623131,0.7545188958614074,4.011313014427838,0.5899290782124649,0.4910261974676075,1999,True,True,23.204186538504644,1.2289273755297778,1.4963735720236502,0.20327057249182576
2511,18,3,-0.3053839650584713,1.375,OK,False,False,1.546140993013978e-11,False,0.1273145707728472,0.781203883006085,3.7514935337542332,0.624617613100962,0.5334356082741075,606,True,True,14.595081206028937,1.35834869570676,1.5213359357761207,0.29703977311255686
2511,18,4,-0.3053839650584713,1.5,OK,False,False,1.6370904631912708e-11,False,0.13800263672629898,0.7937733796029565,3.6292833718114066,0.641612806222774,0.5548689886189878,277,True,True,10.544741419142099,1.5068674888919773,1.5515447600873526,0.38850068738092997
2511,18,5,-0.3053839650584713,1.625,OK,False,False,1.6370904631912708e-11,False,0.1389283925129787,0.7946439779664026,3.617339124721681,0.6430474737506022,0.5558555598354659,254,True,True,8.223003115110657,1.6647019229163345,1.5853067601228408,0.4696693974298641
2511,18,6,-0.3053839650584713,1.75,OK,False,False,1.6825651982799172e-11,False,0.13206301328212158,0.786023507176153,3.698212982303287,0.6319553968612224,0.5414435337678646,439,True,True,6.707766805948637,1.8284230067313485,1.6213050661881345,0.5395026901000854
2511,18,7,-0.3053839650584713,1.875,OK,False,False,1.6825651982799172e-11,False,0.12008958564509971,0.7704275825454194,3.8471840151651375,0.6117884858173646,0.5152873070821756,1032,True,True,5.6319518005067835,1.9962786224721445,1.658541411126343,0.5988067178655564
2511,18,8,-0.3053839650584713,2.0,OK,False,False,1.4097167877480388e-11,False,0.10571494679335842,0.7499071221189298,4.0474669045750815,0.5857737374187021,0.48353264124476125,2415,True,True,4.8232169056173575,2.1671347092146256,1.6962763568139445,0.648905550257586
2511,18,9,-0.3053839650584713,2.125,OK,False,False,1.3642420526593924e-11,False,0.09087477542847074,0.7260751055075012,4.286505664075025,0.5561070666842676,0.44636061946193534,4941,True,True,4.190181218996514,2.3401576047363655,1.7339737817900764,0.6911834868883191
2511,18,10,-0.3053839650584713,2.25,OK,False,False,1.4551915228366852e-11,False,0.07680551087693019,0.6998812073114463,4.549260951062801,0.5248585306364126,0.40759074603452805,9872,True,True,3.679748248218374,2.5146932191396805,1.7712530406740385,0.7269133198686801
2511,18,11,-0.3053839650584713,2.375,OK,False,False,1.546140993013978e-11,False,0.06412678778679294,0.6722734906022797,4.830611189410447,0.49301539103819103,0.3699409348056706,18050,True,True,3.2588031144335616,2.6902104303515526,1.8078498982027595,0.7571999961569797
2511,18,12,-0.3053839650584713,2.5,OK,False,False,1.5006662579253316e-11,False,0.053152631532618316,0.64393674268785,5.124546954817639,0.4618953226864396,0.3338805701873217,26519,True,True,2.9055028160824463,2.8662694164153177,1.8435858596607226,0.782974345369444
2511,18,13,-0.3053839650584713,2.625,OK,False,False,1.4097167877480388e-11,False,0.04381362620233215,0.615433732755309,5.424528971170438,0.43220599985029057,0.30014058344069083,30882,True,True,2.604774855925484,3.04250142563708,1.87834478598937,0.8050076934580853
2511,18,14,-0.3053839650584713,2.75,OK,False,False,1.3642420526593924e-11,False,0.035987753974434954,0.5871647262145181,5.7277907098941725,0.40403720341789834,0.2695884114895387,31884,True,True,2.3458291245198666,3.218594706911919,1.9120554543939758,0.8239336170028124
2511,18,15,-0.3053839650584713,2.875,OK,False,False,1.546140993013978e-11,False,0.029499093805540045,0.5594199155713875,6.028926764767437,0.3773145396021182,0.2412037269791859,31994,True,True,2.1207035806276338,3.3942842389404286,1.9446787730751909,0.840270460378192
2511,18,16,-0.3053839650584713,3.0,OK,False,False,1.5006662579253316e-11,False,0.024160460411692137,0.5324479182636239,6.329658222567777,0.3525635687183153,0.21575349450273223,32000,True,True,1.923373094598503,3.5693440235131484,1.9761985260433714,0.8544418887127074
2512,0,0,-45.30538396505847,1.0,OK,False,False,2.000888343900442e-11,False,0.05513458431556189,0.6512748194062647,5.049477191390599,0.46695585739588064,0.34785580564622914,25489,True,True,67.92931942883348,1.2210080432348243,1.4695536452924967,0.19706467452957685
