candidate,stage,topology,noise,comparison,description,layer,mode,n,SCL_any,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,rank_correlation,rank_shared_contacts,lag_joint_n,SCL_minus_ICL_lag_median_ms,SCL_minus_ICL_lag_q05_ms,SCL_minus_ICL_lag_q95_ms,mean_contacts_per_event,pair_order_probability_mae,pair_order_supported_pairs,local_width_ms_n,local_width_ms_mean,local_width_ms_median,local_width_ms_variance,local_width_ms_q05,local_width_ms_q95,recruitment_span_ms_n,recruitment_span_ms_mean,recruitment_span_ms_median,recruitment_span_ms_variance,recruitment_span_ms_q05,recruitment_span_ms_q95,B_minus_A_t10_ms_n,B_minus_A_t10_ms_mean,B_minus_A_t10_ms_median,B_minus_A_t10_ms_variance,B_minus_A_t10_ms_q05,B_minus_A_t10_ms_q95,B_minus_A_t50_ms_n,B_minus_A_t50_ms_mean,B_minus_A_t50_ms_median,B_minus_A_t50_ms_variance,B_minus_A_t50_ms_q05,B_minus_A_t50_ms_q95,first_10pct_mass_core_share_n,first_10pct_mass_core_share_mean,first_10pct_mass_core_share_median,first_10pct_mass_core_share_variance,first_10pct_mass_core_share_q05,first_10pct_mass_core_share_q95,peak_active_components_n,peak_active_components_mean,peak_active_components_median,peak_active_components_variance,peak_active_components_q05,peak_active_components_q95,peak_largest_component_fraction_n,peak_largest_component_fraction_mean,peak_largest_component_fraction_median,peak_largest_component_fraction_variance,peak_largest_component_fraction_q05,peak_largest_component_fraction_q95,union_active_area_mm2_n,union_active_area_mm2_mean,union_active_area_mm2_median,union_active_area_mm2_variance,union_active_area_mm2_q05,union_active_area_mm2_q95,peak_active_area_mm2_n,peak_active_area_mm2_mean,peak_active_area_mm2_median,peak_active_area_mm2_variance,peak_active_area_mm2_q05,peak_active_area_mm2_q95,native_spatial_rms_mm_n,native_spatial_rms_mm_mean,native_spatial_rms_mm_median,native_spatial_rms_mm_variance,native_spatial_rms_mm_q05,native_spatial_rms_mm_q95,no_SCL
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,ALL,154,0.987012987012987,0.9123376623376624,0.9828807556080283,0.987012987012987,0.1677892298226138,-0.8178571428571428,15,152,36.6822565748771,5.685726711081591,108.8035903613903,14.051948051948052,0.4481963796368775,105,154,16.376623376623378,16.0,0.5631100925218573,16.0,18.0,154,95.3896103896104,86.0,803.8864272981921,42.0,138.0,154,-6.1337358261816695,-21.01071428571413,2824.596832484492,-65.36306538839835,62.68059947801503,154,-6.691485179942148,-20.994689849623683,2708.754511613572,-62.7319932319293,60.37794939679333,154,0.1202543691381846,0.1131139083142858,0.0018746177744677,0.0650986563155085,0.1982934795948134,154,2.0779220779220777,2.0,0.5559799677446735,1.0,3.0,154,0.9126132136476972,0.931909906290166,0.0089398758261644,0.7195646502243712,1.0,154,377.1038961038961,377.0,413.322468381292,350.95,399.0,154,98.52597402597402,94.0,139.6627196333079,83.0,121.0,154,7.781903955037242,7.74710979527565,0.101232586257933,7.385051663058531,8.268935875473487,0.012987012987012991
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TA,53,1.0,0.8867924528301887,0.9656946826758148,1.0,0.205614372012698,0.3535714285714285,15,53,97.41793772839446,-7.635816610029724,106.1171979525112,13.30188679245283,0.3272964708203534,105,53,16.056603773584907,16.0,0.0544267053701016,16.0,16.4,53,108.98113207547168,118.0,697.9419448476053,40.0,126.0,53,58.95722401302646,59.13014993480829,21.260610185869112,49.22506416106408,64.35806333795662,53,56.75790443673438,57.88076760637796,20.737858630357685,47.25054656345328,61.386516877177925,53,0.1162515836083228,0.1161745827984595,0.001271699009308,0.0607366154008948,0.1827254216280819,53,1.849056603773585,2.0,0.3229317851959361,1.0,2.3999999999999986,53,0.9076370653237982,0.8836712913553896,0.0035926432622292,0.8406691107963477,1.0,53,392.1698113207547,397.0,185.14368650217708,352.6,399.0,53,90.32075471698111,88.0,57.529753265602345,82.0,106.8,53,8.083243768849005,8.168825692124521,0.0582452750944315,7.516520212543151,8.294383805338128,0.0
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,101,0.9801980198019802,0.9257425742574258,0.991899189918992,0.9801980198019802,0.1953923295433252,0.5142857142857142,15,99,35.961041644543,20.06687689061109,110.25326901403348,14.445544554455443,0.3674311129441938,105,101,16.544554455445546,16.0,0.7504950495049505,16.0,18.0,101,88.25742574257426,82.0,717.7330693069308,50.0,152.0,101,-40.29037811804336,-58.44602087410749,886.7131436454998,-66.60843137255142,18.93076923077024,101,-39.98670943423775,-58.20644801635172,880.2657659094318,-63.27858388342247,19.568181818183803,101,0.1223548407528645,0.1118354604719493,0.0021939337945224,0.0676923076923076,0.2071594298972489,101,2.198019801980198,2.0,0.6403960396039604,1.0,3.0,101,0.915224459797862,0.9379901960784314,0.011789824837516,0.6406999041227229,1.0,101,369.1980198019802,368.0,352.68039603960403,349.0,395.0,101,102.83168316831684,100.0,129.36138613861382,89.0,122.0,101,7.623775141848889,7.576633792831783,0.0512165329538752,7.373500347214571,8.002421228403552,0.01980198019801982
follow_circle_out1.125_EI1,confirmation,2612,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,ALL,144,0.9861111111111112,0.8854166666666667,0.9652777777777778,0.9861111111111112,0.1460695217220255,-0.8892857142857141,15,142,36.14341015046466,-23.46604260036056,63.41985689262819,14.194444444444445,0.4684901642530774,105,144,16.694444444444443,16.0,0.8989898989898989,16.0,18.0,144,77.26388888888889,76.0,632.7130924630925,40.3,123.7,144,-7.45855999853294,-30.477072916666657,3500.6324039116266,-65.35077194357473,74.09204579831548,144,-11.976238108531213,-49.016857469603565,3188.1453884367384,-64.0830972058593,69.34813551391217,144,0.146795132285182,0.1486874136710093,0.0058717644773449,0.0426396875172719,0.2674435381380409,144,1.9583333333333333,2.0,0.5996503496503497,1.0,3.0,144,0.9105771539343278,0.9423546470392058,0.0106172420208712,0.7155452365680841,1.0,144,367.34722222222223,367.0,371.1653069153069,348.0,392.85,144,100.07638888888889,97.5,140.47664141414143,83.0,118.85,144,7.676363269573773,7.610639002657805,0.0670406167616186,7.399329711155798,8.117338415544236,0.01388888888888884
follow_circle_out1.125_EI1,confirmation,2612,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,TA,41,0.975609756097561,0.7317073170731707,0.9046563192904656,0.975609756097561,0.1854319317974798,0.3714285714285714,15,40,9.62317794286173,-33.78438318450026,98.85614928962222,13.024390243902438,0.2670055900235944,105,41,16.048780487804876,16.0,0.0975609756097561,16.0,16.0,41,73.70731707317073,54.0,1337.7121951219513,38.0,124.0,41,70.81985478498063,68.35831649831744,128.35320073916068,61.39071428571333,103.94646074646153,41,64.08809051819266,66.21547388781437,174.68061391794532,39.31700450450444,79.84604931081049,41,0.069394228459434,0.0630245319561007,0.0007952635261476,0.0372005559643528,0.107672524646378,41,2.0,2.0,0.7,1.0,3.0,41,0.8825326809528368,0.8931581556767476,0.0098328328276044,0.725211296639868,1.0,41,369.1219512195122,382.0,809.459756097561,343.0,390.0,41,97.3170731707317,96.0,183.3219512195122,75.0,115.0,41,7.824686452885952,7.8981899169719645,0.1034451648940854,7.561683412390266,8.142113702801577,0.024390243902439046
follow_circle_out1.125_EI1,confirmation,2612,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,TB,103,0.9902912621359224,0.9466019417475728,0.9894086496028244,0.9902912621359224,0.2092514006991859,0.5357142857142856,15,102,36.58604936805932,12.10151324112594,44.08511156227855,14.66019417475728,0.3689638332478507,105,103,16.95145631067961,16.0,0.9878164858176282,16.0,18.0,103,78.67961165048544,78.0,355.33752141633363,48.0,108.39999999999986,103,-38.61792899002864,-59.51886075949733,1413.9709827972715,-66.66121212121288,49.00775295381317,103,-42.25427183373198,-58.927546296297805,1149.7479384088142,-64.81443696221667,39.37331325240224,103,0.1776052007983438,0.1951020408163265,0.004553441859174,0.0544922480115966,0.2777296242993897,103,1.941747572815534,2.0,0.5652008376166001,1.0,3.0,103,0.9217404878395816,0.9469434832756632,0.010586963160427,0.7119018939962037,1.0,103,366.6407766990291,367.0,201.15400723396152,349.2,393.9,103,101.1747572815534,98.0,120.77308204835332,88.0,126.09999999999992,103,7.61732200243009,7.59154627396506,0.0410584944103418,7.399209141899329,8.094263971202022,0.009708737864077555
follow_circle_out1.125_EI1,confirmation,2612,847302,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,ALL,165,0.993939393939394,0.8272727272727273,0.9581267217630852,0.993939393939394,0.1561024509127695,-0.8785714285714284,15,164,35.45398696214352,-25.000735865779053,40.690042745118895,13.969696969696969,0.4465636034100717,105,165,16.624242424242425,16.0,0.8335550628233555,16.0,18.0,165,79.13939393939394,78.0,709.6694752402068,40.0,126.0,165,-2.2593123494895018,-5.192857142857974,3517.7370349769863,-65.849907407409,74.03140102707839,165,-4.484627496331004,-15.508675799086632,3215.564338183538,-63.2743431396495,69.79440100163556,165,0.1364695297644569,0.1237414133810106,0.0049229361690054,0.0449655934367837,0.2512846879054192,165,2.060606060606061,2.0,0.581670362158167,1.0,3.0,165,0.8985068960079443,0.9360687022900764,0.010925582591913,0.7027067785053102,1.0,165,371.0787878787879,369.0,304.5730229120473,348.0,394.0,165,100.74545454545456,99.0,107.45920177383591,87.0,121.79999999999998,165,7.740157783714395,7.647560779702982,0.0719915135274199,7.400789886545739,8.162127306978418,0.006060606060605989
follow_circle_out1.125_EI1,confirmation,2612,847302,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,TA,52,0.9807692307692308,0.6057692307692307,0.8968531468531468,0.9807692307692308,0.213739519121213,0.3285714285714285,15,51,8.833736051616143,-31.329109080438684,39.11436921957375,12.596153846153848,0.2941990798353177,105,52,16.173076923076923,16.0,0.302790346907994,16.0,18.0,52,74.46153846153847,52.0,1318.214177978884,39.1,124.9,52,70.19558826621117,69.079216880491,115.8416839643087,58.42133790783592,89.30076421404618,52,65.93019470334374,66.84441591127325,125.18589963571075,39.87511360292119,74.04820369776508,52,0.0705140116474625,0.0638671486466983,0.0007701048049705,0.039754967277852,0.1280435515840826,52,1.9807692307692308,2.0,0.4113876319758673,1.0,3.0,52,0.8711335172952184,0.8766914737618032,0.0077185256768621,0.7241479808158747,1.0,52,371.6730769230769,383.0,588.14592760181,344.55,391.35,52,98.90384615384616,98.0,98.36312217194572,83.55,118.0,52,7.891460724631781,7.940893606640864,0.0732813974483603,7.622668994698843,8.159260815605544,0.019230769230769162
follow_circle_out1.125_EI1,confirmation,2612,847302,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,TB,113,1.0,0.9292035398230089,0.986323411102172,1.0,0.2053564498156621,0.5357142857142856,15,113,36.10512962717621,-2.2948784792533803,42.78634491709377,14.601769911504425,0.3509026284572444,105,113,16.831858407079647,16.0,0.944690265486726,16.0,18.0,113,81.29203539823008,78.0,424.06573957016434,51.2,127.59999999999997,113,-35.60139050892698,-59.149123311293806,1539.236156778184,-67.99011320097634,41.061948051948974,113,-36.88790850857071,-58.326492056676216,1290.1099182034934,-64.49796741914324,37.535061995164135,113,0.1668207416413039,0.1783672536016464,0.0039087879675779,0.0645336000112731,0.2542953481868741,113,2.0973451327433628,2.0,0.6600821744627055,1.0,4.0,113,0.9111034950615884,0.9458946369245372,0.0119755075174088,0.6958800315441815,1.0,113,370.8053097345133,368.0,177.9260429835651,351.0,395.0,113,101.59292035398232,99.0,110.26137800252845,88.0,125.0,113,7.670531651610821,7.598642296671948,0.05652715703174,7.38746406092583,8.150877239913697,0.0
follow_circle_out1.125_EI1,confirmation,2611,847302,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,ALL,134,1.0,0.8880597014925373,0.9755766621438262,1.0,0.1538748342254333,-0.9249999999999998,15,134,36.18308215534671,-23.26386216774517,95.18445136833806,14.298507462686567,0.4744560302176687,105,134,16.15671641791045,16.0,0.3136011670968466,16.0,18.0,134,93.94029850746269,84.0,744.5979126921782,52.0,148.7,134,-18.137796799234057,-57.66560527844922,3185.499313113882,-69.14505175201847,72.46138156644193,134,-14.755770590205396,-43.04749088354765,2857.4925823962017,-65.76639653110033,68.31180508055913,134,0.1068051485275649,0.0938531796353883,0.0019454962373469,0.0527764619977399,0.1915884081498294,134,2.1044776119402986,2.0,0.5604309280664347,1.0,4.0,134,0.9138805792811884,0.9474751317631708,0.0093114162631051,0.6997680537696667,1.0,134,362.1716417910448,359.0,562.293625855684,308.0,391.35,134,91.85820895522389,91.0,105.80681180563349,79.0,111.0,134,7.648165639882543,7.561848024022436,0.1071717374174435,7.194206574813469,8.200353268361392,0.0
follow_circle_out1.125_EI1,confirmation,2611,847302,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,TA,29,1.0,0.7758620689655172,0.9467084639498432,1.0,0.1743036875030012,0.3392857142857142,15,29,-15.976518345225486,-27.35957752086397,95.58131649238966,13.482758620689657,0.284798591635729,105,29,15.93103448275862,16.0,0.0665024630541871,15.4,16.0,29,98.20689655172414,118.0,1264.6699507389164,41.6,131.2,29,66.06140453782166,66.57324324324509,56.01063250289091,52.56799999999639,76.36774358974361,29,63.91433451078627,65.24239850869344,32.51650619060543,51.39124540590456,69.62960803229798,29,0.0987767789474352,0.0836747145471977,0.0017980963573389,0.0499704901743997,0.1751563122353822,29,1.896551724137931,2.0,0.167487684729064,1.0,2.0,29,0.9298564004122516,0.9210114702815432,0.0012014917520993,0.8876644441095307,1.0,29,382.0344827586207,382.0,57.60591133004925,369.6,391.0,29,95.55172413793105,95.0,59.32758620689656,83.4,110.0,29,7.972999279379038,7.980100469148236,0.0399458209051001,7.707113384124105,8.210111627540018,0.0
follow_circle_out1.125_EI1,confirmation,2611,847302,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,TB,105,1.0,0.9190476190476192,0.9835497835497836,1.0,0.200159090636002,0.5357142857142856,15,105,36.20360623173474,-10.984573055159125,92.32987296198988,14.523809523809524,0.3418323564599235,105,105,16.21904761904762,16.0,0.365018315018315,16.0,18.0,105,92.76190476190476,84.0,605.2600732600733,70.8,149.6,105,-41.39281431137325,-63.24518900343537,1535.8066165334874,-69.57849937888241,35.886123167158075,105,-36.48370438000309,-55.018803418803145,1443.1216097372524,-65.92602463354778,45.57928131411314,105,0.109022507744934,0.0944307540660423,0.0019809506070859,0.0661766647257352,0.2060760962113364,105,2.1619047619047618,2.0,0.6562271062271061,1.0,4.0,105,0.9094682096354662,0.9538997587778076,0.0114935650899246,0.6671368347424985,1.0,105,356.6857142857143,358.0,563.1791208791209,308.0,391.8,105,90.83809523809524,87.0,114.4831501831502,77.4,111.0,105,7.558449682307322,7.502338109830114,0.0887521934085334,7.169271740501239,8.131864491048127,0.0
up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847302,up3__circle,圆核｜离核EE×1.25，同核EI×1,primary,ALL,146,1.0,0.8664383561643836,0.9782067247820672,1.0,0.146882712841513,-0.9678571428571427,15,146,35.35342042040975,-25.619304158142768,37.56146409104258,14.417808219178085,0.4625047370169373,105,146,16.458904109589042,16.0,0.6500236183278223,16.0,18.0,146,75.35616438356165,78.0,512.6033065658951,38.0,114.5,146,-24.07363922628045,-60.45401861629944,2820.3955793189693,-66.25897156084466,66.09658496732027,146,-20.964046965477596,-50.59830615752253,2633.622703107729,-63.44230648155758,63.79908486280056,146,0.1194408279542147,0.1110321110280439,0.0017058688365121,0.0717303200160853,0.19630081097971,146,1.7602739726027397,2.0,0.5973075106282475,1.0,3.0,146,0.950120015803439,0.9700429029861174,0.0084852747337578,0.7235725832619999,1.0,146,362.56849315068496,360.0,471.8470004723665,327.25,392.75,146,96.54109589041096,91.0,214.6638167217761,81.25,124.25,146,7.608023519749157,7.563922658280831,0.0570645582733389,7.355426175024871,7.990776422436115,0.0
up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847302,up3__circle,圆核｜离核EE×1.25，同核EI×1,primary,TA,34,1.0,0.6764705882352942,0.9491978609625668,1.0,0.163039550799431,0.5214285714285714,15,34,-22.045531804886195,-31.23536985986384,90.0933924676572,13.588235294117649,0.2471864545726554,105,34,16.029411764705884,16.0,0.0294117647058823,16.0,16.0,34,61.11764705882353,50.0,828.409982174688,33.9,118.7,34,62.83882679317409,63.16507844126136,46.0584999664816,51.455187878788095,71.33162400726978,34,61.52126197021121,62.44264118224237,18.127365474655424,50.8440850815854,65.28131552628373,34,0.1175351898137085,0.1141284605539067,0.0019160556635201,0.0610183372617798,0.1894712745907495,34,1.7352941176470589,2.0,0.32174688057041,1.0,2.349999999999998,34,0.951528145720792,0.9518096910162276,0.0022814852514828,0.8850602859219773,1.0,34,384.4705882352941,388.0,80.49910873440287,367.65,393.35,34,99.61764705882354,99.0,86.06149732620321,84.9,114.4,34,7.81480532874405,7.766680838917908,0.0301586149735436,7.596010034415568,8.193875424209207,0.0
up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847302,up3__circle,圆核｜离核EE×1.25，同核EI×1,primary,TB,112,1.0,0.9241071428571428,0.987012987012987,1.0,0.2098813128582243,0.5142857142857142,15,112,35.645686530069725,-9.132705108035587,37.3383520596999,14.669642857142858,0.3708308785547922,105,112,16.589285714285715,16.0,0.7667310167310166,16.0,18.0,112,79.67857142857143,80.0,342.38223938223945,42.400000000000006,102.0,112,-50.457780696472014,-61.57415440975956,654.4437103711972,-66.57815114221557,11.347441130295255,112,-46.00423003524026,-59.28853359878485,718.2143458367809,-63.50729906794258,19.96988476168241,112,0.1200193252468683,0.1102752906726231,0.0016572990364717,0.0760942932322055,0.208650209420922,112,1.7678571428571428,2.0,0.6843629343629343,1.0,3.0,112,0.9496925477928144,0.9738520514551794,0.0104052967679618,0.6724186891925718,1.0,112,355.91964285714283,358.0,400.9033944658945,325.65,392.0,112,95.60714285714286,88.0,251.05148005148007,81.55,131.89999999999998,112,7.545250470589992,7.514690892873109,0.0485044977924651,7.353120991897215,7.975348122012497,0.0
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847102,up3__ellipse4,椭圆4:1｜离核EE×1.25，同核EI×1,primary,ALL,149,1.0,0.906040268456376,0.9975594874923736,1.0,0.1695881156793053,-0.9392857142857142,15,149,35.26240761129884,-23.12919818688024,36.86914393455227,14.758389261744966,0.44761841173524,105,149,16.496644295302012,16.0,0.7516778523489933,16.0,18.0,149,73.67785234899328,80.0,284.5441683294032,40.8,92.0,149,-34.372147469151386,-63.19594820384373,2721.607180028063,-73.05162318840594,60.00618104395653,149,-32.71559277777728,-62.89505619655392,2534.668521539342,-66.59912311850057,57.93854119425632,149,0.1175462850143761,0.107592228023624,0.0020639131317762,0.0635272310568536,0.1896959425172436,149,2.134228187919463,2.0,0.3196988935243968,1.0,3.0,149,0.9423551721748856,0.9404182879377432,0.0027176067742249,0.9172963098282793,1.0,149,366.76510067114094,366.0,121.53228732087794,352.0,390.0,149,99.66442953020136,96.0,115.37311808452748,90.4,125.79999999999995,149,7.585350235552532,7.557422494152679,0.0219076406401325,7.408846192963811,7.889485094599969,0.0
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847102,up3__ellipse4,椭圆4:1｜离核EE×1.25，同核EI×1,primary,TA,33,1.0,0.7121212121212122,0.9972451790633609,1.0,0.1554410799986189,0.8392857142857142,15,33,-21.6777247259306,-28.23972386546084,-8.19208577950558,14.303030303030305,0.2153658267944971,105,33,16.0,16.0,0.0,16.0,16.0,33,48.36363636363637,50.0,48.11363636363636,36.4,56.0,33,59.02732804060079,59.403478260865086,4.44753820319905,55.26585568042683,61.2467048453982,33,57.09924858196372,57.3354969573993,3.266404183921316,54.35210367550117,59.0981677121963,33,0.1710455817226828,0.1723265895953757,0.0001366251817195,0.1499628192756335,0.1895520995177912,33,1.7575757575757576,2.0,0.2518939393939394,1.0,2.0,33,0.9654871406577926,0.9630354424874972,0.0006432578487067,0.9280329322077734,1.0,33,368.06060606060606,371.0,123.74621212121214,350.2,382.4,33,102.6969696969697,103.0,37.96780303030303,93.2,111.4,33,7.593233365172235,7.6256824828962975,0.0112675035673589,7.415951331593851,7.753171813798195,0.0
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847102,up3__ellipse4,椭圆4:1｜离核EE×1.25，同核EI×1,primary,TB,116,1.0,0.9612068965517242,0.9976489028213166,1.0,0.2244338580142177,0.5071428571428571,15,116,35.5831785600094,9.705357263372209,36.92840689929653,14.887931034482758,0.3894319055082962,105,116,16.637931034482758,16.0,0.8764617691154424,16.0,18.0,116,80.87931034482759,82.0,116.61139430284857,62.0,92.5,116,-60.94268791589123,-64.69483287080402,285.9655191562037,-74.23921497584797,-14.210334101384433,116,-58.26636661287602,-63.55518839785691,287.78652312915574,-66.88545985809651,-12.930705723087158,116,0.1023266575025301,0.0939792693138555,0.001563178016078,0.0619770979786558,0.1692155261410269,116,2.2413793103448274,2.0,0.2890554722638679,1.75,3.0,116,0.9357745259685416,0.9375601698914582,0.0031212198228779,0.91284267176183,0.9994478527607362,116,366.3965517241379,366.0,121.35442278860567,352.75,392.0,116,98.80172413793105,95.5,134.52556221889054,89.75,131.25,116,7.583107621091754,7.530416760532448,0.0250359700550644,7.407783478223068,7.895172801310986,0.0
follow_circle_out1.125_EI0.875,response,2511,847102,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,ALL,162,1.0,0.6975308641975309,1.0,1.0,0.1747139012220786,-0.6392857142857141,15,162,3.520672105410995,-22.367807829316007,36.03086962063244,14.358024691358024,0.2841762207860684,105,162,16.51851851851852,16.0,0.7481021394064872,16.0,18.0,162,59.617283950617285,54.0,301.6414385399893,34.1,78.0,162,-0.3712239539085074,-9.907211681585975,2871.034918840161,-61.11428878316165,62.221877145847614,162,-0.613104365577049,-9.874607676309097,2839.310233683605,-60.94312684054712,61.31651269649874,162,0.2252965888370193,0.216035208607231,0.0020267175354278,0.1749445752521664,0.3508566261415256,162,1.839506172839506,2.0,0.1728395061728394,1.0,2.0,162,0.9355220806446176,0.9632198269491948,0.0106352719033066,0.5821248789439182,1.0,162,366.5679012345679,364.0,195.47672724484315,349.05,397.0,162,106.3641975308642,100.0,244.2578406563914,90.0,136.89999999999998,162,7.646842244710332,7.648548230675059,0.032461989972282,7.384065887615979,7.991718901057863,0.0
follow_circle_out1.125_EI0.875,response,2511,847102,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,TA,66,1.0,0.4848484848484848,1.0,1.0,0.1866872293002183,0.8571428571428571,15,66,-19.295440415321536,-23.271921690714866,-13.208430463619152,13.909090909090908,0.2222635391741114,105,66,16.045454545454547,16.0,0.0748251748251748,16.0,16.0,66,46.09090909090909,48.0,43.25314685314685,30.5,52.0,66,59.43447718182878,60.64747938008031,26.16592586090589,49.475472706837536,62.54391915267934,66,58.9067002097488,60.18274920255317,24.82624826913853,50.05396129212022,62.07823752608834,66,0.2083780249782736,0.2133939082837797,0.000697397356104,0.1467640738475052,0.2396271774901777,66,1.9696969696969695,2.0,0.0606060606060606,2.0,2.0,66,0.9538277118961044,0.9615254709561828,0.0008875814284119,0.9015904330922206,0.9965444427342977,66,357.77272727272725,360.0,75.83986013986014,336.5,368.0,66,101.21212121212122,100.5,72.2004662004662,87.75,119.0,66,7.492483576427964,7.504863455993017,0.0103402354122386,7.275099807662317,7.612076440613527,0.0
follow_circle_out1.125_EI0.875,response,2511,847102,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,TB,96,1.0,0.84375,1.0,1.0,0.2096829001598115,0.5142857142857142,15,96,34.835705920283544,-9.882813082874236,36.12487627898099,14.666666666666666,0.344842552411354,105,96,16.84375,16.0,0.9542763157894736,16.0,18.0,96,68.91666666666667,74.0,267.10877192982457,37.5,78.5,96,-41.48764348472789,-58.776077779197294,654.5098572500976,-61.58313262496813,6.695077424864394,96,-41.53297001111357,-58.400869625600535,641.6565435502824,-61.31363667934784,6.539630719924389,96,0.2369281014899068,0.220648112812587,0.0026220101025607,0.1929256293888814,0.3619857355656095,96,1.75,2.0,0.231578947368421,1.0,2.0,96,0.9229369591592208,0.96449363508311,0.0170238384367639,0.5611534177860702,1.0,96,372.6145833333333,370.0,188.7025219298246,352.75,398.0,96,109.90625,99.5,333.43322368421053,90.0,139.25,96,7.75296382915446,7.736667689567411,0.0200060808285325,7.552727821781241,8.005636794876875,0.0
up3__circle__EI_same_core_scale_0.75,response,2511,847102,up3__circle,圆核｜离核EE×1，同核EI×0.75,primary,ALL,164,1.0,0.5274390243902439,0.9983370288248336,1.0,0.1982359327386901,-0.3928571428571428,15,164,-5.930178862918183,-21.828394252295404,35.60314164582123,14.03048780487805,0.3172286819048313,105,164,16.48170731707317,16.0,0.6806449199461321,16.0,18.0,164,56.13414634146341,52.0,226.21502319317676,28.3,74.0,164,3.2204740886407173,3.0862528280576957,2743.529390598432,-60.04667297878636,61.11230782219736,164,3.0909832552674383,2.464707763198021,2705.51123180256,-59.64227000728806,60.51943903028778,164,0.3010336189884066,0.2903310856589717,0.0016158646653072,0.270152801872808,0.4032937331570782,164,1.9939024390243905,2.0,0.2637662726320515,1.0,3.0,164,0.9257410413550688,0.9452603964481214,0.0116799657818149,0.5500528467874225,1.0,164,363.4390243902439,360.0,117.36435732455485,348.0,376.0,164,107.67682926829268,101.0,256.1464536884632,91.0,138.0,164,7.639443661947384,7.60170192895141,0.0218844837223564,7.451939983310917,7.811005360012449,0.0
up3__circle__EI_same_core_scale_0.75,response,2511,847102,up3__circle,圆核｜离核EE×1，同核EI×0.75,primary,TA,69,1.0,0.2753623188405797,0.9960474308300394,1.0,0.2147943878421594,0.7582417582417583,14,69,-19.1399336111499,-22.685575563956625,-15.092307610170066,13.492753623188406,0.2377993124384374,91,69,16.043478260869566,16.0,0.0421994884910486,16.0,16.0,69,46.55072463768116,48.0,35.0451832907076,31.6,52.0,69,58.68598724135144,59.97023983315739,26.98588983878764,49.1162591692555,61.361871001089455,69,58.21000582030071,59.64852487757889,25.53242265152604,49.293076957907765,60.822581551465554,69,0.2871694902830647,0.2897106109324759,7.02481230995946e-05,0.2739438540621988,0.2993413958688977,69,1.9565217391304348,2.0,0.0716112531969309,1.4000000000000004,2.0,69,0.9502316772564392,0.9479043334122662,0.0004150352514735,0.924911221294006,0.9991100123609394,69,357.2898550724637,358.0,11.473572037510651,348.8,360.6,69,101.6231884057971,101.0,59.091219096334186,91.4,121.2,69,7.519363600767353,7.534490645607614,0.0026609854241131,7.394303759170268,7.578668210886428,0.0
up3__circle__EI_same_core_scale_0.75,response,2511,847102,up3__circle,圆核｜离核EE×1，同核EI×0.75,primary,TB,95,1.0,0.7105263157894737,1.0,1.0,0.2050477442660398,0.5285714285714286,15,95,34.57084824454796,-10.275432279643429,35.76938412330874,14.421052631578949,0.3352444678858333,105,95,16.8,16.0,0.9063829787234042,16.0,18.0,95,63.09473684210526,72.0,250.5334826427771,25.4,76.0,95,-37.06500388543338,-58.062665066026966,839.4646593116029,-60.37864220384945,23.713973832286865,95,-36.94283313407252,-57.475400978270045,823.1452563750145,-60.00475268704904,23.41335747553021,95,0.3111033545743917,0.2913472935598578,0.0025075887021562,0.2689202090592545,0.4303812483456022,95,2.0210526315789474,2.0,0.4038073908174693,1.0,3.0,95,0.9079531058056524,0.9398695967157692,0.0191932703983753,0.5383118600067305,1.0,95,367.9052631578948,371.0,147.29944008958563,346.0,391.6,95,112.07368421052632,101.0,354.98387458006727,91.0,140.3,95,7.726659706383405,7.7567442694985775,0.0177517758916611,7.499975654305002,7.9550321076064625,0.0
