figure,source,candidate,topology,noise,mode,metric,x,value,support_n
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2711,847401,TB,recruitment_span_ms_median,0.75,70.0,81
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2711,847401,TB,recruitment_span_ms_median,1.0,84.0,99
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2711,847402,TB,recruitment_span_ms_median,0.75,70.0,98
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2711,847402,TB,recruitment_span_ms_median,1.0,84.0,94
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2712,847401,TB,recruitment_span_ms_median,0.75,72.0,84
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2712,847401,TB,recruitment_span_ms_median,1.0,78.0,110
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2712,847402,TB,recruitment_span_ms_median,0.75,72.0,103
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2712,847402,TB,recruitment_span_ms_median,1.0,80.0,104
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2511,847401,TB,local_width_ms_median,0.75,16.0,82
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.8125,2511,847401,TB,local_width_ms_median,0.8125,16.0,82
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2511,847401,TB,local_width_ms_median,1.0,16.0,92
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2511,847402,TB,local_width_ms_median,0.75,16.0,109
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2511,847402,TB,local_width_ms_median,1.0,16.0,95
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2711,847401,TB,local_width_ms_median,0.75,18.0,81
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2711,847401,TB,local_width_ms_median,1.0,16.0,99
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2711,847402,TB,local_width_ms_median,0.75,18.0,98
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2711,847402,TB,local_width_ms_median,1.0,16.0,94
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2712,847401,TB,local_width_ms_median,0.75,18.0,84
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2712,847401,TB,local_width_ms_median,1.0,16.0,110
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2712,847402,TB,local_width_ms_median,0.75,18.0,103
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2712,847402,TB,local_width_ms_median,1.0,16.0,104
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2511,847401,TA,SCL_minus_ICL_lag_median_ms,0.75,-19.359521445316204,80
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.8125,2511,847401,TA,SCL_minus_ICL_lag_median_ms,0.8125,-17.41808906654842,79
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2511,847401,TA,SCL_minus_ICL_lag_median_ms,1.0,90.88478857249676,21
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2511,847402,TA,SCL_minus_ICL_lag_median_ms,0.75,-20.06911709849328,57
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2511,847402,TA,SCL_minus_ICL_lag_median_ms,1.0,89.84069402810746,12
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2711,847401,TA,SCL_minus_ICL_lag_median_ms,0.75,-20.072719436488114,93
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2711,847401,TA,SCL_minus_ICL_lag_median_ms,1.0,92.76485168028375,9
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2711,847402,TA,SCL_minus_ICL_lag_median_ms,0.75,-19.605864949804527,80
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2711,847402,TA,SCL_minus_ICL_lag_median_ms,1.0,92.982830320213,8
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2712,847401,TA,SCL_minus_ICL_lag_median_ms,0.75,-20.62915104113199,83
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2712,847401,TA,SCL_minus_ICL_lag_median_ms,1.0,98.59954017231394,46
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2712,847402,TA,SCL_minus_ICL_lag_median_ms,0.75,-20.841320211821767,68
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2712,847402,TA,SCL_minus_ICL_lag_median_ms,1.0,99.26388127243354,40
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2511,847401,TA,recruitment_span_ms_median,0.75,48.0,80
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.8125,2511,847401,TA,recruitment_span_ms_median,0.8125,46.0,79
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2511,847401,TA,recruitment_span_ms_median,1.0,118.0,21
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2511,847402,TA,recruitment_span_ms_median,0.75,48.0,57
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2511,847402,TA,recruitment_span_ms_median,1.0,120.0,12
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2711,847401,TA,recruitment_span_ms_median,0.75,48.0,93
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2711,847401,TA,recruitment_span_ms_median,1.0,120.0,9
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2711,847402,TA,recruitment_span_ms_median,0.75,48.0,80
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2711,847402,TA,recruitment_span_ms_median,1.0,118.0,8
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2712,847401,TA,recruitment_span_ms_median,0.75,48.0,83
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2712,847401,TA,recruitment_span_ms_median,1.0,124.0,46
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2712,847402,TA,recruitment_span_ms_median,0.75,48.0,68
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2712,847402,TA,recruitment_span_ms_median,1.0,124.0,40
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2511,847401,TA,local_width_ms_median,0.75,16.0,80
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.8125,2511,847401,TA,local_width_ms_median,0.8125,16.0,79
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2511,847401,TA,local_width_ms_median,1.0,16.0,21
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2511,847402,TA,local_width_ms_median,0.75,16.0,57
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2511,847402,TA,local_width_ms_median,1.0,16.0,12
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2711,847401,TA,local_width_ms_median,0.75,16.0,93
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2711,847401,TA,local_width_ms_median,1.0,16.0,9
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2711,847402,TA,local_width_ms_median,0.75,16.0,80
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2711,847402,TA,local_width_ms_median,1.0,16.0,8
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2712,847401,TA,local_width_ms_median,0.75,16.0,83
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2712,847401,TA,local_width_ms_median,1.0,16.0,46
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI0.75,2712,847402,TA,local_width_ms_median,0.75,16.0,68
multiseed_circle_EI_time,multiseed,curve_circle_out1_EI1,2712,847402,TA,local_width_ms_median,1.0,16.0,40
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2511,847401,TB,pair_0,0.75,0.0,53
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.8125,2511,847401,TB,pair_0,0.8125,0.0,52
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847401,TB,pair_0,1.0,0.0222222222222222,90
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2511,847402,TB,pair_0,0.75,0.0,62
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847402,TB,pair_0,1.0,0.010752688172043,93
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847401,TB,pair_0,0.75,0.2,65
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2711,847401,TB,pair_0,1.0,0.0109890109890109,91
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847402,TB,pair_0,0.75,0.3488372093023256,86
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2711,847402,TB,pair_0,1.0,0.0113636363636363,88
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2712,847401,TB,pair_0,0.75,0.0,57
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847401,TB,pair_0,1.0,0.0098039215686274,102
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2712,847402,TB,pair_0,0.75,0.0,66
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847402,TB,pair_0,1.0,0.010204081632653,98
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2511,847401,TB,pair_1,0.75,0.2328767123287671,73
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.8125,2511,847401,TB,pair_1,0.8125,0.0178571428571428,56
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847401,TB,pair_1,1.0,0.0142857142857142,70
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2511,847402,TB,pair_1,0.75,0.2888888888888888,90
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847402,TB,pair_1,1.0,0.0140845070422535,71
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847401,TB,pair_1,0.75,0.3333333333333333,81
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2711,847401,TB,pair_1,1.0,0.0131578947368421,76
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847402,TB,pair_1,0.75,0.3775510204081632,98
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2711,847402,TB,pair_1,1.0,0.0,80
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2712,847401,TB,pair_1,0.75,0.0,60
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847401,TB,pair_1,1.0,0.0,89
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2712,847402,TB,pair_1,0.75,0.0,70
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847402,TB,pair_1,1.0,0.0,78
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2511,847401,TB,pair_2,0.75,0.2560975609756097,82
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.8125,2511,847401,TB,pair_2,0.8125,0.2839506172839506,81
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847401,TB,pair_2,1.0,0.0175438596491228,57
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2511,847402,TB,pair_2,0.75,0.3669724770642202,109
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847402,TB,pair_2,1.0,0.0181818181818181,55
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847401,TB,pair_2,0.75,0.3209876543209876,81
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2711,847401,TB,pair_2,1.0,0.0357142857142857,56
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847402,TB,pair_2,0.75,0.3061224489795918,98
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2711,847402,TB,pair_2,1.0,0.0338983050847457,59
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2712,847401,TB,pair_2,0.75,0.238095238095238,84
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847401,TB,pair_2,1.0,0.0,86
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2712,847402,TB,pair_2,0.75,0.2815533980582524,103
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847402,TB,pair_2,1.0,0.0,76
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847401,TA,pair_0,1.0,0.25,20
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847402,TA,pair_0,1.0,0.0,12
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847401,TA,pair_0,0.75,1.0,55
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2711,847401,TA,pair_0,1.0,0.0,8
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847402,TA,pair_0,0.75,1.0,47
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2711,847402,TA,pair_0,1.0,0.0,5
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847401,TA,pair_0,1.0,0.0256410256410256,39
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847402,TA,pair_0,1.0,0.0,37
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2511,847401,TA,pair_1,0.75,1.0,39
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.8125,2511,847401,TA,pair_1,0.8125,1.0,3
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847401,TA,pair_1,1.0,0.4545454545454545,11
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2511,847402,TA,pair_1,0.75,1.0,36
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847402,TA,pair_1,1.0,0.0,3
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847401,TA,pair_1,0.75,1.0,93
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847402,TA,pair_1,0.75,1.0,80
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847401,TA,pair_1,1.0,0.2,5
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847402,TA,pair_1,1.0,0.0,5
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2511,847401,TA,pair_2,0.75,1.0,80
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.8125,2511,847401,TA,pair_2,0.8125,1.0,73
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2511,847401,TA,pair_2,1.0,0.8,5
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2511,847402,TA,pair_2,0.75,1.0,57
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847401,TA,pair_2,0.75,1.0,93
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2711,847402,TA,pair_2,0.75,1.0,80
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2711,847402,TA,pair_2,1.0,1.0,3
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2712,847401,TA,pair_2,0.75,1.0,83
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI0.75,2712,847402,TA,pair_2,0.75,1.0,68
multiseed_circle_EI_scl,multiseed,curve_circle_out1_EI1,2712,847402,TA,pair_2,1.0,0.0,2
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2511,847401,TB,scl_lag_0,0.75,-8.136334672024532,53
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.8125,2511,847401,TB,scl_lag_0,0.8125,-8.168221927792729,52
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847401,TB,scl_lag_0,1.0,-8.621533295448899,90
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2511,847402,TB,scl_lag_0,0.75,-8.109074418747696,62
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847402,TB,scl_lag_0,1.0,-8.63657015584613,93
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847401,TB,scl_lag_0,0.75,-7.704074741762724,65
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2711,847401,TB,scl_lag_0,1.0,-7.925964525988093,91
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847402,TB,scl_lag_0,0.75,-7.659454560398444,86
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2711,847402,TB,scl_lag_0,1.0,-7.999728107819465,88
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2712,847401,TB,scl_lag_0,0.75,-8.148106252559955,57
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847401,TB,scl_lag_0,1.0,-9.059925162270249,102
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2712,847402,TB,scl_lag_0,0.75,-8.127686014155188,66
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847402,TB,scl_lag_0,1.0,-9.018217523373096,98
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2511,847401,TB,scl_lag_1,0.75,-5.039428654701624,73
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.8125,2511,847401,TB,scl_lag_1,0.8125,-5.015777052716658,56
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847401,TB,scl_lag_1,1.0,-4.869554374481595,70
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2511,847402,TB,scl_lag_1,0.75,-5.001691528353149,90
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847402,TB,scl_lag_1,1.0,-4.861572735455411,71
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847401,TB,scl_lag_1,0.75,-5.0896098845332745,81
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2711,847401,TB,scl_lag_1,1.0,-5.890268061652023,76
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847402,TB,scl_lag_1,0.75,-5.031431376326509,98
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2711,847402,TB,scl_lag_1,1.0,-5.909549027121102,80
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2712,847401,TB,scl_lag_1,0.75,-5.440871897426405,60
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847401,TB,scl_lag_1,1.0,-5.278198761603562,89
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2712,847402,TB,scl_lag_1,0.75,-5.480852524994589,70
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847402,TB,scl_lag_1,1.0,-5.298375157254668,78
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2511,847401,TB,scl_lag_2,0.75,-8.225003949428356,82
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.8125,2511,847401,TB,scl_lag_2,0.8125,-8.568691913395014,81
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847401,TB,scl_lag_2,1.0,-8.380497422607732,57
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2511,847402,TB,scl_lag_2,0.75,-8.114975452741419,109
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847402,TB,scl_lag_2,1.0,-8.409043855237542,55
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847401,TB,scl_lag_2,0.75,-7.608120848744875,81
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2711,847401,TB,scl_lag_2,1.0,-8.486325398805548,56
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847402,TB,scl_lag_2,0.75,-7.530223095277506,98
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2711,847402,TB,scl_lag_2,1.0,-8.44551236731786,59
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2712,847401,TB,scl_lag_2,0.75,-8.39515633012843,84
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847401,TB,scl_lag_2,1.0,-8.739357878035662,86
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2712,847402,TB,scl_lag_2,0.75,-8.43596445795265,103
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847402,TB,scl_lag_2,1.0,-8.720948332133048,76
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847401,TA,scl_lag_0,1.0,-6.949035141648437,20
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847402,TA,scl_lag_0,1.0,-8.127282025146997,12
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847401,TA,scl_lag_0,0.75,2.543942084955233,55
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2711,847401,TA,scl_lag_0,1.0,-6.593128983725364,8
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847402,TA,scl_lag_0,0.75,2.565788112337032,47
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2711,847402,TA,scl_lag_0,1.0,-6.432921479125071,5
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847401,TA,scl_lag_0,1.0,-5.901323389716708,39
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847402,TA,scl_lag_0,1.0,-5.913349906260919,37
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2511,847401,TA,scl_lag_1,0.75,3.62552703583242,39
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.8125,2511,847401,TA,scl_lag_1,0.8125,3.821486806620669,3
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847401,TA,scl_lag_1,1.0,-4.864135233581692,11
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2511,847402,TA,scl_lag_1,0.75,3.615945812067366,36
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847402,TA,scl_lag_1,1.0,-5.0559224759072094,3
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847401,TA,scl_lag_1,0.75,2.656959082305548,93
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847402,TA,scl_lag_1,0.75,2.728513366118932,80
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847401,TA,scl_lag_1,1.0,-3.841056783530803,5
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847402,TA,scl_lag_1,1.0,-3.64654645974224,5
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2511,847401,TA,scl_lag_2,0.75,7.422497989475232,80
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.8125,2511,847401,TA,scl_lag_2,0.8125,7.666926316308491,73
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2511,847401,TA,scl_lag_2,1.0,10.405135773638904,5
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2511,847402,TA,scl_lag_2,0.75,7.3395900835676,57
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847401,TA,scl_lag_2,0.75,6.09450418043707,93
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2711,847402,TA,scl_lag_2,0.75,6.127226456917924,80
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2711,847402,TA,scl_lag_2,1.0,7.280863437346852,3
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2712,847401,TA,scl_lag_2,0.75,6.797700989118312,83
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI0.75,2712,847402,TA,scl_lag_2,0.75,6.980519848157201,68
multiseed_circle_EI_scl_lag,multiseed,curve_circle_out1_EI1,2712,847402,TA,scl_lag_2,1.0,-113.28995493732693,2
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2511,847401,TB,SCL_upper_participation,0.75,0.7682926829268293,82
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.8125,2511,847401,TB,SCL_upper_participation,0.8125,0.6707317073170732,82
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2511,847401,TB,SCL_upper_participation,1.0,0.9782608695652174,92
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2511,847402,TB,SCL_upper_participation,0.75,0.6972477064220184,109
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2511,847402,TB,SCL_upper_participation,1.0,0.9789473684210528,95
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2711,847401,TB,SCL_upper_participation,0.75,0.9012345679012346,81
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2711,847401,TB,SCL_upper_participation,1.0,0.9242424242424244,99
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2711,847402,TB,SCL_upper_participation,0.75,0.9387755102040816,98
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2711,847402,TB,SCL_upper_participation,1.0,0.952127659574468,94
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2712,847401,TB,SCL_upper_participation,0.75,0.6964285714285714,84
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2712,847401,TB,SCL_upper_participation,1.0,0.9545454545454546,110
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2712,847402,TB,SCL_upper_participation,0.75,0.6601941747572816,103
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2712,847402,TB,SCL_upper_participation,1.0,0.9567307692307692,104
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2511,847401,TB,mode_fraction,0.75,0.5061728395061729,82
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.8125,2511,847401,TB,mode_fraction,0.8125,0.5093167701863354,82
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2511,847401,TB,mode_fraction,1.0,0.8141592920353983,92
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2511,847402,TB,mode_fraction,0.75,0.6566265060240963,109
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2511,847402,TB,mode_fraction,1.0,0.8878504672897196,95
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2711,847401,TB,mode_fraction,0.75,0.46551724137931033,81
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2711,847401,TB,mode_fraction,1.0,0.9166666666666666,99
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2711,847402,TB,mode_fraction,0.75,0.550561797752809,98
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2711,847402,TB,mode_fraction,1.0,0.9215686274509803,94
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2712,847401,TB,mode_fraction,0.75,0.5029940119760479,84
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2712,847401,TB,mode_fraction,1.0,0.7051282051282052,110
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI0.75,2712,847402,TB,mode_fraction,0.75,0.6023391812865497,103
multiseed_circle_EI_support,multiseed,curve_circle_out1_EI1,2712,847402,TB,mode_fraction,1.0,0.7222222222222222,104
