job,kind,z_setting,dynamics_seed,event_index,event_time_ms,qualifying_start_ms,primary_eligible,exclusion_reasons,prolonged,mode,support,n_contacts,z_at_detection_start,q_at_detection_start,window_start_ms,window_end_ms,distance_mode0,distance_mode1,upper_SCL_n,upper_SCL_ms,right_ICL_n,right_ICL_ms,middle_ICL_n,middle_ICL_ms,left_ICL_n,left_ICL_ms,middle_before_both_ICL_ends,right_before_upper_and_left,upper_and_left_before_right,centroid_SCL9_ms,centroid_ICL11_ms,centroid_SCL8_ms,centroid_ICL10_ms,centroid_SCL7_ms,centroid_ICL9_ms,centroid_ICL8_ms,centroid_SCL6_ms,centroid_ICL7_ms,centroid_ICL6_ms,centroid_ICL5_ms,centroid_ICL4_ms,centroid_ICL3_ms,centroid_ICL2_ms,centroid_ICL1_ms
ou_dyn847102,ou,,847102,23,6319.0,6288.0,False,overlapping_window,False,0,1,11,0.2583624899206074,0.050552655490301114,6194.0,6444.0,0.34087646149186296,0.6308109607151622,0,,2,6295.197300463323,4,6322.468831454341,3,6347.397673155148,False,,,,6354.023493416282,,6347.397673155148,,6340.5159294104615,6332.348113490148,,6325.436037572826,6319.501625335856,6312.8728265049585,6306.45883193203,6299.653321030074,6294.495426544177,6295.899174382469
ou_dyn847102,ou,,847102,24,6556.0,6512.0,False,overlapping_window,False,0,1,15,0.2712843873794295,0.05296391104871062,6430.0,6680.0,0.41415259761247725,0.8172453571398103,4,6587.0937651212425,2,6522.593879189384,4,6545.870037557999,3,6571.481940335824,False,True,False,6601.530663782054,6577.972970360528,6590.213276181306,6571.481940335824,6583.974254061179,6564.336761691707,6555.814812356562,6574.260276061539,6549.027897520472,6542.712177595526,6535.888239897399,6529.397534483698,6522.504607489401,6520.5294136710145,6524.658344707755
ou_dyn847102,ou,,847102,25,6783.0,6756.0,False,overlapping_window,False,0,1,8,-0.04582832138974553,-0.009159252980889451,6658.0,6908.0,0.2648442932416029,0.46173057796751465,0,,2,6765.1065985823925,4,6789.1477480498725,0,,,,,,,,,,,6799.437776791211,,6792.145729013523,6786.149767086223,6779.507800733537,6773.513767719729,6767.552322542504,6764.211356241826,6766.001840922959
ou_dyn847102,ou,,847102,26,7093.0,7054.0,True,,False,1,1,12,-0.2344378661906248,-0.04604704913129639,6968.0,7218.0,0.47332851042125246,0.3423055571583064,4,7090.503404761654,2,7102.547427659954,4,7090.142513323979,0,,,,,7101.778831481571,,7093.118675147159,,7087.8881343761495,,7081.537749192848,7078.624854100165,7087.45996673724,7092.825059910719,7098.2834770451,7104.314037399456,7110.516989358091,7117.157446115807,7087.937409204103
ou_dyn847102,ou,,847102,27,7574.0,7538.0,True,,False,1,1,13,-0.23196837123927883,-0.04557906574368424,7448.0,7698.0,0.6296964409799075,0.2808913045687228,2,7554.310826977431,2,7611.576871274942,4,7577.475460639322,3,7551.8071660458345,False,False,True,7552.023443108345,7548.173507940908,,7551.8071660458345,,7559.0617223600175,7567.657636087007,7556.598210846518,7574.403516155465,7580.547405123178,7589.351053474016,7594.116500097587,7601.896233983176,7608.700745455718,7614.452997094167
ou_dyn847102,ou,,847102,28,7927.0,7892.0,True,,False,1,0,12,-0.3239922492217132,-0.06262245215283273,7802.0,8052.0,0.6317637038908474,0.4728143957090528,4,7883.102046517673,2,7947.454654808906,4,7933.694109327233,0,,,,,7892.105269953472,,7884.650073786263,,7881.554019249083,,7923.944572069498,7879.760488692789,7930.708378010799,7936.679840643666,7943.047717344252,7949.63931733728,7958.896000084472,7967.799146794806,7927.110162823005
ou_dyn847102,ou,,847102,29,8406.0,8360.0,False,overlapping_window,False,1,1,15,0.363408996170647,0.06964264595132974,8280.0,8530.0,0.36456834497143503,0.20567785641019642,4,8385.733038650578,2,8411.937979361119,4,8413.665066349437,3,8395.136815549844,False,False,True,8384.248113510628,8390.500820910942,8383.392476071711,8395.136815549844,8387.21796379053,8401.322395940175,8405.845826450886,8394.673688477358,8411.065286772891,8416.264845925982,8422.670317799219,8422.863481584485,8415.252528862096,8411.297537147428,8412.578421574812
ou_dyn847102,ou,,847102,30,8649.0,8604.0,False,overlapping_window,False,0,0,14,0.22673145155629204,0.0445849016171912,8524.0,8774.0,0.7109341708604237,0.763198767724777,4,8713.566800693228,2,8647.631219292118,4,8647.02054921699,2,8629.409231867106,False,False,False,8724.049524935192,,8715.590538058817,8626.762551740809,8711.543063327637,8632.055911993402,8638.109036966947,8709.358749485724,8644.36699553851,8649.67410289547,8656.135106666195,8656.376318407985,8648.044619818114,8645.862583247987,8649.399855336247
ou_dyn847102,ou,,847102,31,8877.0,8836.0,False,overlapping_window,False,1,1,11,0.3985777431232724,0.07574627339169034,8752.0,9002.0,0.3515583895579801,0.3255544573013706,0,,2,8874.394463381039,4,8882.835154213655,3,8871.974162650376,False,,,,8876.182280337913,,8871.974162650376,,8864.405837570841,8871.800379035561,,8878.199116679161,8887.471191748147,8888.5725844769,8882.970777193821,8876.326140285679,8873.01532236637,8875.773604395708
ou_dyn847102,ou,,847102,32,9132.0,9092.0,True,,False,0,1,14,0.3572416304720567,0.06855641548475593,9006.0,9256.0,0.3479588788456008,0.6939584987327629,3,9143.935144810404,2,9105.428481399216,4,9125.082076463694,3,9150.848220323773,False,True,False,9148.230076798432,9157.632586337726,9143.935144810404,9150.848220323773,9143.072995054421,9143.935469356493,9135.665988977156,,9128.007429380827,9122.15672354656,9115.193554296962,9109.222056736877,9102.520204323222,9102.526843744303,9108.330119054128
ou_dyn847102,ou,,847102,33,9382.0,9354.0,False,overlapping_window,False,0,1,11,0.2944923573847505,0.057252863289970084,9256.0,9506.0,0.3329270224208415,0.6252286299992674,0,,2,9363.641061529626,4,9385.081106385769,3,9411.725225101236,False,,,,9418.147255586142,,9411.725225101236,,9404.04611675777,9395.627487084872,,9388.10431626826,9382.05789650328,9375.15433604417,9368.649345051435,9363.245936097694,9361.689334133482,9365.59278892577
ou_dyn847102,ou,,847102,34,9575.0,9530.0,False,overlapping_window,False,0,1,15,0.31429234172390835,0.060867389695694524,9450.0,9700.0,0.4843173640736511,0.6211216467663979,4,9550.776684111432,2,9568.108453914347,4,9589.293556083983,3,9614.55170817323,False,False,False,9562.62333163843,9620.557781514013,9553.731548415153,9614.55170817323,9547.821819807708,9607.073849437207,9599.069987097771,9539.120891657938,9592.3263126038,9586.260799564168,9580.516040484961,9574.423731492274,9568.029274384167,9565.880567755894,9570.3363400728
ou_dyn847102,ou,,847102,35,9823.0,9792.0,False,overlapping_window,False,0,1,11,0.44588470175308303,0.08370207213207648,9698.0,9948.0,0.3315609757611202,0.6231828103065034,0,,2,9803.284842342711,4,9825.542422969782,3,9851.350087998311,False,,,,9857.789644556207,,9851.350087998311,,9843.84519622778,9835.757306432582,,9828.618088833178,9822.466757106384,9815.749558341882,9809.152538606022,9803.155744515843,9801.501493041971,9805.068191643451
ou_dyn847102,ou,,847102,36,10040.0,9998.0,False,overlapping_window,False,0,0,15,0.6064695465473489,0.10832742980952702,9914.0,10164.0,0.6585466843361637,0.7819078312135409,4,9988.463110582794,2,10035.908562047574,4,10051.588588218721,3,10078.00231298352,False,False,False,10000.829473456299,10084.012519284599,9991.52413374375,10078.00231298352,9985.402087421837,10070.725122091311,10062.06261601167,9976.601416515296,10054.973744949295,10048.203431488146,10042.132062541717,10037.550329631633,10033.071680106672,10033.584450840965,10038.232673254184
ou_dyn847102,ou,,847102,37,10287.0,10254.0,False,overlapping_window,False,0,1,11,0.031324749634810814,0.006262901591225789,10162.0,10412.0,0.3213479324720026,0.6119433489524041,0,,2,10271.173020469487,4,10289.497248462456,3,10314.506298658827,False,,,,10320.994848696257,,10314.506298658827,,10307.319259935193,10299.192830526325,,10292.2770653802,10286.71743154471,10280.4250085692,10275.104283722436,10268.65153647638,10268.68033744706,10273.665703491915
ou_dyn847102,ou,,847102,38,10519.0,10488.0,False,overlapping_window,False,0,1,11,0.7933467228714807,0.13206015414189032,10394.0,10644.0,0.34322984425962955,0.6341310710713951,0,,2,10495.124232269769,4,10522.491276356082,3,10548.18529109177,False,,,,10554.980831323219,,10548.18529109177,,10541.13629287808,10532.449215172937,,10525.639025885079,10519.343526827088,10512.703366708787,10506.35733154496,10498.869944160595,10494.958444408161,10495.290020131377
ou_dyn847102,ou,,847102,39,10796.0,10758.0,True,,False,0,1,13,1.0907686775640424,0.15943170567093728,10670.0,10920.0,0.3436401298916463,0.6609137233124692,2,10808.340303248415,2,10772.880274368345,4,10792.808474009096,3,10818.142627740468,False,True,False,10812.830871855294,10824.748363141329,10803.849734641535,10818.142627740468,,10810.831209731978,10802.493593055762,,10795.684927817643,10789.932020200547,10783.437943143288,10777.178269662305,10772.171857193052,10770.04826517358,10775.712283563109
ou_dyn847102,ou,,847102,40,11058.0,11014.0,False,overlapping_window,False,0,1,15,1.5206588272812833,0.18176248052106536,10932.0,11182.0,0.4006716058777882,0.7884275308672203,4,11085.532935416899,2,11024.919068839543,4,11048.193005196594,3,11073.620770372161,False,True,False,11075.293608914055,11079.72225033262,11083.136300240998,11073.620770372161,11087.9295705928,11066.342765695828,11058.28616496635,11098.794177291147,11051.063523460201,11045.322486932988,11038.161794112333,11032.449142033925,11024.579214837762,11022.824370122582,11027.013767556504
ou_dyn847102,ou,,847102,41,11290.0,11258.0,False,overlapping_window,False,0,1,11,1.1379716856262423,0.162745994190369,11164.0,11414.0,0.34253250573406147,0.6336677483321775,0,,2,11265.482399996836,4,11293.660670014362,3,11318.612203957999,False,,,,11325.20943105074,,11318.612203957999,,11311.60252540336,11303.368645638036,,11296.784979241882,11290.536360786842,11283.599650274004,11277.71560652308,11270.17147724526,11265.147849520572,11265.8169504731
ou_dyn847102,ou,,847102,42,11492.0,11448.0,False,overlapping_window,False,0,0,15,1.0421976376657527,0.1557508819270912,11366.0,11616.0,0.6058817969301836,0.7462760787078786,4,11448.042996857908,2,11486.604375264695,4,11507.698006507564,3,11531.558561826496,False,False,False,11460.49731325285,11537.368476904097,11451.040394828871,11531.558561826496,11445.045598886945,11524.514241745092,11517.442903012074,11436.1062523612,11510.782041227754,11504.613971787374,11498.017074143534,11491.943158874898,11485.975778579501,11484.063624868415,11489.145125660973
ou_dyn847102,ou,,847102,43,11748.0,11708.0,False,overlapping_window,False,0,1,14,1.1486620189896553,0.1634620697403425,11622.0,11872.0,0.3248912576178875,0.6854497105725137,3,11753.132876445945,2,11721.140472646272,4,11746.837163380726,3,11773.828451670208,False,True,False,11761.335646896116,11780.164275618556,11753.132876445945,11773.828451670208,11745.684903246685,11765.666306723071,11757.326350813944,,11750.034698445648,11743.639628315801,11736.72477677479,11730.228814675202,11723.284690107632,11719.89324887835,11722.387696414191
ou_dyn847102,ou,,847102,44,11972.0,11940.0,False,overlapping_window,False,0,1,11,0.5661629027507906,0.10250714512845194,11846.0,12096.0,0.3212077764568863,0.6128792899225345,0,,2,11956.423095140628,4,11974.823126831347,3,11999.785978206659,False,,,,12006.458098847701,,11999.785978206659,,11992.720270686621,11984.794173493843,,11977.863854213705,11971.782399448988,11965.27019326154,11959.932735484477,11954.455810742495,11954.49039937944,11958.355790901818
ou_dyn847102,ou,,847102,45,12195.0,12166.0,False,overlapping_window,False,0,1,11,1.0084616811568268,0.15302500131248364,12070.0,12320.0,0.33911178043966805,0.6307383329445354,0,,2,12174.03161251229,4,12198.688707611975,3,12225.192538337174,False,,,,12231.374649159356,,12225.192538337174,,12217.801127186218,12209.190151730458,,12201.805400737245,12195.572014486703,12188.667310980569,12182.582152057243,12175.206059137112,12172.921893723307,12175.141331301273
ou_dyn847102,ou,,847102,46,12430.0,12386.0,False,overlapping_window,False,0,1,15,0.9103364644802864,0.1442587414343218,12304.0,12554.0,0.3135881026787487,0.7375183687659332,4,12443.7077237259,2,12395.367998933805,4,12419.92807148884,3,12445.557027926701,False,True,False,12455.843214307857,12451.99907137371,12446.635891579352,12445.557027926701,12440.779555872448,12438.421108508655,12429.92688594684,12431.578811216677,12423.094370316074,12416.761772661604,12410.0367981802,12403.774967432588,12396.159253415908,12393.315692395856,12397.420305471756
ou_dyn847102,ou,,847102,47,12688.0,12658.0,True,,False,0,1,8,0.9023895575764447,0.1434918793895706,12562.0,12812.0,0.3828988509274146,0.41938920590420736,0,,2,12689.88901391763,2,12679.428563544148,3,12697.17580820105,True,,,,12702.708962035333,,12697.17580820105,,12689.802289857415,12682.575875807486,,12676.28125128081,,,,12687.832348752952,12687.954737494594,12691.823290340662
ou_dyn847102,ou,,847102,48,12938.0,12906.0,False,overlapping_window,False,0,1,11,0.5552429871644176,0.10088788038997404,12812.0,13062.0,0.34082186745173804,0.630525664275898,0,,2,12914.567886557068,4,12940.731222328654,3,12966.311788915122,False,,,,12972.90460816043,,12966.311788915122,,12959.01432629149,12950.499187611482,,12943.741537167207,12937.720907490102,12931.061057283747,12924.881245912655,12917.964956015843,12913.339949999014,12915.795823115122
ou_dyn847102,ou,,847102,49,13168.0,13136.0,False,overlapping_window,False,0,1,11,0.7941909108922843,0.13215532596585317,13042.0,13292.0,0.33834522809581313,0.6257703144220823,0,,2,13145.195473123043,4,13171.42631761339,3,13196.859033399,False,,,,13203.259846504077,,13196.859033399,,13189.462897664702,13181.333178414416,,13174.526946834283,13168.325688392497,13162.068530370128,13155.62017514314,13149.113008014756,13145.37335287252,13145.017593373568
ou_dyn847102,ou,,847102,50,13381.0,13342.0,False,overlapping_window,False,0,1,14,1.0825882054572302,0.15883138524526846,13256.0,13506.0,0.4075762468036209,0.588591343901024,3,13363.439762661914,2,13369.003515052937,4,13394.269517361583,3,13420.9307154031,False,False,False,13372.313495710687,13427.376205679471,13363.439762661914,13420.9307154031,13357.904634129083,13413.050140088011,13404.737605647379,,13397.266771289354,13391.272263433813,13384.198997741063,13377.82166504324,13370.93324853118,13367.830746815986,13370.176283289886
ou_dyn847102,ou,,847102,51,13611.0,13580.0,False,overlapping_window,False,0,1,11,1.202850552525724,0.16690440377726812,13486.0,13736.0,0.33855024536054795,0.6313926060312343,0,,2,13589.837970536277,4,13615.072116992838,3,13640.927536672276,False,,,,13647.351577766343,,13640.927536672276,,13633.335048669414,13625.102594193104,,13618.197080788581,13611.947153197096,13605.176118292133,13599.162243404744,13591.454936989248,13587.831108796523,13591.84483227603
ou_dyn847102,ou,,847102,52,13838.0,13798.0,False,overlapping_window,False,0,1,14,1.5375242897993593,0.1823406838032625,13712.0,13962.0,0.3546268090183574,0.6339972312077082,4,13830.312771201265,1,13811.751436156912,4,13842.290221542378,3,13869.686938474151,False,True,False,13842.261316976386,13876.901601411166,13833.5223300906,13869.686938474151,13827.103212311928,13862.258779618878,13853.166314562637,13818.402041697724,13845.49771682331,13839.082726261444,13831.431262696047,13824.685719626461,13814.214413281637,,13811.751436156912
ou_dyn847102,ou,,847102,53,14045.0,14014.0,False,overlapping_window,False,0,0,15,1.6273478206458478,0.18513659112725114,13920.0,14170.0,0.7514803704984724,1.2254655719790677,4,14141.686770538337,2,14022.451884448874,4,14047.374911316012,3,14073.021848055529,False,True,False,14154.49542744324,14079.518796676328,14144.236394675661,14073.021848055529,14139.137146401014,14066.017616937363,14057.641737406731,14129.57494195666,14050.52539152952,14044.224431102502,14037.75067105102,14031.909940805264,14023.852857425705,14020.535970666666,14024.367798231082
ou_dyn847102,ou,,847102,54,14280.0,14248.0,False,overlapping_window,False,0,-1,13,1.7250024195814924,0.18769251398268166,14154.0,14404.0,1.2173548109327252,1.3299919273139644,2,14158.300544347829,2,14261.289554281044,4,14282.160485939761,3,14307.763055822907,False,False,False,14159.75909450133,14314.43974479913,14156.841994194328,14307.763055822907,,14300.496561524005,14292.089099845267,,14285.172863133213,14279.148108746309,14272.543836527037,14266.359551941914,14259.374351093986,14259.276118150183,14263.302990411905
ou_dyn847102,ou,,847102,55,14503.0,14458.0,False,overlapping_window,False,0,0,15,1.1501770066084738,0.16356254158515743,14378.0,14628.0,0.6847381240536297,0.8213243034988036,4,14451.793371141357,2,14495.868924486556,4,14519.254094558519,3,14544.317601717103,False,False,False,14463.809898133226,14551.162363889234,14454.712759437669,14544.317601717103,14448.873982845045,14537.421927593845,14529.219721431507,14440.045427933275,14522.051631374896,14516.456557742142,14509.974015599755,14503.52891923431,14497.414455146238,14494.869788264228,14496.868060708883
ou_dyn847102,ou,,847102,56,14791.0,14750.0,False,overlapping_window,False,0,1,14,1.2160959382639067,0.16769975410520319,14666.0,14916.0,0.5075397237657588,0.6599552073509894,3,14759.880590415776,2,14777.15911715912,4,14803.406983129516,3,14829.739270176964,False,False,False,14768.844182820012,14835.652977635693,14759.880590415776,14829.739270176964,14754.490746315187,14822.367783400688,14813.964693972775,,14806.691748928626,14800.122217330409,14793.838289904186,14787.707842041695,14780.575027916882,14776.484204788238,14777.834029530002
ou_dyn847102,ou,,847102,57,15032.0,14990.0,False,overlapping_window,False,0,1,14,1.2340796187101504,0.16875172000109537,14906.0,15156.0,0.43658478193136413,0.5344842702950149,4,15064.027929270633,2,15017.10393271167,3,15034.971614822314,3,15030.360566392828,False,True,False,15076.087102562475,15035.6729677988,15066.72844054684,15030.360566392828,15061.327417994426,15022.93604751931,15016.416298203232,15052.418236609548,,15042.221739463228,15034.971614822314,15028.812480953904,15021.058832114782,15016.194222170734,15018.013643252605
ou_dyn847102,ou,,847102,58,15256.0,15222.0,False,overlapping_window,False,0,1,9,1.4471430817666444,0.1790253030919521,15130.0,15380.0,0.28025514334454865,0.48032855686266995,0,,2,15244.429120355577,2,15255.836161021534,3,15267.013943377824,False,,,,15272.676335045537,,15267.013943377824,,15259.918800203292,15253.264467159028,,,,15258.40785488404,15252.708690699608,15244.804250039255,15242.609916380457,15246.248324330696
ou_dyn847102,ou,,847102,59,15480.0,15438.0,False,overlapping_window,False,0,0,15,1.5292796310949976,0.1820602476816251,15354.0,15604.0,0.5460922807204114,0.664087432813861,4,15436.214211317645,2,15475.60517077148,4,15491.314795573286,3,15516.01348392556,False,False,False,15439.153858689053,15521.503042952658,15429.883312275408,15516.01348392556,15433.274563946236,15508.57338914308,15500.427597623204,15443.4925854655,15493.696683893424,15488.932907253145,15483.366871017079,15477.625757545567,15473.432431092902,15473.230893673435,15477.979447869522
ou_dyn847102,ou,,847102,60,15715.0,15678.0,False,overlapping_window,False,0,1,13,1.3709105114516462,0.17577990660278128,15590.0,15840.0,0.3512049817720226,0.6532864645213894,2,15718.564450955022,2,15692.596990836639,4,15716.702367692345,3,15742.833641818926,False,True,False,15723.06457080619,15749.441266492766,15714.064331103855,15742.833641818926,,15735.435496025482,15726.862562395267,,15719.979045139693,15713.425690244998,15706.85342713191,15700.770599817508,15692.952715928302,15690.382776341068,15694.81120533221
ou_dyn847102,ou,,847102,61,15954.0,15910.0,False,overlapping_window,False,0,1,15,1.2949811442761872,0.17208510762003892,15828.0,16078.0,0.37375641464242937,0.7497870242517786,4,15981.349891304735,2,15924.523156497533,4,15944.519472929253,3,15969.620718546388,False,True,False,15982.479671542189,15975.916481675624,15974.385405668201,15969.620718546388,15980.220111067281,15962.346352880686,15954.14909725004,15991.179273313885,15947.330002978948,15941.708942879559,15935.30902692748,15929.390501132018,15923.691182890743,15922.074404889074,15926.971908105994
ou_dyn847102,ou,,847102,62,16167.0,16136.0,False,overlapping_window,False,0,1,11,1.101566509995609,0.16021220180537596,16042.0,16292.0,0.33962269573056364,0.6296954496107529,0,,2,16145.687994137597,4,16170.662939132351,3,16196.73461044654,False,,,,16203.297777372147,,16196.73461044654,,16189.189675281954,16180.900829285792,,16173.736538157322,16167.589340107383,16160.966926124329,16155.021504357197,16147.558784809702,16144.177186254026,16147.198802021168
ou_dyn847102,ou,,847102,63,16391.0,16346.0,False,overlapping_window,False,0,0,15,1.3187433587281292,0.17329421592660943,16266.0,16516.0,0.8168777351644373,0.9278112401161416,4,16327.580368542445,2,16381.57438038248,4,16406.67137021329,3,16432.48509383367,False,False,False,16339.559693804744,16439.081827107246,16330.454394893935,16432.48509383367,16324.706342190955,16425.12264184343,16416.570180545226,16316.257548125861,16409.722407317036,16403.620333109542,16396.82318355679,16390.66120927084,16384.26772484331,16380.219084223672,16382.92967654129
ou_dyn847102,ou,,847102,64,16630.0,16600.0,False,overlapping_window,False,0,1,11,1.2415991065842937,0.1691822105006965,16504.0,16754.0,0.3282170160197288,0.6206698396779946,0,,2,16612.09400369411,4,16632.45355017834,3,16658.49613569168,False,,,,16664.987489253246,,16658.49613569168,,16651.17395709434,16642.72936971034,,16635.37263757491,16629.534462781772,16622.786783086136,16617.388683794816,16610.432724539292,16609.741500326243,16614.446507061974
ou_dyn847102,ou,,847102,65,16863.0,16832.0,False,overlapping_window,False,0,1,11,0.8463077170665503,0.13782712213147102,16738.0,16988.0,0.3316054373899927,0.6217025474686019,0,,2,16844.022351898122,4,16865.38107179263,3,16891.12244332028,False,,,,16897.956029506,,16891.12244332028,,16883.655841823795,16875.382883246923,,16868.203885923624,16862.558257661643,16856.02199801097,16849.771517260175,16843.151807894,16841.26425588514,16846.780447911104
ou_dyn847102,ou,,847102,66,17095.0,17060.0,False,overlapping_window,False,0,1,13,0.4481122052410193,0.08406920011560975,16970.0,17220.0,0.3736239398658959,0.6467912348844378,2,17098.418835769524,2,17079.145459537416,4,17098.543014194256,3,17124.112532682502,False,True,False,17073.81524996522,17130.259331399004,,17124.112532682502,,17117.280490616067,17109.104442161282,17123.02242157383,17101.60377596849,17095.482252420017,17088.489816306745,17082.692266562135,17076.3442686513,17076.645909618408,17081.645009456428
ou_dyn847102,ou,,847102,67,17303.0,17262.0,False,overlapping_window,False,0,1,14,0.4014598953895912,0.0762394823979959,17178.0,17428.0,0.4933604859071302,0.4959909074759931,4,17331.609213705175,2,17295.904485252846,3,17284.88274949601,3,17300.137558263363,True,True,False,17343.399217305367,17306.363498205064,17334.22184488169,17300.137558263363,17328.996582528664,17292.733842558257,17284.88274949601,17320.254393036867,17279.61626745867,,17312.901824787634,17306.063217995725,17296.847850863374,17294.096247598132,17297.712722907563
ou_dyn847102,ou,,847102,68,17543.0,17500.0,False,overlapping_window,False,0,1,15,0.3982460145714185,0.07568943700210974,17418.0,17668.0,0.49303155573965085,0.8925374209198941,4,17588.670939484975,2,17514.318560198637,4,17533.020934790104,3,17559.508301739665,False,True,False,17603.64250222931,17565.00227290152,17591.820607404956,17559.508301739665,17585.521271564998,17552.080774342765,17543.380272861606,17575.745212753438,17535.959604480024,17530.082265100184,17523.137213740698,17517.529297594632,17510.476242163408,17511.81731355345,17516.819806843825
ou_dyn847102,ou,,847102,69,17775.0,17744.0,False,overlapping_window,False,0,1,11,0.32536220912303143,0.06286947603873727,17650.0,17900.0,0.3301167930900365,0.6225075610995036,0,,2,17757.042830919178,4,17777.989874443396,3,17803.970557303008,False,,,,17810.16409867997,,17803.970557303008,,17796.66693882337,17787.83784560882,,17781.113932997217,17774.86581588957,17767.932686243978,17762.418399135204,17755.00290303467,17754.570091767357,17759.515570071002
ou_dyn847102,ou,,847102,70,18016.0,17982.0,False,overlapping_window,False,0,1,12,0.324135196956845,0.0626482376467284,17890.0,18140.0,0.47541208116925293,0.6747098731717803,1,17978.007690669663,2,17999.876483904256,4,18021.895089705606,3,18048.24751173575,False,False,False,,18054.73922687339,,18048.24751173575,,18040.801200535167,18032.438080902724,17978.007690669663,18025.192473678253,18018.597705732962,18012.56503650558,18006.489756591083,17999.372621312337,17998.03627965177,18001.716688156746
ou_dyn847102,ou,,847102,71,18233.0,18202.0,False,overlapping_window,False,0,1,11,-0.22491133168131072,-0.044238827899038866,18108.0,18358.0,0.3313745765548376,0.6221270289945838,0,,2,18213.830120343984,4,18236.226617173736,3,18262.137415901623,False,,,,18268.805845313564,,18262.137415901623,,18254.632647862283,18246.432372889125,,18239.27643009182,18233.176804255654,18226.83698593691,18220.519809585032,18214.63948460758,18212.161428314812,18215.498812373156
ou_dyn847102,ou,,847102,72,18465.0,18420.0,False,overlapping_window,False,0,1,15,0.24110248261660777,0.04730736393717505,18340.0,18590.0,0.4167142083068825,0.5778518812216815,4,18453.310503779587,2,18459.337866531467,4,18480.013680117187,3,18505.19912847679,False,False,False,18464.78980531417,18511.66879899123,18456.075326110404,18505.19912847679,18450.54568144877,18497.970007622822,18489.72069167726,18441.063210151107,18482.947343289034,18477.08001694534,18470.43933627017,18464.32041238709,18460.158378088174,18458.494816439856,18460.180916623078
ou_dyn847102,ou,,847102,73,18733.0,18694.0,True,,False,0,1,13,-0.1402557237294547,-0.02786864305404967,18608.0,18858.0,0.35761804512832807,0.5835136790918571,2,18716.853042905415,2,18712.931159564178,4,18740.511299798713,3,18766.277455921147,False,True,False,18721.83926970824,18772.902201381734,18711.866816102585,18766.277455921147,,18759.216914311666,18751.044774573198,,18743.69545962034,18737.327139977086,18732.12861618871,18726.529896643013,18720.098905304345,18714.276541768246,18711.58577736011
ou_dyn847102,ou,,847102,74,19002.0,18960.0,False,overlapping_window,False,1,1,13,-0.4254687530405008,-0.08030550751320277,18876.0,19126.0,0.5855784367722185,0.2571294413123334,4,18992.297461477632,2,19034.02375959813,4,19001.9687254324,1,18987.515851831376,False,False,True,19004.623549088374,,18995.69757271409,,18988.89735024118,18987.515851831376,18993.199761803913,18980.926884182947,18999.239755896393,19004.697694968407,19010.355340353362,19016.53201073576,19023.926538753985,19030.647980022146,19037.399539174115
ou_dyn847102,ou,,847102,75,19242.0,19202.0,False,overlapping_window,False,0,1,14,-0.8278565987958326,-0.13586468447289937,19116.0,19366.0,0.43276875808205995,0.5280486382833335,4,19242.59601113507,2,19248.29760376917,3,19220.871122604247,3,19275.425193705403,True,False,False,19254.593921658718,19274.66131645089,19245.645087793768,19275.425193705403,19239.54693447637,19282.03798682542,,19230.291528795133,19217.360629955085,19220.871122604247,19225.456248242215,19231.644966746306,19238.445306363443,19245.278589023965,19251.316618514375
ou_dyn847102,ou,,847102,76,19466.0,19444.0,False,overlapping_window,False,0,0,11,-1.0811696232811383,-0.158726486467228,19340.0,19590.0,0.7590324276804843,1.0031515094059715,3,19580.954716907214,2,19484.851054141516,4,19454.435238966158,0,,,,,19583.241671993936,,19580.954716907214,,19575.60836044858,,19446.002460311043,,19451.928969742676,19456.941508189637,19462.412393785344,19468.200266126372,19474.818316954683,19481.823206992194,19487.87890129084
ou_dyn847102,ou,,847102,77,19683.0,19656.0,False,overlapping_window,False,1,-1,12,-1.1593898470412667,-0.16416818736059657,19558.0,19808.0,1.0996432323422856,0.8356813899570585,3,19582.105436396232,2,19699.64050903434,4,19668.394648006753,1,19689.04920844542,True,False,True,19591.750775143515,19689.04920844542,19582.105436396232,,19579.43873693407,,19660.18495310414,,19666.163565109382,19670.62573090412,19676.316926391864,19682.57284408134,19689.60796127286,19696.632558366065,19702.648459702617
ou_dyn847102,ou,,847102,78,19930.0,19902.0,False,overlapping_window,False,1,1,10,-0.8138937098690396,-0.13434652478909356,19804.0,20054.0,0.48970817346700474,0.29793696763014976,2,19912.663744738573,2,19956.550488984376,4,19924.322685516425,0,,,,,,,19912.749846593724,,19912.57764288342,,19916.28748850796,,19922.041955487188,19926.60341554566,19932.73955338492,19938.847062893845,19945.980850465956,19953.397076233123,19959.70390173563
ou_dyn847102,ou,,847102,79,20182.0,20152.0,False,overlapping_window,False,1,1,10,-0.5065527900799476,-0.09345099051528001,20056.0,20306.0,0.5471795367859768,0.28482486589181166,0,,2,20206.774839368427,4,20175.42731791809,2,20159.04002737629,False,,,,,,20155.95250437466,,20162.127550377918,20167.227562020693,,20173.203816886897,20177.650818949278,20183.246097847783,20189.60295832485,20196.90541863113,20203.685666464393,20209.86401227246
