epoch,iso,gpu,util_pct,memory_used_mib,memory_total_mib,temp_c,power_w
1788726199,2026-09-07T04:23:19+08:00,1,99,1663,24576,63,188.38
1788726229,2026-09-07T04:23:49+08:00,0,98,1651,24576,56,183.19
1788726229,2026-09-07T04:23:49+08:00,1,87,1663,24576,63,188.74
1788726259,2026-09-07T04:24:19+08:00,0,98,1651,24576,56,183.84
1788726259,2026-09-07T04:24:19+08:00,1,99,1663,24576,63,188.16
1788726289,2026-09-07T04:24:49+08:00,0,90,1651,24576,56,184.42
1788726289,2026-09-07T04:24:49+08:00,1,94,1663,24576,63,188.05
1788726320,2026-09-07T04:25:20+08:00,0,22,1651,24576,56,183.58
1788726320,2026-09-07T04:25:20+08:00,1,98,1663,24576,63,189.05
1788726350,2026-09-07T04:25:50+08:00,0,62,1651,24576,56,182.59
1788726350,2026-09-07T04:25:50+08:00,1,89,1663,24576,63,187.65
1788726380,2026-09-07T04:26:20+08:00,0,98,1651,24576,56,185.48
1788726380,2026-09-07T04:26:20+08:00,1,85,1663,24576,63,188.52
1788726410,2026-09-07T04:26:50+08:00,0,99,1651,24576,56,185.72
1788726410,2026-09-07T04:26:50+08:00,1,98,1663,24576,63,188.35
1788726440,2026-09-07T04:27:20+08:00,0,98,1651,24576,56,184.77
1788726440,2026-09-07T04:27:20+08:00,1,98,1663,24576,63,189.60
1788726470,2026-09-07T04:27:50+08:00,0,99,1651,24576,56,183.20
1788726470,2026-09-07T04:27:50+08:00,1,99,1665,24576,63,188.49
1788726500,2026-09-07T04:28:20+08:00,0,84,1651,24576,55,183.59
1788726500,2026-09-07T04:28:20+08:00,1,65,1665,24576,63,183.21
1788726530,2026-09-07T04:28:50+08:00,0,42,1651,24576,55,180.93
1788726530,2026-09-07T04:28:50+08:00,1,78,1645,24576,63,187.79
1788726560,2026-09-07T04:29:20+08:00,0,98,1651,24576,55,184.05
1788726560,2026-09-07T04:29:20+08:00,1,99,1647,24576,63,187.99
1788726590,2026-09-07T04:29:50+08:00,0,98,1651,24576,55,184.40
1788726590,2026-09-07T04:29:50+08:00,1,79,1647,24576,63,188.07
1788726620,2026-09-07T04:30:20+08:00,0,66,1653,24576,55,184.22
1788726620,2026-09-07T04:30:20+08:00,1,65,1647,24576,62,187.06
1788726650,2026-09-07T04:30:50+08:00,0,98,1653,24576,55,184.48
1788726650,2026-09-07T04:30:50+08:00,1,91,1647,24576,63,184.80
1788726681,2026-09-07T04:31:21+08:00,0,60,1653,24576,55,179.16
1788726681,2026-09-07T04:31:21+08:00,1,98,1651,24576,63,187.55
1788726711,2026-09-07T04:31:51+08:00,0,98,1653,24576,55,184.38
1788726711,2026-09-07T04:31:51+08:00,1,91,1651,24576,63,186.78
1788726741,2026-09-07T04:32:21+08:00,0,98,1653,24576,55,184.94
1788726741,2026-09-07T04:32:21+08:00,1,99,1651,24576,63,187.61
1788726771,2026-09-07T04:32:51+08:00,0,91,1653,24576,55,184.21
1788726771,2026-09-07T04:32:51+08:00,1,99,1651,24576,62,187.17
1788726801,2026-09-07T04:33:21+08:00,0,97,1653,24576,55,185.22
1788726801,2026-09-07T04:33:21+08:00,1,84,1651,24576,62,186.70
1788726831,2026-09-07T04:33:51+08:00,0,97,1653,24576,55,183.48
1788726831,2026-09-07T04:33:51+08:00,1,61,1651,24576,62,187.36
1788726861,2026-09-07T04:34:21+08:00,0,98,1653,24576,55,183.41
1788726861,2026-09-07T04:34:21+08:00,1,99,1651,24576,62,189.31
1788726891,2026-09-07T04:34:51+08:00,0,98,1653,24576,55,185.32
1788726891,2026-09-07T04:34:51+08:00,1,96,1645,24576,62,188.69
1788726921,2026-09-07T04:35:21+08:00,0,98,1653,24576,56,184.71
1788726921,2026-09-07T04:35:21+08:00,1,98,1647,24576,63,188.26
1788726951,2026-09-07T04:35:51+08:00,0,58,1653,24576,55,184.15
1788726951,2026-09-07T04:35:51+08:00,1,98,1647,24576,63,188.22
1788726981,2026-09-07T04:36:21+08:00,0,87,1653,24576,56,184.47
1788726981,2026-09-07T04:36:21+08:00,1,99,1647,24576,63,188.25
1788727012,2026-09-07T04:36:52+08:00,0,96,1653,24576,56,184.49
1788727012,2026-09-07T04:36:52+08:00,1,99,1647,24576,63,188.20
1788727042,2026-09-07T04:37:22+08:00,0,98,1653,24576,56,184.04
1788727042,2026-09-07T04:37:22+08:00,1,99,1647,24576,63,187.71
1788727072,2026-09-07T04:37:52+08:00,0,97,1653,24576,56,185.30
1788727072,2026-09-07T04:37:52+08:00,1,99,1651,24576,63,188.24
1788727102,2026-09-07T04:38:22+08:00,0,98,1653,24576,56,186.29
1788727102,2026-09-07T04:38:22+08:00,1,81,1651,24576,63,188.86
1788727132,2026-09-07T04:38:52+08:00,0,99,1653,24576,56,182.04
1788727132,2026-09-07T04:38:52+08:00,1,61,1651,24576,63,187.80
1788727162,2026-09-07T04:39:22+08:00,0,48,1653,24576,56,183.64
1788727162,2026-09-07T04:39:22+08:00,1,97,1651,24576,63,187.51
1788727192,2026-09-07T04:39:52+08:00,0,55,1653,24576,56,185.82
1788727192,2026-09-07T04:39:52+08:00,1,67,1651,24576,63,187.74
1788727222,2026-09-07T04:40:22+08:00,0,98,1653,24576,56,185.08
1788727222,2026-09-07T04:40:22+08:00,1,99,1651,24576,63,188.46
1788727252,2026-09-07T04:40:52+08:00,0,97,1653,24576,56,184.77
1788727252,2026-09-07T04:40:52+08:00,1,99,1651,24576,63,188.53
1788727282,2026-09-07T04:41:22+08:00,0,42,1653,24576,56,184.56
1788727282,2026-09-07T04:41:22+08:00,1,98,1651,24576,63,189.11
1788727312,2026-09-07T04:41:52+08:00,0,84,1653,24576,56,184.57
1788727312,2026-09-07T04:41:52+08:00,1,74,1651,24576,63,186.82
1788727343,2026-09-07T04:42:23+08:00,0,91,1653,24576,56,184.08
1788727343,2026-09-07T04:42:23+08:00,1,98,1651,24576,63,185.15
1788727373,2026-09-07T04:42:53+08:00,0,98,1653,24576,56,185.13
1788727373,2026-09-07T04:42:53+08:00,1,98,1651,24576,63,188.51
1788727403,2026-09-07T04:43:23+08:00,0,98,1653,24576,56,183.64
1788727403,2026-09-07T04:43:23+08:00,1,93,1651,24576,63,189.56
1788727433,2026-09-07T04:43:53+08:00,0,45,1653,24576,56,185.18
1788727433,2026-09-07T04:43:53+08:00,1,98,1651,24576,63,188.51
