subject,dataset,condition,seed,n_events,n_contacts,whole_participation_mae,whole_rank_wasserstein,whole_precedence_mae,whole_precedence_correlation,whole_participant_count_mean_error,whole_event_length_mean_error,suffix_participation_mae,suffix_rank_wasserstein,suffix_precedence_mae,suffix_precedence_correlation,suffix_participant_count_mean_error,suffix_event_length_mean_error,event_length_wasserstein,stop_hazard_mae,sink_distribution_mae,source_sink_distance_wasserstein,generated_zero_suffix_fraction,mode_prevalence_error,mode_margin_error,template_error,template_correlation,transition_mae,transition_correlation,signed_axis_wasserstein,axis_concentration_error,axis_side_prevalence_error,generated_axis_concentration,generated_axis_positive_fraction,generated_direction_support,mode_readback_reliable,axis_readback_reliable,axis_side_support,global_readback_eligible,suffix_participation_mae__within_empirical,suffix_rank_wasserstein__within_empirical,suffix_precedence_mae__within_empirical,n_local_endpoints_within_empirical,template_within_empirical,axis_within_empirical
epilepsiae_384,epilepsiae,history_h1,20260726.0,4299.0,9.0,0.1416091597529141,0.1048321394461306,0.145319162308847,0.6253248522864472,0.0500116306117703,0.0500116306117703,0.1416091597529141,0.1414848778412999,0.1971037791965006,0.5642584642919302,0.0500116306117703,0.0500116306117703,0.0055568478457522,0.0175041508713315,0.099764803184203,0.026131732025542,0.0,0.06234007908816008,0.047188955613664235,0.125,0.875,0.04599644399809689,0.7524890179002607,0.07619902954512853,0.016371252941806635,0.11770179111421258,0.6170094444834263,0.5698999767387765,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_384,epilepsiae,history_h2,20260726.0,4299.0,9.0,0.1280142668837714,0.1071775116096647,0.1514264417366067,0.5925365757292418,0.0500116306117703,0.0500116306117703,0.1280142668837714,0.1397843029159833,0.1951756231129918,0.5862264288288674,0.0500116306117703,0.0500116306117703,0.0055568478457522,0.0175041508713315,0.0994546535369982,0.0247850784888814,0.0,0.059083507792509926,0.047809883430325495,0.13333333333333341,0.8666666666666666,0.044950644287399436,0.7656942559927635,0.08223653408969248,0.02015665656743948,0.12816934170737376,0.6132240408577935,0.5803675273319376,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_384,epilepsiae,no_termination,20260726.0,4299.0,9.0,0.3562844072264868,0.1277174227777698,0.1733211736731346,0.4947280094429915,3.206559665038381,3.206559665038381,0.3562844072264868,0.1276758621996261,0.1795654682216562,0.6434928367796962,3.206559665038381,3.206559665038381,0.3562844072264867,0.3029336685825364,0.0888061823163009,0.0340977334067664,0.0,0.18702023726448014,0.042946741393145665,0.22499999999999998,0.775,0.06071352988396848,0.4370897619346309,0.04142618285458551,0.012021524513993187,0.023726448011165358,0.6233932703281582,0.47592463363572923,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_384,epilepsiae,static_only,20260726.0,4299.0,9.0,0.1654389909798144,0.109721143055571,0.1471678851947896,0.6008761431340849,0.0500116306117703,0.0500116306117703,0.1654389909798144,0.1539119651846712,0.2161792832984521,0.4222602138321052,0.0500116306117703,0.0500116306117703,0.0055568478457522,0.0175041508713315,0.0994029619291308,0.0287451317815029,0.0,0.05582693649685977,0.052420459745838796,0.10833333333333339,0.8916666666666666,0.05206936034179501,0.7759994120398329,0.07015014565028699,0.0091787101193741,0.10351244475459404,0.6242019873058589,0.5557106303791579,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_384,epilepsiae,static_shuffle,20260726.0,4299.0,9.0,0.1376805975549869,0.1072915238069554,0.1502759474187264,0.5932701971559338,0.0500116306117703,0.0500116306117703,0.1376805975549869,0.1479984256489714,0.2045598606332457,0.5042534689215447,0.0500116306117703,0.0500116306117703,0.0055568478457522,0.0175041508713315,0.1049339639709493,0.0251598381026408,0.0,0.04489416143289138,0.05159546955781141,0.125,0.875,0.04696778668623795,0.743102668475803,0.08368128465980332,0.021608376770418602,0.12909979064898808,0.6117723206548143,0.581297976273552,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_442,epilepsiae,constant_stop,20260726.0,534.0,15.0,0.1163545568039949,0.064542100238296,0.1201538122812869,0.4552193867768191,-1.3970037453183526,-1.3970037453183526,0.116354556803995,0.0800283925977777,0.1431814412260173,0.4028369618901643,-1.3970037453183526,-1.3970037453183526,0.2207240948813982,0.1914493657176851,0.030461922596754,0.1397675346072021,0.0823970037453183,0.16666666666666669,0.02104972460776036,0.11071428571428599,0.889285714285714,0.03350094436281781,0.5092641140359576,0.06964699181206319,0.00432626178294282,0.02565925246503098,0.6609584027817342,0.3795918367346939,True,False,True,True,False,True,True,True,3,True,True
epilepsiae_442,epilepsiae,full_constructive,20260726.0,534.0,15.0,0.0883895131086142,0.0584453494129142,0.1137952329897478,0.5260925909060085,1.026217228464418,1.026217228464418,0.0883895131086142,0.0714435682876282,0.1343890944885116,0.4239734191051995,1.026217228464418,1.026217228464418,0.0699126092384519,0.0546376375027401,0.0262172284644194,0.0832423438821291,0.0,0.1404494382022472,0.02898323304029283,0.09642857142857175,0.9035714285714282,0.03333698609203547,0.5435397458501372,0.05712294062382646,0.00493031633723684,0.01685393258426965,0.6582811149197187,0.352059925093633,True,False,True,True,False,True,True,True,3,True,True
epilepsiae_442,epilepsiae,history_h1,20260726.0,534.0,15.0,0.0886392009987515,0.0636076568964192,0.114608251193774,0.5028811911204885,1.026217228464418,1.026217228464418,0.0886392009987515,0.0752762201572778,0.1357935047005357,0.3766677202754925,1.026217228464418,1.026217228464418,0.0699126092384519,0.0546376375027401,0.0272159800249687,0.0839784886016944,0.0,0.11985018726591762,0.02961881391078002,0.1357142857142859,0.8642857142857141,0.033197777442030035,0.5508067251206276,0.06232560251183474,0.009359951060770366,0.005617977528089846,0.6538514801961852,0.350187265917603,True,False,True,True,False,True,True,True,3,True,True
epilepsiae_442,epilepsiae,history_h2,20260726.0,534.0,15.0,0.0848938826466916,0.0595503129241585,0.1125002389147763,0.5376636580747977,1.026217228464418,1.026217228464418,0.0848938826466916,0.0740111629734086,0.1346225702036297,0.4146426320939892,1.026217228464418,1.026217228464418,0.0699126092384519,0.0546376375027401,0.0262172284644194,0.0831595828887306,0.0,0.14419475655430714,0.02863587889213997,0.12857142857142878,0.8714285714285712,0.03275059467993058,0.5471966499919524,0.05797114214035107,0.0019548882652606903,0.007490636704119813,0.6630928585059376,0.352059925093633,True,False,True,True,False,True,True,True,3,True,True
epilepsiae_442,epilepsiae,no_termination,20260726.0,534.0,15.0,0.346816479400749,0.0814268326379324,0.1340779489009532,0.381075284820732,5.202247191011235,5.202247191011235,0.346816479400749,0.0913589186714135,0.1511797766907639,0.3654423985536064,5.202247191011235,5.202247191011235,0.346816479400749,0.1917880213854308,0.0551810237203495,0.0784951413008455,0.0,0.2340823970037453,0.015035730633168098,0.23750000000000016,0.7624999999999998,0.0331252522274064,0.5121785172592483,0.12027345885330455,0.08105444073441292,0.1385767790262172,0.7442658719913685,0.2153558052434457,True,False,True,True,False,True,True,True,3,True,True
epilepsiae_442,epilepsiae,static_only,20260726.0,534.0,15.0,0.1031210986267165,0.0697710869307622,0.1226059199173597,0.440983103954625,1.026217228464418,1.026217228464418,0.1031210986267166,0.0850837065349835,0.1465451827547375,0.1988940533638836,1.026217228464418,1.026217228464418,0.0699126092384519,0.0546376375027401,0.0282147315855181,0.0904383204799762,0.0,0.0898876404494382,0.03342416059622226,0.15535714285714297,0.844642857142857,0.036973237707237205,0.33035316499636763,0.0720117039569826,0.01248679804831443,0.014981273408239737,0.6507246332086412,0.36891385767790263,True,False,True,True,False,True,True,True,3,True,True
epilepsiae_442,epilepsiae,static_shuffle,20260726.0,534.0,15.0,0.0878901373283395,0.0632378196969362,0.1147117339056364,0.509172809196789,1.026217228464418,1.026217228464418,0.0878901373283395,0.0777280617639054,0.1352589463606255,0.3532564241820564,1.026217228464418,1.026217228464418,0.0699126092384519,0.0546376375027401,0.0277153558052434,0.084090703463677,0.0,0.13857677902621723,0.028881514113345143,0.09464285714285725,0.9053571428571427,0.03345651338543954,0.5372304521675928,0.061249340800471966,0.004196456904410062,0.020599250936329583,0.66479821964843,0.34831460674157305,True,False,True,True,False,True,True,True,3,True,True
epilepsiae_548,epilepsiae,constant_stop,20260726.0,1397.0,12.0,0.0990217131949415,0.0971585877308789,0.1853593609885906,0.4592194165053676,-1.188260558339299,-1.188260558339299,0.0990217131949415,0.1210241589621024,0.2263090543463572,-0.0623012302235184,-1.188260558339299,-1.188260558339299,0.2058577905034598,0.199979623894272,0.0579813886900501,,0.1252684323550465,0.3106657122405154,0.005045885571337394,0.3776223776223775,0.6223776223776225,0.03691629494571441,0.7029503990738252,,,,,,False,True,False,False,False,True,True,True,3,True,False
epilepsiae_548,epilepsiae,full_constructive,20260726.0,1397.0,12.0,0.0529706513958482,0.0913343597280247,0.1628493253467133,0.7439573931651567,0.3249821045096634,0.3249821045096634,0.0529706513958482,0.1175718687198017,0.2128069697408638,0.0285804485995162,0.3249821045096634,0.3249821045096634,0.0270818420424719,0.0295888658128898,0.0487950369840133,,0.0,0.24552612741589125,0.05880861161992658,0.25174825174825166,0.7482517482517483,0.03894387141792992,0.6607106952463606,,,,,,False,True,False,False,False,True,True,True,3,True,False
epilepsiae_548,epilepsiae,history_h1,20260726.0,1397.0,12.0,0.0468861846814602,0.0922001112342806,0.1657235825785777,0.7053416648624474,0.3249821045096634,0.3249821045096634,0.0468861846814602,0.1185127197282761,0.2107380834833022,-0.0152158358313579,0.3249821045096634,0.3249821045096634,0.0270818420424719,0.0295888658128898,0.0481985206394655,,0.0,0.2519685039370079,0.059926209243287606,0.28671328671328666,0.7132867132867133,0.03819940376123912,0.6946930724555338,,,,,,False,True,False,False,False,True,True,True,3,True,False
epilepsiae_548,epilepsiae,history_h2,20260726.0,1397.0,12.0,0.0504652827487473,0.091382340425157,0.1636115676740634,0.7235293029737309,0.3249821045096634,0.3249821045096634,0.0504652827487473,0.1176962359855524,0.2127894039724596,-0.014090418441254,0.3249821045096634,0.3249821045096634,0.0270818420424719,0.0295888658128898,0.0468861846814602,,0.0,0.24838940586972086,0.05832541162477824,0.2552447552447552,0.7447552447552448,0.03881525615218536,0.6773207007694954,,,,,,False,True,False,False,False,True,True,True,3,True,False
epilepsiae_548,epilepsiae,no_termination,20260726.0,1397.0,12.0,0.3660820806490097,0.1163843700066754,0.2020120551687028,0.2996254254768366,4.392984967788117,4.392984967788117,0.3660820806490097,0.1287454902570659,0.2362274638278832,-0.0657045397221567,4.392984967788117,4.392984967788117,0.3660820806490097,0.2132645116785684,0.0734908136482939,,0.0,0.22190408017179675,0.0703479663195488,0.4755244755244754,0.5244755244755246,0.03661722947212084,0.6777187529026948,,,,,,False,True,False,False,False,True,True,True,3,True,False
epilepsiae_548,epilepsiae,static_only,20260726.0,1397.0,12.0,0.0471844428537341,0.0945847227938867,0.1681530215327107,0.6925492880840122,0.3249821045096634,0.3249821045096634,0.0471844428537341,0.1185325724192141,0.208965791022734,0.0394262921415581,0.3249821045096634,0.3249821045096634,0.0270818420424719,0.0295888658128898,0.0493915533285612,,0.0,0.2992125984251969,0.06443758775653316,0.2657342657342656,0.7342657342657344,0.04762618033133643,0.27235117648671775,,,,,,False,True,False,False,False,True,True,True,3,True,False
epilepsiae_548,epilepsiae,static_shuffle,20260726.0,1397.0,12.0,0.0506442376521116,0.092587337116033,0.163095028405425,0.729393004418457,0.3249821045096634,0.3249821045096634,0.0506442376521116,0.1180910108075437,0.2105367491426573,-0.0038290506743137,0.3249821045096634,0.3249821045096634,0.0270818420424719,0.0295888658128898,0.0481985206394655,,0.0,0.2648532569792413,0.058593153861019445,0.30419580419580416,0.6958041958041958,0.037359108786972225,0.700537866852863,,,,,,False,True,False,False,False,True,True,True,3,True,False
epilepsiae_583,epilepsiae,constant_stop,20260726.0,1566.0,7.0,0.1146688560481663,0.1126437120825007,0.228290466132454,0.1595295175045698,-0.7848020434227334,-0.7848020434227334,0.1146688560481663,0.1930820953313446,0.3045040577689399,-0.270254457076317,-0.784802043422733,-0.784802043422733,0.2254150702426564,0.3103530972806624,0.1080094873198321,0.361380517978254,0.2132822477650063,0.18326947637292468,0.07344654033756673,0.3928571428571428,0.6071428571428572,0.06874550573983224,0.6436228751209587,0.26249375471173575,0.21217059892469758,0.14346389005571047,0.4908776965700018,0.6694352159468439,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_583,epilepsiae,full_constructive,20260726.0,1566.0,7.0,0.090676883780332,0.0874880053356155,0.1455534653494368,0.6298794998352865,0.0945083014048524,0.0945083014048524,0.090676883780332,0.1583461300278639,0.2270815092026519,-0.277584370855633,0.0945083014048533,0.0945083014048533,0.0145958766648421,0.030229448689275,0.0877577084473636,0.1742321014419302,0.0,0.10664112388250324,0.08307611546518706,0.3928571428571428,0.6071428571428572,0.06930719948769946,0.6767294310274252,0.23507902640933687,0.22653140651862608,0.12899106002554284,0.4765168889760733,0.6839080459770115,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_583,epilepsiae,history_h1,20260726.0,1566.0,7.0,0.0649516511585476,0.0897769123496622,0.1522310069198644,0.608012765808466,0.0945083014048524,0.0945083014048524,0.0649516511585477,0.1633720692431246,0.2407498709909246,-0.2654961699212735,0.0945083014048533,0.0945083014048533,0.0145958766648421,0.030229448689275,0.0879401569056741,0.1848156855425289,0.0,0.09833971902937422,0.08431380248214165,0.3928571428571428,0.6071428571428572,0.06785471663519561,0.6753990994678674,0.24224891056955156,0.22673637947343267,0.13793103448275867,0.4763119160212667,0.6749680715197957,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_583,epilepsiae,history_h2,20260726.0,1566.0,7.0,0.0842911877394635,0.0897921137930061,0.1497094123134939,0.6037648015278093,0.0945083014048524,0.0945083014048524,0.0842911877394636,0.1617187381951967,0.2325118051710467,-0.2876372598124901,0.0945083014048533,0.0945083014048533,0.0145958766648421,0.030229448689275,0.087210363072432,0.1795652267943177,0.0,0.10472541507024269,0.08435599129178134,0.3928571428571428,0.6071428571428572,0.0687149522044265,0.6645687826771342,0.24203770292199137,0.22826858480276147,0.13409961685823757,0.4747797106919379,0.6787994891443168,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_583,epilepsiae,no_termination,20260726.0,1566.0,7.0,0.3505747126436781,0.1969758357750947,0.2855067045012376,-0.0802630553262373,2.4540229885057467,2.4540229885057467,0.3505747126436781,0.2349971606924754,0.3309708903193059,-0.2844430933742414,2.454022988505747,2.454022988505747,0.3505747126436782,0.3082803111301228,0.20069330414158,0.4295764290017225,0.0,0.040868454661558085,0.11476573629484596,0.75,0.25000000000000006,0.07429605711186797,0.49733933688088416,0.4428706069459303,0.29316980452655117,0.2407407407407408,0.4098784909681482,0.5721583652618135,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_583,epilepsiae,static_only,20260726.0,1566.0,7.0,0.0856595511767925,0.0910094671513569,0.1506322146465438,0.6567118678260657,0.0945083014048524,0.0945083014048524,0.0856595511767925,0.1420348170779425,0.2034236567749455,-0.1923924200349489,0.0945083014048533,0.0945083014048533,0.0145958766648421,0.030229448689275,0.0870279146141215,0.1999467500642055,0.0,0.0938697318007663,0.08019838649954406,0.357142857142857,0.642857142857143,0.07002892507890653,0.6154318460908719,0.24879527944841534,0.22455993357478915,0.13984674329501923,0.47848836191991023,0.6730523627075351,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_583,epilepsiae,static_shuffle,20260726.0,1566.0,7.0,0.1404853128991059,0.0820338654943158,0.1304463803600752,0.7883031202346945,0.0945083014048524,0.0945083014048524,0.140485312899106,0.1335142694463293,0.176388532233942,0.1635201999951995,0.0945083014048533,0.0945083014048533,0.0145958766648421,0.030229448689275,0.0932311621966794,0.1957644321123809,0.0,0.08812260536398475,0.08562974933241654,0.3035714285714284,0.6964285714285716,0.07330748762929236,0.5642796839670031,0.2510369355441943,0.2352388832613389,0.1315453384418902,0.4678094122333605,0.6813537675606641,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_590,epilepsiae,constant_stop,20260726.0,997.0,16.0,0.0954739217652959,0.0890482821214158,0.1667607215931823,0.0002002719098226,-1.414242728184553,-1.414242728184553,0.0954739217652958,0.1245923323092338,0.2125806083828312,-0.1381626323919373,-1.414242728184553,-1.414242728184553,0.2430416248746238,0.3349477603922252,0.0254513540621865,0.1558210668511055,0.1093279839518555,0.08726178535606821,0.10659459041555645,0.3323529411764705,0.6676470588235295,0.046580471570702706,0.6054428546056365,0.07256339192716935,0.10649829079111778,0.013672886792244876,0.4867580981835384,0.5472972972972973,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_590,epilepsiae,full_constructive,20260726.0,997.0,16.0,0.184679037111334,0.0667098487243304,0.076887633291744,0.4502207593456761,-0.062186559679036,-0.062186559679036,0.184679037111334,0.073964223447347,0.1148948066038012,-0.0735753528313615,-0.062186559679036,-0.062186559679036,0.0066198595787362,0.0422149692335059,0.0239468405215646,0.0897910418969697,0.0010030090270812,0.009027081243731194,0.0890726582232151,0.11911764705882355,0.8808823529411764,0.056819157820717565,0.3908562090872235,0.055324964044143554,0.05179738431254166,0.06471220891590435,0.5414590046621145,0.4819277108433735,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_590,epilepsiae,history_h1,20260726.0,997.0,16.0,0.1453109327983952,0.060643345762318,0.0762312360749561,0.443610850142115,-0.062186559679036,-0.062186559679036,0.1453109327983952,0.078732339981887,0.1220626245288767,-0.1237268444941374,-0.062186559679036,-0.062186559679036,0.0066198595787362,0.0422149692335059,0.0240722166499498,0.096612993046576,0.0010030090270812,0.026078234704112357,0.09550081789304299,0.0676470588235295,0.9323529411764705,0.0549320523834399,0.4346716667332068,0.0489798675257443,0.06590737718588369,0.042623855502249675,0.5273490117887725,0.5040160642570282,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_590,epilepsiae,history_h2,20260726.0,997.0,16.0,0.1685055165496489,0.0635020024175601,0.0742262517719382,0.4690133190695902,-0.062186559679036,-0.062186559679036,0.1685055165496489,0.0774553978230405,0.122810691951765,-0.0912734145913078,-0.062186559679036,-0.062186559679036,0.0066198595787362,0.0422149692335059,0.0233199598796389,0.0882465801404749,0.0010030090270812,0.02106318956870612,0.09089123400255257,0.07941176470588251,0.9205882352941175,0.05568179400157651,0.40328673565356354,0.04668505559616386,0.0531717702479072,0.052664016144820025,0.540084618726749,0.4939759036144578,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_590,epilepsiae,no_termination,20260726.0,997.0,16.0,0.429037111334002,0.1657689073802547,0.2185272924977404,-0.0858902867151706,6.864593781344032,6.864593781344032,0.429037111334002,0.1813180759224166,0.248667064584257,-0.1529958901032985,6.864593781344032,6.864593781344032,0.429037111334002,0.3464277399563801,0.0875125376128385,0.1125051400477529,0.0,0.10030090270812442,0.1369000151215752,0.5941176470588235,0.40588235294117647,0.040245511995330996,0.6425602561937165,0.1745353233445702,0.16391078869027392,0.24774322968906715,0.42934560028438223,0.794383149448345,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_590,epilepsiae,static_only,20260726.0,997.0,16.0,0.0908976930792377,0.0521046703424402,0.075048596076195,0.513781645718074,-0.062186559679036,-0.062186559679036,0.0908976930792377,0.0653617139392525,0.1012480907920068,-0.1640804743851507,-0.062186559679036,-0.062186559679036,0.0066198595787362,0.0422149692335059,0.0235707121364092,0.100579868534091,0.0010030090270812,0.033099297893681046,0.10515437918505323,0.061764705882352944,0.9382352941176471,0.05921745991271132,0.23657301422396432,0.05442247011023682,0.07800794153512502,0.03057566273116541,0.5152484474395311,0.5160642570281124,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_590,epilepsiae,static_shuffle,20260726.0,997.0,16.0,0.1786609829488465,0.0634361193825453,0.0785540769763407,0.4634178403875872,-0.062186559679036,-0.062186559679036,0.1786609829488465,0.0729348076311366,0.118582888590827,-0.0535430464851661,-0.062186559679036,-0.062186559679036,0.0066198595787362,0.0422149692335059,0.0263289869608826,0.093049997553596,0.0010030090270812,0.017051153460381163,0.09058790392899911,0.12058823529411766,0.8794117647058823,0.05651884481175614,0.39993367512780337,0.05271606934013237,0.05704509384377432,0.06318956870611836,0.5362112951308818,0.4834503510531595,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_620,epilepsiae,constant_stop,20260726.0,4482.0,9.0,0.1844414695820318,0.0954081135602195,0.1773042202481411,0.235885003280141,-1.58545292280232,-1.58545292280232,0.1844414695820318,0.1331669969321318,0.2320093860821651,-0.1013331030838333,-1.58545292280232,-1.58545292280232,0.1952005553076504,0.1494769708341991,0.0639595418711884,0.1986923375463761,0.1543953592146363,0.21775992860330207,0.09402813893218101,0.275,0.725,0.042352387210926004,0.6413989224374466,0.17731085188587595,0.0519143331105385,0.22268700031055866,0.92227888786297,0.5758775402480866,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_620,epilepsiae,full_constructive,20260726.0,4482.0,9.0,0.0565967573999702,0.0838841968213849,0.1555881350279778,0.308083643130588,-0.0568942436412314,-0.0568942436412314,0.0565967573999702,0.1192749128108212,0.210855075031877,-0.1031251114357294,-0.0568942436412314,-0.0568942436412314,0.0066190688680648,0.0049234614955362,0.0686201596509494,0.1128337127408134,0.0,0.15238732708612224,0.1020364037952936,0.2583333333333333,0.7416666666666667,0.03849839337424043,0.7285545486013573,0.18323294848026742,0.03958618068358288,0.22757697456492632,0.9346070402899256,0.5807675145024542,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_620,epilepsiae,history_h1,20260726.0,4482.0,9.0,0.0676037483266399,0.0801051881236651,0.1406797795428102,0.3495329574472398,-0.0568942436412314,-0.0568942436412314,0.0676037483266398,0.1085037501567038,0.1832077842770895,-0.0994889346353086,-0.0568942436412314,-0.0568942436412314,0.0066190688680648,0.0049234614955362,0.0658932024393871,0.1180305879568516,0.0,0.142570281124498,0.1050463961377798,0.2333333333333334,0.7666666666666666,0.03988751062848609,0.7102668475802806,0.17962510017360692,0.03950257885956143,0.2195448460508701,0.934690642113947,0.572735385988398,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_620,epilepsiae,history_h2,20260726.0,4482.0,9.0,0.0570181962417571,0.084796750676983,0.1535239043942827,0.3053868337549124,-0.0568942436412314,-0.0568942436412314,0.0570181962417571,0.1185146074336545,0.2058633617545361,-0.1133808260342864,-0.0568942436412314,-0.0568942436412314,0.0066190688680648,0.0049234614955362,0.0700580098170459,0.1138116589821152,0.0,0.15127175368139223,0.1036522815294264,0.2583333333333333,0.7416666666666667,0.03922119943715256,0.7120533695160562,0.18793929498996104,0.04084691089438064,0.23516287371709055,0.9333463100791278,0.5883534136546185,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_620,epilepsiae,no_termination,20260726.0,4482.0,9.0,0.2511031781446775,0.149445225638834,0.2132341772947213,0.1126919846269939,2.259928603302097,2.259928603302097,0.2511031781446775,0.1774186521842489,0.2560207819523846,-0.0987422063390499,2.259928603302097,2.259928603302097,0.2511031781446775,0.1493903637921537,0.1519163072041251,0.1229167625426446,0.0,0.143685854529228,0.1305415510596596,0.375,0.625,0.051989218315885405,0.49626865671641796,0.36005321138034946,0.12030425896232677,0.5218652387327086,0.8538889620111817,0.8750557786702365,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_620,epilepsiae,static_only,20260726.0,4482.0,9.0,0.1230353512816698,0.0603534844096816,0.1053440538504868,0.6194428297461619,-0.0568942436412314,-0.0568942436412314,0.1230353512816699,0.0781502122140888,0.1335172183202525,0.0406436866512429,-0.0568942436412314,-0.0568942436412314,0.0066190688680648,0.0049234614955362,0.0572661014428082,0.1228602254953823,0.0,0.12985274431057559,0.11105491601668159,0.1166666666666667,0.8833333333333333,0.04511060962401934,0.620728646215853,0.1536963135647246,0.03749620196449921,0.1898705934850513,0.9366970190090093,0.5430611334225792,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_620,epilepsiae,static_shuffle,20260726.0,4482.0,9.0,0.0717685557042986,0.0608456332039873,0.1123074340673073,0.5574438286496195,-0.0568942436412314,-0.0568942436412314,0.0717685557042986,0.0804615750582075,0.1448034292653323,-0.0078012044031329,-0.0568942436412314,-0.0568942436412314,0.0066190688680648,0.0049234614955362,0.0584064653676434,0.108879267039494,0.0,0.12583668005354753,0.10335582270461638,0.1499999999999999,0.8500000000000001,0.04170657681736447,0.645002261420172,0.163101929728099,0.0379489221703474,0.19701026327532345,0.9362442988031611,0.5502008032128514,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_635,epilepsiae,constant_stop,20260726.0,1023.0,10.0,0.1408602150537634,0.1190183035740949,0.2359158242875863,0.1872438827430989,-0.7458455522971654,-0.7458455522971654,0.1408602150537634,0.1505628416627718,0.2336340541407305,0.7214815003985702,-0.7458455522971654,-0.7458455522971654,0.2167155425219941,0.3304982975118615,0.0475073313782991,,0.1700879765395894,0.155425219941349,0.09429332854482678,0.6000000000000001,0.39999999999999997,0.04701123256543618,0.7119911101698585,,,,,,False,True,False,False,False,True,False,False,1,False,False
epilepsiae_635,epilepsiae,full_constructive,20260726.0,1023.0,10.0,0.0577712609970674,0.0854052860650708,0.1220060999232014,0.2760576853785404,0.075268817204301,0.075268817204301,0.0577712609970674,0.0789039584731116,0.1334526031817356,0.6564496122929094,0.075268817204301,0.075268817204301,0.0120234604105571,0.0425906128991365,0.0381231671554252,,0.0,0.058651026392961936,0.07108692870371483,0.3151515151515153,0.6848484848484847,0.04288383913893381,0.7871648705161284,,,,,,False,True,False,False,False,True,False,False,1,False,False
epilepsiae_635,epilepsiae,history_h1,20260726.0,1023.0,10.0,0.0532746823069403,0.069262428788902,0.0925380381523741,0.3245001200478112,0.075268817204301,0.075268817204301,0.0532746823069403,0.079583538655475,0.1293547866063483,0.6450946857341203,0.075268817204301,0.075268817204301,0.0120234604105571,0.0425906128991365,0.0359726295210166,,0.0,0.06256109481915939,0.07315957715655863,0.27272727272727293,0.7272727272727271,0.04161984003867402,0.8020699434071951,,,,,,False,True,False,False,False,True,False,False,1,False,False
epilepsiae_635,epilepsiae,history_h2,20260726.0,1023.0,10.0,0.0564027370478983,0.0799137052684354,0.1132649396259236,0.2848014290933678,0.075268817204301,0.075268817204301,0.0564027370478983,0.0828405518098201,0.1460761698799117,0.6692097024257129,0.075268817204301,0.075268817204301,0.0120234604105571,0.0425906128991365,0.0377321603128054,,0.0,0.0596285434995113,0.07156809072443618,0.3151515151515153,0.6848484848484847,0.04112580734011096,0.7963370317937344,,,,,,False,True,False,False,False,True,False,False,1,False,False
epilepsiae_635,epilepsiae,no_termination,20260726.0,1023.0,10.0,0.4326490713587487,0.2170004265255368,0.2799219356390164,0.1809630765894814,4.326490713587488,4.326490713587488,0.4326490713587487,0.2178192625726543,0.2478292480498287,0.712214803381372,4.326490713587488,4.326490713587488,0.4326490713587487,0.3573327306113735,0.170674486803519,,0.0,0.06842619745845557,0.14783988189430358,0.7272727272727273,0.2727272727272727,0.06563757062621935,0.5809982040720129,,,,,,False,True,False,False,False,True,False,False,1,False,False
epilepsiae_635,epilepsiae,static_only,20260726.0,1023.0,10.0,0.0843597262952101,0.0545155563804487,0.073023727365977,0.4421743609670233,0.075268817204301,0.075268817204301,0.0843597262952101,0.0599026063899854,0.0900486268015788,0.6380026880304142,0.075268817204301,0.075268817204301,0.0120234604105571,0.0425906128991365,0.0312805474095796,,0.0,0.06842619745845557,0.07890446295799056,0.19999999999999996,0.8,0.04503127857917977,0.757112306497527,,,,,,False,True,False,False,False,True,False,False,1,False,False
