id,topology,noise,mode,tolerance_ms,shape,n,denominator,fraction
t2712_n847401,2712.0,847401.0,ALL,0,---,58,67,0.8656716417910447
t2712_n847401,2712.0,847401.0,ALL,0,--0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,-0+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,-0-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,-00,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,0++,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,0+-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,0+0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,0-+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,0--,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,0-0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,00+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,00-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,0,000,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,+++,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,++-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,++0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,+-+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,+--,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,+-0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,+0+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,+0-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,+00,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,-++,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,-+-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,-+0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,--+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,---,58,67,0.8656716417910447
t2712_n847401,2712.0,847401.0,ALL,2,--0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,-0+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,-0-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,-00,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,0++,9,67,0.13432835820895522
t2712_n847401,2712.0,847401.0,ALL,2,0+-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,0+0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,0-+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,0--,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,0-0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,00+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,00-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,2,000,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,+++,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,++-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,++0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,+-+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,+--,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,+-0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,+0+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,+0-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,+00,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,-++,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,-+-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,-+0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,--+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,---,46,67,0.6865671641791045
t2712_n847401,2712.0,847401.0,ALL,5,--0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,-0+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,-0-,11,67,0.16417910447761194
t2712_n847401,2712.0,847401.0,ALL,5,-00,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,0++,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,0+-,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,0+0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,0-+,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,0--,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,0-0,0,67,0.0
t2712_n847401,2712.0,847401.0,ALL,5,00+,9,67,0.13432835820895522
t2712_n847401,2712.0,847401.0,ALL,5,00-,1,67,0.014925373134328358
t2712_n847401,2712.0,847401.0,ALL,5,000,0,67,0.0
t2712_n847401,2712.0,847401.0,TA,0,+++,2,7,0.2857142857142857
t2712_n847401,2712.0,847401.0,TA,0,++-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,++0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,+-+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,+--,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,+-0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,+0+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,+0-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,+00,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,-++,5,7,0.7142857142857143
t2712_n847401,2712.0,847401.0,TA,0,-+-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,-+0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,--+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,---,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,--0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,-0+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,-0-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,-00,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,0++,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,0+-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,0+0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,0-+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,0--,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,0-0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,00+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,00-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,0,000,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,+++,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,++-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,++0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,+-+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,+--,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,+-0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,+0+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,+0-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,+00,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,-++,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,-+-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,-+0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,--+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,---,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,--0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,-0+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,-0-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,-00,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,0++,7,7,1.0
t2712_n847401,2712.0,847401.0,TA,2,0+-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,0+0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,0-+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,0--,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,0-0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,00+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,00-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,2,000,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,+++,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,++-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,++0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,+-+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,+--,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,+-0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,+0+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,+0-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,+00,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,-++,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,-+-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,-+0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,--+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,---,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,--0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,-0+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,-0-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,-00,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,0++,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,0+-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,0+0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,0-+,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,0--,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,0-0,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,00+,7,7,1.0
t2712_n847401,2712.0,847401.0,TA,5,00-,0,7,0.0
t2712_n847401,2712.0,847401.0,TA,5,000,0,7,0.0
t2712_n847401,2712.0,847401.0,TB,0,+++,2,60,0.03333333333333333
t2712_n847401,2712.0,847401.0,TB,0,++-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,++0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,+-+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,+--,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,+-0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,+0+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,+0-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,+00,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,-++,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,-+-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,-+0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,--+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,---,58,60,0.9666666666666667
t2712_n847401,2712.0,847401.0,TB,0,--0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,-0+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,-0-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,-00,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,0++,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,0+-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,0+0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,0-+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,0--,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,0-0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,00+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,00-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,0,000,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,+++,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,++-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,++0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,+-+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,+--,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,+-0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,+0+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,+0-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,+00,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,-++,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,-+-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,-+0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,--+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,---,58,60,0.9666666666666667
t2712_n847401,2712.0,847401.0,TB,2,--0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,-0+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,-0-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,-00,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,0++,2,60,0.03333333333333333
t2712_n847401,2712.0,847401.0,TB,2,0+-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,0+0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,0-+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,0--,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,0-0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,00+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,00-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,2,000,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,+++,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,++-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,++0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,+-+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,+--,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,+-0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,+0+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,+0-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,+00,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,-++,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,-+-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,-+0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,--+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,---,46,60,0.7666666666666667
t2712_n847401,2712.0,847401.0,TB,5,--0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,-0+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,-0-,11,60,0.18333333333333332
t2712_n847401,2712.0,847401.0,TB,5,-00,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,0++,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,0+-,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,0+0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,0-+,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,0--,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,0-0,0,60,0.0
t2712_n847401,2712.0,847401.0,TB,5,00+,2,60,0.03333333333333333
t2712_n847401,2712.0,847401.0,TB,5,00-,1,60,0.016666666666666666
t2712_n847401,2712.0,847401.0,TB,5,000,0,60,0.0
t2712_n847402,2712.0,847402.0,ALL,0,+++,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,++-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,++0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,+-+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,+--,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,+-0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,+0+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,+0-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,+00,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,-++,4,78,0.05128205128205128
t2712_n847402,2712.0,847402.0,ALL,0,-+-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,-+0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,--+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,---,74,78,0.9487179487179487
t2712_n847402,2712.0,847402.0,ALL,0,--0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,-0+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,-0-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,-00,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,0++,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,0+-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,0+0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,0-+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,0--,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,0-0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,00+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,00-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,0,000,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,+++,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,++-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,++0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,+-+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,+--,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,+-0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,+0+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,+0-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,+00,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,-++,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,-+-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,-+0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,--+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,---,74,78,0.9487179487179487
t2712_n847402,2712.0,847402.0,ALL,2,--0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,-0+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,-0-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,-00,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,0++,4,78,0.05128205128205128
t2712_n847402,2712.0,847402.0,ALL,2,0+-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,0+0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,0-+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,0--,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,0-0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,00+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,00-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,2,000,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,+++,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,++-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,++0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,+-+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,+--,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,+-0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,+0+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,+0-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,+00,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,-++,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,-+-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,-+0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,--+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,---,55,78,0.7051282051282052
t2712_n847402,2712.0,847402.0,ALL,5,--0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,-0+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,-0-,19,78,0.24358974358974358
t2712_n847402,2712.0,847402.0,ALL,5,-00,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,0++,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,0+-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,0+0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,0-+,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,0--,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,0-0,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,00+,4,78,0.05128205128205128
t2712_n847402,2712.0,847402.0,ALL,5,00-,0,78,0.0
t2712_n847402,2712.0,847402.0,ALL,5,000,0,78,0.0
t2712_n847402,2712.0,847402.0,TA,0,+++,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,++-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,++0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,+-+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,+--,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,+-0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,+0+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,+0-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,+00,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,-++,1,1,1.0
t2712_n847402,2712.0,847402.0,TA,0,-+-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,-+0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,--+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,---,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,--0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,-0+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,-0-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,-00,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,0++,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,0+-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,0+0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,0-+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,0--,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,0-0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,00+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,00-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,0,000,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,+++,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,++-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,++0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,+-+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,+--,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,+-0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,+0+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,+0-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,+00,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,-++,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,-+-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,-+0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,--+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,---,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,--0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,-0+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,-0-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,-00,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,0++,1,1,1.0
t2712_n847402,2712.0,847402.0,TA,2,0+-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,0+0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,0-+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,0--,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,0-0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,00+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,00-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,2,000,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,+++,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,++-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,++0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,+-+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,+--,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,+-0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,+0+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,+0-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,+00,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,-++,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,-+-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,-+0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,--+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,---,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,--0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,-0+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,-0-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,-00,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,0++,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,0+-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,0+0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,0-+,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,0--,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,0-0,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,00+,1,1,1.0
t2712_n847402,2712.0,847402.0,TA,5,00-,0,1,0.0
t2712_n847402,2712.0,847402.0,TA,5,000,0,1,0.0
t2712_n847402,2712.0,847402.0,TB,0,+++,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,++-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,++0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,+-+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,+--,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,+-0,0,77,0.0
