subject,dataset,mode,condition,objective,seed,cycles,updates_per_patient,offset_cycles,hidden_size,learning_rate,optimizer,weight_decay,n_contacts,n_train_events,n_eval_events,n_parameters,rollout_condition,likelihood_n_events,likelihood_n_decisions,likelihood_n_nonterminal_decisions,likelihood_event_total_nll,likelihood_contact_choice_nll,likelihood_stop_contribution_nll,whole_participation_mae,whole_rank_wasserstein,whole_precedence_mae,whole_precedence_correlation,whole_participant_count_mean_error,whole_event_length_mean_error,suffix_participation_mae,suffix_rank_wasserstein,suffix_precedence_mae,suffix_precedence_correlation,suffix_participant_count_mean_error,suffix_event_length_mean_error,transition_mae,transition_correlation,event_length_wasserstein,stop_hazard_mae,generated_zero_suffix_fraction,uniforms_sha256
epilepsiae_1125,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,28776,7195,5870,none,7195,49688,42493,1.3711512088775637,1.3342911005020142,0.2416652590036392,,,,,,,,,,,,,,,,,,
epilepsiae_1125,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,28776,7195,5870,full_constructive,7195,49688,42493,1.3711512088775637,1.3342911005020142,0.2416652590036392,0.095361362056984,0.0382160386045814,0.0528474186151603,0.7992934455538032,-0.0048644892286304,-0.0048644892286304,0.095361362056984,0.0614431196135642,0.0866707073278894,0.8500549399388676,-0.0048644892286304,-0.0048644892286304,0.0326175587507087,0.8820176394932728,0.0115531619179985,0.019769631114635,0.0,20f1cfddaa54be63b488c416934cc46ce2e01108910b8a57fc7bb085a53beb9f
epilepsiae_1125,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,28776,7195,5870,static_only,7195,49688,42493,1.3711512088775637,1.3342911005020142,0.2416652590036392,0.1312543432939541,0.0450851251217379,0.048724525324123,0.8207161781202991,-0.0048644892286304,-0.0048644892286304,0.1312543432939541,0.0784116135192731,0.1228641576598023,0.9478522067999324,-0.0048644892286304,-0.0048644892286304,0.0571527919944344,0.6499753415344164,0.0115531619179985,0.019769631114635,0.0,20f1cfddaa54be63b488c416934cc46ce2e01108910b8a57fc7bb085a53beb9f
epilepsiae_1125,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,28776,7195,5870,native_model,7195,49688,42493,1.3711512088775637,1.3342911005020142,0.2416652590036392,0.062630298818624,0.0347573974022334,0.05196712695011,0.7852217517419191,-0.1182765809589989,-0.1182765809589989,0.062630298818624,0.0583410211803959,0.1047709836156058,0.8559282303659655,-0.1182765809589989,-0.1182765809589989,0.029669939442049,0.8988898064042571,0.0314975677553856,0.0502613292881923,0.002223766504517,20f1cfddaa54be63b488c416934cc46ce2e01108910b8a57fc7bb085a53beb9f
epilepsiae_1146,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,15,9944,2486,5870,none,2486,30808,28322,1.9945688247680664,1.9805893898010252,0.1823803037405014,,,,,,,,,,,,,,,,,,
epilepsiae_1146,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,15,9944,2486,5870,full_constructive,2486,30808,28322,1.9945688247680664,1.9805893898010252,0.1823803037405014,0.1041834271922767,0.0849115873028056,0.1359174204809736,0.0565407263064926,0.2168141592920349,0.2168141592920349,0.1041834271922767,0.113964987880016,0.1810404247474978,-0.3645589974658312,0.2168141592920349,0.2168141592920349,0.0198727589313253,0.816468163796672,0.0148297130598015,0.0065454666926949,0.0,e2c2d80c81aea38d331529fb3e7cfa15fd8e21034e5050e0f00ff172994fb075
epilepsiae_1146,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,15,9944,2486,5870,static_only,2486,30808,28322,1.9945688247680664,1.9805893898010252,0.1823803037405014,0.0661571466881201,0.0753363764571213,0.1107357610332787,0.4809138831723508,0.2168141592920349,0.2168141592920349,0.0661571466881201,0.0860032681297344,0.121880982359789,-0.1684813019153149,0.2168141592920349,0.2168141592920349,0.0302338070783032,0.3615863446989988,0.0148297130598015,0.0065454666926949,0.0,e2c2d80c81aea38d331529fb3e7cfa15fd8e21034e5050e0f00ff172994fb075
epilepsiae_1146,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,15,9944,2486,5870,native_model,2486,30808,28322,1.9945688247680664,1.9805893898010252,0.1823803037405014,0.093563958165728,0.030157992779811,0.0410126494698936,0.9373669818059364,-1.403459372485921,-1.403459372485921,0.093563958165728,0.0344300411197473,0.0435135010938555,0.9123254797367338,-1.403459372485921,-1.403459372485921,0.0168677030697608,0.8883388444638468,0.093563958165728,0.0773800814050846,0.0020112630732099,e2c2d80c81aea38d331529fb3e7cfa15fd8e21034e5050e0f00ff172994fb075
epilepsiae_1150,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,6848,1713,5870,none,1713,11268,9555,1.465237736701965,1.498034954071045,0.197810024023056,,,,,,,,,,,,,,,,,,
epilepsiae_1150,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,6848,1713,5870,full_constructive,1713,11268,9555,1.465237736701965,1.498034954071045,0.197810024023056,0.1137705130699876,0.0927765543795181,0.1188580326802649,0.485161022275477,-0.1716287215411558,-0.1716287215411558,0.1137705130699876,0.1124298527824624,0.1195734183755724,0.6952717942154139,-0.1716287215411558,-0.1716287215411558,0.0524049022388416,0.7850919599905284,0.0190698579490173,0.0452567923493156,0.0,e3718f49806521ce36154ca051a8f0ca715505521b0e105e445576a0361ee946
epilepsiae_1150,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,6848,1713,5870,static_only,1713,11268,9555,1.465237736701965,1.498034954071045,0.197810024023056,0.0496854122073036,0.0690168762995316,0.0976259113449393,0.6865944668586557,-0.1716287215411558,-0.1716287215411558,0.0496854122073036,0.1012061695973853,0.1394604922393926,0.7993600447118571,-0.1716287215411558,-0.1716287215411558,0.0599621620515674,0.6338791017435943,0.0190698579490173,0.0452567923493156,0.0,e3718f49806521ce36154ca051a8f0ca715505521b0e105e445576a0361ee946
epilepsiae_1150,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,6848,1713,5870,native_model,1713,11268,9555,1.465237736701965,1.498034954071045,0.197810024023056,0.0618797431406888,0.0605711819849465,0.0935596438037266,0.7217372794650984,-0.0011675423234089,-0.0011675423234089,0.0618797431406888,0.0713795311566153,0.1076460442361743,0.8588367732588061,-0.0011675423234089,-0.0011675423234089,0.0409646419030851,0.8417987742825481,0.0495556852824803,0.0806814874157991,0.0017513134851138,e3718f49806521ce36154ca051a8f0ca715505521b0e105e445576a0361ee946
epilepsiae_139,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,7,7347,1837,5870,none,1837,10308,8471,1.4308573007583618,1.476610779762268,0.2241280674934387,,,,,,,,,,,,,,,,,,
epilepsiae_139,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,7,7347,1837,5870,full_constructive,1837,10308,8471,1.4308573007583618,1.476610779762268,0.2241280674934387,0.0722451201493117,0.0473366571885751,0.091435388409077,0.0843456720157649,0.0952640174197059,0.0952640174197059,0.0722451201493117,0.0679341095343431,0.1309571373504245,0.025391868577943,0.0952640174197059,0.0952640174197059,0.0314541222466033,0.8870468445096088,0.0157866086009798,0.0260684481995984,0.0,8b3d1b3d4d85a82d88f68af5cdc2d3a3c32670af7f01acd9ab07a9a290b78b44
epilepsiae_139,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,7,7347,1837,5870,static_only,1837,10308,8471,1.4308573007583618,1.476610779762268,0.2241280674934387,0.105995800606579,0.0499503720177353,0.0864215544677273,-0.0025731537949334,0.0952640174197059,0.0952640174197059,0.105995800606579,0.0414300602998155,0.0678130468832662,-0.0161941296878116,0.0952640174197059,0.0952640174197059,0.0456588218734034,0.7896945197769022,0.0157866086009798,0.0260684481995984,0.0,8b3d1b3d4d85a82d88f68af5cdc2d3a3c32670af7f01acd9ab07a9a290b78b44
epilepsiae_139,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,7,7347,1837,5870,native_model,1837,10308,8471,1.4308573007583618,1.476610779762268,0.2241280674934387,0.080021774632553,0.0504292254700497,0.0629394524637125,0.6223058729103977,0.1061513336962445,0.1061513336962445,0.080021774632553,0.067252817221651,0.0965160551725308,0.2351131332774364,0.1061513336962436,0.1061513336962436,0.0318096321754216,0.9232225551157632,0.0520258184928843,0.0672751343652257,0.0010887316276537,8b3d1b3d4d85a82d88f68af5cdc2d3a3c32670af7f01acd9ab07a9a290b78b44
epilepsiae_253,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,40597,10150,5870,none,10150,62832,52682,1.5522336959838867,1.5741065740585327,0.2426463216543197,,,,,,,,,,,,,,,,,,
epilepsiae_253,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,40597,10150,5870,full_constructive,10150,62832,52682,1.5522336959838867,1.5741065740585327,0.2426463216543197,0.1239778325123153,0.0605339786546149,0.0664937547876948,0.8311921870875412,-0.4207881773399018,-0.4207881773399018,0.1239778325123152,0.1159017108575708,0.1971447475399955,0.1244029332868897,-0.4207881773399018,-0.4207881773399018,0.0511806622156797,0.7783282869988072,0.0529679802955664,0.0538571422809719,0.0,4ad8eb5a488d185962a7d4beed10c62183e6ab5a8ccf146656957e590d518c49
epilepsiae_253,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,40597,10150,5870,static_only,10150,62832,52682,1.5522336959838867,1.5741065740585327,0.2426463216543197,0.0928694581280788,0.0633719367284536,0.0772160469799987,0.7769488833255459,-0.4207881773399018,-0.4207881773399018,0.0928694581280788,0.113913736551715,0.1814658489056175,0.3120569767527582,-0.4207881773399018,-0.4207881773399018,0.0468184805421839,0.7470037045599169,0.0529679802955664,0.0538571422809719,0.0,4ad8eb5a488d185962a7d4beed10c62183e6ab5a8ccf146656957e590d518c49
epilepsiae_253,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,40597,10150,5870,native_model,10150,62832,52682,1.5522336959838867,1.5741065740585327,0.2426463216543197,0.0758004926108374,0.05456427795583,0.0714921646621081,0.8326468409770668,-0.2105418719211824,-0.2105418719211824,0.0758004926108374,0.0929977480123969,0.1613657116225922,0.386240616737771,-0.2105418719211824,-0.2105418719211824,0.0410323050927461,0.8486099642169005,0.0338300492610837,0.0621708971256432,0.0028571428571428,4ad8eb5a488d185962a7d4beed10c62183e6ab5a8ccf146656957e590d518c49
epilepsiae_384,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,17196,4299,5870,none,4299,29205,24906,1.4870712757110596,1.5223212242126465,0.1934690773487091,,,,,,,,,,,,,,,,,,
epilepsiae_384,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,17196,4299,5870,full_constructive,4299,29205,24906,1.4870712757110596,1.5223212242126465,0.1934690773487091,0.092450440670957,0.1330409688643334,0.1793952804607771,0.2263488868510347,0.0500116306117703,0.0500116306117703,0.092450440670957,0.1897100868320895,0.2471250402317258,0.0579213434774403,0.0500116306117703,0.0500116306117703,0.0451785612187015,0.7363410221619178,0.0055568478457522,0.0175041508713315,0.0,d313e46e83ec314197967552195f5bd166adef365b950032a2af03aba160a5ce
epilepsiae_384,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,17196,4299,5870,static_only,4299,29205,24906,1.4870712757110596,1.5223212242126465,0.1934690773487091,0.1656974490191517,0.109275954275934,0.1471678851947896,0.5894143193284699,0.0500116306117703,0.0500116306117703,0.1656974490191517,0.1514494132696066,0.210847644537602,0.4639963345257231,0.0500116306117703,0.0500116306117703,0.0528034969142283,0.7658116565684158,0.0055568478457522,0.0175041508713315,0.0,d313e46e83ec314197967552195f5bd166adef365b950032a2af03aba160a5ce
epilepsiae_384,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,17196,4299,5870,native_model,4299,29205,24906,1.4870712757110596,1.5223212242126465,0.1934690773487091,0.0877981959628854,0.0556855294874547,0.0809172824185946,0.8884506668979899,0.1090951384042799,0.1090951384042799,0.0877981959628854,0.0817850980100104,0.1200397885276488,0.844827409779574,0.1090951384042799,0.1090951384042799,0.0362396953831687,0.8723880597014927,0.0574552221446848,0.0705287647326874,0.0025587345894394,d313e46e83ec314197967552195f5bd166adef365b950032a2af03aba160a5ce
epilepsiae_442,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,15,2133,534,5870,none,534,5766,5232,2.0745046138763428,2.081575870513916,0.193202257156372,,,,,,,,,,,,,,,,,,
epilepsiae_442,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,15,2133,534,5870,full_constructive,534,5766,5232,2.0745046138763428,2.081575870513916,0.193202257156372,0.2744069912609238,0.1079523984653824,0.1670343275411367,-0.0001488504563576,1.026217228464418,1.026217228464418,0.2744069912609238,0.1422135233520736,0.235541668065244,-0.3255570209690104,1.026217228464418,1.026217228464418,0.0290505463732295,0.684226361884663,0.0699126092384519,0.0546376375027401,0.0,ae6fc16c2e16593c8150fb52598b9a97ce8847f1fa6005cb668f3556d0adc465
epilepsiae_442,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,15,2133,534,5870,static_only,534,5766,5232,2.0745046138763428,2.081575870513916,0.193202257156372,0.1023720349563046,0.0697710869307622,0.1226059199173597,0.4227578625249055,1.026217228464418,1.026217228464418,0.1023720349563046,0.0850837065349835,0.1465451827547375,0.180410645990996,1.026217228464418,1.026217228464418,0.0369732377072372,0.3303531649963676,0.0699126092384519,0.0546376375027401,0.0,ae6fc16c2e16593c8150fb52598b9a97ce8847f1fa6005cb668f3556d0adc465
epilepsiae_442,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,15,2133,534,5870,native_model,534,5766,5232,2.0745046138763428,2.081575870513916,0.193202257156372,0.0606741573033707,0.0443898069028613,0.0765249651930757,0.8505414434380152,0.2359550561797743,0.2359550561797743,0.0606741573033707,0.0509590298264682,0.0851130905502906,0.8639725116652994,0.2359550561797743,0.2359550561797743,0.0255954288227663,0.7836041792868536,0.0524344569288389,0.0803106706724419,0.0,ae6fc16c2e16593c8150fb52598b9a97ce8847f1fa6005cb668f3556d0adc465
epilepsiae_548,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,12,5585,1397,5870,none,1397,12024,10627,1.808055639266968,1.8307691812515257,0.199594959616661,,,,,,,,,,,,,,,,,,
epilepsiae_548,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,12,5585,1397,5870,full_constructive,1397,12024,10627,1.808055639266968,1.8307691812515257,0.199594959616661,0.1667859699355762,0.1084349333625623,0.1951612469140645,0.2594675398234832,0.3249821045096634,0.3249821045096634,0.1667859699355761,0.1531830697376061,0.2779661768533962,-0.8400257430130225,0.3249821045096634,0.3249821045096634,0.0264163704377075,0.8240595804820621,0.0270818420424719,0.0289181878380107,0.0,65285ff5148feb75642a63c2573d576c124c80a6ba88d01e5c8379a64f1c915e
epilepsiae_548,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,12,5585,1397,5870,static_only,1397,12024,10627,1.808055639266968,1.8307691812515257,0.199594959616661,0.0470054879503698,0.0967512471259011,0.1728166355224248,0.6406568695865656,0.3249821045096634,0.3249821045096634,0.0470054879503698,0.1209670469279273,0.2147451470487029,-0.1341401147987704,0.3249821045096634,0.3249821045096634,0.0486007206925281,0.2050550981775056,0.0270818420424719,0.0289181878380107,0.0,65285ff5148feb75642a63c2573d576c124c80a6ba88d01e5c8379a64f1c915e
epilepsiae_548,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,12,5585,1397,5870,native_model,1397,12024,10627,1.808055639266968,1.8307691812515257,0.199594959616661,0.0514793605344786,0.0271523048791579,0.0457176115278856,0.967913660104933,-0.2397995705082323,-0.2397995705082323,0.0514793605344786,0.0382102355864332,0.058578363330811,0.9471105276448764,-0.2397995705082323,-0.2397995705082323,0.0174683830681151,0.926744868789595,0.0375208780720591,0.092866150756371,0.0007158196134574,65285ff5148feb75642a63c2573d576c124c80a6ba88d01e5c8379a64f1c915e
epilepsiae_583,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,7,6262,1566,5870,none,1566,8685,7119,1.3370752334594729,1.3845301866531372,0.2082936912775039,,,,,,,,,,,,,,,,,,
epilepsiae_583,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,7,6262,1566,5870,full_constructive,1566,8685,7119,1.3370752334594729,1.3845301866531372,0.2082936912775039,0.1651158547710271,0.1128301723232626,0.1877838708326552,0.3630708021848488,0.0945083014048524,0.0945083014048524,0.1651158547710272,0.2267107492916728,0.3315117210928345,-0.6029408907684739,0.0945083014048533,0.0945083014048533,0.074789148743353,0.6855300859598853,0.0145958766648421,0.030229448689275,0.0,e5a5f5b77494c3defdc7f630ce52e40f5cdd69d4dae91bf87e14a65f7a9e66fb
epilepsiae_583,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,7,6262,1566,5870,static_only,1566,8685,7119,1.3370752334594729,1.3845301866531372,0.2082936912775039,0.0859332238642583,0.0879518603373867,0.1449384376239806,0.6890930497457912,0.0945083014048524,0.0945083014048524,0.0859332238642583,0.1362333665781433,0.1928193399184654,-0.1923924200349489,0.0945083014048533,0.0945083014048533,0.0706516827862307,0.6154318460908719,0.0145958766648421,0.030229448689275,0.0,e5a5f5b77494c3defdc7f630ce52e40f5cdd69d4dae91bf87e14a65f7a9e66fb
epilepsiae_583,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,7,6262,1566,5870,native_model,1566,8685,7119,1.3370752334594729,1.3845301866531372,0.2082936912775039,0.0601167670133187,0.0380218871990855,0.0883907197544499,0.900618537863876,0.1436781609195394,0.1436781609195394,0.0601167670133187,0.0572239001550012,0.0942355842829326,0.847748765752609,0.1436781609195403,0.1436781609195403,0.0433350169096516,0.8603883646994159,0.058839627805145,0.0675160582664771,0.0019157088122605,e5a5f5b77494c3defdc7f630ce52e40f5cdd69d4dae91bf87e14a65f7a9e66fb
epilepsiae_590,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,16,3985,997,5870,none,997,10105,9108,1.840939998626709,1.8422971963882449,0.183673620223999,,,,,,,,,,,,,,,,,,
epilepsiae_590,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,16,3985,997,5870,full_constructive,997,10105,9108,1.840939998626709,1.8422971963882449,0.183673620223999,0.1980942828485456,0.0812163383699038,0.1042650407757912,0.1613714148909388,-0.0020060180541623,-0.0020060180541623,0.1980942828485456,0.0984435373238859,0.1612155156293736,-0.2438793470189773,-0.0020060180541623,-0.0020060180541623,0.0353574919015666,0.6545342739885017,0.0045135406218656,0.0703491463447376,0.0,32db6cf6d1a1f64431bf3468c08c742ffa06d206232eb88102fd69d1455f741e
epilepsiae_590,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,16,3985,997,5870,static_only,997,10105,9108,1.840939998626709,1.8422971963882449,0.183673620223999,0.0892678034102307,0.0529975812241749,0.0799606161149551,0.4211180692618131,-0.0020060180541623,-0.0020060180541623,0.0892678034102307,0.0681158144530169,0.113070314246946,-0.1733933538542609,-0.0020060180541623,-0.0020060180541623,0.0592174599127113,0.2365730142239643,0.0045135406218656,0.0703491463447376,0.0,32db6cf6d1a1f64431bf3468c08c742ffa06d206232eb88102fd69d1455f741e
epilepsiae_590,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,16,3985,997,5870,native_model,997,10105,9108,1.840939998626709,1.8422971963882449,0.183673620223999,0.1199849548645938,0.0609101093213009,0.1020374476609404,0.5052351293806243,-0.8104312938816456,-0.8104312938816456,0.1199849548645937,0.0579954365132994,0.0941600690597704,0.4293955024109193,-0.8104312938816447,-0.8104312938816447,0.0333976797818095,0.752980720095802,0.0596456034770979,0.0852716279938525,0.0,32db6cf6d1a1f64431bf3468c08c742ffa06d206232eb88102fd69d1455f741e
epilepsiae_620,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,17926,4482,5870,none,4482,34691,30209,1.5162913799285889,1.5026806592941284,0.2172368168830871,,,,,,,,,,,,,,,,,,
epilepsiae_620,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,17926,4482,5870,full_constructive,4482,34691,30209,1.5162913799285889,1.5026806592941284,0.2172368168830871,0.130150230551837,0.0558828563688303,0.1027487405064934,0.6083206660274755,-0.054439982150825,-0.054439982150825,0.1301502305518369,0.0801789206562998,0.1627915407779942,-0.1292632920415483,-0.054439982150825,-0.054439982150825,0.0301295659510128,0.8196836237930571,0.0060488869056472,0.0049234614955362,0.0,b1147d0f12d48938df101afe3a3d53e63571e5e078807c5e19ff1789918d8972
epilepsiae_620,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,17926,4482,5870,static_only,4482,34691,30209,1.5162913799285889,1.5026806592941284,0.2172368168830871,0.1229609797213545,0.0604324543791654,0.1053440538504868,0.6040490835663084,-0.054439982150825,-0.054439982150825,0.1229609797213545,0.0781502122140888,0.1335172183202525,0.0383073114642642,-0.054439982150825,-0.054439982150825,0.0456526437388572,0.620728646215853,0.0060488869056472,0.0049234614955362,0.0,b1147d0f12d48938df101afe3a3d53e63571e5e078807c5e19ff1789918d8972
epilepsiae_620,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,9,17926,4482,5870,native_model,4482,34691,30209,1.5162913799285889,1.5026806592941284,0.2172368168830871,0.0851058555208488,0.0385789971964537,0.0587134547243477,0.8678369543094427,-0.5098170459616238,-0.5098170459616238,0.0851058555208488,0.0417903918877571,0.0673130455494863,0.814902168109466,-0.5098170459616238,-0.5098170459616238,0.0235889960867486,0.8954545454545456,0.0566463384401805,0.0972584644499799,0.001784917447568,b1147d0f12d48938df101afe3a3d53e63571e5e078807c5e19ff1789918d8972
epilepsiae_635,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,10,4088,1023,5870,none,1023,6827,5804,1.5313210487365725,1.5649495124816897,0.2031789720058441,,,,,,,,,,,,,,,,,,
epilepsiae_635,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,10,4088,1023,5870,full_constructive,1023,6827,5804,1.5313210487365725,1.5649495124816897,0.2031789720058441,0.0736070381231671,0.0593135948395664,0.0758288314372035,0.627612654282152,0.0791788856304984,0.0791788856304984,0.0736070381231671,0.0679247233220035,0.1088254863210814,0.7032351745986744,0.0791788856304984,0.0791788856304984,0.0319567632310749,0.8649297213502573,0.0128054740957966,0.0425906128991365,0.0009775171065493,5f17e42fd1126e80847075ca7143d935c42472188279221fddccf8bb39b6ca8c
epilepsiae_635,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,10,4088,1023,5870,static_only,1023,6827,5804,1.5313210487365725,1.5649495124816897,0.2031789720058441,0.0843597262952101,0.0523291475375037,0.0700403773985705,0.4902112978372462,0.0791788856304984,0.0791788856304984,0.0843597262952101,0.059603195125122,0.0760160790492875,0.7188190340571079,0.0791788856304984,0.0791788856304984,0.0442745837118935,0.761502883284168,0.0128054740957966,0.0425906128991365,0.0009775171065493,5f17e42fd1126e80847075ca7143d935c42472188279221fddccf8bb39b6ca8c
epilepsiae_635,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,10,4088,1023,5870,native_model,1023,6827,5804,1.5313210487365725,1.5649495124816897,0.2031789720058441,0.0376344086021505,0.0464814136827861,0.0666174462978208,0.7834750780515587,0.1632453567937437,0.1632453567937437,0.0376344086021505,0.0567685871955349,0.0889609184810333,0.8175900109251742,0.1632453567937437,0.1632453567937437,0.0282284655227969,0.8858364793833878,0.0493646138807429,0.0757201523008193,0.0009775171065493,5f17e42fd1126e80847075ca7143d935c42472188279221fddccf8bb39b6ca8c
epilepsiae_922,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,66910,16728,5870,none,16728,106264,89536,1.4403551816940308,1.4508451223373413,0.2249521017074585,,,,,,,,,,,,,,,,,,
epilepsiae_922,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,66910,16728,5870,full_constructive,16728,106264,89536,1.4403551816940308,1.4508451223373413,0.2249521017074585,0.2401213534194165,0.1378044137204768,0.2106049736674921,0.4999995577755057,0.3224533715925393,0.3224533715925393,0.2401213534194165,0.2233594149456381,0.3437515328405635,-0.6940872285145646,0.3224533715925393,0.3224533715925393,0.0726609674234687,0.4812193919413651,0.0403365614538498,0.0316669167625771,0.0,6e20fde8952e26eda95199cfd1dcb258fe419bf099070e50e5430eac3da393ff
epilepsiae_922,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,66910,16728,5870,static_only,16728,106264,89536,1.4403551816940308,1.4508451223373413,0.2249521017074585,0.1754244380679101,0.1212383952312926,0.1737983034747892,0.6756507410730735,0.3224533715925393,0.3224533715925393,0.17542443806791,0.1810613354278557,0.2466476877200614,-0.112134357512124,0.3224533715925393,0.3224533715925393,0.0623534016499515,0.7105779266676013,0.0403365614538498,0.0316669167625771,0.0,6e20fde8952e26eda95199cfd1dcb258fe419bf099070e50e5430eac3da393ff
epilepsiae_922,epilepsiae,formal,best_rollout_aware,scheduled_sampling,20260727,7,32,8,32,0.0003,adamw,0.0,8,66910,16728,5870,native_model,16728,106264,89536,1.4403551816940308,1.4508451223373413,0.2249521017074585,0.1447348756575801,0.0874022121665627,0.1454078202124957,0.7393146318194135,-0.3094811095169776,-0.3094811095169776,0.1447348756575801,0.1214929402891322,0.1928876238942086,0.5241155628625352,-0.3094811095169776,-0.3094811095169776,0.0569842142059048,0.7035359154503842,0.0448424796747967,0.0930335088013119,0.0030487804878048,6e20fde8952e26eda95199cfd1dcb258fe419bf099070e50e5430eac3da393ff
