subject,dataset,comparison,component,gain_nats,gain_bits
epilepsiae_1096,epilepsiae,full_minus_history3,event_continue_nll,0.005492307245731298,0.007923724426455066
epilepsiae_1096,epilepsiae,full_minus_history3,event_stop_contribution_nll,-0.0016269385814666748,-0.0023471762233128967
epilepsiae_1096,epilepsiae,full_minus_history3,event_terminal_stop_nll,-0.025332868099212646,-0.036547603178228305
epilepsiae_1096,epilepsiae,full_minus_history3,event_total_nll,0.0036345720291135475,0.0052435790421558525
epilepsiae_1096,epilepsiae,history2_minus_history1,event_contact_choice_nll,0.0027924776077270508,0.0040286935964612925
epilepsiae_1096,epilepsiae,history2_minus_history1,event_contact_contribution_nll,0.002331972122192383,0.0033643246161782626
epilepsiae_1096,epilepsiae,history2_minus_history1,event_continue_nll,0.004504151642322499,0.006498117237790549
epilepsiae_1096,epilepsiae,history2_minus_history1,event_stop_contribution_nll,0.012318968772888184,0.01777251515751178
epilepsiae_1096,epilepsiae,history2_minus_history1,event_terminal_stop_nll,0.04066282510757446,0.05866405613123291
epilepsiae_1096,epilepsiae,history2_minus_history1,event_total_nll,0.013226985931396484,0.019082507009133796
epilepsiae_1096,epilepsiae,history3_minus_history2,event_contact_choice_nll,8.96453857421875e-05,0.0001293309534488321
epilepsiae_1096,epilepsiae,history3_minus_history2,event_contact_contribution_nll,0.000125885009765625,0.00018161367931112592
epilepsiae_1096,epilepsiae,history3_minus_history2,event_continue_nll,0.009106345474720001,0.0131376794570002
epilepsiae_1096,epilepsiae,history3_minus_history2,event_stop_contribution_nll,0.020289510488510132,0.029271576163838176
epilepsiae_1096,epilepsiae,history3_minus_history2,event_terminal_stop_nll,0.07433068752288818,0.10723651427513793
epilepsiae_1096,epilepsiae,history3_minus_history2,event_total_nll,0.02041530609130837,0.029453060856160836
epilepsiae_1096,epilepsiae,history3_minus_rank_shuffle,event_contact_choice_nll,0.02230513095855713,0.03217950182028926
epilepsiae_1096,epilepsiae,history3_minus_rank_shuffle,event_contact_contribution_nll,0.018430233001708984,0.026589205753993667
epilepsiae_1096,epilepsiae,history3_minus_rank_shuffle,event_continue_nll,0.015272051095962497,0.022032912380347953
epilepsiae_1096,epilepsiae,history3_minus_rank_shuffle,event_stop_contribution_nll,-0.0014347732067108154,-0.002069940190122049
epilepsiae_1096,epilepsiae,history3_minus_rank_shuffle,event_terminal_stop_nll,-0.07591754198074341,-0.10952586133209821
epilepsiae_1096,epilepsiae,history3_minus_rank_shuffle,event_total_nll,0.013219594955444336,0.019071844084780302
epilepsiae_1096,epilepsiae,lag0_contribution,event_contact_choice_nll,0.028135657310485396,0.04059117327398859
epilepsiae_1096,epilepsiae,lag0_contribution,event_contact_contribution_nll,0.022946476936340554,0.033104768481931494
epilepsiae_1096,epilepsiae,lag0_contribution,event_continue_nll,0.02472617477178579,0.03567232972340916
epilepsiae_1096,epilepsiae,lag0_contribution,event_stop_contribution_nll,-0.00045093894004816226,-0.0006505673725512093
epilepsiae_1096,epilepsiae,lag0_contribution,event_terminal_stop_nll,-0.10744524002075195,-0.15501071494506324
epilepsiae_1096,epilepsiae,lag0_contribution,event_total_nll,0.01902329921722412,0.02744481944203614
epilepsiae_1096,epilepsiae,lag1_contribution,event_contact_choice_nll,-0.007456541061401589,-0.010757514811469
epilepsiae_1096,epilepsiae,lag1_contribution,event_contact_contribution_nll,-0.00619232654571511,-0.008933638799068274
epilepsiae_1096,epilepsiae,lag1_contribution,event_continue_nll,0.008974418044090299,0.012947348407073504
epilepsiae_1096,epilepsiae,lag1_contribution,event_stop_contribution_nll,-0.0024983882904052734,-0.0036044123967827434
epilepsiae_1096,epilepsiae,lag1_contribution,event_terminal_stop_nll,-0.05064582824707031,-0.07306648525376253
epilepsiae_1096,epilepsiae,lag1_contribution,event_total_nll,-0.008272051811218262,-0.011934048126021155
epilepsiae_1096,epilepsiae,lag2_contribution,event_contact_choice_nll,-0.006464719772339089,-0.009326619156290433
epilepsiae_1096,epilepsiae,lag2_contribution,event_contact_contribution_nll,-0.005346655845641868,-0.00771359387384751
epilepsiae_1096,epilepsiae,lag2_contribution,event_continue_nll,0.0025749206542969028,0.003714825258636707
epilepsiae_1096,epilepsiae,lag2_contribution,event_stop_contribution_nll,-0.0019403994083403986,-0.0027994046037565718
epilepsiae_1096,epilepsiae,lag2_contribution,event_terminal_stop_nll,-0.020488083362579346,-0.0295580562645129
epilepsiae_1096,epilepsiae,lag2_contribution,event_total_nll,-0.006236672401428223,-0.00899761634518956
epilepsiae_1096,epilepsiae,lag3plus_contribution,event_contact_choice_nll,-0.0022253990173339844,-0.0032105721263069116
epilepsiae_1096,epilepsiae,lag3plus_contribution,event_contact_contribution_nll,-0.0018788576126096412,-0.002710618560248407
epilepsiae_1096,epilepsiae,lag3plus_contribution,event_continue_nll,-0.0002042576670646945,-0.00029468152333778373
epilepsiae_1096,epilepsiae,lag3plus_contribution,event_stop_contribution_nll,-0.0011737346649169922,-0.0016933411803952139
epilepsiae_1096,epilepsiae,lag3plus_contribution,event_terminal_stop_nll,-0.0034204721450803444,-0.004934698201206248
epilepsiae_1096,epilepsiae,lag3plus_contribution,event_total_nll,-0.0028449296951293945,-0.004104365962840928
epilepsiae_1096,epilepsiae,linear_minus_rank_shuffle,event_contact_choice_nll,0.009373426437377708,0.013522995837342323
epilepsiae_1096,epilepsiae,linear_minus_rank_shuffle,event_contact_contribution_nll,0.008000731468200906,0.011542615612657722
epilepsiae_1096,epilepsiae,linear_minus_rank_shuffle,event_continue_nll,-0.0031530484557151933,-0.0045488873707429135
epilepsiae_1096,epilepsiae,linear_minus_rank_shuffle,event_stop_contribution_nll,0.007706582546234131,0.011118248421653421
epilepsiae_1096,epilepsiae,linear_minus_rank_shuffle,event_terminal_stop_nll,0.06164181232452404,0.08893033695199902
epilepsiae_1096,epilepsiae,linear_minus_rank_shuffle,event_total_nll,0.01245260238647461,0.01796530770912899
epilepsiae_1096,epilepsiae,linear_minus_unordered,event_contact_choice_nll,-0.005397319793701394,-0.007786686500464844
epilepsiae_1096,epilepsiae,linear_minus_unordered,event_contact_contribution_nll,-0.004398822784423606,-0.006346159816837319
epilepsiae_1096,epilepsiae,linear_minus_unordered,event_continue_nll,0.062098331749439295,0.08958895526239374
epilepsiae_1096,epilepsiae,linear_minus_unordered,event_stop_contribution_nll,-0.0028046965599060614,-0.00404632181817481
epilepsiae_1096,epilepsiae,linear_minus_unordered,event_terminal_stop_nll,-0.29201620817184437,-0.4212903353887191
epilepsiae_1096,epilepsiae,linear_minus_unordered,event_total_nll,-0.007874608039855957,-0.01136065796804455
epilepsiae_1125,epilepsiae,full_minus_history3,event_contact_choice_nll,-0.001877427101135254,-0.0027085547684383734
epilepsiae_1125,epilepsiae,full_minus_history3,event_contact_contribution_nll,-0.0017393827438354492,-0.0025093988587392407
epilepsiae_1125,epilepsiae,full_minus_history3,event_continue_nll,-0.0026916563510894914,-0.003883239269494092
epilepsiae_1125,epilepsiae,full_minus_history3,event_stop_contribution_nll,0.0013274252414703092,0.0019150698130200499
epilepsiae_1125,epilepsiae,full_minus_history3,event_terminal_stop_nll,0.08653175830841064,0.1248389385909464
epilepsiae_1125,epilepsiae,full_minus_history3,event_total_nll,-0.0004118680953977272,-0.0005942000587306835
