subject,dataset,tolerance_ms,condition,component,gain_nats,gain_bits
epilepsiae_583,epilepsiae,5.0,linear_state,event_contact_choice_nll,-0.011516094207763672,-0.016614212003950767
epilepsiae_583,epilepsiae,5.0,linear_state,event_contact_contribution_nll,-0.00906689465045929,-0.01308076394848029
epilepsiae_583,epilepsiae,5.0,linear_state,event_stop_contribution_nll,-0.07903346419334412,-0.11402118685601302
epilepsiae_583,epilepsiae,5.0,linear_state,event_total_nll,-0.09226953983306885,-0.1331168075422751
epilepsiae_583,epilepsiae,10.0,history_3,event_contact_choice_nll,0.012412786483764648,0.01790786550374081
epilepsiae_583,epilepsiae,10.0,history_3,event_contact_contribution_nll,0.010891109704971091,0.015712549961139455
epilepsiae_583,epilepsiae,10.0,history_3,event_stop_contribution_nll,-0.21441659331321716,-0.30933775585728407
epilepsiae_583,epilepsiae,10.0,history_3,event_total_nll,-0.1824427843093872,-0.2632093001691277
epilepsiae_583,epilepsiae,10.0,linear_state,event_contact_choice_nll,-0.012745141983032227,-0.018387353134346324
epilepsiae_583,epilepsiae,10.0,linear_state,event_contact_contribution_nll,-0.008790373802185059,-0.012681828691972647
epilepsiae_583,epilepsiae,10.0,linear_state,event_stop_contribution_nll,-0.2012881338596344,-0.2903973925090884
epilepsiae_583,epilepsiae,10.0,linear_state,event_total_nll,-0.21442413330078125,-0.30934863375995114
epilepsiae_590,epilepsiae,0.0,history_3,event_contact_choice_nll,0.30902290344238326,0.44582581031743534
epilepsiae_590,epilepsiae,0.0,history_3,event_contact_contribution_nll,0.2776855379343033,0.4006155485044035
epilepsiae_590,epilepsiae,0.0,history_3,event_stop_contribution_nll,-0.03178967535495758,-0.0458628069860674
epilepsiae_590,epilepsiae,0.0,history_3,event_total_nll,0.2458958625793457,0.3547527415183361
epilepsiae_590,epilepsiae,0.0,linear_state,event_contact_choice_nll,0.0018527507781991304,0.0026729543597110534
epilepsiae_590,epilepsiae,0.0,linear_state,event_contact_contribution_nll,0.0018666237592697144,0.0026929688407039314
epilepsiae_590,epilepsiae,0.0,linear_state,event_stop_contribution_nll,-0.006564661860466003,-0.00947080511120722
epilepsiae_590,epilepsiae,0.0,linear_state,event_total_nll,-0.004698038101196289,-0.006777836270503289
epilepsiae_590,epilepsiae,1.0,history_3,event_contact_choice_nll,0.2425680160522461,0.34995167383684994
epilepsiae_590,epilepsiae,1.0,history_3,event_contact_contribution_nll,0.21288949251174927,0.3071346151040688
epilepsiae_590,epilepsiae,1.0,history_3,event_stop_contribution_nll,-0.026668250560760498,-0.03847415283319349
epilepsiae_590,epilepsiae,1.0,history_3,event_total_nll,0.18283653259277344,0.2637773588649276
epilepsiae_590,epilepsiae,1.0,linear_state,event_contact_choice_nll,0.012056589126586914,0.01739398134296274
epilepsiae_590,epilepsiae,1.0,linear_state,event_contact_contribution_nll,0.010949507355689114,0.015796799962229914
epilepsiae_590,epilepsiae,1.0,linear_state,event_stop_contribution_nll,0.003292694687843295,0.0047503542973129555
epilepsiae_590,epilepsiae,1.0,linear_state,event_total_nll,0.008307695388793945,0.011985470938629134
epilepsiae_590,epilepsiae,2.0,history_3,event_contact_choice_nll,0.1806617975234983,0.260639879365237
epilepsiae_590,epilepsiae,2.0,history_3,event_contact_contribution_nll,0.15533587336540222,0.2241022941764218
epilepsiae_590,epilepsiae,2.0,history_3,event_stop_contribution_nll,-0.026276201009750366,-0.03790854489016843
epilepsiae_590,epilepsiae,2.0,history_3,event_total_nll,0.1277099847793579,0.18424656171318465
epilepsiae_590,epilepsiae,2.0,linear_state,event_contact_choice_nll,0.028616189956665483,0.041284435339617856
epilepsiae_590,epilepsiae,2.0,linear_state,event_contact_contribution_nll,0.02477163076400757,0.035737908857966204
epilepsiae_590,epilepsiae,2.0,linear_state,event_stop_contribution_nll,0.0003751814365386963,0.0005412723979279745
epilepsiae_590,epilepsiae,2.0,linear_state,event_total_nll,0.008077383041381836,0.011653200457162187
epilepsiae_590,epilepsiae,5.0,history_3,event_contact_choice_nll,0.07913744449615479,0.1141711987232281
epilepsiae_590,epilepsiae,5.0,history_3,event_contact_contribution_nll,0.06568425893783636,0.09476235463408308
epilepsiae_590,epilepsiae,5.0,history_3,event_stop_contribution_nll,-0.08699971437454229,-0.12551405648690844
epilepsiae_590,epilepsiae,5.0,history_3,event_total_nll,-0.021315455436705877,-0.030751701852825265
epilepsiae_590,epilepsiae,5.0,linear_state,event_contact_choice_nll,0.05132102966308594,0.07404059498824947
epilepsiae_590,epilepsiae,5.0,linear_state,event_contact_contribution_nll,0.039386481046676414,0.05682268088410721
epilepsiae_590,epilepsiae,5.0,linear_state,event_stop_contribution_nll,-0.09179538488388062,-0.1324327465484683
epilepsiae_590,epilepsiae,5.0,linear_state,event_total_nll,-0.07894742488861106,-0.1138970583777531
epilepsiae_590,epilepsiae,10.0,history_3,event_contact_choice_nll,0.06296241283416748,0.09083556075825705
epilepsiae_590,epilepsiae,10.0,history_3,event_contact_contribution_nll,0.0454862117767334,0.06562273215911844
epilepsiae_590,epilepsiae,10.0,history_3,event_stop_contribution_nll,-0.22439676523208618,-0.3237361003918557
epilepsiae_590,epilepsiae,10.0,history_3,event_total_nll,-0.2075028419494629,-0.2993633210508565
epilepsiae_590,epilepsiae,10.0,linear_state,event_contact_choice_nll,0.0521928071975708,0.07529830411400919
epilepsiae_590,epilepsiae,10.0,linear_state,event_contact_contribution_nll,0.03565514087677002,0.051439494925113474
epilepsiae_590,epilepsiae,10.0,linear_state,event_stop_contribution_nll,-0.2670672535896301,-0.3852966023375946
epilepsiae_590,epilepsiae,10.0,linear_state,event_total_nll,-0.2609020471572876,-0.3764020895915973
epilepsiae_620,epilepsiae,0.0,history_3,event_contact_choice_nll,0.027746081352233665,0.04002913397096925
epilepsiae_620,epilepsiae,0.0,history_3,event_contact_contribution_nll,0.023772776126861572,0.03429686622638673
epilepsiae_620,epilepsiae,0.0,history_3,event_stop_contribution_nll,0.0029062330722809393,0.004192808041047207
epilepsiae_620,epilepsiae,0.0,history_3,event_total_nll,0.04292798042297363,0.061931984471602565
epilepsiae_620,epilepsiae,0.0,linear_state,event_contact_choice_nll,0.03076159954071045,0.04437960710719518
epilepsiae_620,epilepsiae,0.0,linear_state,event_contact_contribution_nll,0.026198357343673706,0.037796240219155015
epilepsiae_620,epilepsiae,0.0,linear_state,event_stop_contribution_nll,0.009920135140419006,0.01431172977203084
epilepsiae_620,epilepsiae,0.0,linear_state,event_total_nll,0.05009126663208008,0.07226642196194874
epilepsiae_620,epilepsiae,1.0,history_3,event_contact_choice_nll,0.022432565689086692,0.032363351274061286
epilepsiae_620,epilepsiae,1.0,history_3,event_contact_contribution_nll,0.019192814826965332,0.027689378771563054
epilepsiae_620,epilepsiae,1.0,history_3,event_stop_contribution_nll,0.004442662000656128,0.006409406436692437
epilepsiae_620,epilepsiae,1.0,history_3,event_total_nll,0.05007362365722656,0.07224096852962104
epilepsiae_620,epilepsiae,1.0,linear_state,event_contact_choice_nll,0.028452038764953613,0.04104761522937913
epilepsiae_620,epilepsiae,1.0,linear_state,event_contact_contribution_nll,0.024042740464210288,0.0346863424370966
epilepsiae_620,epilepsiae,1.0,linear_state,event_stop_contribution_nll,0.018981084227562006,0.027383916085799428
epilepsiae_620,epilepsiae,1.0,linear_state,event_total_nll,0.05584549903869629,0.08056802451909652
epilepsiae_620,epilepsiae,2.0,history_3,event_contact_choice_nll,0.013359189033508079,0.01927323576894033
epilepsiae_620,epilepsiae,2.0,history_3,event_contact_contribution_nll,0.011875152587890625,0.017132223748349544
epilepsiae_620,epilepsiae,2.0,history_3,event_stop_contribution_nll,0.004334509372711182,0.006253375176697154
epilepsiae_620,epilepsiae,2.0,history_3,event_total_nll,0.051990509033203125,0.075006449555495
epilepsiae_620,epilepsiae,2.0,linear_state,event_contact_choice_nll,0.025685191154480203,0.03705589790285366
epilepsiae_620,epilepsiae,2.0,linear_state,event_contact_contribution_nll,0.021517589688301086,0.031043319935195473
epilepsiae_620,epilepsiae,2.0,linear_state,event_stop_contribution_nll,0.0329238623380661,0.047499092922038876
epilepsiae_620,epilepsiae,2.0,linear_state,event_total_nll,0.0551450252532959,0.07955745446262664
epilepsiae_620,epilepsiae,5.0,history_3,event_contact_choice_nll,-0.013308227062225342,-0.0191997131856968
epilepsiae_620,epilepsiae,5.0,history_3,event_contact_contribution_nll,-0.009351223707199097,-0.013490964068619445
epilepsiae_620,epilepsiae,5.0,history_3,event_stop_contribution_nll,-0.06090748310089106,-0.08787092382268387
epilepsiae_620,epilepsiae,5.0,history_3,event_total_nll,-0.06665158271789551,-0.0961579078545084
epilepsiae_620,epilepsiae,5.0,linear_state,event_contact_choice_nll,0.006655931472778431,0.009602479328274217
epilepsiae_620,epilepsiae,5.0,linear_state,event_contact_contribution_nll,0.007146447896957175,0.01031014494091148
epilepsiae_620,epilepsiae,5.0,linear_state,event_stop_contribution_nll,-0.01559945940971369,-0.022505262730942617
epilepsiae_620,epilepsiae,5.0,linear_state,event_total_nll,-0.00845301151275657,-0.012195117790031218
epilepsiae_620,epilepsiae,10.0,history_3,event_contact_choice_nll,-0.028076529502868652,-0.04050586987916128
epilepsiae_620,epilepsiae,10.0,history_3,event_contact_contribution_nll,-0.02083460986614205,-0.030057988332739406
epilepsiae_620,epilepsiae,10.0,history_3,event_stop_contribution_nll,-0.32344228029251104,-0.4666285737918238
epilepsiae_620,epilepsiae,10.0,history_3,event_total_nll,-0.30533528327941917,-0.4405056989956449
epilepsiae_620,epilepsiae,10.0,linear_state,event_contact_choice_nll,-0.008796095848083496,-0.01269008385921406
epilepsiae_620,epilepsiae,10.0,linear_state,event_contact_contribution_nll,-0.005202397704124451,-0.007505473368472474
epilepsiae_620,epilepsiae,10.0,linear_state,event_stop_contribution_nll,-0.21946591138839727,-0.31662238200421744
epilepsiae_620,epilepsiae,10.0,linear_state,event_total_nll,-0.21340739727020264,-0.30788179373074226
epilepsiae_635,epilepsiae,0.0,history_3,event_contact_choice_nll,-0.011382699012756348,-0.016421763417635283
epilepsiae_635,epilepsiae,0.0,history_3,event_contact_contribution_nll,-0.009842664003372192,-0.014199962546801373
epilepsiae_635,epilepsiae,0.0,history_3,event_stop_contribution_nll,-0.02132515609264371,-0.030765696941040144
epilepsiae_635,epilepsiae,0.0,history_3,event_total_nll,-0.021838665008544922,-0.03150653370746309
epilepsiae_635,epilepsiae,0.0,linear_state,event_contact_choice_nll,-0.0029603242874145508,-0.004270845168876127
epilepsiae_635,epilepsiae,0.0,linear_state,event_contact_contribution_nll,-0.002251043915748596,-0.0032475698940737734
epilepsiae_635,epilepsiae,0.0,linear_state,event_stop_contribution_nll,0.014589786529540988,0.021048612673797384
epilepsiae_635,epilepsiae,0.0,linear_state,event_total_nll,0.008997797966003418,0.012981078504473933
epilepsiae_635,epilepsiae,1.0,history_3,event_contact_choice_nll,-0.0016491413116455078,-0.0023792079920360947
epilepsiae_635,epilepsiae,1.0,history_3,event_contact_contribution_nll,-0.0008161365985870361,-0.0011774362234695036
epilepsiae_635,epilepsiae,1.0,history_3,event_stop_contribution_nll,-0.03860209882259372,-0.05569105653926165
epilepsiae_635,epilepsiae,1.0,history_3,event_total_nll,-0.027459621429443137,-0.039615859660945926
epilepsiae_635,epilepsiae,1.0,linear_state,event_contact_choice_nll,0.0008622407913208008,0.001243950513690695
epilepsiae_635,epilepsiae,1.0,linear_state,event_contact_contribution_nll,0.0008416026830675438,0.0012141760172603914
epilepsiae_635,epilepsiae,1.0,linear_state,event_stop_contribution_nll,0.004357188940048218,0.006286094876023803
epilepsiae_635,epilepsiae,1.0,linear_state,event_total_nll,0.008293628692626731,0.011965176985827003
epilepsiae_635,epilepsiae,2.0,history_3,event_contact_choice_nll,0.0043926239013671875,0.006337216718992773
epilepsiae_635,epilepsiae,2.0,history_3,event_contact_contribution_nll,0.0030348896980285645,0.004378420316990814
epilepsiae_635,epilepsiae,2.0,history_3,event_stop_contribution_nll,-0.08534413576126104,-0.12312556143172575
epilepsiae_635,epilepsiae,2.0,history_3,event_total_nll,-0.0788145065307615,-0.11370529772204044
epilepsiae_635,epilepsiae,2.0,linear_state,event_contact_choice_nll,0.0006276369094850853,0.0009054886567930079
epilepsiae_635,epilepsiae,2.0,linear_state,event_contact_contribution_nll,0.000624537467956765,0.0009010171078705748
epilepsiae_635,epilepsiae,2.0,linear_state,event_stop_contribution_nll,-0.03018569946289057,-0.043548758920876875
epilepsiae_635,epilepsiae,2.0,linear_state,event_total_nll,-0.02024555206298828,-0.029208157561332517
epilepsiae_635,epilepsiae,5.0,history_3,event_contact_choice_nll,-0.011121392250060813,-0.016044777446943687
epilepsiae_635,epilepsiae,5.0,history_3,event_contact_contribution_nll,-0.007146090269088967,-0.010309628992959532
epilepsiae_635,epilepsiae,5.0,history_3,event_stop_contribution_nll,-0.28718915581703186,-0.4143263708943197
epilepsiae_635,epilepsiae,5.0,history_3,event_total_nll,-0.2943352460861208,-0.4246359998872792
epilepsiae_635,epilepsiae,5.0,linear_state,event_contact_choice_nll,-0.0009837150573730469,-0.001419200834919897
epilepsiae_635,epilepsiae,5.0,linear_state,event_contact_contribution_nll,-0.0018826723098754883,-0.002716122005076337
epilepsiae_635,epilepsiae,5.0,linear_state,event_stop_contribution_nll,-0.1992487609386444,-0.2874551993094529
epilepsiae_635,epilepsiae,5.0,linear_state,event_total_nll,-0.19831120967865012,-0.28610259875607996
epilepsiae_635,epilepsiae,10.0,history_3,event_contact_choice_nll,-0.020466983318328857,-0.029527615335310183
epilepsiae_635,epilepsiae,10.0,history_3,event_contact_contribution_nll,-0.0135761499404905,-0.01958624419351064
epilepsiae_635,epilepsiae,10.0,history_3,event_stop_contribution_nll,-0.5932439565658569,-0.8558701141749094
epilepsiae_635,epilepsiae,10.0,history_3,event_total_nll,-0.58247572183609,-0.8403348353311463
epilepsiae_635,epilepsiae,10.0,linear_state,event_contact_choice_nll,-0.005297482013702393,-0.007642651030366922
epilepsiae_635,epilepsiae,10.0,linear_state,event_contact_contribution_nll,-0.0036745667457581677,-0.005301279221520805
epilepsiae_635,epilepsiae,10.0,linear_state,event_stop_contribution_nll,-0.4328315258026123,-0.6244438958158322
epilepsiae_635,epilepsiae,10.0,linear_state,event_total_nll,-0.43368709087371826,-0.6256782153010746
epilepsiae_922,epilepsiae,0.0,history_3,event_contact_choice_nll,-0.02439594268798828,-0.03519590553377206
epilepsiae_922,epilepsiae,0.0,history_3,event_contact_contribution_nll,-0.021231651306152344,-0.03063079804926967
epilepsiae_922,epilepsiae,0.0,history_3,event_stop_contribution_nll,-0.012877881526946994,-0.01857885581608202
epilepsiae_922,epilepsiae,0.0,history_3,event_total_nll,-0.051517486572265625,-0.07432402239687139
epilepsiae_922,epilepsiae,0.0,linear_state,event_contact_choice_nll,0.06418716907501221,0.09260251051322155
epilepsiae_922,epilepsiae,0.0,linear_state,event_contact_contribution_nll,0.05163802206516266,0.07449791835472504
epilepsiae_922,epilepsiae,0.0,linear_state,event_stop_contribution_nll,-0.0106320530176163,-0.015338810162983574
epilepsiae_922,epilepsiae,0.0,linear_state,event_total_nll,0.04100596904754639,0.05915910819174151
epilepsiae_922,epilepsiae,1.0,history_3,event_contact_choice_nll,-0.03431177139282182,-0.04950142243253985
epilepsiae_922,epilepsiae,1.0,history_3,event_contact_contribution_nll,-0.027600854635238647,-0.039819616106555954
epilepsiae_922,epilepsiae,1.0,history_3,event_stop_contribution_nll,-0.008947193622589111,-0.01290807186918267
epilepsiae_922,epilepsiae,1.0,history_3,event_total_nll,-0.06117093563079834,-0.08825100548109076
epilepsiae_922,epilepsiae,1.0,linear_state,event_contact_choice_nll,0.04353463649749778,0.06280720418184373
epilepsiae_922,epilepsiae,1.0,linear_state,event_contact_contribution_nll,0.03503844141960144,0.05054978567653745
epilepsiae_922,epilepsiae,1.0,linear_state,event_stop_contribution_nll,-0.0065495967864990234,-0.009449070803704432
epilepsiae_922,epilepsiae,1.0,linear_state,event_total_nll,0.029565811157226562,0.04265444913639035
epilepsiae_922,epilepsiae,2.0,history_3,event_contact_choice_nll,-0.04171931743621826,-0.06018825237450455
epilepsiae_922,epilepsiae,2.0,history_3,event_contact_contribution_nll,-0.03155630826950073,-0.045526129449172094
epilepsiae_922,epilepsiae,2.0,history_3,event_stop_contribution_nll,-0.054500579833984375,-0.0786277162520623
epilepsiae_922,epilepsiae,2.0,history_3,event_total_nll,-0.09472966194152832,-0.13666601350813087
epilepsiae_922,epilepsiae,2.0,linear_state,event_contact_choice_nll,0.019970417022705078,0.028811221603141153
epilepsiae_922,epilepsiae,2.0,linear_state,event_contact_contribution_nll,0.017298489809036033,0.024956445462364557
epilepsiae_922,epilepsiae,2.0,linear_state,event_stop_contribution_nll,-0.027738124132156372,-0.04001765412902448
epilepsiae_922,epilepsiae,2.0,linear_state,event_total_nll,-0.01043963432312034,-0.015061208666659925
epilepsiae_922,epilepsiae,5.0,history_3,event_contact_choice_nll,-0.04079550504684459,-0.05885547282164338
epilepsiae_922,epilepsiae,5.0,history_3,event_contact_contribution_nll,-0.026900261640548706,-0.03880887406743523
epilepsiae_922,epilepsiae,5.0,history_3,event_stop_contribution_nll,-0.37199167907238007,-0.5366705506496815
epilepsiae_922,epilepsiae,5.0,history_3,event_total_nll,-0.39225566387176514,-0.5659053010284038
epilepsiae_922,epilepsiae,5.0,linear_state,event_contact_choice_nll,-0.03575414419174194,-0.051582326516655036
epilepsiae_922,epilepsiae,5.0,linear_state,event_contact_contribution_nll,-0.019314855337142944,-0.027865446010383856
epilepsiae_922,epilepsiae,5.0,linear_state,event_stop_contribution_nll,-0.2817762196063996,-0.4065171546665922
epilepsiae_922,epilepsiae,5.0,linear_state,event_total_nll,-0.3010910749435425,-0.434382600676976
epilepsiae_922,epilepsiae,10.0,history_3,event_contact_choice_nll,-0.02369391918182373,-0.03418309970284098
epilepsiae_922,epilepsiae,10.0,history_3,event_contact_contribution_nll,-0.012720674276351707,-0.01835205369525641
epilepsiae_922,epilepsiae,10.0,history_3,event_stop_contribution_nll,-0.938787803053856,-1.354384507912843
epilepsiae_922,epilepsiae,10.0,history_3,event_total_nll,-0.9097074866294859,-1.3124304796199222
epilepsiae_922,epilepsiae,10.0,linear_state,event_contact_choice_nll,-0.07342779636383057,-0.10593391767750301
epilepsiae_922,epilepsiae,10.0,linear_state,event_contact_contribution_nll,-0.03920218348503124,-0.05655679570587379
epilepsiae_922,epilepsiae,10.0,linear_state,event_stop_contribution_nll,-0.6657032072544097,-0.9604067158098147
epilepsiae_922,epilepsiae,10.0,linear_state,event_total_nll,-0.7049053907394409,-1.0169635115156885
epilepsiae_958,epilepsiae,0.0,history_3,event_contact_choice_nll,0.014753580093383789,0.021284916836082923
epilepsiae_958,epilepsiae,0.0,history_3,event_contact_contribution_nll,0.013555362820625305,0.01955625471876676
epilepsiae_958,epilepsiae,0.0,history_3,event_stop_contribution_nll,0.003704741597175598,0.005344812330020293
epilepsiae_958,epilepsiae,0.0,history_3,event_total_nll,0.02177596092224121,0.03141607083310925
epilepsiae_958,epilepsiae,0.0,linear_state,event_contact_choice_nll,0.018726110458374023,0.02701606669343516
epilepsiae_958,epilepsiae,0.0,linear_state,event_contact_contribution_nll,0.017147168517112288,0.024738134984925258
epilepsiae_958,epilepsiae,0.0,linear_state,event_stop_contribution_nll,0.013222500681877108,0.019076036161895044
epilepsiae_958,epilepsiae,0.0,linear_state,event_total_nll,0.04415178298950195,0.06369755836536016
epilepsiae_958,epilepsiae,1.0,history_3,event_contact_choice_nll,0.015816926956176758,0.022819002081779175
epilepsiae_958,epilepsiae,1.0,history_3,event_contact_contribution_nll,0.01438373327255249,0.02075134066178106
epilepsiae_958,epilepsiae,1.0,history_3,event_stop_contribution_nll,0.008272185921669006,0.011934241606503375
epilepsiae_958,epilepsiae,1.0,history_3,event_total_nll,0.02712559700012207,0.039133964273228655
epilepsiae_958,epilepsiae,1.0,linear_state,event_contact_choice_nll,0.019409656524658203,0.028002215213482503
epilepsiae_958,epilepsiae,1.0,linear_state,event_contact_contribution_nll,0.017626821994781494,0.025430128678503767
epilepsiae_958,epilepsiae,1.0,linear_state,event_stop_contribution_nll,0.020608365535736084,0.029731586759233476
epilepsiae_958,epilepsiae,1.0,linear_state,event_total_nll,0.049181938171386275,0.07095453830116659
epilepsiae_958,epilepsiae,2.0,history_3,event_contact_choice_nll,0.01572895050048828,0.02269207888544242
epilepsiae_958,epilepsiae,2.0,history_3,event_contact_contribution_nll,0.014142170548439026,0.020402839317638935
epilepsiae_958,epilepsiae,2.0,history_3,event_stop_contribution_nll,0.013109073042869623,0.0189123946695992
epilepsiae_958,epilepsiae,2.0,history_3,event_total_nll,0.027605772018432617,0.039826710390904047
epilepsiae_958,epilepsiae,2.0,linear_state,event_contact_choice_nll,0.01986980438232422,0.028666068245812942
epilepsiae_958,epilepsiae,2.0,linear_state,event_contact_contribution_nll,0.017933353781700134,0.025872360567366123
epilepsiae_958,epilepsiae,2.0,linear_state,event_stop_contribution_nll,0.028335928916931208,0.04088010412743883
epilepsiae_958,epilepsiae,2.0,linear_state,event_total_nll,0.04513263702392578,0.06511263161665935
epilepsiae_958,epilepsiae,5.0,history_3,event_contact_choice_nll,0.011043310165405051,0.015932128810628547
epilepsiae_958,epilepsiae,5.0,history_3,event_contact_contribution_nll,0.009614467620850053,0.013870744757387882
epilepsiae_958,epilepsiae,5.0,history_3,event_stop_contribution_nll,0.00794285535812378,0.011459118035663508
epilepsiae_958,epilepsiae,5.0,history_3,event_total_nll,0.0006811618804931641,0.0009827088670300887
epilepsiae_958,epilepsiae,5.0,linear_state,event_contact_choice_nll,0.013722181320190208,0.01979692294081758
epilepsiae_958,epilepsiae,5.0,linear_state,event_contact_contribution_nll,0.012293279170990212,0.017735452896251166
epilepsiae_958,epilepsiae,5.0,linear_state,event_stop_contribution_nll,0.016385465860366877,0.023639230339406705
epilepsiae_958,epilepsiae,5.0,linear_state,event_total_nll,0.02303266525268577,0.0332291119385053
epilepsiae_958,epilepsiae,10.0,history_3,event_contact_choice_nll,-0.0006796121597290039,-0.000980473092568872
epilepsiae_958,epilepsiae,10.0,history_3,event_contact_contribution_nll,1.615285873413086e-05,2.330364919191057e-05
epilepsiae_958,epilepsiae,10.0,history_3,event_stop_contribution_nll,-0.0941230058670044,-0.13579079379789005
epilepsiae_958,epilepsiae,10.0,history_3,event_total_nll,-0.10465395450592041,-0.15098374117511057
epilepsiae_958,epilepsiae,10.0,linear_state,event_contact_choice_nll,-0.0032091140747070312,-0.004629772961226809
epilepsiae_958,epilepsiae,10.0,linear_state,event_contact_contribution_nll,-0.0017278194427490234,-0.0024927165416055485
epilepsiae_958,epilepsiae,10.0,linear_state,event_stop_contribution_nll,-0.08713793754577631,-0.1257134703705837
epilepsiae_958,epilepsiae,10.0,linear_state,event_total_nll,-0.08886575698852539,-0.12820618691218932
yuquan_chengshuai,yuquan,0.0,history_3,event_contact_choice_nll,-0.002529621124267578,-0.003649471851308799
yuquan_chengshuai,yuquan,0.0,history_3,event_contact_contribution_nll,-0.002047985792160034,-0.0029546189461603367
yuquan_chengshuai,yuquan,0.0,history_3,event_stop_contribution_nll,0.01166483759880066,0.016828803356564837
yuquan_chengshuai,yuquan,0.0,history_3,event_total_nll,0.0687636137008667,0.09920492447984477
yuquan_chengshuai,yuquan,0.0,linear_state,event_contact_choice_nll,0.005102515220641868,0.007361373404880478
yuquan_chengshuai,yuquan,0.0,linear_state,event_contact_contribution_nll,0.005307734012603982,0.0076574415383414435
yuquan_chengshuai,yuquan,0.0,linear_state,event_stop_contribution_nll,0.025730609893798884,0.03712142329283215
yuquan_chengshuai,yuquan,0.0,linear_state,event_total_nll,0.04685091972351052,0.06759158954619555
yuquan_chengshuai,yuquan,1.0,history_3,event_contact_choice_nll,-0.001984238624572754,-0.00286265122361145
yuquan_chengshuai,yuquan,1.0,history_3,event_contact_contribution_nll,-0.001463085412979126,-0.0021107860697019663
yuquan_chengshuai,yuquan,1.0,history_3,event_stop_contribution_nll,0.012617379426956121,0.01820303072828403
yuquan_chengshuai,yuquan,1.0,history_3,event_total_nll,0.059510111808776855,0.08585494318927012
yuquan_chengshuai,yuquan,1.0,linear_state,event_contact_choice_nll,-0.004795193672180176,-0.006918002130956478
yuquan_chengshuai,yuquan,1.0,linear_state,event_contact_contribution_nll,-0.002254396677017212,-0.00325240690612929
yuquan_chengshuai,yuquan,1.0,linear_state,event_stop_contribution_nll,0.023542225360870306,0.033964251779617975
yuquan_chengshuai,yuquan,1.0,linear_state,event_total_nll,0.03027355670928955,0.04367551013456284
yuquan_chengshuai,yuquan,2.0,history_3,event_contact_choice_nll,-0.0019649267196655273,-0.002834790034171675
yuquan_chengshuai,yuquan,2.0,history_3,event_contact_contribution_nll,-0.0013760924339294434,-0.0019852817302348316
yuquan_chengshuai,yuquan,2.0,history_3,event_stop_contribution_nll,0.0042062401771544855,0.006068321844368691
yuquan_chengshuai,yuquan,2.0,history_3,event_total_nll,0.038983821868896484,0.05624176648515568
yuquan_chengshuai,yuquan,2.0,linear_state,event_contact_choice_nll,-0.01364588737487793,-0.019686854044265706
yuquan_chengshuai,yuquan,2.0,linear_state,event_contact_contribution_nll,-0.009545654058456421,-0.013771467772176686
yuquan_chengshuai,yuquan,2.0,linear_state,event_stop_contribution_nll,0.012821108102798406,0.018496949078608566
yuquan_chengshuai,yuquan,2.0,linear_state,event_total_nll,0.0072067975997924805,0.010397211157911096
yuquan_chengshuai,yuquan,5.0,history_3,event_contact_choice_nll,0.0003600120544433594,0.0005193876056056821
yuquan_chengshuai,yuquan,5.0,history_3,event_contact_contribution_nll,-9.170174598693848e-05,-0.00013229765417621555
yuquan_chengshuai,yuquan,5.0,history_3,event_stop_contribution_nll,-0.06929454207420349,-0.099970892211125
yuquan_chengshuai,yuquan,5.0,history_3,event_total_nll,-0.06938624382019043,-0.10010318986530121
yuquan_chengshuai,yuquan,5.0,linear_state,event_contact_choice_nll,-0.014174461364746094,-0.020449425118191398
yuquan_chengshuai,yuquan,5.0,linear_state,event_contact_contribution_nll,-0.010117024183273315,-0.014595780617762127
yuquan_chengshuai,yuquan,5.0,linear_state,event_stop_contribution_nll,-0.062631756067276,-0.09035852388042634
yuquan_chengshuai,yuquan,5.0,linear_state,event_total_nll,-0.07274878025054932,-0.10495430449818846
yuquan_chengshuai,yuquan,10.0,history_3,event_contact_choice_nll,0.009727656841278076,0.014034042284381478
yuquan_chengshuai,yuquan,10.0,history_3,event_contact_contribution_nll,0.005021810531616211,0.007244941150246677
yuquan_chengshuai,yuquan,10.0,history_3,event_stop_contribution_nll,-0.2331382036209107,-0.3363473302056493
yuquan_chengshuai,yuquan,10.0,history_3,event_total_nll,-0.22811639308929443,-0.3291023890554025
yuquan_chengshuai,yuquan,10.0,linear_state,event_contact_choice_nll,-0.008053362369537354,-0.011618545953013332
yuquan_chengshuai,yuquan,10.0,linear_state,event_contact_contribution_nll,-0.0060659050941467285,-0.008751251197828587
yuquan_chengshuai,yuquan,10.0,linear_state,event_stop_contribution_nll,-0.2231851220130921,-0.3219880687284862
yuquan_chengshuai,yuquan,10.0,linear_state,event_total_nll,-0.22925102710723877,-0.3307393199263147
yuquan_chenziyang,yuquan,0.0,history_3,event_contact_choice_nll,-0.023545503616332786,-0.033968981302516466
yuquan_chenziyang,yuquan,0.0,history_3,event_contact_contribution_nll,-0.020040541887283325,-0.0289123903975112
yuquan_chenziyang,yuquan,0.0,history_3,event_stop_contribution_nll,-0.007944732904434204,-0.011461826762414598
yuquan_chenziyang,yuquan,0.0,history_3,event_total_nll,-0.010046243667602761,-0.014493665918812655
yuquan_chenziyang,yuquan,0.0,linear_state,event_contact_choice_nll,-0.03620040416717574,-0.0522261435701606
