candidate_id,topology_seed,block,g_LEE,g_LEI,theta_FT_deg,AR_FT,passes,relaxed_band,EE_budget_error,EE_ratio_p01,EE_ratio_p99,EE_effective_source_median_ratio,EE_effective_source_p05_ratio,EtoI_budget_error,EtoI_ratio_p01,EtoI_ratio_p99,EtoI_effective_source_median_ratio,EtoI_effective_source_p05_ratio,achieved_EE_angle_deg,achieved_EE_aspect_ratio,achieved_EE_rms_distance_mm
dci_p078,2512,lock_AR,0.6077,1.4964,5.56,2.0,True,False,2.5011104298755527e-11,0.40635951116471747,1.8701664872067034,0.9405806482841454,0.843038960168397,8.458300726488233e-11,0.3342698056438071,1.6604449611557806,0.8874119626595013,0.8182613568874763,165.3813070928499,1.9385868770618626,1.6774608647341012
dci_p079,2512,lock_AR,0.9844,0.9845,1.29,2.0,True,False,2.2737367544323206e-11,0.33268315160657047,1.527950123370087,0.9854724975561125,0.8348428641641992,6.184563972055912e-11,0.37473577330631136,1.6423037147715773,0.898093417810315,0.8450181619148727,158.4991108879008,1.9477227745984935,1.6579219473060667
dci_p080,2512,dose_plane,0.3935,1.2806,0.0,2.0,True,False,9.094947017729282e-11,0.6022321765434139,1.320379316178067,0.99391790551916,0.9289976700156846,8.36735125631094e-11,0.3456924504711507,1.6508983855051098,0.8907969297158433,0.8257696093725149,157.78315537895733,1.9145836401990877,1.6790265091328436
dci_p081,2512,dose_plane,0.8556,0.457,0.0,2.0,True,False,1.3460521586239338e-10,0.35661292262705935,1.522572285357041,0.9819032850974402,0.8375974911484917,4.274625098332763e-11,0.556061548958004,1.7256019147025603,0.948441128737767,0.9236765907229615,157.24097331877283,1.9311493187466164,1.661556651149965
dci_p082,2512,dose_plane,0.7452,0.7138,0.0,2.0,True,False,1.418811734765768e-10,0.3890884607327882,1.5055341168883494,0.9811660197176608,0.8459463833820088,4.9112713895738125e-11,0.43096739580519017,1.6309804632520233,0.9132998269211638,0.8740158786707398,157.68901260658933,1.9131401642902988,1.667738872886581
dci_p083,2512,dose_plane,0.3238,0.332,0.0,2.0,True,False,6.048139766789973e-11,0.6624317552662474,1.2669214627731726,0.9958619397343386,0.948796901182275,2.5920599000528455e-11,0.6565970898182344,1.5401183255646933,0.971464064059439,0.951320482307484,157.75794358126356,1.91747377830624,1.680937840193839
dci_p084,2512,dose_plane,0.5074,0.0338,0.0,2.0,True,False,1.1596057447604835e-10,0.5151789480747989,1.4040079681607618,0.9899704817178785,0.8948219608899685,1.4097167877480388e-11,0.9612413104545908,1.046977963407703,0.9997311048869375,0.999384882694286,157.83105208192853,1.9101131184272369,1.6763685196134943
dci_p085,2512,dose_plane,0.9637,1.3763,0.0,2.0,True,False,1.368789526168257e-10,0.33525994449631097,1.5282939187009588,0.9851554427402299,0.8332999253483994,8.094502845779061e-11,0.33950384463180816,1.6548068226339836,0.8891913058423123,0.8223978830304844,156.8563910803979,1.945748539839767,1.658458873763559
dci_p086,2512,dose_plane,0.1181,1.1124,0.0,2.0,True,False,1.6370904631912708e-11,0.8656220994854927,1.100008871155926,0.999442660542297,0.992110443675354,7.048583938740194e-11,0.35979522438263467,1.63882362327022,0.894340653192442,0.8349601924526631,157.728615774673,1.9260412012419077,1.6885153807246795
dci_p087,2512,dose_plane,0.206,0.848,0.0,2.0,True,False,2.2737367544323206e-11,0.7740034836050786,1.1727470301131602,0.9983128673831047,0.977311418808346,5.547917680814862e-11,0.39813924192571165,1.6428259315044322,0.9040069604221938,0.8580838145881291,157.73230005275906,1.9224553788311118,1.6849398704898684
dci_p088,2512,geometry_plane,0.5,1.0,1.83,2.265,True,False,2.091837814077735e-11,0.4681548194424387,1.6544967757288283,0.9593981226570184,0.886156510855272,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,160.11023382234944,2.2462710235673486,1.7585709691492233
dci_p089,2512,geometry_plane,0.5,1.0,-7.89,1.7346,True,False,2.319211489520967e-11,0.3343856258125764,2.105886378410719,0.8952565306864408,0.8043610566726329,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,145.90893678404535,1.6083741019118305,1.5951148340824943
dci_p090,2512,geometry_plane,0.5,1.0,7.67,1.9602,True,False,2.1827872842550278e-11,0.39889136361207667,2.026455299496461,0.9134320689811701,0.8353249478991593,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,168.19755334291233,1.9107786776696634,1.6688286937190397
dci_p091,2512,geometry_plane,0.5,1.0,-1.14,1.6665,True,False,2.6830093702301383e-11,0.38868975728021227,1.9546270579608906,0.9224873103931748,0.8371381148187041,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,156.1395230363723,1.514647430289286,1.5788887356357044
dci_p092,2512,geometry_plane,0.5,1.0,-5.38,2.2838,True,False,2.1373125491663814e-11,0.37411062721602617,1.8462789207575039,0.923859721902904,0.8491637472999473,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,150.78765956868332,2.2618538115196682,1.7580724860945915
dci_p093,2512,geometry_plane,0.5,1.0,4.13,1.5559,True,False,2.4101609596982598e-11,0.30694150002312437,2.340127112834821,0.8596254556415153,0.7757422588686284,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,165.05697809357093,1.4040004590155064,1.5512413467915733
dci_p094,2512,geometry_plane,0.5,1.0,-3.15,2.1284,True,False,2.319211489520967e-11,0.48449421552310096,1.4719131000918289,0.9735587429097425,0.888172034373973,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,153.57719024359287,2.0641771170086844,1.713170873112541
dci_p095,2512,geometry_plane,0.5,1.0,5.3,1.8999,True,False,2.319211489520967e-11,0.45209508273982846,1.7965034509266313,0.9473574624531332,0.8653565864201105,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,165.2506984961497,1.8161838761700597,1.6494011887179003
dci_p000,2513,reference,0.5,1.0,0.0,2.0,True,False,1.0368239600211382e-10,0.5194565219854307,1.4016648742588351,0.9903143856468875,0.8971315089142528,6.59383658785373e-11,0.3785242197123761,1.660830506792449,0.8975153713726761,0.8460770321915845,157.8429855173245,1.904999258450913,1.6775398316882877
dci_p001,2513,full4d,0.6762,0.4509,-3.59,2.0245,True,False,2.5011104298755527e-11,0.40317750774739275,1.5755749237032532,0.9704507532497586,0.8419874895555116,3.774403012357652e-11,0.5652978011183147,1.725385901237859,0.949811681659904,0.9254018803758943,152.88780826813448,1.9283271690571326,1.6774886006801772
dci_p002,2513,full4d,0.125,0.3974,9.65,2.1373,True,False,2.4556356947869062e-11,0.36837296950320236,2.164598878282685,0.8716724405402526,0.8179596291179713,4.1382008930668235e-11,0.6055485920449444,1.6564798191344066,0.9597651427543061,0.9357155337355622,170.04133190493076,2.1687854746165387,1.7375602765078033
dci_p003,2513,full4d,0.9479,1.0435,-3.72,1.9337,True,False,2.4556356947869062e-11,0.32029188306362183,1.642369826798043,0.9649685413490188,0.805549857794216,6.366462912410498e-11,0.37424369831876403,1.6642895274435536,0.8961446914032793,0.8427494964336454,151.85478071823516,1.8651778243461932,1.6398225668557
dci_p004,2513,full4d,0.1828,0.8408,0.26,2.2592,True,False,2.637534635141492e-11,0.622737489981812,1.457172105722048,0.9719994563434402,0.9526480234776501,5.638867150992155e-11,0.4034392402505538,1.6596124433383743,0.9044143960220806,0.8605184511601599,158.03119733966244,2.2427506279805365,1.7674729570019285
dci_p005,2513,full4d,0.7359,0.3795,-4.8,1.5141,True,True,2.546585164964199e-11,0.22748233738649604,2.5656985123772085,0.8298277523851139,0.7173878849058214,3.319655661471188e-11,0.6200532849355549,1.6264303541971108,0.9630914819961736,0.939466165781655,148.96612004497266,1.349089689429891,1.531940466357786
dci_p006,2513,full4d,0.0144,1.1385,-0.66,2.3358,True,False,2.2737367544323206e-11,0.5870943924993252,1.5907461810593126,0.9550435104108119,0.9343140540494246,7.366907084360719e-11,0.3644427257766245,1.6699728968961127,0.8936179951088136,0.8361883605834349,156.84800216161653,2.3466680208040254,1.7991335536772586
dci_p007,2513,full4d,0.8112,0.6458,-5.36,1.9865,True,False,2.5011104298755527e-11,0.32986993627623373,1.7620278672622456,0.948319448546088,0.8023350472236687,4.6838977141305804e-11,0.45636228690418645,1.649646170711193,0.9202363131928349,0.887866899861092,150.13177913687065,1.9066679426639606,1.6587489323509246
dci_p008,2513,full4d,0.1371,0.1212,-9.52,2.045,True,False,2.4556356947869062e-11,0.3901307091024459,2.0557290669012467,0.8883450083112221,0.8375244276823006,1.318767317570746e-11,0.8665103409356887,1.1775328081087393,0.9964381970922229,0.9922431826959088,144.86583084746243,1.9996265490119858,1.6962425819674278
dci_p009,2513,full4d,0.3828,0.5673,-7.29,2.0172,True,False,2.1373125491663814e-11,0.4199393266200294,1.810165248233936,0.9307541765979082,0.8677779992922223,3.9108272176235914e-11,0.4942160971483482,1.6808580578595047,0.9303671928813544,0.9027648426389158,147.7608631736163,1.940501373238842,1.6809296946191412
dci_p010,2513,full4d,0.8963,0.7285,3.5,1.5973,True,False,2.3646862246096134e-11,0.2524824115453886,2.1319383953482784,0.8937793740455466,0.75370132600189,5.047695594839752e-11,0.42858918616860686,1.640305035233474,0.9121385531774308,0.8751335923671073,162.1720596524043,1.4628582314053642,1.5446387487941258
dci_p011,2513,full4d,0.5932,0.0158,-1.52,1.6308,True,False,2.3646862246096134e-11,0.33385191893406774,2.1245918870659692,0.9017148050913725,0.8020232901287679,1.2278178473934531e-11,0.9820414575019738,1.0218482905324806,0.9999419056078684,0.999857796705872,155.52362069185858,1.4667674398783064,1.56878098775132
dci_p012,2513,full4d,0.2151,1.0043,-6.26,1.7967,True,False,2.091837814077735e-11,0.48501121276406023,1.7542027013326424,0.9365021726176368,0.8970185671353942,6.502887117676437e-11,0.37826136808314187,1.6609428811208193,0.8973718397788684,0.8456287882125172,148.487633738059,1.677547089217074,1.6215236393552857
dci_p013,2513,full4d,0.8439,0.6781,2.58,2.2754,True,False,2.2737367544323206e-11,0.33430712706126847,1.7932208891611243,0.9439773705256687,0.8172946505014963,5.047695594839752e-11,0.4443576156926547,1.6413741080963082,0.916783412812765,0.8825175623714454,160.62580983476127,2.2730499573792047,1.7468232624834652
dci_p014,2513,full4d,0.2608,1.074,1.7,2.3585,True,False,2.091837814077735e-11,0.5045419070946424,1.6912744658825445,0.9451146331736164,0.9061009946711329,6.912159733474255e-11,0.37037840934349087,1.664941630225603,0.895276102729682,0.8407611172846129,159.84096805445407,2.372004319149925,1.7958350034316937
dci_p015,2513,full4d,0.0237,0.2242,-5.1,1.8613,True,False,2.319211489520967e-11,0.6057899143460023,1.5452439974692591,0.96121517047202,0.9414530316684917,1.0913936421275139e-11,0.7613889173609794,1.3471852528085524,0.987346309626989,0.9748434639430537,150.39785104370574,1.7556263955053109,1.648342641777624
dci_p016,2513,full4d,0.1692,0.8688,6.95,2.1025,True,False,2.1373125491663814e-11,0.488761099401177,1.7945332688495632,0.9298438286311819,0.8929915141437638,6.048139766789973e-11,0.39847461117889355,1.660646022961913,0.9029194822631508,0.8572509768769667,166.80625862480315,2.091437554417969,1.7235336096865053
dci_p017,2513,full4d,0.3937,0.2012,-9.07,1.8287,True,False,2.2282620193436742e-11,0.3563724602887607,2.0589524818915055,0.8965387154730848,0.8199148763937094,1.4097167877480388e-11,0.7841654989188245,1.3077491751794894,0.9898892504865862,0.9794599251269948,144.60552656740077,1.7242748326586832,1.6246528590900393
dci_p018,2513,full4d,0.5106,0.1886,2.91,1.5456,True,False,2.319211489520967e-11,0.30403358673707076,2.3483500994652364,0.8595712429975185,0.7735461526850484,1.2732925824820995e-11,0.7968132275780512,1.2865218553994935,0.9911549417675987,0.981845384531437,163.16611613802056,1.3821481070420167,1.5497070154543529
dci_p019,2513,full4d,0.6948,0.6071,4.23,1.5631,True,False,2.319211489520967e-11,0.2665451263767141,2.4286349824547844,0.8534183335509369,0.748411131765867,4.547473508864641e-11,0.47459095143072155,1.663559623447477,0.9248929452863164,0.8950623380220233,165.0950509476123,1.4087820880201947,1.5485949773569727
dci_p020,2513,full4d,0.4452,1.3683,-2.42,1.7165,True,False,2.5920599000528455e-11,0.4350740024195733,1.817657110967294,0.9402210491417744,0.8646685704868625,8.958522812463343e-11,0.34597639635782873,1.6820308261487222,0.8891392817853503,0.8233294546202345,154.13176137747118,1.5680810227714914,1.5944976208887802
dci_p021,2513,full4d,0.9768,1.4546,0.94,1.7244,True,False,2.2282620193436742e-11,0.28905241634595896,1.7631604295125964,0.9520237227267361,0.7907898980223652,8.776623872108757e-11,0.34271538809520263,1.6822882418245877,0.8878322465602468,0.8198962033126204,157.91596338929799,1.6127118116831762,1.5779270713506568
dci_p022,2513,full4d,0.4597,0.5061,1.17,1.5298,True,False,2.2737367544323206e-11,0.30921990415895223,2.330303995279941,0.8593156732869307,0.7804477803498193,4.18367562815547e-11,0.5289927834819893,1.7093421500075552,0.9400828069777484,0.9138503173242577,160.1227847098013,1.3599315186176761,1.5459626083224571
dci_p023,2513,full4d,0.6504,1.4876,-0.14,1.8826,True,False,2.1373125491663814e-11,0.4094921549323951,1.5879523238772433,0.9741805673916242,0.8495827796212977,8.685674401931465e-11,0.340211975067953,1.6820975834970902,0.8873527647330531,0.8190007597272732,157.71322781645398,1.7604648369635885,1.6385316812648891
dci_p024,2513,full4d,0.0661,0.0943,1.96,2.1853,True,False,2.3646862246096134e-11,0.6953692884383581,1.3736436838737076,0.9796380099412638,0.9678928849094882,1.3642420526593924e-11,0.8952624191041695,1.1361252557928652,0.9978655227259263,0.9951752321829261,160.27486242752474,2.162497914084355,1.7513884743243155
dci_p025,2513,full4d,0.3427,1.3378,-6.89,1.6922,True,False,2.4101609596982598e-11,0.38258267681416724,2.0215443746589115,0.9020071042734217,0.837849707754727,7.594280759803951e-11,0.34756946612849876,1.6807159848550586,0.8896441617633408,0.8247546660549268,147.0370357321596,1.5546535804444572,1.5883537357453428
dci_p026,2513,full4d,0.8868,0.048,8.28,2.1992,True,False,2.4556356947869062e-11,0.2602982675565109,2.207784436871481,0.8833177918186865,0.7623083026768613,1.5916157281026244e-11,0.9459415897740463,1.0675484558042907,0.9994567191647794,0.9987205753254578,167.5747141779068,2.220026388246127,1.720382675055819
dci_p027,2513,full4d,0.9275,0.9418,9.49,1.9702,True,False,2.2737367544323206e-11,0.2600767828506567,2.1536129806178064,0.8939733518907083,0.7641490690631375,6.230038707144558e-11,0.385872229475596,1.6603046544522546,0.8996342558171264,0.8503817192216714,169.37690899750302,1.9417178472911736,1.6490708067710103
dci_p028,2513,full4d,0.4884,0.4281,-1.08,2.0654,True,False,2.1373125491663814e-11,0.5339883732284729,1.377959304099252,0.9891717011053016,0.9005620246303799,4.001776687800884e-11,0.5818866298745036,1.7031249446850838,0.9540314283374183,0.9296157125454855,156.34459664434465,1.982798451754121,1.6968334432323662
dci_p029,2513,full4d,0.6369,1.2164,7.55,1.9056,True,False,2.1827872842550278e-11,0.35255175555684704,2.119296790763365,0.9063690743867967,0.8071600922300988,7.685230229981244e-11,0.356543542015836,1.6760756939381973,0.8918945745786543,0.8306768015237356,168.34429594400913,1.8357504509606937,1.6501353846376556
dci_p030,2513,full4d,0.0454,1.4076,-8.57,1.6284,True,False,2.2282620193436742e-11,0.36510417969188136,2.1880980795370966,0.8690594487995388,0.8129249757149924,8.86757334228605e-11,0.3444758573837562,1.6826200554737716,0.8885236758751256,0.8222302227773756,143.93988091036238,1.4976707486689524,1.5795567429446942
dci_p031,2513,full4d,0.5633,0.5829,3.9,2.1653,True,False,2.4556356947869062e-11,0.43745237483365046,1.7519881961096209,0.9534200559510284,0.8649152698166744,4.229150363244116e-11,0.48653134541856463,1.6738362949989891,0.9281420926958491,0.8997365232893232,162.9462529447065,2.127550989945155,1.7291929497781926
dci_p032,2513,full4d,0.2038,0.9225,7.33,1.8091,True,False,2.1827872842550278e-11,0.47144512019160156,1.839061019930732,0.9237361915547844,0.8901747411728328,7.185008144006133e-11,0.38892418701442494,1.6614087226236716,0.900429459204648,0.8519384030853426,168.24337983102825,1.7252577119300887,1.631587542332776
dci_p033,2513,full4d,0.5992,1.1719,-0.25,2.1222,True,False,2.2737367544323206e-11,0.46376863296917314,1.450772714189737,0.9826345037592934,0.8690485813719558,7.548806024715304e-11,0.3606675839641362,1.6724373293656614,0.8928425304243913,0.8336621938214903,157.5057677096104,2.050333839560008,1.7118911384835969
dci_p034,2513,full4d,0.7154,1.3887,-9.99,2.2907,True,True,2.4101609596982598e-11,0.2135839499039647,2.470764329379649,0.8312061665484656,0.7101401633802996,8.685674401931465e-11,0.34543919762358183,1.6824022667489533,0.8888149841106059,0.8225584214364738,144.89055693844745,2.288743371762534,1.7497297840418593
dci_p035,2513,full4d,0.7821,0.9692,5.45,1.8517,True,False,2.1827872842550278e-11,0.3300002796466486,1.8519984050551423,0.9344578741584562,0.8053827735737213,6.59383658785373e-11,0.382002716923166,1.6608675828062809,0.8985731560653905,0.8482151719051496,165.18585486682383,1.7595523248031595,1.6233988808538529
dci_p036,2513,full4d,0.3063,1.1867,9.04,1.9514,True,False,2.4101609596982598e-11,0.40454181870555284,2.039670878348325,0.8988711726226273,0.8430950842967295,8.185452315956354e-11,0.3594476046589446,1.6737244644780667,0.8924997997765021,0.8327288687932249,169.94402811278107,1.9152589650771321,1.6724452569619124
dci_p037,2513,full4d,0.5288,0.7705,5.93,1.6725,True,False,2.2737367544323206e-11,0.3495207416287846,2.164256853712111,0.8928234559768782,0.8053867820138135,4.956746124662459e-11,0.41852266959652124,1.6485714737739117,0.9088739595451445,0.8694200453675229,167.206755611048,1.5434807962290134,1.584299587653011
dci_p038,2513,full4d,0.796,1.2477,-5.91,1.584,True,True,2.4556356947869062e-11,0.23942732569777472,2.3517411660351626,0.8607207150337284,0.7350215421722933,7.503331289626658e-11,0.3541243816836447,1.6761600198327358,0.8912918849989011,0.8291427353913341,147.5349386884798,1.4394122619212046,1.5455944282245886
dci_p039,2513,full4d,0.5393,1.2779,8.68,1.7732,True,False,2.2282620193436742e-11,0.3382391866780314,2.2415130248543873,0.8813462694388032,0.790778258748287,8.776623872108757e-11,0.3517810751081286,1.6778082171037878,0.8907118014235641,0.8276119851409828,170.4843090315393,1.685533604050288,1.614035287943968
dci_p040,2513,full4d,0.4086,0.2617,-2.22,1.912,True,False,2.5011104298755527e-11,0.5539319685933419,1.438346849784501,0.9835466218789992,0.9112893071564149,1.2278178473934531e-11,0.7251690874136013,1.413528656600298,0.9825561125382332,0.9666473030410047,154.657659352304,1.7991353565326775,1.6519031160846525
dci_p041,2513,full4d,0.0898,0.5113,4.86,2.0788,True,False,2.319211489520967e-11,0.6183771768190442,1.5139432416232816,0.9650322809760703,0.9464475296273126,3.956301952712238e-11,0.5259642371143183,1.7068317582063293,0.9392053503659974,0.9126259149264296,164.17282053918322,2.0459491187695047,1.7186068079096992
dci_p042,2513,full4d,0.32,0.3452,-4.31,2.2426,True,False,2.4101609596982598e-11,0.48467329251082947,1.6598702212054737,0.9478115355322273,0.905592697822894,3.6834535421803594e-11,0.6491063939225428,1.5658838829296702,0.9692875300362334,0.9469714293036543,152.0839017124172,2.211233356887957,1.7530326965018668
dci_p043,2513,full4d,0.2376,0.1394,-7.78,1.658,True,False,2.3646862246096134e-11,0.3705326603241124,2.104810221168513,0.884491197933178,0.8287176405709443,1.2732925824820995e-11,0.8473579805010331,1.2062168281053949,0.9952552802556449,0.989825895497198,145.41102229468137,1.5229694814259507,1.5814716091506504
dci_p044,2513,full4d,0.2859,0.2928,4.97,1.7506,True,False,2.4101609596982598e-11,0.49013707834409753,1.7779108113916764,0.9376267637213898,0.8946538965041834,1.2732925824820995e-11,0.6960816864458301,1.4702185063622772,0.9779980962883881,0.9593524313229272,165.21811862586273,1.6348960232731449,1.6108198321781657
dci_p045,2513,full4d,0.8631,0.8078,-8.11,2.3491,True,True,2.2282620193436742e-11,0.22023078460292103,2.3217560797220256,0.8508099592608889,0.7253504077175494,5.6843418860808015e-11,0.41033617407959055,1.6566463687879756,0.9063571097607341,0.8647525729371361,147.20202622265043,2.3828615011957495,1.7634970887851333
dci_p046,2513,full4d,0.754,0.7427,-2.77,2.2254,True,False,2.000888343900442e-11,0.3639086582138522,1.6220836676360813,0.9571801394395948,0.8284030780432945,5.866240826435387e-11,0.42497864647512607,1.6429127569569837,0.9109746409910338,0.8730611924483517,154.0477189707317,2.1811812732898916,1.7345391317394954
dci_p047,2513,full4d,0.987,1.1043,6.41,2.3132,True,False,2.2282620193436742e-11,0.2572830806671525,2.094120403116912,0.9015362490760048,0.771040174522193,8.276401786133647e-11,0.36765177165095664,1.668927963723438,0.8944556313850117,0.8386540086855374,164.8745124679589,2.35122058977026,1.750659897506822
dci_p048,2513,lock_g_LEE,0.5,0.6624,-5.41,2.3232,True,False,2.2737367544323206e-11,0.3589263586571778,1.9092529230250623,0.9150204972858648,0.8390376300719805,5.184119800105691e-11,0.4494254529091581,1.6448456088348957,0.918405702120594,0.8846666022891683,150.76565219533433,2.305897923546843,1.7706529293776132
dci_p049,2513,lock_g_LEE,0.5,0.4679,-3.28,1.8058,True,False,2.5920599000528455e-11,0.445200590724789,1.702112504666021,0.9576486678802247,0.8657387215821926,4.229150363244116e-11,0.5534397081886584,1.72378406474269,0.946735858306224,0.922216472140295,153.00584615991775,1.6707117587088265,1.6183249825079007
dci_p050,2513,lock_g_LEE,0.5,0.372,7.78,1.9586,True,False,2.2737367544323206e-11,0.39499214372922914,2.04003884807343,0.9116690911979304,0.8323227074133459,3.637978807091713e-11,0.6262951496948365,1.6133203605870174,0.9644702589710137,0.9411017419776236,168.42035350377859,1.9058612404130058,1.6697936795095156
dci_p051,2513,lock_g_LEE,0.5,0.0116,-9.84,2.1262,True,False,2.2737367544323206e-11,0.28900270580675247,2.2282518454895675,0.868063250198144,0.775315952488743,1.4097167877480388e-11,0.986798783410377,1.0160050813697803,0.9999687433600971,0.999923428713923,144.6892827170853,2.0860438504848617,1.708370114275899
dci_p052,2513,lock_g_LEE,0.5,1.356,1.54,2.215,True,False,2.1827872842550278e-11,0.48676708686832026,1.5721930298821603,0.9697599236705428,0.8907745845726538,7.73070496506989e-11,0.346845673513238,1.6804467102658,0.8893422677350977,0.8238847893459688,159.7971792516183,2.1767859381290533,1.7440934440228384
dci_p053,2513,lock_g_LEE,0.5,0.8939,-2.2,1.5039,True,False,2.3646862246096134e-11,0.27792644952821416,2.4536610773226366,0.8408763099436372,0.7547438081900484,5.4569682106375694e-11,0.39369061706497555,1.6613948763691375,0.9017035223595329,0.8545709712731451,153.93725845007347,1.3273633930891757,1.5382136857268898
dci_p054,2513,lock_g_LEE,0.5,1.297,4.81,1.8296,True,False,2.4101609596982598e-11,0.44190160852607924,1.8179833678982704,0.9447385447920419,0.8602438532518114,7.958078640513122e-11,0.35023903814471447,1.6780245043650668,0.8903503815842186,0.8263107457040177,164.85289889645182,1.7228988914288068,1.6294449069898016
dci_p055,2513,lock_g_LEE,0.5,1.0688,5.58,1.6942,True,False,2.4101609596982598e-11,0.3739127779989651,2.0781513761580848,0.9051437141425556,0.822912468746809,7.09405867382884e-11,0.3712274364607924,1.6650353308584407,0.8954202055639815,0.8410721914955192,166.5349089320177,1.567083868914252,1.5906837512716157
dci_p056,2513,lock_g_LEI,0.0496,1.0,-0.06,1.8684,True,False,2.319211489520967e-11,0.788104028412384,1.2399698928508407,0.9909428458173115,0.9863184530236383,6.59383658785373e-11,0.3785242197123761,1.660830506792449,0.8975153713726761,0.8460770321915845,157.6801520175699,1.7615108031489322,1.6520634364752165
dci_p057,2513,lock_g_LEI,0.1849,1.0,4.56,1.6375,True,False,2.319211489520967e-11,0.43514661606430133,1.929192670322503,0.9085325232304537,0.8741044918028174,6.59383658785373e-11,0.3785242197123761,1.660830506792449,0.8975153713726761,0.8460770321915845,165.0685825283677,1.5014400435908795,1.5812792913558917
dci_p058,2513,lock_g_LEI,0.5508,1.0,-8.19,2.1278,True,False,2.319211489520967e-11,0.32181829926905725,2.0226851134913004,0.9014900862398738,0.8072810795831639,6.59383658785373e-11,0.3785242197123761,1.660830506792449,0.8975153713726761,0.8460770321915845,146.84979629872814,2.073572934916736,1.7087419852800865
dci_p059,2513,lock_g_LEI,0.434,1.0,0.79,1.7465,True,False,2.4556356947869062e-11,0.4740963026440773,1.7236127230559428,0.9535885245729404,0.8790773668787287,6.59383658785373e-11,0.3785242197123761,1.660830506792449,0.8975153713726761,0.8460770321915845,159.10023755760665,1.6069774274993909,1.6045338016299646
dci_p060,2513,lock_g_LEI,0.3693,1.0,-7.18,2.2207,True,False,2.5920599000528455e-11,0.37936022416802756,1.9493708990717722,0.9073392084369236,0.8475061145731886,6.59383658785373e-11,0.3785242197123761,1.660830506792449,0.8975153713726761,0.8460770321915845,148.33012024906466,2.192264415992879,1.7423278495067291
dci_p061,2513,lock_g_LEI,0.8996,1.0,9.61,1.5791,True,True,2.5011104298755527e-11,0.2138946318505793,2.453339415319467,0.8405475437673375,0.713049974971554,6.59383658785373e-11,0.3785242197123761,1.660830506792449,0.8975153713726761,0.8460770321915845,171.4836347044475,1.4692728948822051,1.538778336911229
dci_p062,2513,lock_g_LEI,0.8545,1.0,5.55,2.0377,True,False,2.2737367544323206e-11,0.3244431760571861,1.795139314046104,0.9442025873974718,0.8134422422909295,6.59383658785373e-11,0.3785242197123761,1.660830506792449,0.8975153713726761,0.8460770321915845,164.56099844190763,1.994234256653053,1.6742431103389108
dci_p063,2513,lock_g_LEI,0.6544,1.0,-3.71,2.2778,True,False,2.5011104298755527e-11,0.3654949229747212,1.7185822557147439,0.943612255562108,0.8329996902918121,6.59383658785373e-11,0.3785242197123761,1.660830506792449,0.8975153713726761,0.8460770321915845,152.9544053569323,2.238774320424639,1.7540448064688723
dci_p064,2513,lock_theta,0.019,1.3714,0.0,2.0761,True,False,2.5011104298755527e-11,0.8832333306258052,1.12293541386169,0.9973578189420553,0.99597332103878,8.049028110690415e-11,0.34596485168631147,1.6822444453190513,0.8890887887766546,0.8231943982601857,157.73693485652282,2.0184666255691828,1.7179967583063247
dci_p065,2513,lock_theta,0.4854,0.0584,0.0,2.3283,True,False,2.2282620193436742e-11,0.45112263066807545,1.6650608875612578,0.9535925127857285,0.8836127479221891,1.5006662579253316e-11,0.9344335288382869,1.0826577311115801,0.9991924240116168,0.9981114239093387,157.74418725542998,2.313317134338063,1.777629653732127
dci_p066,2513,lock_theta,0.1255,0.7297,0.0,1.8339,True,False,2.319211489520967e-11,0.7152554127426427,1.336141518414102,0.9846676686453602,0.9731532478769389,5.866240826435387e-11,0.4282330506777954,1.6406185288495214,0.912037564777205,0.8749417857631782,157.76859347414927,1.717825188765375,1.6385163224704278
dci_p067,2513,lock_theta,0.9063,0.2005,0.0,1.9793,True,False,2.4101609596982598e-11,0.34415765425984546,1.5327814175997285,0.983327158127935,0.8313369174788664,1.4097167877480388e-11,0.7848637543985006,1.3065620399001099,0.989961742356551,0.9795926600682499,157.042118276643,1.908648942758098,1.6543343236666588
dci_p068,2513,lock_theta,0.3016,1.0524,0.0,1.506,True,False,2.319211489520967e-11,0.3230939294924806,2.2989056463893225,0.8549204407599017,0.7955185890516028,6.639311322942376e-11,0.37261817351383447,1.664108912727122,0.8958685687549328,0.8421700133871602,157.88548000314552,1.334595693129887,1.5424718951207628
dci_p069,2513,lock_theta,0.8672,1.1479,0.0,1.8226,True,False,2.319211489520967e-11,0.3310154821156993,1.6285083737267734,0.9668348886686748,0.8131648708373209,7.09405867382884e-11,0.3630892190766694,1.6698760399276087,0.8933986325986933,0.8353347571762381,157.102727184105,1.7154073482790577,1.6091724561038523
