q,phase,additive_mv,outcome,contained_local_cycle,bounded_ceiling_cycle,core_poincare_closure_scaled,core_recent_peak_drift,final_fast_rhs_max_per_ms,core_status,core_returns,core_period_ms,core_period_cv,core_peak_hz,core_tail_mean_hz,core_sustained_ceiling,core_support_violations,core_bound_violations,core_return_times_ms,annulus_status,annulus_returns,annulus_period_ms,annulus_period_cv,annulus_peak_hz,annulus_tail_mean_hz,annulus_sustained_ceiling,annulus_support_violations,annulus_bound_violations,annulus_return_times_ms,bath_status,bath_returns,bath_period_ms,bath_period_cv,bath_peak_hz,bath_tail_mean_hz,bath_sustained_ceiling,bath_support_violations,bath_bound_violations,bath_return_times_ms
0.8525,0.5,0.060909912931,LLL,False,False,,,3.469446951953614e-18,L,0,,,132.33211636543274,2.6283615734428167,False,0,0,[],L,1,,,85.9149843454361,1.909955171868205,False,0,0,[7.0598825468543245],L,0,,,7.5722564943134785,0.8536961977370083,False,0,0,[]
0.8525,0.5,0.075909912931,LLL,False,False,,,3.469446951953614e-18,L,0,,,132.22238421440125,2.3539531975984573,False,0,0,[],L,1,,,85.81054955720901,1.7695709830150008,False,0,0,[7.062762576274403],L,0,,,7.545238826423883,0.8478183881379664,False,0,0,[]
0.8525,0.5,0.100909912931,LLL,False,False,,,3.469446951953614e-18,L,0,,,132.03895092010498,2.071643713861704,False,0,0,[],L,1,,,85.63610911369324,1.6187181463465095,False,0,0,[7.067576491633673],L,0,,,7.500342559069395,0.8416356868110597,False,0,0,[]
0.8525,0.5,0.150909912931,LLL,False,False,,,3.469446951953614e-18,L,0,,,131.6700279712677,1.7179074930027127,False,0,0,[],L,1,,,85.28578281402588,1.4181507285684347,False,0,0,[7.077256673093322],L,0,,,7.41105480119586,0.8336316095665097,False,0,0,[]
0.8525,0.5,0.250909912931,LLL,False,False,,,3.469446951953614e-18,L,0,,,130.92383742332458,1.3000170001760125,False,0,0,[],L,1,,,84.5792293548584,1.159119070507586,False,0,0,[7.096829215595841],L,0,,,7.234520744532347,0.8236599387601018,False,0,0,[]
0.8525,0.75,0.0,bounded_CCO,True,False,5.953734004977432e-06,0.002276736577054717,2.9846176731780562e-05,C,15,775.4405932774849,7.819701682868136e-08,132.7972114086151,7.179929701608612,False,0,0,"[775.4402719039336, 1550.8809991847359, 2326.3214146163123, 3101.762105911288, 3877.2025610696196, 4652.643216331708, 5428.083711270367, 6203.524330453747, 6978.964865226159, 7754.405448287649, 8529.84602294531, 9305.286569841512, 10080.72718442823, 10856.16769511549, 11631.608349673967]",C,16,775.4405751258752,2.7668354494928607e-08,86.35152131319046,4.572862907946704,False,0,0,"[7.048255244846403, 782.4888025330545, 1557.9292766800068, 2333.3699666642315, 3108.8104134088694, 3884.251123141502, 4659.691552941868, 5435.132235737393, 6210.572695287483, 6986.013351099135, 7761.453840456692, 8536.894469235653, 9312.334988458319, 10087.775590148012, 10863.216139293207, 11638.656713835944]",O_unresolved,0,,,7.692379876971245,0.8897978247574599,False,0,0,[]
0.8525,0.75,0.050909912931,LLL,False,False,,,1.1612697883162103e-09,L,0,,,132.40501284599304,3.1442831139342333,False,0,0,[],L,1,,,85.98438650369644,2.160820364580302,False,0,0,[7.057969916469142],L,0,,,7.590253371745348,0.8644923642593735,False,0,0,[]
0.8525,0.75,0.060909912931,LLL,False,False,,,3.469446951953614e-18,L,0,,,132.3319971561432,2.6283615734428167,False,0,0,[],L,1,,,85.91485768556595,1.909955171868205,False,0,0,[7.059886491710812],L,0,,,7.5722080655395985,0.8536961977370083,False,0,0,[]
0.8525,0.75,0.075909912931,LLL,False,False,,,3.469446951953614e-18,L,0,,,132.2222650051117,2.3539531975984573,False,0,0,[],L,1,,,85.81042289733887,1.7695709830150008,False,0,0,[7.062766535073151],L,0,,,7.545190397650003,0.8478183881379664,False,0,0,[]
0.8525,0.75,0.100909912931,LLL,False,False,,,3.469446951953614e-18,L,0,,,132.03883171081543,2.071643713861704,False,0,0,[],L,1,,,85.63598990440369,1.6187181463465095,False,0,0,[7.067580473781204],L,0,,,7.500294595956802,0.8416356868110597,False,0,0,[]
0.8525,0.75,0.150909912931,LLL,False,False,,,3.469446951953614e-18,L,0,,,131.66992366313934,1.7179074930027127,False,0,0,[],L,1,,,85.28565615415573,1.4181507285684347,False,0,0,[7.077260702361098],L,0,,,7.4110073037445545,0.8336316095665097,False,0,0,[]
0.8525,0.75,0.250909912931,LLL,False,False,,,3.469446951953614e-18,L,0,,,130.92371821403503,1.3000170001760125,False,0,0,[],L,1,,,84.57910269498825,1.159119070507586,False,0,0,[7.096833340825342],L,0,,,7.234473712742329,0.8236599387601018,False,0,0,[]
0.85,0.0,0.0,bounded_CCO,True,False,6.048672405902496e-06,0.00249505925875345,3.47864754723157e-05,C,17,670.8174086416353,1.6275982550178251e-07,136.29190623760223,7.514579601292154,False,0,0,"[670.8171198080114, 1341.6346370831259, 2012.4518884569786, 2683.2693501605645, 3354.0866665916756, 4024.904072584795, 4695.7214542274005, 5366.538804375681, 6037.356251384034, 6708.173545567469, 7378.991058096706, 8049.808296195801, 8720.625863594294, 9391.443056283002, 10062.260568234717, 10733.07782584136, 11403.895282207908]",C,18,670.8173870048273,4.7629396001403973e-08,88.86146545410156,4.795589421419408,False,0,0,"[6.887256342940589, 677.7044814635981, 1348.5219126958375, 2019.3392569545026, 2690.1566458513316, 3360.9740396985612, 4031.79138610524, 4702.6088297136985, 5373.426133480096, 6044.243627022272, 6715.060888012819, 7385.878399431005, 8056.6956497416595, 8727.513119117122, 9398.330418691628, 10069.147845870613, 10739.965194877705, 11410.78257970611]",O_unresolved,0,,,8.593217469751835,0.9483856580869858,False,0,0,[]
0.85,0.0,0.08864421563,LLL,False,False,,,1.1394886662713376e-09,L,0,,,135.58821380138397,3.067974332058263,False,0,0,[],L,1,,,88.22190016508102,2.116930837874968,False,0,0,[6.902842862772674],L,0,,,8.418499492108822,0.8626688659114916,False,0,0,[]
0.85,0.0,0.09864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.51874458789825,2.565189963206649,False,0,0,[],L,1,,,88.15445750951767,1.8726945854723454,False,0,0,[6.9046130859438115],L,0,,,8.399000391364098,0.8521845447830856,False,0,0,[]
0.85,0.0,0.11364421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.41436195373535,2.2976784966886044,False,0,0,[],L,1,,,88.0531519651413,1.7357456963509321,False,0,0,[6.907272981142703],L,0,,,8.369797840714455,0.8464654092676938,False,0,0,[]
0.85,0.0,0.13864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.2398842573166,2.022411674261093,False,0,0,[],L,1,,,87.88394182920456,1.588381128385663,False,0,0,[6.9117183444575945],L,0,,,8.321249857544899,0.840441498439759,False,0,0,[]
0.85,0.0,0.18864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,134.88908112049103,1.6774095129221678,False,0,0,[],L,1,,,87.54415065050125,1.3921414501965046,False,0,0,[6.920655134024087],L,0,,,8.22462048381567,0.8326306124217808,False,0,0,[]
0.85,0.0,0.28864421563,LLL,False,False,,,3.517633715175192e-18,L,0,,,134.17984545230865,1.269672648049891,False,0,0,[],L,1,,,86.85903251171112,1.1382283410057425,False,0,0,[6.938715294351407],L,0,,,8.033260703086853,0.822880887426436,False,0,0,[]
0.85,0.25,0.0,bounded_CCO,True,False,6.2012391192622034e-06,0.0024968178724810008,3.4786764827797295e-05,C,17,670.8174091716361,1.6561441287025947e-07,136.29187643527985,7.514580614872262,False,0,0,"[670.8167835900359, 1341.6343027745634, 2012.4515519108818, 2683.2690155304163, 3354.0863297186825, 4024.903737632529, 4695.721117026978, 5366.538469100316, 6037.355913855202, 6708.173209967803, 7378.990720238237, 8049.80796027056, 8720.62552957593, 9391.442720031873, 10062.260233895226, 10733.077489263826, 11403.894947546782]",C,18,670.8173874086418,4.951173283409653e-08,88.86146545410156,4.795589960508324,False,0,0,"[6.887271319173251, 677.704144970334, 1348.5215776557995, 2019.3389202099315, 2690.1563105671794, 3360.973702703929, 4031.79105057635, 4702.608492468386, 5373.425797705395, 6044.24328952521, 6715.060551991013, 7385.878064854231, 8056.695313471385, 8727.512784297163, 9398.330082172479, 10069.14751080708, 10739.964858109071, 11410.782244398404]",O_unresolved,0,,,8.59321653842926,0.948385761547908,False,0,0,[]
0.85,0.25,0.08864421563,LLL,False,False,,,1.1394886060764331e-09,L,0,,,135.58775186538696,3.067974332058263,False,0,0,[],L,1,,,88.22140097618103,2.116930837874968,False,0,0,[6.902858142485091],L,0,,,8.418274112045765,0.8626688659114916,False,0,0,[]
0.85,0.25,0.09864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.51828265190125,2.565189963206649,False,0,0,[],L,1,,,88.15395087003708,1.8726945854723454,False,0,0,[6.90462840027816],L,0,,,8.39877501130104,0.8521845447830856,False,0,0,[]
0.85,0.25,0.11364421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.41390001773834,2.2976784966886044,False,0,0,[],L,1,,,88.0526453256607,1.7357456963509321,False,0,0,[6.90728834755837],L,0,,,8.369573391973972,0.8464654092676938,False,0,0,[]
0.85,0.25,0.13864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.23942232131958,2.022411674261093,False,0,0,[],L,1,,,87.88343518972397,1.588381128385663,False,0,0,[6.9117337980732225],L,0,,,8.321025408804417,0.840441498439759,False,0,0,[]
0.85,0.25,0.18864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,134.88860428333282,1.6774095129221678,False,0,0,[],L,1,,,87.54364401102066,1.3921414501965046,False,0,0,[6.920670763544273],L,0,,,8.224398829042912,0.8326306124217808,False,0,0,[]
0.85,0.25,0.28864421563,LLL,False,False,,,3.517633715175192e-18,L,0,,,134.17936861515045,1.269672648049891,False,0,0,[],L,1,,,86.85852587223053,1.1382283410057425,False,0,0,[6.938731281803111],L,0,,,8.033042773604393,0.822880887426436,False,0,0,[]
0.85,0.5,0.0,bounded_CCO,True,False,6.200505409193787e-06,0.0024968178724810008,3.4786763436235604e-05,C,17,670.8174091690871,1.6560067695702017e-07,136.29187643527985,7.514580596166806,False,0,0,"[670.816785206926, 1341.6343043822726, 2012.4515535293501, 2683.269017139671, 3354.0863313387244, 4024.903739243336, 4695.721118648598, 5366.538470712679, 6037.355915478399, 6708.173211581723, 7378.990721863018, 8049.807961886044, 8720.625531182242, 9391.442721648924, 10062.26023550308, 10733.077490882444, 11403.894949156185]",C,18,670.8173874066997,4.950260998415392e-08,88.86146545410156,4.795589967130752,False,0,0,"[6.887271105903958, 677.7041465885544, 1348.5215792670328, 2019.338921829361, 2690.156312179586, 3360.9737043245627, 4031.791052189936, 4702.608494090228, 5373.4257993201645, 6044.24329114826, 6715.06055360697, 7385.878066463236, 8056.695315088534, 8727.512785907338, 9398.330083790825, 10069.147512418424, 10739.964859728616, 11410.782246010924]",O_unresolved,0,,,8.59321653842926,0.9483857582366938,False,0,0,[]
0.85,0.5,0.08864421563,LLL,False,False,,,1.1394886060764331e-09,L,0,,,135.58775186538696,3.067974332058263,False,0,0,[],L,1,,,88.22140097618103,2.116930837874968,False,0,0,[6.902857926594606],L,0,,,8.41827504336834,0.8626688659114916,False,0,0,[]
0.85,0.5,0.09864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.51828265190125,2.565189963206649,False,0,0,[],L,1,,,88.15395832061768,1.8726945854723454,False,0,0,[6.9046281840888994],L,0,,,8.39877687394619,0.8521845447830856,False,0,0,[]
0.85,0.5,0.11364421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.41390001773834,2.2976784966886044,False,0,0,[],L,1,,,88.0526453256607,1.7357456963509321,False,0,0,[6.9072881309197625],L,0,,,8.369574323296547,0.8464654092676938,False,0,0,[]
0.85,0.5,0.13864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.23942232131958,2.022411674261093,False,0,0,[],L,1,,,87.88343518972397,1.588381128385663,False,0,0,[6.911733580682534],L,0,,,8.321027271449566,0.840441498439759,False,0,0,[]
0.85,0.5,0.18864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,134.88860428333282,1.6774095129221678,False,0,0,[],L,1,,,87.54365146160126,1.3921414501965046,False,0,0,[6.920670544637446],L,0,,,8.224399760365486,0.8326306124217808,False,0,0,[]
0.85,0.5,0.28864421563,LLL,False,False,,,3.517633715175192e-18,L,0,,,134.17936861515045,1.269672648049891,False,0,0,[],L,1,,,86.85852587223053,1.1382283410057425,False,0,0,[6.9387310598152965],L,0,,,8.033043704926968,0.822880887426436,False,0,0,[]
0.85,0.75,0.0,bounded_CCO,True,False,6.206160563232767e-06,0.0024968178724810008,3.4786774161820955e-05,C,17,670.817409188731,1.6570652770310293e-07,136.29187643527985,7.514580641013427,False,0,0,"[670.816772744594, 1341.634291990713, 2012.4515410548554, 2683.2690047361907, 3354.0863188521107, 4024.903726827914, 4695.721106149847, 5366.538458285283, 6037.355902967478, 6708.173199142307, 7378.990709339875, 8049.807949434557, 8720.625518801435, 9391.44270918536, 10062.260223110372, 10733.07747840678, 11403.894936751552]",C,18,670.8173874216669,4.957291940304625e-08,88.86146545410156,4.7955899678278495,False,0,0,"[6.887271719378283, 677.7041341159678, 1348.521566848309, 2019.3389093474589, 2690.1562997518126, 3360.9736918333897, 4031.79103975309, 4702.608481589764, 5373.42578687421, 6044.243278638466, 6715.060541151856, 7385.87805406168, 8056.695302624207, 8727.512773496766, 9398.330071317274, 10069.147499998828, 10739.964847245818, 11410.782233582275]",O_unresolved,0,,,8.59321653842926,0.9483857654981286,False,0,0,[]
0.85,0.75,0.08864421563,LLL,False,False,,,1.1394886036478203e-09,L,0,,,135.58773696422577,3.067974332058263,False,0,0,[],L,1,,,88.22138607501984,2.116930837874968,False,0,0,[6.902858551799102],L,0,,,8.418266661465168,0.8626688659114916,False,0,0,[]
0.85,0.75,0.09864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.51826775074005,2.565189963206649,False,0,0,[],L,1,,,88.15393596887589,1.8726945854723454,False,0,0,[6.904628810631502],L,0,,,8.398767560720444,0.8521845447830856,False,0,0,[]
0.85,0.75,0.11364421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.41388511657715,2.2976784966886044,False,0,0,[],L,1,,,88.05263042449951,1.7357456963509321,False,0,0,[6.9072887594752155],L,0,,,8.369565941393375,0.8464654092676938,False,0,0,[]
0.85,0.75,0.13864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,135.2394074201584,2.022411674261093,False,0,0,[],L,1,,,87.88342028856277,1.588381128385663,False,0,0,[6.911734212608019],L,0,,,8.321018889546394,0.840441498439759,False,0,0,[]
0.85,0.75,0.18864421563,LLL,False,False,,,3.469446951953614e-18,L,0,,,134.88858938217163,1.6774095129221678,False,0,0,[],L,1,,,87.54362910985947,1.3921414501965046,False,0,0,[6.9206711833607315],L,0,,,8.224391378462315,0.8326306124217808,False,0,0,[]
0.85,0.75,0.28864421563,LLL,False,False,,,3.517633715175192e-18,L,0,,,134.17935371398926,1.269672648049891,False,0,0,[],L,1,,,86.85850352048874,1.1382283410057425,False,0,0,[6.938731712369098],L,0,,,8.03303625434637,0.822880887426436,False,0,0,[]
0.8475,0.0,0.0,bounded_CCO,True,False,4.392738114633877e-06,0.002051946718957381,3.659386454012515e-05,C,19,612.8317293549371,1.317692099873131e-07,139.07542824745178,13.00753218374176,False,0,0,"[612.8312592386437, 1225.66299932145, 1838.4948612962226, 2451.326435769208, 3064.1581965392916, 3676.9900193479225, 4289.821614604193, 4902.653396041444, 5515.485179714601, 6128.316795741497, 6741.148597831899, 7353.980342400291, 7966.811979185108, 8579.643801914159, 9192.475507408526, 9805.307164938515, 10418.139008290715, 11030.97067474094, 11643.802353003326]",C,20,612.8317270217425,1.0818142678645818e-07,90.84415435791016,8.0594245303504,False,0,0,"[6.766754888382534, 619.5981500788513, 1232.4298320324058, 1845.2616565161775, 2458.093322245595, 3070.9250201439713, 3683.756860357291, 4296.588496190466, 4909.420210010511, 5522.252065922148, 6135.083671910754, 6747.915401635721, 7360.747247148946, 7973.578849410134, 8586.410595022804, 9199.242410414416, 9812.074028691792, 10424.905790173962, 11037.737575479063, 11650.569209757019]",O_unresolved,0,,,9.259674698114395,1.1747774164733327,False,0,0,[]
0.8475,0.0,0.126000056343,LLL,False,False,,,1.1185978591315981e-09,L,0,,,138.04160058498383,2.9954206688281246,False,0,0,[],L,1,,,89.93297070264816,2.0751795887634783,False,0,0,[6.787635922152035],L,0,,,9.001843631267548,0.8609395631274837,False,0,0,[]
0.8475,0.0,0.136000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.97475397586823,2.505093812942505,False,0,0,[],L,1,,,89.86706286668777,1.8371996702626348,False,0,0,[6.789308034480696],L,0,,,8.981556631624699,0.8507485617883503,False,0,0,[]
0.8475,0.0,0.151000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.8743201494217,2.2441192995756865,False,0,0,[],L,1,,,89.76807445287704,1.7034930642694235,False,0,0,[6.791820350744165],L,0,,,8.951167576014996,0.8451787289232016,False,0,0,[]
0.8475,0.0,0.176000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.706458568573,1.9755309913307428,False,0,0,[],L,1,,,89.6027460694313,1.559424097649753,False,0,0,[6.796018643283121],L,0,,,8.900631219148636,0.8393044699914753,False,0,0,[]
0.8475,0.0,0.226000056343,LLL,False,False,,,3.517633715175192e-18,L,0,,,137.36900687217712,1.638816436752677,False,0,0,[],L,1,,,89.27078545093536,1.367279328405857,False,0,0,[6.8044571072913955],L,0,,,8.799982257187366,0.8316760067828,False,0,0,[]
0.8475,0.0,0.326000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,136.6870254278183,1.2407239992171526,False,0,0,[],L,1,,,88.60155194997787,1.1182223679497838,False,0,0,[6.8215035882223525],L,0,,,8.600419387221336,0.8221364114433527,False,0,0,[]
0.8475,0.25,0.0,bounded_CCO,True,False,4.281592750554188e-06,0.002053452905862401,3.6593730854198924e-05,C,19,612.8317294020635,1.3333306285539044e-07,139.07542824745178,13.007530789313924,False,0,0,"[612.8309641885616, 1225.6627055303957, 1838.4945651089893, 2451.326140853389, 3064.1579028878245, 3676.9897233021516, 4289.821319829063, 4902.65310252981, 5515.48488381054, 6128.316501107302, 6741.148304460341, 7353.980046638184, 7966.8116846920875, 8579.643508682842, 9192.47521178854, 9805.306870586837, 10418.13871519979, 11030.970379263119, 11643.802058793028]",C,20,612.8317270581065,1.068455288063195e-07,90.84415435791016,8.059423881584774,False,0,0,"[6.766763559607295, 619.5978547773118, 1232.4295376996265, 1845.2613631462718, 2458.0930270458302, 3070.9247259184153, 3683.756567092699, 4296.5882010991745, 4909.419915892406, 5522.2517727630975, 6135.0833769281635, 6747.91510762529, 7360.746951295323, 7973.578554536467, 8586.410301120197, 9199.242114670815, 9812.073733927193, 10424.90549637931, 11037.737279845509, 11650.568915101512]",O_unresolved,0,,,9.259677492082119,1.1747773595436843,False,0,0,[]
0.8475,0.25,0.126000056343,LLL,False,False,,,1.1185978112532301e-09,L,0,,,138.04130256175995,2.9954206688281246,False,0,0,[],L,1,,,89.9326503276825,2.07517958922821,False,0,0,[6.7876448429210665],L,0,,,9.001689963042736,0.8609395631274837,False,0,0,[]
0.8475,0.25,0.136000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.97445595264435,2.505093812942505,False,0,0,[],L,1,,,89.8667499423027,1.8371996702626348,False,0,0,[6.789316975352199],L,0,,,8.981402963399887,0.8507485617883503,False,0,0,[]
0.8475,0.25,0.151000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.87402212619781,2.2441192995756865,False,0,0,[],L,1,,,89.76776152849197,1.7034930642694235,False,0,0,[6.791829321852542],L,0,,,8.951014839112759,0.8451787289232016,False,0,0,[]
0.8475,0.25,0.176000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.70616054534912,1.9755309913307428,False,0,0,[],L,1,,,89.60243314504623,1.559424097649753,False,0,0,[6.796027665009061],L,0,,,8.900478482246399,0.8393044699914753,False,0,0,[]
0.8475,0.25,0.226000056343,LLL,False,False,,,3.517633715175192e-18,L,0,,,137.36870884895325,1.638816436752677,False,0,0,[],L,1,,,89.2704650759697,1.367279328405857,False,0,0,[6.804466231095016],L,0,,,8.799831382930279,0.8316760067828,False,0,0,[]
0.8475,0.25,0.326000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,136.68671250343323,1.2407239992171526,False,0,0,[],L,1,,,88.6012315750122,1.1182223679497838,False,0,0,[6.821512919607349],L,0,,,8.600270375609398,0.8221364114433527,False,0,0,[]
0.8475,0.5,0.0,bounded_CCO,True,False,4.28280406873587e-06,0.002053452905862401,3.659373231119011e-05,C,19,612.8317294015505,1.333158001995218e-07,139.07542824745178,13.007530841712436,False,0,0,"[612.8309674041567, 1225.6627087322704, 1838.494568336978, 2451.326144067521, 3064.157906088176, 3676.9897265285967, 4289.821323041661, 4902.653105728638, 5515.484887035443, 6128.3165043183635, 6741.1483076576405, 7353.980049861536, 7966.81168790161, 8579.643511878616, 9192.475215010347, 9805.30687379482, 10418.138718394033, 11030.970382483376, 11643.802061999471]",C,20,612.8317270577099,1.0685994185663142e-07,90.84415435791016,8.059423883095153,False,0,0,"[6.7667633944347125, 619.597857995658, 1232.4295409074161, 1845.2613663435675, 2458.0930302630677, 3070.924729125034, 3683.756570288845, 4296.588204315229, 4909.419919097855, 5522.251775958095, 6135.083380143033, 6747.915110829563, 7360.746954519684, 7973.578557750148, 8586.410304323297, 9199.24211789398, 9812.073737139688, 10424.905499581233, 11037.737283067474, 11650.568918312818]",O_unresolved,0,,,9.259677492082119,1.174777359253227,False,0,0,[]
0.8475,0.5,0.126000056343,LLL,False,False,,,1.1185978093450345e-09,L,0,,,138.04130256175995,2.9954206688281246,False,0,0,[],L,1,,,89.93265777826309,2.07517958922821,False,0,0,[6.787644674243236],L,0,,,9.001691825687885,0.8609395631274837,False,0,0,[]
0.8475,0.5,0.136000056343,LLL,False,False,,,3.4212601887320364e-18,L,0,,,137.97445595264435,2.505093812942505,False,0,0,[],L,1,,,89.8667499423027,1.8371996702626348,False,0,0,[6.789316806392171],L,0,,,8.981404826045036,0.8507485617883503,False,0,0,[]
0.8475,0.5,0.151000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.87402212619781,2.2441192995756865,False,0,0,[],L,1,,,89.76776152849197,1.7034930642694235,False,0,0,[6.791829152468083],L,0,,,8.951016701757908,0.8451787289232016,False,0,0,[]
0.8475,0.5,0.176000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.70617544651031,1.9755309913307428,False,0,0,[],L,1,,,89.60243314504623,1.559424097649753,False,0,0,[6.796027494914224],L,0,,,8.900480344891548,0.8393044699914753,False,0,0,[]
0.8475,0.5,0.226000056343,LLL,False,False,,,3.517633715175192e-18,L,0,,,137.36870884895325,1.638816436752677,False,0,0,[],L,1,,,89.2704650759697,1.367279328405857,False,0,0,[6.804466059568069],L,0,,,8.799833245575428,0.8316760067828,False,0,0,[]
0.8475,0.5,0.326000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,136.68672740459442,1.2407239992171526,False,0,0,[],L,1,,,88.6012315750122,1.1182223679497838,False,0,0,[6.8215127451700335],L,0,,,8.600272238254547,0.8221364114433527,False,0,0,[]
0.8475,0.75,0.0,bounded_CCO,True,False,4.282335026677719e-06,0.002053452905862401,3.659373174702008e-05,C,19,612.8317294017494,1.3332248455085643e-07,139.07542824745178,13.007530812434332,False,0,0,"[612.8309661590316, 1225.6627074924563, 1838.494567087053, 2451.3261428229594, 3064.1579048489507, 3676.9897252792675, 4289.821321797692, 4902.653104489999, 5515.484885786708, 6128.316503074988, 6741.1483064195945, 7353.980048613403, 7966.811686658831, 8579.64351064116, 9192.475213762811, 9805.306872552637, 10418.138717157171, 11030.97038123644, 11643.802060757886]",C,20,612.831727057864,1.0685435894801628e-07,90.84415435791016,8.059423893435437,False,0,0,"[6.7667635100185946, 619.5978567494678, 1232.4295396653117, 1845.2613651055271, 2458.0930290173037, 3070.924727883382, 3683.7565690512483, 4296.588203069921, 4909.419917856652, 5522.25177472094, 6135.083378898183, 6747.915109588817, 7360.746953271159, 7973.578556505759, 8586.410303083005, 9199.242116645917, 9812.073735895758, 10424.905498341397, 11037.737281819876, 11650.56891706935]",O_unresolved,0,,,9.259677492082119,1.1747773551868235,False,0,0,[]
0.8475,0.75,0.126000056343,LLL,False,False,,,1.1185978088246173e-09,L,0,,,138.04130256175995,2.9954206688281246,False,0,0,[],L,1,,,89.93265777826309,2.07517958922821,False,0,0,[6.78764479175864],L,0,,,9.00169089436531,0.8609395631274837,False,0,0,[]
0.8475,0.75,0.136000056343,LLL,False,False,,,3.4212601887320364e-18,L,0,,,137.97445595264435,2.505093812942505,False,0,0,[],L,1,,,89.8667499423027,1.8371996702626348,False,0,0,[6.789316924062983],L,0,,,8.981403894722462,0.8507485617883503,False,0,0,[]
0.8475,0.75,0.151000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.87402212619781,2.2441192995756865,False,0,0,[],L,1,,,89.76776152849197,1.7034930642694235,False,0,0,[6.791829270372602],L,0,,,8.951015770435333,0.8451787289232016,False,0,0,[]
0.8475,0.75,0.176000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.70616054534912,1.9755309913307428,False,0,0,[],L,1,,,89.60243314504623,1.559424097649753,False,0,0,[6.796027613209833],L,0,,,8.900479413568974,0.8393044699914753,False,0,0,[]
0.8475,0.75,0.226000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,137.36870884895325,1.638816436752677,False,0,0,[],L,1,,,89.2704650759697,1.367279328405857,False,0,0,[6.804466178651838],L,0,,,8.799832314252853,0.8316760067828,False,0,0,[]
0.8475,0.75,0.326000056343,LLL,False,False,,,3.469446951953614e-18,L,0,,,136.68672740459442,1.2407239992171526,False,0,0,[],L,1,,,88.6012315750122,1.1182223679497838,False,0,0,[6.82151286585445],L,0,,,8.600271306931973,0.8221364114433527,False,0,0,[]
0.845,0.0,0.0,bounded_CCO,True,False,4.914193920338419e-06,0.0018247145098356163,9.86409205967053e-05,C,20,573.583996323791,1.5353404404364152e-07,141.3673460483551,7.552099899465995,False,0,0,"[573.5836234805464, 1147.1676176561268, 1720.7517780670764, 2294.3356185767657, 2867.9196046517945, 3441.5037570295503, 4015.0876140795526, 4588.67159203938, 5162.2557363801725, 5735.839609979791, 6309.4235798205655, 6883.00771612062, 7456.591606279171, 8030.175567997038, 8603.759696252571, 9177.343602979385, 9750.927556570527, 10324.511676777749, 10898.095600080525, 11471.6795455419]",C,21,573.5839989060605,9.316180556299322e-08,92.46259182691574,4.81032242788422,False,0,0,"[6.672862624879573, 580.2567638617579, 1153.8406720375492, 1727.4246450717606, 2301.0087462640913, 2874.592667206652, 3448.1766339711744, 4021.760728976861, 4595.3446626822915, 5168.928623172899, 5742.512711990621, 6316.096658466177, 6889.680612678641, 7463.264695307072, 8036.848654560028, 8610.432602490111, 9184.016678927912, 9757.600650965598, 10331.184592609054, 10904.768662853256, 11478.35264768378]",O_unresolved,0,,,9.721592999994755,0.9185309740161698,False,0,0,[]
0.845,0.0,0.162996252133,LLL,False,False,,,1.0982400207998344e-09,L,0,,,139.9962306022644,2.9263479701111357,False,0,0,[],L,1,,,91.28005802631378,2.0354097999981837,False,0,0,[6.6987130925907215],L,0,,,9.37948189675808,0.8592971830866755,False,0,0,[]
0.845,0.0,0.172996252133,LLL,False,False,,,3.4212601887320364e-18,L,0,,,139.93141055107117,2.4478454142808914,False,0,0,[],L,1,,,91.2153422832489,1.8033406231552362,False,0,0,[6.700316617875185],L,0,,,9.358875453472137,0.8493824279867113,False,0,0,[]
