candidate_id,unit,event_id,window_start_ms,mode,local_width_ms,contact_overlap,centroid_span_ms,simultaneous_secondary_fraction,largest_family_fraction,unknown_or_collision_fraction,core2_minus_core1_peak_ms,absolute_core_lag_ms,outside_peak_density_share,native_active_cell_frames,disconnected_mass_010,disconnected_mass_020,disconnected_mass_030,recruitment_span_ms
tshape_anchor3_B_minus,topo_6102_dyn_842901,60,20172.0,0,21.935850821802887,0.23529411764705882,50.301627947857924,0.36562723444824025,0.5861444347342496,0.04565424644474458,24.0,24.0,0.5102677957602374,251740.0,0.20343766962185633,0.21798448474169788,0.23205339451454793,50.35567868132057
tshape_anchor3_B_minus,topo_6102_dyn_842901,61,20446.0,0,21.56966561876834,0.0,73.3429326365731,0.26295027655333125,0.5037950042582662,0.031323993224209416,14.0,14.0,0.955432472467315,213702.0,0.11019626978449644,0.130563712372163,0.14083114597699445,73.19986071046151
tshape_anchor3_B_minus,topo_6102_dyn_842901,64,21926.0,1,20.956995787313645,0.16666666666666666,36.59145380020709,0.42485971587332,0.36519858757835383,0.08345331617989216,6.0,6.0,0.22557752471057646,182665.0,0.06948231152374659,0.06767713370098177,0.06685197973549364,36.57996874487071
tshape_anchor3_B_minus,topo_6102_dyn_842901,65,22222.0,1,21.87635267614678,0.25,39.974568557849125,0.3408762659816996,0.47313385742790737,0.04888833585900108,8.0,8.0,0.32041632716698687,225023.0,0.08593362827871437,0.10549815379380428,0.10413698759375442,39.20804321194373
tshape_anchor3_B_minus,topo_6102_dyn_842901,66,22488.0,1,20.63284835300874,0.0,78.67120282953329,0.3599001571892353,0.3247142552468819,0.04761096059210578,8.0,8.0,0.265457060040845,253198.0,0.06001927591350634,0.08977723527616722,0.09131342886148418,78.43002570611134
tshape_anchor3_B_minus,topo_6102_dyn_842901,67,22752.0,1,21.05724009145706,0.0,69.98765147812082,0.6109631061601569,0.2462385218499243,0.09287166439666569,22.0,22.0,0.4752219824780779,250367.0,0.11033105810357842,0.1880978035640282,0.21268786988546856,69.99766258073578
tshape_anchor3_B_minus,topo_6102_dyn_842901,70,23602.0,1,20.944314572745498,0.17647058823529413,42.80762776994743,0.4324504050843672,0.31418912059128107,0.05106702674165973,-12.0,12.0,0.971874391457447,196996.0,0.3011079876020718,0.3038040509307896,0.315997352518605,41.27405071922476
integrated_anchor1_B_minus,topo_6101_dyn_842901,0,744.0,1,16.339150650209262,0.2403846153846154,36.27895681325242,0.4843317052986249,0.3243976148429476,0.05015627655408351,-10.0,10.0,0.5502699827662697,135337.0,0.34169702180290656,0.3993441555421182,0.4895573074590661,36.051871133745294
integrated_anchor1_B_minus,topo_6101_dyn_842901,3,1514.0,1,18.12744892378214,0.0,73.31728733048249,0.1533573327139945,0.8169853681195324,0.004367629222471678,46.0,46.0,1.0,155004.0,0.07051198200083716,0.08272663574788963,0.08986971732150315,73.35362148246713
integrated_anchor1_B_minus,topo_6101_dyn_842901,4,1778.0,1,17.160691858080213,0.0,95.38959467368772,0.2748829324032652,0.44408761958819093,0.008491601753586712,-34.0,34.0,0.2984613064368151,133897.0,0.24180184029420293,0.243749214725468,0.25284736186529677,96.77466579865472
integrated_anchor1_B_minus,topo_6101_dyn_842901,5,2034.0,1,18.238963448329287,0.0,59.648560490062664,0.3889687815861485,0.3816633933487275,0.0743193826988027,-2.0,2.0,0.1721454861304872,121691.0,0.19717598322766425,0.20256654816613198,0.2078500208103364,60.294791897669256
integrated_anchor1_B_minus,topo_6101_dyn_842901,8,2812.0,0,16.534734632371055,0.0,164.33017045829183,0.2517420311341735,0.39680186381446575,0.03131773094708602,-26.0,26.0,0.6428660140681277,141645.0,0.17446967842278835,0.193421120807704,0.19382995427885283,169.6086268360691
integrated_anchor1_B_minus,topo_6101_dyn_842901,9,3644.0,1,18.16762633556118,0.0,63.08298116200467,0.0003604577813823556,0.6506713526178246,0.0037127151482382625,-32.0,32.0,0.2621175897303141,110970.0,0.06563593397937313,0.06468239836560269,0.06354835896392337,62.77597238877297
integrated_anchor1_B_minus,topo_6101_dyn_842901,10,4206.0,1,17.8270610628515,0.0,101.30945826950483,0.04249177631578947,0.4725082236842105,0.011439144736842105,-34.0,34.0,0.983020169097474,121600.0,0.1396321140429676,0.13883920894239038,0.14932146869483032,98.67907039008696
integrated_anchor1_B_minus,topo_6101_dyn_842901,11,4592.0,1,17.708582885368287,0.06666666666666667,42.55195660649861,0.05122707141452636,0.5552767348008877,0.005252858172829333,228.0,228.0,0.2430167623154209,106799.0,0.23570657521422225,0.23422697433075199,0.23247750266917486,41.92526574832118
integrated_anchor1_B_minus,topo_6101_dyn_842901,17,6130.0,1,16.38042260194834,0.0,54.64311956298752,0.39070417997012213,0.32054981106652214,0.04309587275549957,-18.0,18.0,1.0,136556.0,0.21746532960315615,0.22356722428748452,0.2820986304476355,55.04429299535241
integrated_anchor1_B_minus,topo_6101_dyn_842901,18,6546.0,0,15.953426380760902,0.0,62.41565768345026,0.003123440774373815,0.9412134517513222,0.004580381199481089,72.0,72.0,0.6332509858578119,100210.0,0.007571061269702544,0.010649050233924831,0.009066046471563624,62.322275788257684
integrated_anchor1_B_minus,topo_6101_dyn_842901,19,6824.0,0,18.02919215820566,0.0,55.56412979195011,0.39319446448902357,0.4157406071102131,0.027581340902166417,102.0,102.0,0.44837447149547716,124722.0,0.34260873836481076,0.353266776191078,0.3533360686506447,55.611344229043425
integrated_anchor1_B_minus,topo_6101_dyn_842901,20,7174.0,1,18.2531655558314,0.0,97.14779082172481,0.16801901943320405,0.48177654971211364,0.043614253353998496,-34.0,34.0,0.9760544047718823,142591.0,0.06568993378809329,0.07424102496445167,0.07282576667648859,97.0524448899223
integrated_anchor1_B_minus,topo_6101_dyn_842901,21,7528.0,1,18.345535287060557,0.0,64.2302631261573,0.04829078967010002,0.5902653381101657,0.006176294969398418,-38.0,38.0,0.4918864275061337,107184.0,0.1374916738034066,0.1357791372793516,0.13545720334711162,64.08298124382691
integrated_anchor1_B_minus,topo_6101_dyn_842901,24,8592.0,0,17.43183608117306,0.0,60.97545356361661,0.3165404403540728,0.47235004633624134,0.05760873038698751,-34.0,34.0,0.2771681766514175,125172.0,0.30832987306937626,0.32081043324047814,0.3336398095221574,60.941904142204294
integrated_anchor1_B_minus,topo_6101_dyn_842901,25,8880.0,1,17.50456874728843,0.0,70.83873840837805,0.33731002718424724,0.27092694057495387,0.032226713804808654,-18.0,18.0,0.31045440142948416,141994.0,0.2366082342282748,0.2600692236011064,0.2633641949266302,70.63257526740017
integrated_anchor1_B_minus,topo_6101_dyn_842901,26,9270.0,0,18.175431753602425,0.0,62.26502827896729,0.2737025823686554,0.28299910952804985,0.042172751558325915,106.0,106.0,0.9388999571280863,140375.0,0.21576628158112163,0.2252102338573084,0.22589929167759756,62.85313496378876
integrated_anchor1_B_minus,topo_6101_dyn_842901,27,9876.0,1,17.87878676615037,0.0,128.67181055059518,0.010906599844964036,0.46156550269510194,0.004407708532386292,194.0,194.0,1.0,110942.0,0.2607129400737017,0.2669199221333938,0.26501263135130887,137.07281480260463
integrated_anchor1_B_minus,topo_6101_dyn_842901,28,10580.0,0,15.586533480673097,0.0,82.64298086562303,0.30780154924382147,0.29875507192917744,0.04685540390999631,-36.0,36.0,1.0,108440.0,0.24190548132760492,0.2635346059963629,0.2602055323124416,82.66260921992398
integrated_anchor1_B_minus,topo_6101_dyn_842901,29,11636.0,1,17.9070739567278,0.0,142.1339549278273,0.04889017581641979,0.5047731941038611,0.004470062345606399,-34.0,34.0,0.2753872417163208,110513.0,0.3158574499294261,0.3129473554479006,0.3257624090851091,142.71879374788477
integrated_anchor1_B_minus,topo_6101_dyn_842901,30,12920.0,1,16.18678771179293,0.0,113.23673013959342,0.18622176074507582,0.4182320181234661,0.03424107985652256,-38.0,38.0,1.0,127128.0,0.19294168730500788,0.19868791002811623,0.19614492853929474,113.25765806055279
integrated_anchor1_B_minus,topo_6101_dyn_842901,31,13256.0,1,18.166962944404986,0.09375,40.514041711103346,0.0005346139905762958,0.702890540050743,0.005944182674882204,-36.0,36.0,1.0,110360.0,0.04039965247610773,0.038857553847900975,0.03703306244695277,39.76564678768227
integrated_anchor1_B_minus,topo_6101_dyn_842901,32,13536.0,1,17.328677268805222,0.5,16.96179224167281,0.3266344580378711,0.4260656120938206,0.044362191225746125,-30.0,30.0,0.3740768164744952,128330.0,0.18960351861295258,0.19500638318766572,0.1914112198680215,16.934760887339507
integrated_anchor1_B_minus,topo_6101_dyn_842901,33,13792.0,0,17.353377811567043,0.0,87.12439181306581,0.0624034987342169,0.5566232198700515,0.015745871509299392,-44.0,44.0,0.9869979188513003,127589.0,0.06879755982656882,0.07479986248219636,0.07174967768202484,87.07272259171441
integrated_anchor1_B_minus,topo_6101_dyn_842901,34,14110.0,1,17.26676403597139,0.0,41.24010180874211,0.3496891395289713,0.5169528740148381,0.04147502715695565,-82.0,82.0,0.9895147113429634,86534.0,0.16721708760008552,0.1680810995891215,0.18452039971994144,41.454147774251396
integrated_anchor1_B_minus,topo_6101_dyn_842901,37,15026.0,1,17.388938304809926,0.1875,47.42696654971223,0.5357930324856681,0.2942492691132997,0.044392179920623255,26.0,26.0,0.2556035116392052,122454.0,0.4491883849612999,0.4513027883637116,0.4522584591030922,47.44073898191891
integrated_anchor1_B_minus,topo_6101_dyn_842901,38,15744.0,1,18.317414548948364,0.056338028169014086,61.28358659060723,0.20689371442249432,0.30455466874116405,0.03655553643959398,-20.0,20.0,1.0,133687.0,0.0610903476792088,0.06711462139966207,0.06300529690549206,70.7178823292652
integrated_anchor1_B_minus,topo_6101_dyn_842901,39,16004.0,1,16.655887162782165,0.2583333333333333,32.32924335942698,0.5149668218645745,0.34266964842174724,0.03566191296696851,112.0,112.0,0.5282030299421892,109108.0,0.4931992570774628,0.49848238116803656,0.49964465531565616,31.98513558043851
integrated_anchor1_B_minus,topo_6101_dyn_842901,42,17316.0,1,18.15574732804089,0.0,77.93536721416604,0.2937087123439283,0.4555528654930308,0.050773008681216064,34.0,34.0,0.25312155111011664,144565.0,0.16350462523302028,0.16413998147177317,0.16390647471347874,77.90266504417741
integrated_anchor1_B_minus,topo_6101_dyn_842901,43,17568.0,1,17.547568241945555,0.0,76.482893620283,0.15930069802120594,0.6096021370609922,0.051523662278494906,-42.0,42.0,0.9953949249137831,109309.0,0.10402747365860049,0.11369874805130216,0.11831963254282729,75.82113500786727
integrated_anchor1_B_minus,topo_6101_dyn_842901,44,17856.0,0,17.858695074824936,0.0,80.58046468904286,0.22936826822433062,0.5191950568930006,0.04490664145592058,34.0,34.0,0.19722044319889895,148085.0,0.0825242718446602,0.08966187521568572,0.11079973351871163,80.59990466338786
integrated_anchor1_B_minus,topo_6101_dyn_842901,45,18124.0,0,16.953054369070742,0.0,81.71412732820681,0.3031407384911295,0.3858730038215271,0.07707168105011852,38.0,38.0,0.3163567471260971,118539.0,0.19671776780541794,0.19412100864347454,0.1958073232087953,81.66388705875215
integrated_anchor1_B_minus,topo_6101_dyn_842901,46,18402.0,0,18.292944961447574,0.1875,34.88405433632943,0.543793536599292,0.39493783124760695,0.032411045953153444,28.0,28.0,0.29541840315112383,148869.0,0.3823108769288671,0.39246703006857747,0.4088550925489229,34.51575344840603
integrated_anchor1_B_minus,topo_6101_dyn_842901,47,18700.0,1,18.722462856931088,0.0,70.21472110717878,0.2206063725963343,0.6945936960415259,0.030490224467252233,36.0,36.0,0.17510851103632688,93243.0,0.09073049738794503,0.0925900870427998,0.1020847721499725,70.56840051508334
integrated_anchor1_B_minus,topo_6101_dyn_842901,48,18960.0,1,18.130741118289734,0.0,73.69146363560503,0.3888140204763334,0.5678893281642194,0.04311143187435732,34.0,34.0,0.47810824069608915,156571.0,0.20475883742265424,0.22737345036166545,0.23709781607773608,73.72398070498821
integrated_anchor1_B_minus,topo_6101_dyn_842901,49,19232.0,1,17.04912756417616,0.0,114.71987648764116,0.30544252091032875,0.28869869675160476,0.04776502625948259,22.0,22.0,0.21008752470455375,128525.0,0.18005308337916356,0.20030344008707412,0.20537366609592003,115.61536380961479
integrated_anchor1_B_minus,topo_6101_dyn_842901,50,19522.0,1,16.35208384658472,0.0,126.56338831414905,0.33202301600865947,0.31279960283549413,0.0807350798805251,-2.0,2.0,0.18610050482260485,122871.0,0.19662201514269073,0.20645388124721298,0.20475948191986004,131.22134796435785
integrated_anchor1_B_minus,topo_6101_dyn_842901,51,19928.0,0,17.231520622444805,0.0,87.19751342141535,0.21933360107863106,0.47134169081155514,0.044665653059468145,-38.0,38.0,1.0,139436.0,0.1423892255497505,0.144535416510178,0.1425788584303417,87.08905307179157
integrated_anchor1_B_minus,topo_6101_dyn_842901,52,20192.0,0,17.990426334845324,0.125,32.91200989912977,0.20737798925149048,0.4784034577215814,0.027022928257964228,-26.0,26.0,0.2649641233118818,105503.0,0.22187782387749352,0.23358940291499755,0.23132770386065496,32.96880388447971
integrated_anchor1_B_minus,topo_6101_dyn_842901,53,20534.0,1,17.71928776025561,0.0,59.67683846166619,0.2581188337971161,0.31023905894257525,0.05177238805970149,-22.0,22.0,0.22643325867810143,126496.0,0.2049976937455999,0.2012212949736444,0.21069622578782524,60.52443453079832
integrated_anchor1_B_minus,topo_6101_dyn_842901,54,20842.0,1,17.387087346003682,0.058823529411764705,116.07890331945237,0.22221032035077196,0.4569318879700644,0.005934273105103046,-36.0,36.0,1.0,140034.0,0.37992624776370076,0.389374265658422,0.41018384226412136,121.45342132627047
integrated_anchor1_B_minus,topo_6101_dyn_842901,55,21194.0,1,18.113770080253744,0.0,124.54368958889972,0.030313150620687696,0.6269976053605816,0.008796924629257236,216.0,216.0,1.0,140731.0,0.16000635805992472,0.16479811489926122,0.16292691165068668,129.60455843893214
integrated_anchor1_B_minus,topo_6101_dyn_842901,56,22004.0,0,16.549732167768525,0.0,61.488418234464916,0.31455214686133187,0.3849488695866445,0.052085258424197624,-22.0,22.0,0.396863983652105,129864.0,0.27273084974109574,0.2980812641083521,0.3249534140822574,61.07409274413658
integrated_anchor1_B_minus,topo_6101_dyn_842901,57,23302.0,1,18.23675658076536,0.0,58.34633322414447,0.16220568238746153,0.6058469906247763,0.01611142918485651,82.0,82.0,0.9879843600288042,111784.0,0.18814060356021328,0.19592573246592906,0.19098067145429007,58.86770146841445
integrated_anchor1_B_minus,topo_6101_dyn_842901,58,23584.0,1,17.68422162551724,0.0,158.0227379716598,0.24612885353966926,0.4138863587278037,0.027184885391528083,216.0,216.0,1.0,106493.0,0.17683906507019626,0.17793964620187305,0.18186359465796717,158.75419041770874
integrated_anchor1_B_minus,topo_6102_dyn_842901,0,510.0,0,18.34689272015055,0.0,64.66545756132632,0.3262617752929463,0.4105634734416231,0.05023428742506632,-18.0,18.0,0.29443162653929533,143627.0,0.2902793723689246,0.28944393722012085,0.29865756779357305,64.7868252408997
integrated_anchor1_B_minus,topo_6102_dyn_842901,1,846.0,0,19.47271742757573,0.11494252873563218,202.38376396971262,0.2930446372097226,0.4281648143128219,0.08813364055299538,242.0,242.0,1.0,88536.0,0.1778959397374006,0.1897909052782937,0.18727928516670647,244.83433367724479
integrated_anchor1_B_minus,topo_6102_dyn_842901,2,1126.0,0,17.179223278890277,0.0,136.26974141341452,0.041394409656048646,0.7249977311915782,0.02701016426172974,234.0,234.0,1.0,88152.0,0.22171138724508113,0.22126190476190477,0.2345472769796191,137.48507515840151
integrated_anchor1_B_minus,topo_6102_dyn_842901,3,1448.0,0,16.82699339644637,0.09453781512605042,62.425673985417916,0.4540849281862585,0.30814953515208254,0.04898139882572376,-20.0,20.0,1.0,137787.0,0.30379304707123855,0.3162255448478092,0.31782036864227664,62.06219505761737
integrated_anchor1_B_minus,topo_6102_dyn_842901,4,1744.0,1,16.934447382615417,0.3076923076923077,28.16981177794969,0.49206852791878175,0.4061076402446961,0.02175257061043863,-30.0,30.0,0.4302155252344968,122928.0,0.4764353967594516,0.474174225569057,0.4857375058050227,27.21961258864826
integrated_anchor1_B_minus,topo_6102_dyn_842901,5,2330.0,1,18.199865452603262,0.125,35.06071610583922,0.420135437899028,0.3209743442885299,0.07818843387295117,-10.0,10.0,1.0,118726.0,0.2915246044556464,0.3180986223583297,0.33383963099287145,35.17934105347058
integrated_anchor1_B_minus,topo_6102_dyn_842901,6,2614.0,0,16.346736630546957,0.2727272727272727,27.874357487894486,0.021416535304669238,0.5217064376438187,0.015645666865974524,196.0,196.0,0.3135458909380409,110382.0,0.08840081215638645,0.10372063224930435,0.09973748060936319,27.432830562774143
integrated_anchor1_B_minus,topo_6102_dyn_842901,7,2916.0,1,16.893939444023545,0.06904761904761905,83.25618680260368,0.1701356904981223,0.5177230213278537,0.028696946078084037,-26.0,26.0,0.43298591299688904,112904.0,0.282986456430935,0.2958257208305897,0.2941803719643406,82.73111132146732
integrated_anchor1_B_minus,topo_6102_dyn_842901,8,3282.0,1,18.121808403455816,0.0,90.55948946553599,0.1974574651118333,0.6837698336838081,0.0048110622570572865,44.0,44.0,0.29442352333812855,156930.0,0.19848724668517606,0.19802794299999338,0.1971587137568346,90.41470835890095
integrated_anchor1_B_minus,topo_6102_dyn_842901,11,4086.0,1,17.974843590218825,0.0,94.32775737511201,0.2817316077117671,0.3626395448227036,0.03990571820795524,-12.0,12.0,0.30532720782734957,115823.0,0.14412167838351683,0.14556369093637728,0.14234333147189385,94.3844272506858
integrated_anchor1_B_minus,topo_6102_dyn_842901,12,4380.0,1,16.358532112951252,0.0,129.36788422476002,0.19816027194611438,0.3649239872840011,0.029083126121305595,-12.0,12.0,0.2718080971653381,127084.0,0.24039590268062458,0.23712547010817678,0.23724425959323145,130.55566656356768
integrated_anchor1_B_minus,topo_6102_dyn_842901,15,5426.0,1,17.766108953244384,0.13125,32.45296417048394,0.36507333383995744,0.5546858508329745,0.023076728221496062,-26.0,26.0,0.3600909475301271,118431.0,0.36939598008990543,0.3880723348351658,0.3944542933769717,32.37894163411329
integrated_anchor1_B_minus,topo_6102_dyn_842901,16,5716.0,1,16.81990831394978,0.0,55.93344639978568,0.21398703579922587,0.37120517324462543,0.047955107180053164,50.0,50.0,0.1988150666941839,128662.0,0.21977278874763323,0.22569715068628013,0.22742123088501934,55.3992261763442
integrated_anchor1_B_minus,topo_6102_dyn_842901,17,6016.0,1,18.332014858221555,0.38461538461538464,22.360336339269452,0.37428676345969153,0.3657985424552285,0.05082339980792046,40.0,40.0,0.7414537741394145,141608.0,0.2607043451925989,0.27801435247243184,0.28541262061099293,22.63838318190392
integrated_anchor1_B_minus,topo_6102_dyn_842901,18,6288.0,1,17.792088821762263,0.09583333333333333,42.24678501850485,0.2427808801828651,0.5160151615983334,0.021216110644946617,50.0,50.0,0.9921624698742757,138244.0,0.2805602372838943,0.3167304274482634,0.33195172973648057,42.178445066419954
integrated_anchor1_B_minus,topo_6102_dyn_842901,19,6548.0,0,18.285786267664207,0.0,78.29951433424867,0.1281962447820723,0.5907201162731743,0.052010275303780565,20.0,20.0,0.15176329206408776,118342.0,0.05604402228671323,0.06231924948860831,0.059977079990831995,78.35942794728726
integrated_anchor1_B_minus,topo_6102_dyn_842901,20,6870.0,0,17.434368998681748,0.13333333333333333,35.018496637242606,0.46570593770118357,0.5111507288004093,0.02168243120553327,-8.0,8.0,0.36164548214261066,121158.0,0.4077881619937695,0.4359575038251744,0.44555382215288614,34.74612332689048
integrated_anchor1_B_minus,topo_6102_dyn_842901,21,7236.0,1,17.8109178576492,0.0,124.446839729967,0.29594984241936567,0.6308506001475223,0.04481827935358412,12.0,12.0,0.3717075530472728,119304.0,0.12079941289915178,0.1203216284630679,0.1228745122947101,127.30144831395228
integrated_anchor1_B_minus,topo_6102_dyn_842901,22,7672.0,1,16.54998710757991,0.0,95.55363574002786,0.004410984025867477,0.6065151295786883,0.0030210897157473093,-34.0,34.0,0.9733870030087917,103605.0,0.19437684003925418,0.20089760838571055,0.21581702605010594,95.3514051462671
integrated_anchor1_B_minus,topo_6102_dyn_842901,23,7940.0,0,18.610233355482706,0.06666666666666667,43.75341960102287,0.5521626003997134,0.28897771409178324,0.04562012142237641,-18.0,18.0,0.7193316605075684,132595.0,0.3615695611505786,0.3900998003992016,0.41645617106414906,43.365711875007946
integrated_anchor1_B_minus,topo_6102_dyn_842901,27,9216.0,1,17.194913497813104,0.0,68.77374093545404,0.00010374340797095185,0.9964122071410045,0.003397596611048673,44.0,44.0,1.0,115670.0,0.0,0.00021479393207141898,0.0,68.76897079851187
integrated_anchor1_B_minus,topo_6102_dyn_842901,28,9724.0,1,17.894883556125933,0.0,63.7099177105174,0.3348552638012811,0.6239364823236028,0.04115324434013007,38.0,38.0,0.605264412829387,163608.0,0.041131456682153594,0.07250249100382694,0.08906160495755872,63.47539320487704
integrated_anchor1_B_minus,topo_6102_dyn_842901,29,10262.0,0,18.35468616536491,0.058823529411764705,41.241486799955965,0.38362843388696116,0.47193916036920713,0.02982321396733093,14.0,14.0,0.27235854228342704,145826.0,0.2137984539469086,0.21603361031785226,0.23159729723689407,40.863891274022535
integrated_anchor1_B_minus,topo_6102_dyn_842901,30,11210.0,0,20.138451754592097,0.08298898071625344,99.45331303614512,0.1864562385240885,0.3762600082439201,0.030146516943753983,208.0,208.0,1.0,160118.0,0.21019874377135875,0.22117058738823653,0.22217228770453293,230.73909036358054
integrated_anchor1_B_minus,topo_6102_dyn_842901,31,11488.0,1,17.053746930570014,0.125,100.29181038684146,0.24828090593276256,0.3065989363478095,0.03681444913468953,-38.0,38.0,1.0,125793.0,0.18842629854556392,0.20718828451882845,0.22750765696784073,101.07996798933164
integrated_anchor1_B_minus,topo_6102_dyn_842901,32,11950.0,1,17.950951210972562,0.0,146.75955817761132,0.10649727684720055,0.33732233785382415,0.013012841394208514,-26.0,26.0,0.3490593169366799,174981.0,0.23757636466347135,0.23524416643743049,0.2436779893923284,149.35049029816582
integrated_anchor1_B_minus,topo_6102_dyn_842901,33,12242.0,1,18.31519352534633,0.0,129.81196375519903,0.23711962124393876,0.4277576266656485,0.028689244396930245,32.0,32.0,1.0,130955.0,0.1414797507788162,0.14141850438733314,0.14049723574006026,129.8115136600627
integrated_anchor1_B_minus,topo_6102_dyn_842901,34,12600.0,1,17.170977658483025,0.0,69.45552193967887,0.275582913920435,0.6819386422477985,0.04106555060830781,18.0,18.0,0.836594593532036,130937.0,0.2566217435961281,0.2595705394521115,0.2632776872630812,69.45454624349986
integrated_anchor1_B_minus,topo_6102_dyn_842901,35,12918.0,0,18.372473297506076,0.0,122.8997973966325,0.21446056346488857,0.3707124406800024,0.0705832882801706,30.0,30.0,0.2735769805526271,133176.0,0.03335582097790589,0.03233245481927711,0.03051334502240405,123.18636624171086
integrated_anchor1_B_minus,topo_6102_dyn_842901,36,13182.0,0,17.532724830759435,0.0,113.49788196867848,0.24826697266453934,0.42216703082509394,0.028742317305122844,-4.0,4.0,0.22165724007803403,127234.0,0.17811010734744306,0.17453266398044784,0.19959291290569148,113.47119860331622
integrated_anchor1_B_minus,topo_6102_dyn_842901,37,13924.0,1,18.107328770947788,0.0,46.5168974909393,0.13244298335730428,0.4538730223957263,0.004890076022190261,-40.0,40.0,0.3051856791647175,121675.0,0.3705654986975884,0.37519078673511863,0.3712922233454459,47.12797780373876
integrated_anchor1_B_minus,topo_6102_dyn_842901,38,14194.0,0,15.947267407093022,0.0,76.27310843512714,0.19553138390544803,0.42831693114218894,0.013333647250867197,-26.0,26.0,1.0,127422.0,0.3134073509960319,0.3423957109526252,0.3397624703087886,76.25172147709418
integrated_anchor1_B_minus,topo_6102_dyn_842901,39,14446.0,0,18.237743012916326,0.0,65.90031788795386,0.25153573835511384,0.5245679404451123,0.018273930793006484,-32.0,32.0,0.30815632404546955,129091.0,0.3289802613420395,0.3292961590323701,0.32680678805316027,65.40715103160437
integrated_anchor1_B_minus,topo_6102_dyn_842901,40,14858.0,1,18.186905564727567,0.0,156.84032884876433,0.010622520879604334,0.894583720649698,0.011303724623386576,38.0,38.0,1.0,140927.0,9.364982170514713e-05,0.0,0.0003008468839783992,157.78542048120653
integrated_anchor1_B_minus,topo_6102_dyn_842901,41,15140.0,1,18.051354801595153,0.058823529411764705,43.01706158318484,0.1523239795154383,0.7536836273247283,0.004806684435925849,0.0,0.0,0.5085220918761039,133564.0,0.15224976763321094,0.1500536572468389,0.14711748809677005,42.96116390835414
integrated_anchor1_B_minus,topo_6102_dyn_842901,44,15910.0,1,18.054842802890562,0.0,113.95674509296623,0.10094734494115178,0.703252725912902,0.015312348287037645,4.0,4.0,1.0,152426.0,0.058424611359191546,0.0660478595790927,0.06676571444665855,117.16162922285366
integrated_anchor1_B_minus,topo_6102_dyn_842901,45,16182.0,1,18.038818644581625,0.0,69.84856979027063,0.07874891649812193,0.5017552730424732,0.01235914475585091,32.0,32.0,0.24065865791569543,138440.0,0.16966207648984166,0.1780179445350734,0.18011760928972445,69.75670354565409
integrated_anchor1_B_minus,topo_6102_dyn_842901,46,16464.0,0,18.588100034025047,0.0,84.20845621838816,0.3143867746084588,0.38425890898085796,0.058712264507830826,-2.0,2.0,0.23796757036223612,105736.0,0.2013394073901024,0.22105326621047236,0.21780105813427578,84.4439640165474
integrated_anchor1_B_minus,topo_6102_dyn_842901,47,16822.0,1,18.29011976977563,0.0,87.1285411227509,0.26823748079682885,0.6247621335592406,0.010937114751196445,40.0,40.0,0.9959719706169251,158177.0,0.17736891115178371,0.1763250952940173,0.18372177959338265,86.99003302950587
integrated_anchor1_B_minus,topo_6102_dyn_842901,48,17086.0,0,17.886550105569768,0.0,79.12806631904823,0.3763000536631487,0.4203932742186901,0.03496409679809879,-8.0,8.0,0.25521496274214195,156532.0,0.24257030717830613,0.24503434316620765,0.24317757137283622,79.1415419157347
integrated_anchor1_B_minus,topo_6102_dyn_842901,49,17362.0,0,17.530032273061806,0.029411764705882353,51.491013830454904,0.4538922849610337,0.2668757423878089,0.03118753078193354,-4.0,4.0,0.1626812869823347,138068.0,0.28795737911132485,0.31065363860857903,0.3182177092051861,51.9948422639136
integrated_anchor1_B_minus,topo_6102_dyn_842901,50,17660.0,0,20.069938483622536,0.14835164835164835,55.66198591672946,0.42896311444368707,0.36104673180337804,0.06779519806104674,56.0,56.0,0.6657744588653823,132030.0,0.25597807521505545,0.25419716056788644,0.2501059242828303,55.19008758207565
integrated_anchor1_B_minus,topo_6102_dyn_842901,51,17994.0,0,18.151810828338057,0.0,142.0767856667626,0.0793226260765939,0.6374112994962353,0.030503493851904012,32.0,32.0,1.0,147688.0,0.006615024866699316,0.006183209339751825,0.00711489535417745,142.1626401686808
integrated_anchor1_B_minus,topo_6102_dyn_842901,52,18342.0,0,16.739518089212652,0.0,215.51169042440233,0.3101175268267757,0.19689028396233302,0.03347689612380466,-20.0,20.0,0.6265554245148751,136990.0,0.11410317649868641,0.13429206774235744,0.16029421190949297,217.8293591223628
integrated_anchor1_B_minus,topo_6102_dyn_842901,53,18608.0,1,16.8987827826968,0.0,212.38466911982687,0.11073211240188943,0.4843514210963381,0.02027841522979525,-8.0,8.0,0.20124930931778773,111991.0,0.19526794594545271,0.2057322634107061,0.21177076050648644,215.54829804330438
integrated_anchor1_B_minus,topo_6102_dyn_842901,54,19198.0,1,18.15216555053121,0.0,57.2216129643748,0.3689327485380117,0.4363157894736842,0.023567251461988303,-8.0,8.0,0.23628758295149987,136800.0,0.35078287749479203,0.3547181132162555,0.3498359868789503,57.27700304944665
integrated_anchor1_B_minus,topo_6102_dyn_842901,55,19540.0,1,18.039308547735345,0.0,148.67421686718808,0.009813533779980755,0.5966919040615865,0.006863118906258511,196.0,196.0,1.0,110154.0,0.10788743632804164,0.10678417122092192,0.10488929341696511,150.5134730418249
