candidate,comparison,stage,topology,noise,layer,mode,description,n_condition,n_reference,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,pair_order_probability_mae,SCL_minus_ICL_lag_median_ms,local_width_ms_median,recruitment_span_ms_median,B_minus_A_t10_ms_median,first_10pct_mass_core_share_median,peak_active_components_median,n,union_active_area_mm2_median,peak_active_area_mm2_median,native_spatial_rms_mm_median,peak_largest_component_fraction_median
up3__ellipse4__EI_same_core_scale_0.75__y_minus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜y_minus10,45,39,-0.6683760683760683,-0.09137529137529143,0.0,0.1415660318356863,-0.03644015982125892,8.190392721389799,0.0,-8.0,-2.8944414379266163,0.01650951811782822,0.0,6,-12.0,-4.0,-0.013029220203542025,-0.04123539789957387
up3__ellipse4__EI_same_core_scale_0.75__y_minus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜y_minus10,117,117,-0.1282051282051282,-0.010101010101010055,0.0,-0.028490028490028463,0.009271643485338987,-0.3083803522094968,0.0,0.0,2.130783248241187,0.0016358851515994588,0.0,0,-1.0,-1.0,-0.012400094107372972,0.0009320866425555074
up3__ellipse4__EI_same_core_scale_0.75__y_minus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜y_minus10,168,166,-0.27319994262765346,-0.031887289417410036,0.0,0.0006999629415849196,0.051244081915441386,-0.34838451138966775,0.0,2.0,2.4883759656877373,-0.0004163413278741035,0.0,2,-3.0,-1.0,-0.03554599443023854,-0.004900351080443621
up3__ellipse4__EI_same_core_scale_0.75__y_minus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜y_minus10,45,39,-0.6683760683760683,-0.09137529137529143,0.0,0.1415660318356863,-0.03644015982125892,8.190392721389799,0.0,-8.0,-2.8944414379266163,0.01650951811782822,0.0,6,-12.0,-4.0,-0.013029220203542025,-0.04123539789957387
up3__ellipse4__EI_same_core_scale_0.75__y_minus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜y_minus10,123,127,-0.12259138339414899,-0.009631556587577195,0.0,-0.02720269722382268,0.008088056072201866,-0.27351462256274317,0.0,0.0,2.206576386200595,0.0015165026798628078,0.0,-4,-1.0,0.0,-0.011866149221986255,0.00015399229485879573
up3__circle__EE_core_to_out_scale_1.25__y_plus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,ALL,圆核｜离核EE×1.25，同核EI×1｜y_plus10,146,146,0.2226027397260274,-0.00498132004981322,0.0,-0.04597404397142482,-0.033179888104569566,-14.891643510047516,0.0,10.0,-1.994526570047583,0.018450762832941933,0.0,0,3.0,3.5,0.07183203073540412,-0.0007887748044771437
up3__circle__EE_core_to_out_scale_1.25__y_plus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,TA,圆核｜离核EE×1.25，同核EI×1｜y_plus10,69,71,0.44458052663808945,-0.007942251665460587,0.0,-0.09457544694253212,0.061130068011005456,-14.556485694309231,0.0,12.0,-0.10974488474312238,0.011681809575826624,0.0,-2,8.0,2.0,0.08974580371250518,0.010734480964216364
up3__circle__EE_core_to_out_scale_1.25__y_plus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,TB,圆核｜离核EE×1.25，同核EI×1｜y_plus10,77,75,0.010995670995671003,-0.0023612750885478873,0.0,0.00478112584698509,-0.0826992429567463,-4.71298730851413,0.0,-4.0,23.29200655104796,0.02140651262849884,0.0,2,-1.0,4.0,0.10245450074873919,-0.004389776166362047
up3__circle__EE_core_to_out_scale_1.25__y_plus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,ALL,圆核｜离核EE×1.25，同核EI×1｜y_plus10,191,185,0.2227536436960521,-0.005204728764938271,0.0,-0.04507263939530817,-0.046506587104936076,-18.346222523126926,0.0,10.0,8.818209534365451,0.013356484763155513,0.0,6,1.0,4.0,0.05480951499970388,0.0007386452299484869
up3__circle__EE_core_to_out_scale_1.25__y_plus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,TA,圆核｜离核EE×1.25，同核EI×1｜y_plus10,105,97,0.431615120274914,-0.007649395278261251,0.0,-0.08987314377645661,0.06733636012322719,-14.57892121531404,0.0,12.0,0.9071332176608848,0.011439011278306585,0.0,8,7.0,2.0,0.08110247619392119,0.01063294769236034
up3__circle__EE_core_to_out_scale_1.25__y_plus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,TB,圆核｜离核EE×1.25，同核EI×1｜y_plus10,86,88,-0.003699788583509611,-0.0021141649048626032,0.0,0.006254564552981873,-0.08090747155315803,-1.2428463103669856,0.0,-4.0,18.69975772873113,0.0194098098979939,0.0,-2,-1.0,4.0,0.05796763571124952,-0.003324006455933781
up3__circle__EE_core_to_out_scale_1.25__x_plus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,primary,ALL,圆核｜离核EE×1.25，同核EI×1｜x_plus075,139,130,0.13926397343663532,-0.01625999899381192,0.0,-0.035790444567422974,0.019713541055150607,-8.56457369191503,0.0,-4.0,3.84611773157485,0.00021788152801616167,0.0,9,0.0,1.5,0.07517901188666443,-0.013681955875260998
up3__circle__EE_core_to_out_scale_1.25__x_plus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,primary,TA,圆核｜离核EE×1.25，同核EI×1｜x_plus075,49,53,0.2922603003465536,-0.040956348233976314,0.0,-0.07079089523719836,0.016477406335245776,-7.854689503278223,0.0,4.0,-2.1392929292942426,-0.005122550043934623,0.0,-4,11.0,5.0,0.2869108974815937,-0.03913103716958366
up3__circle__EE_core_to_out_scale_1.25__x_plus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,primary,TB,圆核｜离核EE×1.25，同核EI×1｜x_plus075,90,77,0.013275613275613218,-0.0028597664961301783,0.0,-0.006406409358718224,-0.03699621429501926,-0.09134906047620461,0.0,0.0,0.9466745462923427,-0.009286754465359454,0.0,13,-5.0,-2.0,-0.04560781064512387,-0.004528337213680511
up3__circle__EE_core_to_out_scale_1.25__x_plus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,ALL,圆核｜离核EE×1.25，同核EI×1｜x_plus075,186,194,0.10935594723423125,-0.013786014451129147,0.0,-0.03025533015556295,0.010111919350161813,-0.5583094280814294,0.0,-2.0,3.551542124545449,-0.0017881727823223642,0.0,-8,-1.0,1.0,0.06946372975222381,-0.013110301584847495
up3__circle__EE_core_to_out_scale_1.25__x_plus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,TA,圆核｜离核EE×1.25，同核EI×1｜x_plus075,63,74,0.2574002574002574,-0.033618033618033616,0.0,-0.06638949730480312,0.01650280179412625,-7.281635591592931,0.0,2.0,-2.6262027409602524,0.0009567615928911116,0.0,-11,10.5,5.0,0.28092940263651567,-0.0403377178379527
up3__circle__EE_core_to_out_scale_1.25__x_plus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,TB,圆核｜离核EE×1.25，同核EI×1｜x_plus075,123,120,-0.0009146341463415197,-0.003640059127864137,0.0,-0.004227642276422805,-0.03103187960797199,-0.16521270927387377,0.0,0.0,2.0595576794903536,-0.010389508261556657,0.0,3,-4.0,-1.0,-0.022845621061517107,-0.0028497780005470874
up3__ellipse4__EI_same_core_scale_0.75__x_minus075,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜x_minus075,167,156,-0.026351143866113924,0.0034965034965034336,0.0,-0.0009493832847126404,-0.07468077155534097,-0.23626985599003092,0.0,2.0,-3.2606102422232652,-0.0029391430732109147,0.0,11,-2.0,-2.0,-0.08890825702097604,0.02058653389101095
up3__ellipse4__EI_same_core_scale_0.75__x_minus075,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜x_minus075,51,39,0.006787330316742057,0.011655011655011593,0.0,0.002280129011882126,-0.020500885906903243,3.684606373302813,0.0,-2.0,3.045905116652648,0.010467247307699018,-1.0,12,-4.0,-5.0,-0.1349959294627272,0.0754275005856172
up3__ellipse4__EI_same_core_scale_0.75__x_minus075,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜x_minus075,116,117,-0.030356616563513072,0.0007770007770008247,0.0,-0.0034777483053344826,-0.006444593739734439,-0.16254487254445849,0.0,0.0,-3.1692353450557675,-0.0013922974862504711,0.0,-1,0.0,-1.0,-0.004277206370926656,-0.0005994236313527912
up3__ellipse4__EI_same_core_scale_0.75__x_minus075,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜x_minus075,171,166,-0.02774254914394425,0.003285870755750264,0.0,-0.0012893679983090323,-0.0817490080349052,-0.24408382692308805,0.0,2.0,-3.067709606280914,-0.0029316892632588187,0.0,5,-2.0,-1.0,-0.09134042106954254,0.019592814554409643
up3__ellipse4__EI_same_core_scale_0.75__x_minus075,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜x_minus075,51,39,0.006787330316742057,0.011655011655011593,0.0,0.002280129011882126,-0.020500885906903243,3.684606373302813,0.0,-2.0,3.045905116652648,0.010467247307699018,-1.0,12,-4.0,-5.0,-0.1349959294627272,0.0754275005856172
up3__ellipse4__EI_same_core_scale_0.75__x_minus075,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜x_minus075,120,127,-0.03031496062992134,0.0007158196134574579,0.0,-0.003517060367454111,-0.007761264989107675,-0.1513430309460091,0.0,0.0,-3.1186145919364208,-0.0013922974862504711,0.0,-7,0.0,0.0,-0.004819525779978129,-0.0007841765304977821
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847102,primary,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,149,157,0.047770700636942665,0.0034431434422886875,0.0,0.008894398609270576,0.12661913630734062,0.22102768181503052,0.0,0.0,0.13262656678125495,0.0037411402308104025,0.0,-8,1.0,-2.0,0.024072253254476372,0.00022376748097008292
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847102,primary,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,8,31,0.19354838709677424,0.0032991202346039916,0.0,0.010230347655276861,-0.014037344193450207,-7.753403403253742,0.0,11.0,1.1387746115710797,0.10677367329465301,0.0,-23,15.0,-5.0,0.09589724650580322,0.042472825463779174
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847102,primary,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,141,126,0.011904761904761862,0.0014430014430014682,0.0,0.002645502645502673,0.014277090504691059,0.019005897130227822,0.0,0.0,0.3950534181440162,-5.783624292543532e-05,0.0,15,1.0,-1.0,0.014803011491119733,-0.0022869559487520563
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847102,all_detected,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,161,172,0.043604651162790664,0.003135135844943737,0.0,0.008113053107997481,0.1153279921558355,0.2284692545836151,0.0,0.0,0.2212949994345763,0.0036446200782475624,0.0,-11,1.0,-1.0,0.024193732451852412,1.4688393843109715e-05
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847102,all_detected,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,8,31,0.19354838709677424,0.0032991202346039916,0.0,0.010230347655276861,-0.014037344193450207,-7.753403403253742,0.0,11.0,1.1387746115710797,0.10677367329465301,0.0,-23,15.0,-5.0,0.09589724650580322,0.042472825463779174
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847102,all_detected,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,153,141,0.010638297872340496,0.0012894906511927706,0.0,0.0023640661938534313,0.013352209144234017,0.018937799205559713,0.0,0.0,0.3974896630170406,2.3903194970031905e-06,0.0,12,1.0,-1.0,0.015157633084197819,-0.0020177204721409936
up3__ellipse4__EI_same_core_scale_0.75,up3__ellipse4,response,2511,847101,primary,ALL,椭圆4:1｜离核EE×1，同核EI×0.75,156,111,0.0671344421344422,0.02353052353052354,0.0,0.030091103126004548,-0.13138735814019908,-1.4757575189632917,0.0,-16.0,8.820587936937955,0.19723800923728171,1.0,45,90.0,21.0,0.7429072735306885,-0.06724377485243294
up3__ellipse4__EI_same_core_scale_0.75,up3__ellipse4,response,2511,847101,primary,TA,椭圆4:1｜离核EE×1，同核EI×0.75,39,16,0.31490384615384615,0.005390442890442992,0.0,-0.07572063649731711,-0.13806776244114208,-88.44824572637117,0.0,-60.0,-12.842179570739063,0.18166579508768188,0.0,23,-3.0,19.5,-0.23001121594992302,-0.02170883968069881
up3__ellipse4__EI_same_core_scale_0.75,up3__ellipse4,response,2511,847101,primary,TB,椭圆4:1｜离核EE×1，同核EI×0.75,117,95,0.04179037336932068,0.02793113319429108,0.0,0.04219523166891587,0.00907111387633397,-1.2130989312645397,0.0,-14.0,9.848697193550834,0.19679924877099172,1.0,22,91.0,19.0,0.786035594424372,-0.06252117926126732
up3__ellipse4__EI_same_core_scale_0.75,up3__ellipse4,response,2511,847101,all_detected,ALL,椭圆4:1｜离核EE×1，同核EI×0.75,166,152,0.040900443880786286,0.018843315847120512,0.0,0.02604666462885863,-0.145327881537484,-1.4279106178055372,0.0,-14.0,9.177908226298314,0.19490786672230634,1.0,14,91.0,21.0,0.7684546039013425,-0.06647891448337007
up3__ellipse4__EI_same_core_scale_0.75,up3__ellipse4,response,2511,847101,all_detected,TA,椭圆4:1｜离核EE×1，同核EI×0.75,39,16,0.31490384615384615,0.005390442890442992,0.0,-0.07572063649731711,-0.13806776244114208,-88.44824572637117,0.0,-60.0,-12.842179570739063,0.18166579508768188,0.0,23,-3.0,19.5,-0.23001121594992302,-0.02170883968069881
up3__ellipse4__EI_same_core_scale_0.75,up3__ellipse4,response,2511,847101,all_detected,TB,椭圆4:1｜离核EE×1，同核EI×0.75,127,136,0.02810907827698017,0.02201145311381547,0.0,0.032634707426277665,-0.0005752656719415494,-1.154820708610714,0.0,-12.0,9.668057264701929,0.19598587273400878,1.0,-9,91.0,19.0,0.7986836433242939,-0.06233642636212233
follow_circle_out1.125_EI1,up3__circle,response,2511,847101,primary,ALL,圆核｜离核EE×1.125，同核EI×1,137,127,-0.13859991953560546,0.03594772949333558,0.0,0.02916922852937523,-0.10109381103442833,-1.4476998340433056,0.0,-12.0,31.5120370370405,-0.00424951329277394,1.0,10,48.0,8.0,0.13765110334150954,-0.051571120172703266
follow_circle_out1.125_EI1,up3__circle,response,2511,847101,primary,TA,圆核｜离核EE×1.125，同核EI×1,51,22,-0.2847593582887702,0.05371900826446274,0.0,0.01979384109408014,-0.028251560186123764,-96.28682741926787,0.0,-52.0,2.903914307186369,-0.014304228199875174,1.0,29,-5.0,7.0,-0.2419034247776244,-0.05928553331644282
follow_circle_out1.125_EI1,up3__circle,response,2511,847101,primary,TB,圆核｜离核EE×1.125，同核EI×1,86,105,-0.04540420819490587,0.031460787274740776,0.0,0.020605389442598793,0.023318410651963273,-0.931733335716217,0.0,-5.0,-7.866177216208598,0.0019600163137484666,0.0,-19,14.5,4.5,0.13829441600646142,0.0
follow_circle_out1.125_EI1,up3__circle,response,2511,847101,all_detected,ALL,圆核｜离核EE×1.125，同核EI×1,178,156,-0.13249063670411976,0.029353605196302035,0.0,0.02745718662923821,-0.09327928235888311,-0.814365887794338,0.0,-5.0,16.089285816088704,-0.0014076396593978163,1.0,22,41.5,6.5,0.1801418956178269,-0.032579659134481354
follow_circle_out1.125_EI1,up3__circle,response,2511,847101,all_detected,TA,圆核｜离核EE×1.125，同核EI×1,58,22,-0.32836990595611293,0.05371900826446274,0.0,0.028448337375351268,-0.0201025019949011,-100.53877123653547,0.0,-64.0,1.2527366989311304,-0.011616617721387765,1.0,36,-7.0,6.0,-0.2866686257915596,-0.05573565507340339
follow_circle_out1.125_EI1,up3__circle,response,2511,847101,all_detected,TB,圆核｜离核EE×1.125，同核EI×1,120,134,-0.02935323383084576,0.02486431478968787,0.0,0.017064676616915464,0.019218636739451456,-0.6157973752515318,0.0,-4.0,0.13243695913479314,0.003172477741652066,0.0,-14,10.0,4.0,0.14523938897252187,0.0
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847102,primary,ALL,椭圆4:1｜离核EE×1.125，同核EI×1,137,112,-0.11672314911366011,0.015422077922077948,0.0,0.012612646231101532,-0.04034215466430424,-0.5828315537537492,0.0,-6.0,2.9392195289892697,0.014512632878186688,0.0,25,16.0,5.0,0.22179398029120012,0.0
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847102,primary,TA,椭圆4:1｜离核EE×1.125，同核EI×1,28,20,-0.42500000000000004,0.018181818181818077,0.0,0.06434286437704592,-0.09334876562250516,-108.68570237795234,0.0,-65.0,-5.577190102336317,0.05283681281395146,0.0,8,-29.5,11.5,-0.6532966392219901,-0.0023545360031215212
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847102,primary,TB,椭圆4:1｜离核EE×1.125，同核EI×1,109,92,-0.032808137215795785,0.014822134387351693,0.0,0.009347161281744454,-0.0024460858817582642,-0.32224836320528993,0.0,-2.0,3.6886659774663713,0.007869258751839608,0.0,17,10.0,4.0,0.15959588590675367,0.0
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847102,all_detected,ALL,椭圆4:1｜离核EE×1.125，同核EI×1,179,159,-0.10540739959945189,0.009403617709720646,0.0,0.0041710086571091765,-0.04468603027487128,-0.4675258172537724,0.0,-4.0,3.0063593929653507,0.012092625873542276,0.0,20,15.0,5.0,0.2297473243173096,0.0
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847102,all_detected,TA,椭圆4:1｜离核EE×1.125，同核EI×1,30,20,-0.45000000000000007,0.009090909090909038,0.0,0.05846984850403006,-0.09367678913510968,-109.53515278089822,0.0,-65.0,-5.504111699257919,0.04660545529219853,0.0,10,-31.0,11.5,-0.6797894251779066,0.001684521194173172
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847102,all_detected,TB,椭圆4:1｜离核EE×1.125，同核EI×1,149,139,-0.02778716624016231,0.009854227661190151,0.0,0.0056330774306729,-0.0042833563975981925,-0.25500035456207115,0.0,-2.0,2.301418581417238,0.007302105269127279,0.0,10,11.0,5.0,0.17480836286050572,0.0
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2612,847302,primary,ALL,圆核｜离核EE×1.25，同核EI×1｜x_minus075,163,155,0.0021967148228775324,0.016389903387726612,0.0,-0.01134635217061647,-0.05281086831799342,-3.3403473935359216,-1.0,-2.0,0.06390390390515677,0.01138891218179297,0.0,8,-1.0,1.0,-0.01718624937764357,-0.008409351521528219
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2612,847302,primary,TA,圆核｜离核EE×1.25，同核EI×1｜x_minus075,63,52,-0.0293040293040292,0.05000555000554996,0.0,-0.044647944647944665,-0.026930123588892907,1.152749460202358,0.0,-2.0,-1.396538811728533,0.02566239028243758,0.0,11,9.0,7.5,-0.11079615560357503,-0.01860112519256374
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2612,847302,primary,TB,圆核｜离核EE×1.25，同核EI×1｜x_minus075,100,103,0.04592233009708724,0.005163283318623257,0.0,0.009734627831715165,0.013654105595843569,0.437436015721687,0.0,0.0,-2.573987990977912,-0.0007485213476391417,0.0,-3,-2.0,-3.0,-0.01637762587154956,0.0
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2612,847302,all_detected,ALL,圆核｜离核EE×1.25，同核EI×1｜x_minus075,185,182,-0.004321354321354276,0.010597510597510573,0.0,-0.008217241570807554,-0.07723633766311838,-5.271717944455304,-1.0,-8.0,16.258093317803286,0.007887635860280018,0.0,3,-2.0,0.0,-0.018925943148665247,0.006370526242882479
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2612,847302,all_detected,TA,圆核｜离核EE×1.25，同核EI×1｜x_minus075,77,61,-0.0037257824143070994,0.04254166102154178,0.0,-0.04221134057199638,-0.037722722656007485,0.09193924599094316,0.0,-2.0,-1.0063963130669435,0.025590037383036862,0.0,16,3.0,8.0,-0.16595849699201537,-0.019592371537532016
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2612,847302,all_detected,TB,圆核｜离核EE×1.25，同核EI×1｜x_minus075,108,121,0.04063360881542699,0.0040557086011628884,0.0,0.007795122946638089,0.010272344707092596,0.24830758872485603,0.0,0.0,-2.5510235765659672,-9.899321977485664e-05,0.0,-13,-2.0,-3.0,-0.01408802173198076,0.0
up3__ellipse4__EI_same_core_scale_0.75__radius205,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜radius205,149,156,0.05113147478919289,-0.005655418407096269,0.0,0.0026702231400217713,0.12176359032557904,0.11743420072161825,0.0,2.0,-0.6205823353484448,-0.000633407809075226,0.0,-7,1.0,-3.0,0.026863678657371715,0.003196155804813916
up3__ellipse4__EI_same_core_scale_0.75__radius205,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜radius205,19,39,0.12753036437246956,-0.05054594528278744,0.0,0.04962676052367615,-0.0033108289086639098,-1.3597125253654667,0.0,0.0,-0.0956973548645692,0.0563202849003461,0.0,-20,1.0,1.0,-0.004071401476361203,0.015170222318860227
up3__ellipse4__EI_same_core_scale_0.75__radius205,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜radius205,130,117,0.021367521367521403,-0.0006216006216005487,0.0,0.0023931623931624513,0.020557674574489093,-0.04110529687750386,0.0,0.0,-0.07173299340502126,-0.004310185845709136,0.0,13,1.0,-2.0,0.011598594935997575,-0.001611575789778552
up3__ellipse4__EI_same_core_scale_0.75__radius205,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜radius205,159,166,0.04806016518905809,-0.005290458575296086,0.0,0.002528352403323969,0.11467050560347614,0.13441933011017682,0.0,2.0,-0.346533670419376,-0.00031564397786582044,0.0,-7,1.0,-2.0,0.02474353208188873,0.0024312954357510463
up3__ellipse4__EI_same_core_scale_0.75__radius205,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜radius205,19,39,0.12753036437246956,-0.05054594528278744,0.0,0.04962676052367615,-0.0033108289086639098,-1.3597125253654667,0.0,0.0,-0.0956973548645692,0.0563202849003461,0.0,-20,1.0,1.0,-0.004071401476361203,0.015170222318860227
up3__ellipse4__EI_same_core_scale_0.75__radius205,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜radius205,140,127,0.019685039370078705,-0.0005828816852437857,0.0,0.002197225346831644,0.0190192751508243,-0.04382437815547746,0.0,0.0,0.0040601445543870796,-0.004213183377137775,0.0,13,1.0,-1.0,0.011506841506361276,-0.001796328688923543
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,primary,ALL,圆核｜离核EE×1.25，同核EI×0.75,169,130,0.3730769230769231,-0.002366863905325478,0.0,-0.01228652182545023,-0.13289442802743048,-40.66319383773316,0.0,-24.0,11.215438840254137,0.17366444618783608,0.0,39,21.0,7.5,0.2008400476777874,0.02649699440488329
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,primary,TA,圆核｜离核EE×1.25，同核EI×0.75,74,53,0.6698113207547169,-0.005655741504798195,0.0,-0.08672814269959361,0.03523561363067226,-4.250700409613728,0.0,8.0,-8.960893188379032,0.18512412488786018,0.0,21,33.0,9.0,0.30569879321202187,0.0017717824678870064
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,primary,TB,圆核｜离核EE×1.25，同核EI×0.75,95,77,0.16883116883116878,0.00022369974523084313,0.0,0.026155637528202186,-0.08865777475474557,-1.950259922825353,2.0,-10.0,5.015758589230245,0.15735050371052214,-1.0,18,19.0,11.0,0.26115232182316905,0.062469966362325824
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,ALL,圆核｜离核EE×1.25，同核EI×0.75,183,194,0.33247422680412375,-0.0016311501016588181,0.0,-0.004387759669983171,-0.1503863566022612,-42.93155077381789,0.0,-26.0,24.885156682030356,0.16930589612679042,0.0,-11,20.0,7.0,0.19533635764904655,0.026636116979099178
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,TA,圆核｜离核EE×1.25，同核EI×0.75,79,74,0.6621621621621622,-0.0055982334463346994,0.0,-0.08434022815500372,0.033536133630730325,-3.7513765452968073,0.0,6.0,-8.033193377455063,0.18555572253188407,0.0,5,32.5,9.0,0.30137708010152586,-0.0011406101807164282
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,TB,圆核｜离核EE×1.25，同核EI×0.75,104,120,0.12916666666666665,0.0013986013986011514,0.0,0.026025641025640978,-0.08929878289834203,-1.9818113703067866,2.0,-10.0,6.002129406338099,0.1572230829894363,-0.5,-16,19.0,9.0,0.2906803283155268,0.06204539017654043
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,ALL,圆核｜离核EE×1.25，同核EI×0.75,169,146,0.410958904109589,-0.0069082656016270505,0.0,-0.02230462455166679,-0.1128954316797551,-9.45830317162654,0.0,4.0,3.2577015503884468,0.18208001232158577,0.0,23,23.0,6.5,0.2337577822827539,0.031232966756050362
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,TA,圆核｜离核EE×1.25，同核EI×0.75,89,71,0.6619718309859155,-0.013019896704023926,0.0,-0.07926938013371501,0.042159274821863185,-3.4497684204325196,0.0,8.0,-8.995027216256858,0.19069216278918466,0.0,18,34.0,5.0,0.3217047346523181,0.017489875574868585
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,TB,圆核｜离核EE×1.25，同核EI×0.75,80,75,0.17333333333333334,0.0,0.0,0.030755151821011045,-0.027279743133959478,-1.471234111548256,2.0,-8.0,5.464075534762742,0.17053464191962747,-1.0,5,20.0,7.0,0.3267740239588903,0.06521739130434778
