subject,seed,variant,step_bucket,n_decisions,terminal_fraction,observed_next_set_size_mean,predicted_conditional_next_set_size_mean,positive_nll_per_nonterminal_decision,negative_nll_per_nonterminal_decision,conditioning_log_z_per_nonterminal_decision,stop_nll_per_decision,normalized_total_nll_per_decision,eligible_contacts_mean,hazard_mean,hazard_std
epilepsiae_922,29,local_isotropic,2,16728,0.0,1.0,1.6412600442500338,1.4337081633407882,1.1832139257257897,-0.2558369008792017,0.3099719831674243,0.44517619522578566,6.0,0.21362248661957084,0.12245888202963276
epilepsiae_922,29,local_isotropic,3,16728,5.9780009564801534e-05,1.0,1.4576940431125927,1.3985375786132779,0.8349865101642657,-0.3919000997656404,0.33632530756177365,0.4355678408547502,5.0,0.20052189641326834,0.10565926240321456
epilepsiae_922,29,local_isotropic,4plus,39352,0.4250609880056922,1.0,1.2376342240014138,1.4627804695227773,0.4516664698095548,-0.7177476756684567,0.6619124495131186,0.47197308439930763,3.003481398658264,0.20588532705992882,0.08713698817387226
epilepsiae_922,43,full,1,16728,0.0,1.0,1.8409223740378904,1.4378143986756897,1.5259293402796998,-0.16974713612585657,0.28654294296081534,0.4400770779699791,7.0,0.22271955196041401,0.13433507352019633
epilepsiae_922,43,full,2,16728,0.0,1.0,1.642165674205224,1.4324921479378987,1.1845237889900575,-0.2553942485443848,0.3096589446027198,0.4452134388310271,6.0,0.21383543424501347,0.12243940948651899
epilepsiae_922,43,full,3,16728,5.9780009564801534e-05,1.0,1.4583608815308393,1.3973540416517807,0.8359861724070249,-0.3913005424780197,0.3361455214892843,0.4356150151841647,5.0,0.20073156728532723,0.10566342083263759
epilepsiae_922,43,full,4plus,39352,0.4250609880056922,1.0,1.2379999894298153,1.461331498281623,0.45222749037204407,-0.7167921449373169,0.6618418415846262,0.4719258004390094,3.003481398658264,0.20612815864641545,0.0871808183595596
epilepsiae_922,43,local_isotropic,1,16728,0.0,1.0,1.8399941990447264,1.4389798635764937,1.524657673780217,-0.170043580027155,0.28686622818277413,0.4400657407875059,7.0,0.22254220554514312,0.13433752616722483
epilepsiae_922,43,local_isotropic,2,16728,0.0,1.0,1.6412852339579707,1.433672887117535,1.1832510475049471,-0.25582403038394114,0.3099220628103465,0.445170327841452,6.0,0.21362851283776002,0.12245902588813903
epilepsiae_922,43,local_isotropic,3,16728,5.9780009564801534e-05,1.0,1.4577130951610784,1.398506514498347,0.8350161942390611,-0.39188259242645335,0.336281042086956,0.4355622130267988,5.0,0.20052795548166508,0.10565968966291717
epilepsiae_922,43,local_isotropic,4plus,39352,0.4250609880056922,1.0,1.2376453516769945,1.4627436810918177,0.45168469582388,-0.7177194068549241,0.6619197626516327,0.4719779801539558,3.003481398658264,0.20589253723539402,0.0871374615176155
epilepsiae_958,17,full,1,24684,0.0,1.0,2.0606980654571148,2.0530909917890514,1.7231886325907968,-0.16771301058192284,0.25444271435785143,0.25753395521036765,15.0,0.11619238100120234,0.04076872721059351
epilepsiae_958,17,full,2,24684,0.0,1.0,2.0455623558047495,1.9669201310438083,1.7031243384532908,-0.1685476051211835,0.254248994748426,0.2682675613660206,14.0,0.12349063527984967,0.04610594948202071
epilepsiae_958,17,full,3,24684,0.0,1.0,1.9777151575945129,1.9339864188356297,1.6075188134288438,-0.1861399703218583,0.26007056123365546,0.27811044793663603,13.0,0.12637963969036017,0.04768817756062357
epilepsiae_958,17,full,4plus,201627,0.12242408010831883,1.0,1.57017572928602,1.9905748723549521,0.9899453626315953,-0.4586353642947076,0.4107585890009913,0.3450617730232802,8.087413888020949,0.12359104718034028,0.043284803167359984
epilepsiae_958,17,local_isotropic,1,24684,0.0,1.0,2.0536480339351604,2.0634916770270673,1.7136807046470885,-0.16973617789996745,0.25581764165331145,0.25755025636185014,15.0,0.1155657840577341,0.04072820076709365
epilepsiae_958,17,local_isotropic,2,24684,0.0,1.0,2.0376110025386343,1.9781336097217537,1.6922680095034117,-0.170855905023179,0.25575303533723026,0.2682356249671017,14.0,0.12273102322455434,0.046010596149189766
epilepsiae_958,17,local_isotropic,3,24684,0.0,1.0,1.970843215894515,1.9414996628141494,1.5977371537827216,-0.18838828572636032,0.2614740218639083,0.27787096559495544,13.0,0.12566036358126667,0.047592572055678704
epilepsiae_958,17,local_isotropic,4plus,201627,0.12242408010831883,1.0,1.566561608838589,1.9981334900159282,0.9845833246181519,-0.46180708964634454,0.411703322712972,0.3451920124767508,8.087413888020949,0.12293955645305865,0.04343428153128768
epilepsiae_958,29,full,1,24684,0.0,1.0,2.0612515003344556,2.0524174515459177,1.7239568662303746,-0.1675532835227196,0.25436933669333434,0.2575460247297786,15.0,0.11624228969809286,0.040810053439487244
epilepsiae_958,29,full,2,24684,0.0,1.0,2.0461558428936106,1.9663021562243745,1.70397284116785,-0.16837118658063732,0.2542057646600036,0.26829354110511355,14.0,0.12354839838689387,0.04615617657007474
epilepsiae_958,29,full,3,24684,0.0,1.0,1.9782080110933216,1.9335012593425318,1.608243853940096,-0.18597326842459352,0.2600717407892114,0.2781418142805602,13.0,0.12643240991421525,0.04773437907974427
epilepsiae_958,29,full,4plus,201627,0.12242408010831883,1.0,1.5703903790562175,1.9902194163044413,0.9902915387393691,-0.45844587660673924,0.41083507463368624,0.34507743244927946,8.087413888020949,0.12363147789511017,0.04332312632559368
epilepsiae_958,29,local_isotropic,1,24684,0.0,1.0,2.0540189783650766,2.0630394374390155,1.7141971693380782,-0.1696275683874911,0.255771764632492,0.2575587202014579,15.0,0.11559933957205525,0.04075803210660053
epilepsiae_958,29,local_isotropic,2,24684,0.0,1.0,2.038091432804662,1.9776319710746002,1.6929558091934107,-0.17071063403952724,0.2557245287420921,0.2682572624978933,14.0,0.12277791686728393,0.04605240641261879
epilepsiae_958,29,local_isotropic,3,24684,0.0,1.0,1.9713202623494934,1.9410175002120988,1.5984361960024032,-0.18822456890267084,0.261471612465733,0.2779000569059694,13.0,0.12571150581497342,0.047635789138128694
epilepsiae_958,29,local_isotropic,4plus,201627,0.12242408010831883,1.0,1.5668423381544583,1.9976539047630368,0.9850333349955216,-0.461545393313191,0.41175523164668254,0.34521324026618333,8.087413888020949,0.122993505816935,0.04347651359940795
epilepsiae_958,43,full,1,24684,0.0,1.0,2.0612268328703585,2.052430541194568,1.7239214689068878,-0.16755986222750602,0.2543041266441802,0.25753975163456155,15.0,0.11624015893726979,0.04081192550263465
epilepsiae_958,43,full,2,24684,0.0,1.0,2.0461090504240045,1.9663478563035426,1.7039075983023908,-0.1683840735343277,0.2541473433015698,0.26828705174095463,14.0,0.12354400062455986,0.046157274463093215
epilepsiae_958,43,full,3,24684,0.0,1.0,1.9781528112199016,1.9335489030387374,1.6081646927370756,-0.1859908148147976,0.2600191580661409,0.2781339953097842,13.0,0.126426684837122,0.04773444492226276
epilepsiae_958,43,full,4plus,201627,0.12242408010831883,1.0,1.5703506681457524,1.9902816077138865,0.9902301958247498,-0.45848039002172125,0.4108137096340425,0.345071618377418,8.087413888020949,0.12362433334406692,0.043323865065808695
epilepsiae_958,43,local_isotropic,1,24684,0.0,1.0,2.0539962831986953,2.06306709639982,1.7141655699101506,-0.1696342112352203,0.25570494012015904,0.2575535596796548,15.0,0.11559728663865852,0.040756205770360696
epilepsiae_958,43,local_isotropic,2,24684,0.0,1.0,2.0380663243813415,1.9776579920315014,1.6929197754510346,-0.17071823089127697,0.25566429503525373,0.2682517022590353,14.0,0.12277546433687937,0.046050148888251964
epilepsiae_958,43,local_isotropic,3,24684,0.0,1.0,1.9712987536321371,1.9410388695679317,1.598404488614766,-0.18823196285258356,0.2614183771449223,0.27789459788270016,13.0,0.12570919523566346,0.04763367701668856
epilepsiae_958,43,local_isotropic,4plus,201627,0.12242408010831883,1.0,1.5668325752832963,1.9976701795536085,0.9850175401473039,-0.4615541607794772,0.4117380192523842,0.34520943458722564,8.087413888020949,0.12299165468020753,0.043474693465560287
yuquan_huanghanwen,17,full,1,92,0.0,1.0,1.66240360237732,1.8088622482975212,1.1605779320307683,-0.2951458714002005,0.2769658242526636,0.32791779257563897,9.0,0.13759406609866487,0.07322325852452115
yuquan_huanghanwen,17,full,2,92,0.0,1.0,1.563100018607947,1.8888264126075183,1.0255537498152145,-0.3554900167052337,0.2890159611071196,0.35598826335307726,8.0,0.1372869162940811,0.07506070185330085
yuquan_huanghanwen,17,full,3,92,0.0,1.0,1.4612490089478205,1.7364242806714771,0.8233604634494534,-0.44162390574897964,0.30516583944259623,0.34618952540207826,7.0,0.13511208537295272,0.07372155138432254
yuquan_huanghanwen,17,full,4plus,220,0.41818181818181815,1.0,1.3102231144424161,1.9837155457176612,0.5830569243481423,-0.662331351799123,0.6995179639127188,0.3500851377134389,5.177272727272728,0.12420228176452175,0.06387854488434591
yuquan_huanghanwen,17,local_isotropic,1,92,0.0,1.0,1.6618199389294428,1.8094431929722032,1.1603006072312065,-0.295132527150781,0.27745701662373123,0.32800758774181776,9.0,0.13754428583796174,0.07359984846527773
yuquan_huanghanwen,17,local_isotropic,2,92,0.0,1.0,1.5627209274882141,1.891582368326673,1.0261508713714222,-0.35510477805127677,0.2894797578056444,0.35651352743155795,8.0,0.13730520730123183,0.07571995197053247
yuquan_huanghanwen,17,local_isotropic,3,92,0.0,1.0,1.4610215154430182,1.7339418001300655,0.8230563262465347,-0.4414175010814257,0.30558886350144754,0.34588135554237465,7.0,0.1351487090143154,0.07430685780321733
yuquan_huanghanwen,17,local_isotropic,4plus,220,0.41818181818181815,1.0,1.3096494792112194,1.9816527642821438,0.5819505782612371,-0.6627221998486135,0.7005844576111899,0.3499776016366331,5.177272727272728,0.12413198043503962,0.06433430181053114
yuquan_huanghanwen,29,full,1,92,0.0,1.0,1.6624189199742694,1.808838251621747,1.1606031800273937,-0.29513494990893563,0.2769904108406837,0.327921876953432,9.0,0.13759681864761727,0.07322558485680507
yuquan_huanghanwen,29,full,2,92,0.0,1.0,1.5631031922013763,1.888821520318936,1.0255609290934204,-0.35548606867125654,0.2890592421339018,0.3559944528593753,8.0,0.13728773917016832,0.07506245321253249
yuquan_huanghanwen,29,full,3,92,0.0,1.0,1.4612377158239278,1.7364418689828944,0.8233406595783841,-0.4416377028933913,0.3052304633101715,0.34619646985400854,7.0,0.13510926800703152,0.07372011117491244
yuquan_huanghanwen,29,full,4plus,220,0.41818181818181815,1.0,1.310208056774681,1.983743902331478,0.5830275576980881,-0.6623629552189798,0.6994618362350035,0.35006646036528766,5.177272727272728,0.12419693722268028,0.06387555795736802
yuquan_huanghanwen,29,local_isotropic,1,92,0.0,1.0,1.6618331423242731,1.8094237814989365,1.160322473438114,-0.2951231751737751,0.2774785928581721,0.3280112969579386,9.0,0.13754665506550098,0.07360186143125254
yuquan_huanghanwen,29,local_isotropic,2,92,0.0,1.0,1.5627296996766429,1.8915696619167066,1.026167459589474,-0.35509617297190077,0.2895139874459602,0.35651936699753006,8.0,0.13730715236090796,0.07572213460739703
yuquan_huanghanwen,29,local_isotropic,3,92,0.0,1.0,1.4610224093268862,1.7339359814892958,0.8230573046619106,-0.4414163945215981,0.30563668467093186,0.34588765375722,7.0,0.13514898371728643,0.07430739324273224
yuquan_huanghanwen,29,local_isotropic,4plus,220,0.41818181818181815,1.0,1.3096462503784965,1.9816508267337671,0.5819433650157431,-0.6627280266584605,0.7005450024616648,0.34996530049682417,5.177272727272728,0.12413092504139142,0.0643340193782111
yuquan_huanghanwen,43,full,1,92,0.0,1.0,1.6624200791930053,1.8088373060372067,1.1606047541382465,-0.2951343675315433,0.276925395377354,0.3279147875579183,9.0,0.13759699773840656,0.07322555356379258
yuquan_huanghanwen,43,full,2,92,0.0,1.0,1.5631036334694013,1.8888205462803649,1.0255611984921196,-0.35548611149287546,0.2890207895728781,0.35598955285656075,8.0,0.13728777695820146,0.07506215029529553
yuquan_huanghanwen,43,full,3,92,0.0,1.0,1.4612374443310292,1.7364433509285992,0.8233400604904295,-0.44163839753989026,0.3052219419360598,0.3461952794021711,7.0,0.13510913485264497,0.0737196575146027
yuquan_huanghanwen,43,full,4plus,220,0.41818181818181815,1.0,1.3102077864344783,1.9837470208127228,0.5830271593804522,-0.662363915805131,0.6994077400491433,0.35005241837774964,5.177272727272728,0.12419676705473437,0.06387518150677358
yuquan_huanghanwen,43,local_isotropic,1,92,0.0,1.0,1.661831032190679,1.8094268837195506,1.1603189788769668,-0.29512466973343626,0.2774183364026725,0.3280043921406392,9.0,0.13754627642415518,0.07360153973572209
yuquan_huanghanwen,43,local_isotropic,2,92,0.0,1.0,1.5627328229176407,1.8915655982623707,1.0261729251385285,-0.3550933535689857,0.28947843524538863,0.3565154506346629,8.0,0.13730780288013905,0.07572252187965944
yuquan_huanghanwen,43,local_isotropic,3,92,0.0,1.0,1.461030266102934,1.7339206559141076,0.8230708868551292,-0.44140647812985395,0.3056287464349516,0.34588768729633346,7.0,0.13515102723191363,0.07430898179156581
yuquan_huanghanwen,43,local_isotropic,4plus,220,0.41818181818181815,1.0,1.3096537763736982,1.9816321137367263,0.5819577455095535,-0.6627116183913598,0.7004939876225839,0.3499530528047688,5.177272727272728,0.12413370581571763,0.06433607202708998
yuquan_litengsheng,17,full,1,129,0.0,1.0,1.9026512726850136,2.4488645504174062,1.4687261489243029,-0.2342683297758207,0.2716886622084941,0.17195700138149494,23.0,0.06545081155204409,0.026689768904884278
yuquan_litengsheng,17,full,2,129,0.0,1.0,1.8515588333718143,2.522442427794076,1.4014906680119785,-0.2544189056307755,0.2790530846361611,0.17948033067324734,22.0,0.06527187230269946,0.026958044399385605
yuquan_litengsheng,17,full,3,129,0.0,1.0,1.799757389604029,2.6320074016340453,1.335632929599901,-0.2776080843526577,0.28640435349549936,0.18935412382746614,21.0,0.06496333287089218,0.026573529879705952
yuquan_litengsheng,17,full,4plus,1457,0.08853809196980096,1.0,1.530339370210451,2.694323051495013,0.9275075530380734,-0.4929333373057438,0.4063634112836001,0.227635684061751,14.639670555936856,0.06365652527647243,0.02569147613139757
yuquan_litengsheng,17,local_isotropic,1,129,0.0,1.0,1.9027156425772658,2.446993363735677,1.4686342801588574,-0.23423054713140992,0.2719659613544702,0.17188535035293895,23.0,0.06545551716663081,0.026726216219369325
yuquan_litengsheng,17,local_isotropic,2,129,0.0,1.0,1.8518998829612097,2.5204627801421213,1.4018144310392668,-0.25424770267272506,0.2792710330787142,0.17942275189033535,22.0,0.06529532358251401,0.02703164897383057
yuquan_litengsheng,17,local_isotropic,3,129,0.0,1.0,1.800290641148126,2.62850936709758,1.3362130824771075,-0.27731755412329184,0.28655160441891203,0.18923602380334795,21.0,0.06500172468936988,0.026660627480593044
yuquan_litengsheng,17,local_isotropic,4plus,1457,0.08853809196980096,1.0,1.5309592696998682,2.6911588045769976,0.9283495647435758,-0.4921986780266133,0.40625851739417074,0.22752746536737029,14.639670555936856,0.06372895967492354,0.025781957589487002
yuquan_litengsheng,29,full,1,129,0.0,1.0,1.9026514013633251,2.448861581556505,1.4687260625676166,-0.23426826088024205,0.2716890427848294,0.17195688808820486,23.0,0.0654508204994057,0.02668982078956135
yuquan_litengsheng,29,full,2,129,0.0,1.0,1.8515193513643673,2.5225941717188287,1.4014455008241362,-0.25443718137782767,0.2790728593632651,0.17948524320583636,22.0,0.0652692823662232,0.026954631094489194
yuquan_litengsheng,29,full,3,129,0.0,1.0,1.7996994583697574,2.6322145881332495,1.3355565480678944,-0.2776379507042195,0.2864424416665346,0.1893607441506409,21.0,0.06495929437638386,0.026568940420341552
yuquan_litengsheng,29,full,4plus,1457,0.08853809196980096,1.0,1.5302780283680184,2.694540563117529,0.9274170369945469,-0.4930011105603755,0.4064529007221565,0.22764490579602958,14.639670555936856,0.06364970885319132,0.025685828121481367
yuquan_litengsheng,29,local_isotropic,1,129,0.0,1.0,1.9027156576253443,2.4469932895194897,1.4686342955724303,-0.23423054073209254,0.27197056333185166,0.17188554816050788,23.0,0.06545551810370133,0.026726217795647187
yuquan_litengsheng,29,local_isotropic,2,129,0.0,1.0,1.8518896527922855,2.520502289082099,1.4018027599118992,-0.25425244481276804,0.2792874755279645,0.1794245490776906,22.0,0.06529465165722804,0.027030728266342743
yuquan_litengsheng,29,local_isotropic,3,129,0.0,1.0,1.8002754152280775,2.628564374113406,1.3361930402156055,-0.27732540737564165,0.2865800387561481,0.18923866884331036,21.0,0.06500066214924285,0.026659373940936208
yuquan_litengsheng,29,local_isotropic,4plus,1457,0.08853809196980096,1.0,1.5309426858001478,2.691217294602127,0.9283250585595666,-0.4922170525061404,0.40632240233846295,0.22753232063726445,14.639670555936856,0.06372711076524355,0.02578039407525067
yuquan_litengsheng,43,full,1,129,0.0,1.0,1.9026512908226976,2.4488642599999437,1.468726148108561,-0.23426832100184503,0.27160506835371934,0.1719533545852338,23.0,0.06545081275150519,0.026689773498517446
yuquan_litengsheng,43,full,2,129,0.0,1.0,1.851516906979205,2.5226045615199744,1.401442798721228,-0.2544383326223422,0.27899867829940994,0.17948216845083032,22.0,0.06526912048107736,0.026954358764186528
yuquan_litengsheng,43,full,3,129,0.0,1.0,1.7996958635186808,2.6322296275971993,1.3355519680418477,-0.27763982528268455,0.286378447934895,0.18935810563291702,21.0,0.06495904211166546,0.02656859532351032
yuquan_litengsheng,43,full,4plus,1457,0.08853809196980096,1.0,1.530274187884224,2.6945559154030754,0.9274114991936657,-0.49300543235021227,0.4064451027382385,0.22764468761448867,14.639670555936856,0.06364927657000913,0.025685430390964235
yuquan_litengsheng,43,local_isotropic,1,129,0.0,1.0,1.9027156576253443,2.4469932895194897,1.4686342955724303,-0.23423054073209254,0.27188801747298635,0.1718819592101225,23.0,0.06545551810370133,0.026726217795647187
yuquan_litengsheng,43,local_isotropic,2,129,0.0,1.0,1.85188823702666,2.5205077565117002,1.401801144658826,-0.25425310109889315,0.2792167050236388,0.17942147750433055,22.0,0.06529455866801886,0.027030600831060014
yuquan_litengsheng,43,local_isotropic,3,129,0.0,1.0,1.800273309529884,2.6285719827876717,1.3361902686627976,-0.2773264934807235,0.28652152645746237,0.18923606116320033,21.0,0.06500051520256306,0.02665920056830002
yuquan_litengsheng,43,local_isotropic,4plus,1457,0.08853809196980096,1.0,1.5309403939257746,2.6912253812564644,0.9283216721398926,-0.49221959183193476,0.40632651115379725,0.2275325842355121,14.639670555936856,0.06372685525253406,0.025780177950350713
yuquan_liyouran,17,full,1,470,0.0,1.0,1.9138804337106652,2.2142503050148092,1.5036233748530259,-0.21914655612484318,0.27193214510319225,0.23566620430288573,16.0,0.09609524468190181,0.03182998320678885
yuquan_liyouran,17,full,2,470,0.0,1.0,1.8523671380084883,2.184252531995111,1.4153188407217268,-0.2415095560097943,0.2792581378797758,0.2424879969724548,15.0,0.09702887430704563,0.0323936766373867
yuquan_liyouran,17,full,3,470,0.0,1.0,1.7789451359921076,2.188420199800266,1.3087007382026887,-0.2730404260680885,0.28869358309527376,0.2509124353592959,14.0,0.09676062326737189,0.032144425828025486
yuquan_liyouran,17,full,4plus,3993,0.11770598547458051,1.0,1.459507734582856,2.280610803982199,0.8129790402805612,-0.5632693565988445,0.43333695716413684,0.30864324883268446,9.007012271475082,0.09169832177082789,0.031056133828024954
yuquan_liyouran,17,local_isotropic,1,470,0.0,1.0,1.914281885464814,2.21275826495177,1.504103873152685,-0.21896216968206286,0.272141700596114,0.2356276043136566,16.0,0.09613375405442662,0.03198241693823182
yuquan_liyouran,17,local_isotropic,2,470,0.0,1.0,1.8530890200988053,2.182744538805237,1.4163172785254174,-0.24115880014894844,0.27936054173173397,0.2424842372608958,15.0,0.09710143017916566,0.03256734115683343
yuquan_liyouran,17,local_isotropic,3,470,0.0,1.0,1.7799101990296737,2.186332167829782,1.310040363568908,-0.2725221858183588,0.28866780777686707,0.25089415381122826,14.0,0.09686440148941307,0.032301263540860554
yuquan_liyouran,17,local_isotropic,4plus,3993,0.11770598547458051,1.0,1.4605312296710846,2.2781627940577773,0.8146612739274703,-0.5617941758494034,0.4330106611893314,0.3086839931767667,9.007012271475082,0.09189752690333948,0.031224443728134002
yuquan_liyouran,29,full,1,470,0.0,1.0,1.9138808096744844,2.214249578397094,1.5036238864260931,-0.21914640387966997,0.2719431696098114,0.23566688940958302,16.0,0.09609527817003388,0.03183002512243537
yuquan_liyouran,29,full,2,470,0.0,1.0,1.8523240442701718,2.184319113686502,1.4152587465436792,-0.24152855625829803,0.2793006490133073,0.24248999686567932,15.0,0.09702476877690477,0.03239104694739804
yuquan_liyouran,29,full,3,470,0.0,1.0,1.7788708725368085,2.1885367775227,1.3085947820491863,-0.27307852569927865,0.288768516559954,0.2509158250308967,14.0,0.0967528819174972,0.032140530316626094
yuquan_liyouran,29,full,4plus,3993,0.11770598547458051,1.0,1.45943653717888,2.2807757367428882,0.8128659698943586,-0.5633636026187165,0.4334492213024453,0.3086455779328098,9.007012271475082,0.09168534826494135,0.031051629978034057
yuquan_liyouran,29,local_isotropic,1,470,0.0,1.0,1.9142820731039851,2.212757972080801,1.5041041321901887,-0.2189620954861815,0.27215243344892065,0.23562827763960767,16.0,0.09613377064787375,0.0319824337573955
yuquan_liyouran,29,local_isotropic,2,470,0.0,1.0,1.8530765979683466,2.182763651658831,1.416299934528919,-0.24116427979833394,0.2793920866984806,0.24248609287252665,15.0,0.09710024564518319,0.03256653832130653
yuquan_liyouran,29,local_isotropic,3,470,0.0,1.0,1.7798885559429107,2.186366201055838,1.310009494431748,-0.2725332710353404,0.28872045394501855,0.25089734845694733,14.0,0.09686214469367928,0.03230007801217631
yuquan_liyouran,29,local_isotropic,4plus,3993,0.11770598547458051,1.0,1.460509990357835,2.2782116579842855,0.8146274908284845,-0.5618223215136185,0.4330886145437066,0.30868688652883636,9.007012271475082,0.09189364533916594,0.0312230800375098
yuquan_liyouran,43,full,1,470,0.0,1.0,1.9138807203959207,2.214249998448099,1.5036237893989823,-0.21914644529281824,0.27186832325804483,0.23566222911326942,16.0,0.09609526955842217,0.03182998931225902
yuquan_liyouran,43,full,2,470,0.0,1.0,1.8523274683364623,2.18431399139296,1.4152635342336366,-0.24152705360940013,0.27923582736518715,0.2424857532921589,15.0,0.09702509415246052,0.032391226977943686
yuquan_liyouran,43,full,3,470,0.0,1.0,1.778876804272227,2.1885276457316722,1.3086032615628715,-0.2730754870862162,0.2887146625889966,0.25091214877123735,14.0,0.09675349958755698,0.03214081880504299
yuquan_liyouran,43,full,4plus,3993,0.11770598547458051,1.0,1.4594421860769609,2.2807627022583516,0.8128749342861413,-0.5633561520310357,0.4334408861697355,0.30864357906873685,9.007012271475082,0.09168637478227432,0.031051968742575875
yuquan_liyouran,43,local_isotropic,1,470,0.0,1.0,1.9142820855861582,2.2127579526289454,1.5041041493821672,-0.21896209054236218,0.2720792384893696,0.23562370312238287,16.0,0.09613377175024393,0.031982434787414527
yuquan_liyouran,43,local_isotropic,2,470,0.0,1.0,1.8530846353600774,2.1827513142585055,1.41631116317174,-0.2411607333448554,0.2793313511814892,0.2424822063511255,15.0,0.09710101217400885,0.032567061366099985
yuquan_liyouran,43,local_isotropic,3,470,0.0,1.0,1.7799024369555465,2.1863443770909052,1.3100292962226057,-0.2725261600218246,0.28867341116109635,0.2508943517466274,14.0,0.09686359226069857,0.0323008427981831
yuquan_liyouran,43,local_isotropic,4plus,3993,0.11770598547458051,1.0,1.4605235546092203,2.2781804297156305,0.8146490668501861,-0.5618043433763604,0.4330916815889698,0.30868576994896874,9.007012271475082,0.09189612469354623,0.031223959048293223
yuquan_pengzihang,17,full,1,4525,0.0,1.0,1.9999251809150325,1.5508739990941225,1.6700023628375613,-0.14826563272471371,0.2655980383012099,0.3034735243189269,11.0,0.15679810004470388,0.10766622568780665
yuquan_pengzihang,17,full,2,4525,0.0,1.0,1.8618113525593534,1.5983519735761171,1.4682805623133655,-0.1955487474409388,0.27496505620127504,0.3146048844649858,10.0,0.15382031635494375,0.10252672722989774
yuquan_pengzihang,17,full,3,4525,0.0,1.0,1.7149903424567563,1.6225812376267752,1.2393143655856351,-0.258630954736194,0.28783935614336065,0.3212337782910641,9.0,0.1481773063156854,0.09605324740607585
yuquan_pengzihang,17,full,4plus,19864,0.22779903342730567,1.0,1.4058006526239006,1.724319484982227,0.7192129882527063,-0.556416115077431,0.5177430578526656,0.3371270550570437,6.052003624647604,0.1316885763817885,0.07950940088834375
yuquan_pengzihang,17,local_isotropic,1,4525,0.0,1.0,2.0004970214320315,1.5444221295255205,1.6773221074012579,-0.1455120982782864,0.26620704399154543,0.3038581075127324,11.0,0.15727015747033574,0.11092054225232835
yuquan_pengzihang,17,local_isotropic,2,4525,0.0,1.0,1.8604640841090425,1.597403395387412,1.4711630620670122,-0.19483749518556728,0.27611418546090827,0.31498431477297867,10.0,0.15392093322650177,0.10496284627398425
yuquan_pengzihang,17,local_isotropic,3,4525,0.0,1.0,1.7133766570799764,1.6213279562179717,1.2399143514912991,-0.2585521867051784,0.28895678728112073,0.32129410092057814,9.0,0.1481525499779646,0.09781238793191381
yuquan_pengzihang,17,local_isotropic,4plus,19864,0.22779903342730567,1.0,1.4047992745465132,1.7237519279328442,0.7188510454282939,-0.5569401964723952,0.5180144754380323,0.33695749299181804,6.052003624647604,0.13162107497336267,0.0803168722147218
yuquan_pengzihang,29,full,1,4525,0.0,1.0,1.999897081337271,1.5509075121520137,1.6699467044296272,-0.1482794368190191,0.2656152785355982,0.30347182348166074,11.0,0.15679374521047224,0.10765667770195342
yuquan_pengzihang,29,full,2,4525,0.0,1.0,1.861704472192059,1.598478823796872,1.4681012330020093,-0.19559644506981938,0.2750367831348258,0.31460203948638754,10.0,0.15380391810746302,0.1025064757681518
yuquan_pengzihang,29,full,3,4525,0.0,1.0,1.7148476362166705,1.6227772092127524,1.2390768274092627,-0.2587155575937464,0.28796810460568234,0.32123406484821704,9.0,0.14815218225051402,0.09602944173262679
yuquan_pengzihang,29,full,4plus,19864,0.22779903342730567,1.0,1.4056900498891283,1.7245962591255235,0.7190238637188795,-0.5565884313092222,0.5177669926726294,0.33710631807850633,6.052003624647604,0.13165570709819938,0.07948496267076442
yuquan_pengzihang,29,local_isotropic,1,4525,0.0,1.0,2.0004577893459157,1.5444692417623116,1.6772498587375888,-0.14552832330400345,0.2662268693317592,0.30385614968433516,11.0,0.15726452963801313,0.11091133177227629
yuquan_pengzihang,29,local_isotropic,2,4525,0.0,1.0,1.8604051354921585,1.5974744554483222,1.4710609449441368,-0.19486363572215926,0.2761701885554986,0.3149841953225778,10.0,0.15391183726922059,0.10495143253581789
yuquan_pengzihang,29,local_isotropic,3,4525,0.0,1.0,1.7133143548233798,1.6214140654994196,1.239807292933965,-0.2585895492769756,0.2890500224485261,0.3212979812894386,9.0,0.14814142584873038,0.09780083188698925
yuquan_pengzihang,29,local_isotropic,4plus,19864,0.22779903342730567,1.0,1.4047570882932972,1.7238561042681775,0.7187769994321417,-0.5570065355102978,0.5180305916035941,0.3369449012266435,6.052003624647604,0.13160827070050027,0.08030599570953485
yuquan_pengzihang,43,full,1,4525,0.0,1.0,1.999892023774809,1.551009089270822,1.6698006475324971,-0.1483387536980095,0.2655586881302024,0.30345724283959724,11.0,0.15678415279222915,0.10758261840708622
yuquan_pengzihang,43,full,2,4525,0.0,1.0,1.8617585934803584,1.5984034336408806,1.4680692941343518,-0.1956017935697175,0.27496637350911757,0.31458373077146456,10.0,0.1538054626435404,0.10245685994412501
yuquan_pengzihang,43,full,3,4525,0.0,1.0,1.7148979544436915,1.6227578710871116,1.2390859686829117,-0.2587102130494079,0.2879001196306917,0.32122597181681184,9.0,0.14815534397109048,0.09599368864607091
yuquan_pengzihang,43,full,4plus,19864,0.22779903342730567,1.0,1.4057234596295765,1.724577612940707,0.7190484463818972,-0.5565576564263076,0.517748341191964,0.3371098139154757,6.052003624647604,0.1316604187884961,0.07946755488564301
