subject,producer,horizon_seconds,endpoint,n_seeds,median_gain,seed_spread_range,seed_spread_std,effect_exceeds_seed_spread,gain_seed1,gain_seed2,gain_seed3
epilepsiae_1125,P_local,300.0,continuous:span,3,0.001399482751323733,0.002181832896962721,0.0011172615997551614,False,-0.00010919481808779885,0.001399482751323733,0.002072638078874922
epilepsiae_1125,P_local,300.0,continuous:band_energy,3,0.0042856892547484815,0.004596255299339491,0.0023741873950709155,False,0.0009550281779147074,0.0042856892547484815,0.005551283477254199
epilepsiae_1125,P_local,300.0,continuous:band_peak,3,-0.0009372179142492776,0.0011798224806378599,0.0005995268433382115,False,-0.00016207305580073772,-0.0013418955364385976,-0.0009372179142492776
epilepsiae_1125,P_local,300.0,continuous:embedding,3,0.00010976725981959312,0.0014725681841800675,0.0007674325943759782,False,-0.000251662770084371,0.00010976725981959312,0.0012209054140956965
epilepsiae_1125,P_local,7200.0,count,3,0.00011418572320742726,6.809738138802146e-05,3.4157151461094994e-05,True,7.542609058219796e-05,0.00014352347197021942,0.00011418572320742726
epilepsiae_1125,P_local,7200.0,participation,3,4.95512599341108e-06,0.0007430086081172127,0.00042768180658586354,False,9.459649055576502e-06,4.95512599341108e-06,-0.0007335489590616362
epilepsiae_1125,P_local,7200.0,continuous,3,-0.0036544371680393706,0.0009928332712525467,0.0005060771390021192,True,-0.0029875688281617574,-0.0036544371680393706,-0.003980402099414304
epilepsiae_1125,P_local,7200.0,continuous:size,3,-0.0020593921446656616,0.0009890444401956522,0.0005378571741069476,True,-0.0029202671192276597,-0.0019312226790320075,-0.0020593921446656616
epilepsiae_1125,P_local,7200.0,continuous:span,3,-0.010193070260641202,0.0016186773952402422,0.0008879381986224472,True,-0.008751105803727066,-0.010193070260641202,-0.010369783198967308
epilepsiae_1125,P_local,7200.0,continuous:band_energy,3,-0.0016041680922975754,0.0009345544549113072,0.0005249094389071665,True,-0.0015510716650555256,-0.002485626119966833,-0.0016041680922975754
epilepsiae_1125,P_local,7200.0,continuous:band_peak,3,-0.003192228102345096,0.0020606370561995213,0.0010324022111688489,True,-0.002275462068018097,-0.003192228102345096,-0.004336099124217618
epilepsiae_1125,P_local,7200.0,continuous:embedding,3,-0.004071897413694403,0.0010662744483938003,0.0005351171480834993,True,-0.003618416871865815,-0.004071897413694403,-0.004684691320259615
epilepsiae_1146,P_local,1800.0,count,3,1.2505109714844309e-05,0.0001643211531385802,9.389634809392364e-05,False,9.075032505911906e-06,0.0001733961856444921,1.2505109714844309e-05
epilepsiae_1146,P_local,1800.0,participation,3,-2.645413511659367e-05,0.00013185347561550653,7.173665305899602e-05,False,-4.3396815289198365e-05,8.845666032630817e-05,-2.645413511659367e-05
epilepsiae_1146,P_local,1800.0,continuous,3,0.0005779172886701822,0.0004559953905756142,0.00022860625583229175,True,0.0003787919581508259,0.0005779172886701822,0.0008347873487264401
epilepsiae_1146,P_local,1800.0,continuous:size,3,-0.00035305254901030203,0.00028060806539764727,0.00015189694504647255,True,-0.00011193988092395024,-0.0003925479463215975,-0.00035305254901030203
epilepsiae_1146,P_local,1800.0,continuous:span,3,0.00021712785911165433,0.00026512726012506427,0.0001381691342796704,False,0.00015203852753908897,0.00041716578766415324,0.00021712785911165433
epilepsiae_1146,P_local,1800.0,continuous:band_energy,3,0.0019565700142829545,0.0017105934148988755,0.0008610069623436599,True,0.0012727422378129294,0.0019565700142829545,0.002983335652711805
epilepsiae_1146,P_local,1800.0,continuous:band_peak,3,-4.891479076296612e-05,0.0001085196417365264,5.470708592960511e-05,False,-4.891479076296612e-05,1.7436815364701985e-05,-9.108282637182441e-05
epilepsiae_1146,P_local,1800.0,continuous:embedding,3,0.0002079617229773234,0.00011922553144794179,6.187690632080229e-05,True,0.000177075410144667,0.0002079617229773234,0.0002963009415926088
epilepsiae_1146,P_local,300.0,count,3,0.022149827557704782,0.008486066284382865,0.004265598294527356,True,0.01714785061415558,0.025633916898538445,0.022149827557704782
epilepsiae_1146,P_local,300.0,participation,3,0.0007922327931382256,0.002717253878400383,0.0015334893451580888,False,0.0007922327931382256,-0.001798127573138908,0.0009191263052614751
epilepsiae_1146,P_local,300.0,continuous,3,0.0009896502960446973,0.0007214326886313405,0.000387433015274836,True,0.0003840581039908919,0.0009896502960446973,0.0011054907926222324
epilepsiae_1146,P_local,300.0,continuous:size,3,0.0008645313012152211,0.0002624094951138023,0.00013828587197654553,True,0.0008645313012152211,0.0010713990504342963,0.000808989555320494
epilepsiae_1146,P_local,300.0,continuous:span,3,-0.0005421202423609994,0.0002345303820694422,0.00012735552211770072,True,-0.0005421202423609994,-0.0005109068494271174,-0.0007454372314965596
epilepsiae_1146,P_local,300.0,continuous:band_energy,3,0.0021730920208857807,0.0021432507156888825,0.0010770268558880183,True,0.001288062006462365,0.0021730920208857807,0.0034313127221512474
epilepsiae_1146,P_local,300.0,continuous:band_peak,3,-4.5272689138897704e-05,0.0009324031986939207,0.00048121838516875637,False,-0.0007180695666804127,0.00021433363201350808,-4.5272689138897704e-05
epilepsiae_1146,P_local,300.0,continuous:embedding,3,0.0006395079204448706,0.00034832457916622594,0.00018316764254350232,True,0.0005635986027574535,0.0009119231819236795,0.0006395079204448706
