candidate,stage,topology,noise,comparison,description,layer,mode,contact_i,contact_j,model_joint_n,patient_joint_n,model_i_precedes_j,patient_i_precedes_j,absolute_probability_error,lag_n,lag_mean,lag_median,lag_variance,lag_q05,lag_q95
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,ALL,ICL5,ICL1,53,11487,0.39622641509433965,0.6353704187342213,0.23914400363988164,53,-0.585920443189235,-13.201843050231219,344.7159826847414,-17.517056742601927,24.957804630705503
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,ALL,ICL4,ICL3,53,17577,0.39622641509433965,0.6268987881891108,0.23067237309477118,53,-3.8993450482201055,-9.788195924760657,60.350773587513906,-11.385011988490259,6.5029447447499935
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,ALL,ICL4,ICL2,53,15905,0.33962264150943394,0.6836215026721156,0.3439988611626817,53,-8.585980243882041,-17.197824754339763,204.40463241248696,-22.485649817592638,12.239276820387749
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,ALL,ICL4,ICL1,53,14539,0.37735849056603776,0.6256276222573767,0.2482691316913389,53,0.9458510956750367,-6.3707919112994205,154.44341478127146,-10.437257290955676,18.782524363293852
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,ALL,ICL3,ICL2,53,16139,0.33962264150943394,0.6550901542846521,0.3154675127752182,53,-4.686635195661935,-7.015461670365767,58.47939204441467,-16.676398047616384,5.948543071973836
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,ALL,ICL3,ICL1,53,14718,0.8679245283018868,0.5856094578067672,0.2823150704951196,53,4.8451961438951425,2.470832855477056,32.94196563340113,-3.021113328349747,12.746524692764796
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,ALL,ICL2,ICL1,53,14743,1.0,0.42002984467204774,0.5799701553279523,53,9.531831339557078,8.784369220062672,11.085098320891374,6.2590750456503885,15.176274331235978
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL11,17,9571,0.5882352941176471,0.5569950893323582,0.031240204785288883,17,3.2501024541762784,2.445136835289304,49.55762762378846,-3.951023511303083,18.071276349448816
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,SCL8,7,10085,1.0,0.7354486861675756,0.26455131383242436,7,6.065599258622115,6.559280431061779,9.92693325932248,1.9795724433717625,9.89563350362391
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL10,17,9653,0.6470588235294118,0.5720501398528954,0.07500868367651636,17,6.1819364389131595,6.7976175595340464,73.47306925388321,-3.270384416873276,22.02318088358879
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,SCL7,6,10051,1.0,0.5842204755745697,0.4157795244254303,6,12.221038100932674,13.169432342784603,19.0115163299582,6.6843151291873255,16.322326807196532
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL9,17,9759,0.8235294117647058,0.5370939645455477,0.28643544721915815,17,7.471690182950651,4.13432083951011,66.31012351622164,-1.4894006317015738,21.36588007624213
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL8,17,9443,0.9411764705882353,0.6050513607963571,0.33612510979187815,17,6.3013261200844815,4.6410029314720305,30.131680377278904,0.025959892871105714,16.305698164361818
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,SCL6,17,9097,0.8823529411764706,0.6056941848961196,0.27665875628035097,17,3.4030588662877053,2.6142925686654053,12.798466684524188,-0.8830797298967809,9.229456172003843
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL7,17,7849,1.0,0.7292648745063065,0.2707351254936935,17,10.867442292645164,9.504964917305188,24.89313079621372,5.006308404924221,19.470316489347166
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL6,17,6147,1.0,0.8234911338864487,0.17650886611355132,17,14.244816225207868,13.304362164817576,22.823791850534132,8.369162077780492,21.664018673403547
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL5,17,7527,1.0,0.8725920021256809,0.1274079978743191,17,18.463146218458377,17.423047533075078,19.605835902161793,13.013720807766367,25.55977424592092
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL4,17,9951,1.0,0.9248819214149332,0.0751180785850668,17,24.688658777005873,23.837081734687672,17.351437363126376,19.395647597163407,30.960668943548075
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL3,17,10060,1.0,0.939065606361829,0.06093439363817099,17,29.88733443921873,28.819757061724886,22.242021038847753,24.593045503921168,36.2797482964961
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL2,17,8937,1.0,0.966207899742643,0.033792100257357016,17,31.647477621951353,34.77467402135517,101.47804085038737,14.062650161857892,41.80576253248073
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL9,ICL1,17,7996,1.0,0.9511005502751376,0.048899449724862376,17,39.332533544482374,41.108448464950925,67.31637573784585,27.43733389342815,48.70406207963969
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,SCL8,7,10760,0.5714285714285714,0.6064591078066914,0.035030536378120036,7,2.5199718561971167,1.53473480206776,115.33419655242022,-12.678179146964066,13.265164619563985
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,ICL10,22,11068,1.0,0.5246657029273581,0.47533429707264185,22,3.008806784167663,3.0230592775665173,4.00276618789839,0.6276266956596374,5.706751018003979
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,SCL7,10,11020,0.5,0.5165154264972777,0.016515426497277663,10,0.05008811054622129,-1.089553183088583,183.58198714233063,-14.03274164771974,19.389953359226975
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,ICL9,22,10865,0.9090909090909091,0.4727565577542568,0.43633435133665227,22,4.057326816039946,3.5691289798905927,8.2186967580794,-0.11119791600267487,9.005015736129916
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,ICL8,22,10713,0.6363636363636364,0.5730420983851395,0.06332153797849682,22,2.5978813581074083,3.455825876598169,15.482506355905453,-3.638654500967482,7.127100181614468
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,SCL6,22,10002,0.5454545454545454,0.5719356128774246,0.026481067422879145,22,-0.448554520927711,0.9564267817280552,24.41850321712804,-7.012817997134403,5.079805112371105
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,ICL7,22,8833,0.9545454545454546,0.7203102003849202,0.23423525416053437,22,7.20841867315776,8.276178338353475,14.977646829047124,0.7939154223298716,10.74662712466361
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,ICL6,22,6798,1.0,0.8231832892027067,0.17681671079729333,22,10.623143300904747,11.583101340853432,12.609580325497408,4.876741486696256,14.218701279996731
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,ICL5,22,8409,1.0,0.8813176358663337,0.11868236413366628,22,14.832765721352159,15.900861984842095,13.851452385328159,8.72704438752611,19.228478624221406
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,ICL4,22,11166,1.0,0.9361454415188967,0.06385455848110333,22,21.017799634465653,22.17409141762812,15.03085561351641,15.086244947633963,25.579434382784846
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,ICL3,22,11263,1.0,0.9545414188049365,0.04545858119506352,22,25.995341026846134,27.652961961664005,20.877882674219702,17.134697303878546,30.871917177272554
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,ICL2,22,9951,0.9545454545454546,0.9650286403376545,0.010483185792199867,22,27.437601512867175,31.474720408772555,114.1464555972931,10.070977027879872,36.648142190624824
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL11,ICL1,22,8877,1.0,0.943449363523713,0.056550636476287,22,35.21996407687673,39.04744039566049,79.04996028238136,21.875323464670874,43.13703074586899
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,ICL10,7,10885,0.5714285714285714,0.3968764354616445,0.17455213596692692,7,0.2596976809647588,3.057513476274835,157.0440104355776,-12.458636536545828,17.616325144205607
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,SCL7,6,11518,1.0,0.3887393644729988,0.6112606355270012,6,6.883973810477149,7.139739894304739,4.040441612836244,4.069934991698574,8.721087360928777
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,ICL9,7,11026,0.5714285714285714,0.3615091601668783,0.2099194112616931,7,2.2304250328849258,5.647705938006766,121.70412407020007,-10.604265503055512,15.284153762272577
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,ICL8,7,10656,0.42857142857142855,0.44130067567567566,0.01272924710424711,7,1.9427827989839639,-2.308081252680495,107.95315389893106,-8.903420201731615,15.19189448955949
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,SCL6,7,10142,0.42857142857142855,0.43911457306251234,0.010543144491083789,7,-1.249676082714359,-3.944987862396374,56.532589567946864,-9.216536148740307,8.701279374260226
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,ICL7,7,8649,0.7142857142857143,0.5785061856862065,0.13577952859950781,7,6.239451919838237,1.9455290558380511,95.74285189861622,-3.8934865452119083,19.248552759374615
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,ICL6,7,6716,0.7142857142857143,0.7281119714115545,0.01382625712584018,7,9.44328338724134,5.8025266199001635,88.78829189617086,-0.404349367410623,22.27808322099581
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,ICL5,7,8437,1.0,0.82612302951286,0.17387697048714001,7,13.546085660534443,9.939524626439379,78.56575552853691,4.2976070411943965,25.77453633264149
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,ICL4,7,11372,1.0,0.8968958846289131,0.10310411537108688,7,19.689216053851073,16.587572198153794,72.24969774129615,10.889087889150233,31.480603820423397
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,ICL3,7,11502,1.0,0.922187445661624,0.07781255433837597,7,24.814602380829392,22.39667119621845,93.79010700388766,13.524941618320872,37.68856408711517
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,ICL2,7,10210,0.8571428571428571,0.9520078354554359,0.09486497831257878,7,26.796024643921424,27.28003797184465,250.38829012435426,4.262225708676489,43.44161950144389
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL8,ICL1,7,9128,1.0,0.92988606485539,0.07011393514460995,7,34.25310115569658,34.547483661341175,197.36578661528083,14.71712188337515,49.555042797574416
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,SCL7,10,11192,0.5,0.5066118656182987,0.00661186561829874,10,-3.35229378797751,-2.9673238963883932,220.4469905186344,-19.131710305613705,18.33664483729244
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,ICL9,22,11042,0.7272727272727273,0.43157942401738814,0.29569330325533916,22,1.0485200318722823,2.084213538813856,12.694624490133478,-5.7954944733851335,5.775240513502239
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,ICL8,22,10921,0.5454545454545454,0.5723376980130025,0.02688315255845708,22,-0.41092542606025456,2.6315564492247177,28.956431469076488,-7.341352729637447,4.837015236358911
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,SCL6,22,10167,0.45454545454545453,0.5680633421855021,0.11351788764004761,22,-3.457361305095374,-0.3699278151989347,42.42955753626643,-12.40916506569448,3.849819914470026
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,ICL7,22,8965,0.5909090909090909,0.7311210262130508,0.1402119353039598,22,4.199611888990097,7.284242696246565,28.889577259356212,-3.543374572011976,9.92225692626107
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,ICL6,22,6885,0.9545454545454546,0.8302106027596223,0.12433485178583226,22,7.614336516737084,10.440832289722948,25.90123228396268,0.5394514923544079,13.132942473673712
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,ICL5,22,8494,1.0,0.8914527902048505,0.10854720979514954,22,11.823958937184495,14.485302805948322,28.214751317932592,4.389754393184262,17.74607724497655
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,ICL4,22,11293,1.0,0.9452758345877977,0.054724165412202264,22,18.00899285029799,20.69549664792885,29.84666605651422,10.593004407673686,24.372749207754804
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,ICL3,22,11398,1.0,0.9639410422881207,0.03605895771187928,22,22.986534242678474,25.76318659327626,37.999893194882226,13.58484450962294,30.007275472158927
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,ICL2,22,10066,0.9545454545454546,0.9754619511225909,0.020916496577136345,22,24.428794728699515,29.129547607081804,140.3837261006225,4.719195581858822,35.00783998613681
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL10,ICL1,22,8990,1.0,0.9558398220244716,0.0441601779755284,22,32.21115729270907,36.10838836656603,102.02139123504611,18.70704938902072,41.720362029032955
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL7,ICL9,10,11326,0.7,0.4489228324209783,0.25107716757902165,10,4.566937793005286,6.828962066645886,170.98865466892042,-16.19399401728333,18.914861423582344
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL7,ICL8,10,10998,0.7,0.5406892162211311,0.15931078377886887,10,2.846561964650232,8.987712723908885,137.04225265500915,-14.463362599623087,12.96352509029166
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL7,SCL6,10,10504,0.5,0.5569782939832445,0.0569782939832445,10,-0.9034229651420219,2.6061439477753083,103.82470760394436,-15.411385633503937,8.189626450865399
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL7,ICL7,10,8911,0.7,0.6915609920323196,0.008439007967680379,10,7.253714204977859,12.803350420217384,134.97956802518013,-9.429019402147446,17.607894302108342
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL7,ICL6,10,6897,0.7,0.8041177323473975,0.10411773234739752,10,10.589412144617814,15.130094716531744,134.63323479862188,-5.908116847656674,21.237578703946475
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL7,ICL5,10,8676,0.9,0.8774781005071461,0.02252189949285388,10,14.644049496649496,18.779794373401273,129.45355623207078,-1.3320983854423047,25.209413658877747
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL7,ICL4,10,11707,1.0,0.9326471341932178,0.06735286580678224,10,20.66048181039971,24.53246449587266,125.1231324899515,4.915323924445852,31.159818626625473
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL7,ICL3,10,11841,1.0,0.9493708301663711,0.05062916983362886,10,25.646450267095634,26.510712899491864,121.28534034545675,10.240920555198318,37.064309401524405
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL7,ICL2,10,10484,1.0,0.9665681037771843,0.03343189622281573,10,28.34175132422979,30.1179657417847,180.0994379471555,10.91529662665398,42.66309476134829
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL7,ICL1,10,9370,1.0,0.9454642475987193,0.054535752401280724,10,35.6633687589587,36.45674215428062,161.92069485987952,20.40200895802018,49.55524580149677
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL9,ICL8,22,10875,0.5909090909090909,0.6131954022988506,0.022286311389759672,22,-1.4594454579325367,0.8768440573858243,21.122176476600373,-10.291079942651425,2.187069798966968
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL9,SCL6,22,10050,0.2727272727272727,0.5932338308457712,0.3205065581184985,22,-4.505881336967656,-2.304645082523166,36.89916231052567,-13.657748022330509,1.4000479228218183
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL9,ICL7,22,8762,0.8181818181818182,0.7498288062086281,0.0683530119731901,22,3.151091857117814,5.6935933878421565,23.35605403800692,-5.862157219861092,6.908716287607513
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL9,ICL6,22,6697,0.8636363636363636,0.8327609377333134,0.030875425903050258,22,6.565816484864802,8.770277958165934,22.259013372814927,-1.7896983661935677,10.384840578058448
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL9,ICL5,22,8332,0.9545454545454546,0.8745799327892463,0.0799655217562083,22,10.775438905312212,12.916146875933919,24.482244715142606,2.0788680853569987,15.123772239577239
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL9,ICL4,22,11298,1.0,0.918127102141972,0.08187289785802798,22,16.960472818425707,19.326201215058973,26.846072570552018,8.440112033819776,21.763978667701487
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL9,ICL3,22,11433,1.0,0.9359748097612175,0.0640251902387825,22,21.93801421080619,23.248791237968362,31.836339622046943,12.929082762056577,27.131229332634756
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL9,ICL2,22,10080,0.9545454545454546,0.9621031746031746,0.007557720057720041,22,23.380274696827232,27.234559609736607,114.58008187436562,7.454327662362175,33.26482743227282
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL9,ICL1,22,8997,1.0,0.9402022896521063,0.05979771034789372,22,31.162637260836785,34.31761885195965,83.44167658144812,19.063103857427222,39.77866766210072
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL8,SCL6,22,10101,0.045454545454545456,0.5095535095535095,0.46409896409896406,22,-3.0464358790351196,-2.697203321066354,6.149350333411408,-8.427273704852633,-0.3048727456184452
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL8,ICL7,22,9024,1.0,0.6794104609929078,0.3205895390070922,22,4.610537315050351,4.837001071859618,0.39062611189881996,3.3229153198171617,5.068576219830197
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL8,ICL6,22,6923,1.0,0.7911310125668063,0.2088689874331937,22,8.02526194279734,8.3595988440793,1.1137370179019657,6.327196924371106,8.696613482494104
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL8,ICL5,22,8471,1.0,0.8651280840514697,0.13487191594853032,22,12.234884363244749,12.499922680932286,1.9669165200477838,10.046849005366562,13.364921644759443
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL8,ICL4,22,11107,1.0,0.9184298190330422,0.08157018096695778,22,18.419918276358246,18.77582311765491,2.9319007785000637,15.877709639350723,20.00699155107959
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL8,ICL3,22,11191,1.0,0.9435260477169154,0.056473952283084605,22,23.397459668738726,24.327379866154843,5.925401581876188,18.216840286336854,25.52256534812641
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL8,ICL2,22,9882,0.9545454545454546,0.9563853470957296,0.0018398925502750574,22,24.839720154759767,28.47163475535308,86.37704521487274,5.94234610134381,31.56373373566523
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL8,ICL1,22,8806,1.0,0.9274358392005451,0.07256416079945494,22,32.62208271876932,36.26907280845535,56.13698568992444,17.764188159709285,38.18132676231953
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL6,ICL7,22,8580,1.0,0.6255244755244755,0.37447552447552446,22,7.65697319408547,7.28627688633469,4.027205375916263,5.314421653779073,11.96155884044799
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL6,ICL6,22,6744,1.0,0.7612692763938316,0.23873072360616843,22,11.071697821832458,10.708355639457068,3.375810883068526,8.779448741515989,13.756162789098243
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL6,ICL5,22,8199,1.0,0.8635809245029882,0.13641907549701182,22,15.281320242279868,15.036523555500821,2.2651819486117044,13.466709146164794,17.196384527663394
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL6,ICL4,22,10508,1.0,0.924914350970689,0.07508564902931103,22,21.466354155393365,21.217664635900064,1.5316949771937236,19.881554227417382,23.051139169672297
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL6,ICL3,22,10595,1.0,0.9475696083058046,0.05243039169419539,22,26.443895547773845,27.008164266972358,5.649116099759593,21.660144207454504,29.40673982217613
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL6,ICL2,22,9439,1.0,0.9623900836953067,0.03760991630469335,22,27.886156033794887,31.927345253040585,93.4464966778675,6.395120731168027,34.745314800343564
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,SCL6,ICL1,22,8470,1.0,0.9391971664698937,0.06080283353010629,22,35.66851859780444,38.997259247672446,61.34664488444035,18.170803813512066,41.47761412475656
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL7,ICL6,22,6952,1.0,0.7589182968929804,0.2410817031070196,22,3.414724627746988,3.447858599416577,0.27991285684484574,3.004281604553944,3.938599823254299
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL7,ICL5,22,7675,1.0,0.8310097719869707,0.16899022801302932,22,7.624347048194398,7.717992017306642,0.6907020661340246,6.7239336855494,8.296345424929246
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL7,ICL4,22,9115,1.0,0.8826110806363138,0.11738891936368623,22,13.809380961307893,13.910033458437283,1.288570742360995,12.407282604364514,14.939497234427837
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL7,ICL3,22,9140,1.0,0.9111050328227571,0.08889496717724288,22,18.786922353688375,19.555905400050506,4.805092773455,15.318643903529074,20.536200087437102
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL7,ICL2,22,8183,0.9545454545454546,0.9407307833312966,0.013814671214158025,22,20.229182839709416,24.370553031036252,87.85713159452551,0.9459615396368466,26.524678319640635
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL7,ICL1,22,7370,1.0,0.9060379918588873,0.09396200814111266,22,28.01154540371897,31.75477214220382,56.7938735334187,12.767134818190517,33.1938710643286
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL6,ICL5,22,6796,1.0,0.7708946439081813,0.2291053560918187,22,4.209622420447411,4.1662101822685145,0.20802143295135953,3.7057216845380934,4.856000346874543
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL6,ICL4,22,7182,1.0,0.8099415204678363,0.1900584795321637,22,10.394656333560905,10.468498481322968,0.6049247871587108,9.247587334194872,11.503510759514029
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL6,ICL3,22,7182,1.0,0.8556112503480925,0.1443887496519075,22,15.372197725941389,16.10760313122455,4.65685540488003,12.781257425093736,17.194824929886817
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL6,ICL2,22,6667,0.9090909090909091,0.8990550472476376,0.010035861843271432,22,16.814458211962428,21.1410833172622,90.22132013839105,-2.5246731663787614,23.134773871125798
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL6,ICL1,22,6161,1.0,0.8630904074013959,0.13690959259860414,22,24.59682077597198,28.249286272413883,58.40059340372136,9.281705395852805,29.71243592155947
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL5,ICL4,22,9177,1.0,0.6836112019178381,0.3163887980821619,22,6.185033913113495,6.187158265124708,0.15727107362390555,5.3845605559047724,6.668527021736736
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL5,ICL3,22,9143,1.0,0.7647380509679537,0.23526194903204634,22,11.162575305493977,11.957361770033003,4.555569257851781,8.118040743243546,12.655014421716965
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,ICL5,ICL2,22,8546,0.8181818181818182,0.8212029019424292,0.003021083760610943,22,12.604835791515018,16.978591118094755,91.25820325833104,-7.186530416100776,18.601688953897064
