candidate,stage,topology,noise,comparison,description,event,primary,mode,event_time_ms,B_minus_A_t10_ms,B_minus_A_t50_ms,coreA_width_ms,coreB_width_ms,coreA_mass,coreB_mass,window_start_ms,n_contacts,local_width_ms,recruitment_span_ms,centroid_span_ms,t10_SCL_minus_ICL_ms,centroid_SCL_minus_ICL_ms,first_crossing_SCL_minus_ICL_ms,first_10pct_mass_core_share,first_10pct_core_A_share,first_10pct_core_B_share,first_10pct_core_to_outside_per_neuron_density,peak_active_components,peak_largest_component_fraction,union_active_area_mm2,peak_active_area_mm2,native_spatial_rms_mm,native_activity_axis_deg,native_axis_ratio
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,3,True,TA,1641.0,66.43767066035116,65.37047663358157,15.680067567567676,15.11120531843153,1483.0,3487.0,1516.0,14,16.0,52.0,53.31404028209522,-19.0,-19.126675688821706,-19.0,0.12415632030664112,0.12348970919090076,0.000666611115740355,2.9149824045198702,2,0.9668301798645177,366.0,99.0,7.381841733643752,173.2372972877222,1.1511956694273042
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,4,True,TA,1947.0,57.02197802197793,49.86740740740743,30.34102564102568,17.127819548872367,952.0,1926.0,1822.0,15,16.0,38.0,40.15890345314119,-23.0,-22.417725625289677,-23.0,0.0737437074980129,0.0711825487944891,0.0025611587035238013,1.637146342065171,2,0.9459269662921348,366.0,133.0,7.491840881641806,167.0864897860942,1.089105222548784
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,5,True,TB,2242.0,8.191308455361195,-6.834285086756154,30.22019110926476,13.974419904948263,1660.0,2240.0,2116.0,14,17.0,44.0,42.556358344771525,-4.0,-3.3234838526718704,-2.0,0.19718524153670597,0.05507797641688855,0.14210726511981742,5.050713852782119,2,0.5077466169837223,386.0,140.0,7.963703948497995,39.30767679116562,1.1714700671199514
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,6,True,TB,2586.0,-39.70590062111842,-38.58020924149923,14.679549114331621,17.531746031746025,3546.0,1005.0,2460.0,15,18.0,76.0,66.76455059009913,27.0,24.785059129010733,29.0,0.10268479776847977,0.015167364016736401,0.08751743375174338,2.3531782835315576,2,0.941010708247229,368.0,129.0,7.928872487751795,31.593808396263825,1.3211602781160807
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,7,True,TA,2905.0,66.33515738498772,66.30284090909072,14.006007294571646,15.1520496894409,1825.0,3362.0,2780.0,15,16.0,54.0,55.57304791847582,-25.0,-23.50580667143913,-25.0,0.1428793653262814,0.14186824298047757,0.0010111223458038423,3.427845720351627,2,0.9812047101449275,378.0,101.0,7.553279802941089,156.89541904507666,1.1571978312964972
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,8,True,TA,3183.0,69.75407407407374,56.647415940224164,31.651363636363385,14.978167305236184,1209.0,3439.0,3058.0,14,16.0,48.0,48.78268945935861,-16.0,-16.793528428917398,-16.0,0.07896399241945673,0.0780615467918058,0.000902445627650934,1.7629751644426699,3,0.9372165194557174,369.0,104.0,7.445853474025656,158.19248656882596,1.172073337934997
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,9,True,TA,3549.0,44.50846774193542,43.751689189189165,15.681250000000091,14.996219758064399,1611.0,1751.0,3424.0,15,16.0,32.0,32.282366160436595,-14.0,-15.21258393782091,-15.0,0.13973577235772358,0.13592479674796748,0.0038109756097560975,3.340176690765686,1,1.0,355.0,118.0,7.357135741946917,174.2452031942796,1.1484000539244756
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,10,True,TA,3888.0,53.067060810810744,47.30002184360001,29.097916666666606,17.442710315949626,1139.0,1745.0,3762.0,15,16.0,28.0,30.058233730960183,-11.0,-11.363913630174466,-14.0,0.08684738955823293,0.08291499330655958,0.00393239625167336,1.955721946687333,2,0.9759682224428997,375.0,125.0,7.41649656242137,174.454109731807,1.1511261638731574
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,11,True,TB,4176.0,29.84477124183013,43.10866261398132,17.785317460317856,30.35784313725526,883.0,1623.0,4050.0,14,16.0,40.0,40.5103910707694,-19.0,-19.49466406047577,-18.0,0.08094532279314888,0.0722167325428195,0.00872859025032938,1.8111070243394223,2,0.9328046744574291,382.0,135.0,7.785663009300255,30.3384051857808,1.1568787696448313
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,12,True,TB,4433.0,7.284615384614881,-3.031543995572065,34.66666666666606,13.49142628205118,814.0,1904.0,4308.0,15,18.0,48.0,48.67529200053832,1.0,-0.6135490785163711,2.0,0.20869413102422812,0.04521997725881221,0.1634741537654159,5.423249118037967,2,0.5939265536723164,371.0,119.0,8.00086003139261,38.38494309246752,1.2551560584356258
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,13,True,TB,4705.0,-22.670394736842354,-24.82142857142844,21.7138157894733,14.75289473684279,765.0,1202.0,4580.0,15,16.0,66.0,65.69466608181483,27.0,26.521601429009024,30.0,0.12008978675645342,0.007669285447063225,0.1124205013093902,2.806476566367787,2,0.9329359165424739,377.0,110.0,8.055792970296503,35.36337093177616,1.3562635574143946
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,14,True,TA,5051.0,65.8576248313093,53.26751554280236,29.631468531468272,14.955912418841763,1997.0,3753.0,4926.0,15,16.0,40.0,41.47070426650316,-14.0,-13.236238245619461,-14.0,0.10276766205389658,0.09898033503277495,0.0037873270211216314,2.3552947488255276,1,1.0,369.0,111.0,7.467355775315718,154.1991238061573,1.0972671259469329
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,15,True,TA,5349.0,60.475800376647385,59.23855975485185,19.515873015872785,14.952657673238718,935.0,2831.0,5224.0,15,16.0,36.0,39.812367497633204,-18.0,-18.24558105039432,-15.0,0.08254219409282701,0.08131153305203938,0.0012306610407876231,1.8500506310872553,2,0.9467455621301775,364.0,126.0,7.379365689947737,159.46597376211534,1.1464479518801132
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,16,True,TB,5768.0,-50.17613445378174,-61.21946670350917,27.422337662337668,15.209603841536591,1909.0,1289.0,5642.0,15,16.0,86.0,84.716211042527,44.0,45.02396187537761,48.0,0.13400200601805418,0.0047141424272818455,0.12928786359077232,3.1819116674689862,2,0.9329567779960707,335.0,101.0,7.217256336429266,150.96295481646365,1.3315177174427084
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,17,True,TB,6075.0,-16.098888888888723,-15.764604810997298,14.732307692307586,14.92662473794553,1212.0,1358.0,5950.0,15,16.0,60.0,58.7691278093298,13.0,12.74865632035926,16.0,0.1567157823013372,0.04105272123328507,0.11566306106805213,3.8214877149004254,2,0.9596301308073973,386.0,121.0,8.091242029224052,42.138787978913086,1.2381300000267301
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,18,True,TB,6375.0,15.362241379310035,-0.25829475308637484,32.24785362420789,15.074999999999818,1551.0,1439.0,6250.0,14,16.0,46.0,44.904938969918476,-6.0,-5.55441375117698,-10.0,0.1553549730949488,0.07776427703523693,0.07759069605971186,3.7822012689402125,3,0.8017807928768285,390.0,139.0,7.994439301345412,34.92013902798362,1.1816131196983202
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,19,False,TA,6688.0,66.86382300884907,65.62816091954028,16.147809523808974,15.118830837304813,1344.0,3715.0,6562.0,14,16.0,50.0,51.76180126176041,-19.0,-19.975777526087768,-19.0,0.11474584801207852,0.11273276295923502,0.0020130850528434826,2.6654019604988743,3,0.9512141763290308,381.0,101.0,7.414082119639179,164.43630874555524,1.1328543638195077
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,20,False,TA,6934.0,66.5612745098033,66.07146157400257,14.028614457831281,15.053249299719937,1931.0,3341.0,6808.0,14,16.0,54.0,55.395732591518936,-26.0,-25.499595163490085,-26.0,0.14776553412917048,0.14776553412917048,0.0,3.565395889034076,2,0.9864073119287555,377.0,98.0,7.5354951269779225,157.53605232115987,1.1809239467938877
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,21,False,TA,7160.0,66.49259768009779,66.68535556833467,13.631768635724256,15.07337454212393,1955.0,3360.0,7034.0,15,16.0,52.0,54.171972139605714,-23.0,-23.203440854267683,-25.0,0.15382193182712744,0.15382193182712744,0.0,3.73809385891598,2,0.9890397903264236,368.0,97.0,7.461601265742439,162.73604713610976,1.1720461522597567
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,22,False,TA,7401.0,71.22222222222263,69.1148809523811,21.45751633986947,15.059405940593933,1070.0,3340.0,7276.0,15,16.0,52.0,54.040339769601815,-20.0,-20.277806145330032,-18.0,0.08472593582887701,0.08472593582887701,0.0,1.903526484436017,1,1.0,347.0,91.0,7.301424500208898,164.7504252008921,1.1710284275723484
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,23,False,TA,7644.0,69.55835396039583,69.18103207810327,14.876250000000255,15.072545572314993,1127.0,3355.0,7518.0,14,16.0,54.0,56.010212744628916,-24.0,-23.132730944940704,-22.0,0.09777238450203693,0.09768570685620179,8.667764583513912e-05,2.2284033177798914,2,0.9846752614935539,356.0,95.0,7.329506532023078,171.70315920014502,1.1408443703204523
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,24,True,TA,8042.0,66.23095238095266,53.30595356550657,27.404719764012043,15.178704939919953,2253.0,3158.0,7916.0,14,16.0,50.0,49.566838041416304,-28.0,-28.30358716232331,-26.0,0.11293545304491356,0.10885240205021283,0.004083050994700721,2.6179948108390056,2,0.9509555606723463,364.0,110.0,7.484615065390208,166.49699752972205,1.1246733441437125
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,25,True,TA,8322.0,68.94778389719431,59.722631578946675,28.40383064516209,15.056448124114468,1479.0,3676.0,8196.0,15,16.0,50.0,51.074880150899844,-19.0,-19.47225368404179,-15.0,0.0922134451072062,0.09100435273254877,0.0012090923746574237,2.088835341134775,2,0.8894554354476851,378.0,112.0,7.575755035427861,150.46810027131255,1.1726147077531368
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,26,True,TA,8697.0,51.922652329749326,54.36837331183233,14.693663663663756,18.600000000000364,1689.0,1606.0,8572.0,13,16.0,36.0,37.339365800628,-19.0,-19.881562473492522,-22.0,0.14495072854375474,0.14217131306325276,0.0027794154805019793,3.4859645517513846,2,0.9673013245033113,363.0,113.0,7.357924046957803,3.07385730530558,1.1783279368593282
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,27,True,TB,9025.0,-33.14333333333343,-34.400186194972775,16.004054054053995,13.926060606059764,1132.0,1612.0,8900.0,15,16.0,76.0,73.77623740153103,33.0,32.123286733651184,37.0,0.13971019348354133,0.004690510092972611,0.13501968339056872,3.3394659708424603,1,1.0,375.0,106.0,8.134642579569888,33.29416873928676,1.3550452056258566
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,28,True,TB,9329.0,-16.466666666665333,-5.665530303031119,15.056250000001455,35.149999999999636,1269.0,805.0,9204.0,14,18.0,74.0,67.48076470127126,8.0,7.0056176222587965,8.0,0.1462593621139443,0.0881090633678364,0.05815029874610789,3.522827890466936,4,0.5780762772847206,373.0,125.0,7.986176717549509,36.86086548997059,1.3470455561434187
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,29,True,TB,9587.0,-27.228042328042648,-30.971528471529382,26.80158730158837,16.50283224400846,980.0,1272.0,9462.0,14,16.0,70.0,68.36909588088747,34.0,34.700743797715404,36.0,0.1138719904035644,0.0048839002656156285,0.10898809013794876,2.6424948695320833,2,0.9497737556561086,386.0,116.0,8.148649248114848,38.54504196601451,1.225889835086578
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,30,True,TA,9901.0,60.423772609818116,59.86314655172464,25.68888888888796,18.015733563021058,874.0,2048.0,9776.0,15,16.0,36.0,40.02000970452718,-17.0,-18.436580459714605,-20.0,0.08089298626174982,0.07447577729573392,0.006417208966015908,1.8098329604349566,3,0.8760393046107332,368.0,128.0,7.418996718627295,169.04944600282738,1.1093218151814423
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,31,True,TA,10200.0,55.09072398189892,61.854890678941956,17.729528535979625,26.850000000000364,960.0,1727.0,10074.0,15,16.0,36.0,39.136813293116575,-17.0,-19.268261219500346,-19.0,0.0889087656529517,0.08568872987477638,0.0032200357781753132,2.006672124892101,2,0.9878774989366227,358.0,108.0,7.312531781047909,178.45869356321495,1.1451789424774022
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,32,True,TB,10525.0,-63.98646934460885,-64.5602716468602,17.110566228513562,18.94848484848444,3044.0,832.0,10400.0,15,16.0,96.0,95.92212751188526,54.0,53.67714062392952,58.0,0.0896551724137931,0.004117344312918168,0.08553782810087493,2.025177652536143,2,0.9206391478029294,337.0,88.0,7.179078353829684,149.66960423452593,1.2486732781094434
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,33,True,TB,10787.0,-70.78404255319037,-68.97082833133209,14.869347277317502,16.683333333332484,3431.0,938.0,10662.0,14,16.0,108.0,102.20959496106116,62.0,60.634032466534336,62.0,0.09375310358526169,0.0006952030986195252,0.09305790048664217,2.1273200162463537,2,0.9206919060052219,326.0,72.0,7.326314687113617,137.26988786479413,1.3663433320361993
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,34,True,TB,11085.0,-73.4855284552832,-71.587942583732,14.947024736206004,19.98666666666577,3425.0,693.0,10960.0,14,16.0,102.0,97.14898855696993,54.0,53.265574041741274,54.0,0.06971080669710807,0.00020294266869609335,0.06950786402841197,1.5409049053781347,2,0.9308785529715762,331.0,75.0,7.3156694532214575,141.1899348004233,1.2894509569668928
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,35,True,TA,11462.0,37.393274853800904,34.95353982300912,30.289108187134843,35.71944444444489,1969.0,972.0,11336.0,15,16.0,40.0,42.009371564859975,-23.0,-25.25398431555186,-20.0,0.11537023186237846,0.10910620792819746,0.006264023934181002,2.6817971275084735,1,1.0,352.0,127.0,7.4398340961890845,5.803424083581234,1.1911197632103931
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,36,True,TB,11791.0,-37.772180451129316,-35.68311403508778,16.46298701298656,23.830622009569197,1478.0,1148.0,11666.0,15,16.0,80.0,75.80422170048405,36.0,34.18157194358719,38.0,0.09337502112557039,0.004816630049011323,0.08855839107655906,2.1178575134174222,2,0.9351170568561873,372.0,111.0,8.078385025022095,32.54435312717365,1.2682087171616112
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,37,True,TB,12120.0,-16.293333333333067,-16.130622444343317,16.09641025641031,15.917948717948093,1132.0,914.0,11994.0,14,18.0,64.0,63.50743329863144,12.0,10.009004865676616,12.0,0.13822393822393822,0.0598026598026598,0.07842127842127843,3.29824218183926,2,0.9294566253574833,373.0,122.0,7.994896454533215,37.14475619422245,1.355101864656864
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,38,True,TA,12415.0,72.16284201235794,70.24138888888956,18.589610389610243,15.064988928630555,834.0,3337.0,12290.0,14,16.0,54.0,55.29108042611006,-28.0,-29.21744397068869,-28.0,0.07296763670701348,0.07125075113743669,0.0017168855695767877,1.6185610677239008,1,1.0,358.0,102.0,7.4420353063300135,168.4039003350433,1.1020133295832206
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,39,True,TA,12703.0,62.42930841121415,60.66197996918345,17.758769230769758,15.079838085601295,1438.0,3502.0,12578.0,15,16.0,38.0,41.2649906772167,-16.0,-16.83241441609789,-13.0,0.11054774525620342,0.10885764769148037,0.0016900975647230546,2.55576520950832,2,0.9165150963986904,376.0,120.0,7.53917537590832,153.10776447959879,1.1836189590920454
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,40,True,TA,13253.0,71.76256067961185,66.65963124696646,32.46507352941262,14.9735958624442,865.0,3382.0,13128.0,15,16.0,52.0,52.186712322976746,-21.0,-23.57418659146788,-20.0,0.06589523893648971,0.0651002561611165,0.0007949827753732003,1.4506149758177058,2,0.9026255943766798,379.0,121.0,7.571467070326622,154.33152824601578,1.128545971275488
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,41,True,TA,13508.0,69.34104895104974,65.9553022269356,21.78034188034144,15.014589585171052,1044.0,3419.0,13382.0,15,16.0,52.0,53.97100977713126,-18.0,-18.785317349535035,-16.0,0.08671635247698378,0.08627794826830337,0.00043840420868040335,1.9524909324654998,2,0.9165154264972777,370.0,102.0,7.42339674254906,156.03722148266576,1.1636443873254294
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,42,True,TA,13817.0,68.71691176470631,66.77981366459608,16.996759259258397,15.18235294117585,1379.0,3442.0,13692.0,15,16.0,52.0,53.773396420547215,-19.0,-18.247247775056167,-16.0,0.12152959664745941,0.12013270473197137,0.001396891915488039,2.8447796170481556,1,1.0,353.0,94.0,7.332928127141549,169.66751865617547,1.1629178429215978
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,43,True,TB,14193.0,-71.72141414141515,-69.14153846153931,15.280999651688035,18.45222222222219,3636.0,861.0,14068.0,15,16.0,106.0,98.25987415571944,53.0,52.654343641019295,59.0,0.09089064719009941,0.0036518563603164943,0.08723879082978292,2.055875331062389,2,0.9151348039215687,336.0,80.0,7.336607946801348,143.08764325087938,1.2942346151710726
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,44,True,TB,14452.0,-67.83575846833628,-67.3221763281581,14.92646656326906,14.365714285715512,3466.0,1528.0,14326.0,15,16.0,96.0,95.2130033223657,54.0,54.20636718642709,61.0,0.13933012616864845,0.0006353816828537714,0.1386947444857947,3.328910615716202,2,0.9180276381909548,337.0,75.0,7.49544002613004,141.2452245235536,1.398989326466462
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,45,True,TB,14751.0,-66.25167525773213,-65.61597277262445,15.165824742267432,14.999734042554337,3834.0,1124.0,14626.0,15,16.0,100.0,98.89997771495109,53.0,51.557121225168885,59.0,0.0992828134450877,0.002160200466603301,0.0971226129784844,2.266623208312561,2,0.8332462101411395,392.0,92.0,7.980968589697498,5.694558060282873,1.0942588365390078
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,46,True,TB,15077.0,5.626666666667006,15.471808510637857,22.81238095238041,34.39215686274474,1034.0,951.0,14952.0,15,16.0,62.0,50.53175914493477,-4.0,-2.3306297668350453,-6.0,0.12614802809292275,0.08679992796686475,0.03934810012605799,2.9684948570428724,5,0.6350200400801603,387.0,125.0,7.85279727144431,33.54917675675574,1.248800733205427
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,47,True,TB,15387.0,3.3279761904759653,-0.8582894736846356,18.447976190476766,14.81172480620262,2851.0,1239.0,15262.0,15,16.0,38.0,38.92691468913654,-5.0,-5.817263198796354,-4.0,0.17947194159096697,0.12029883691315052,0.05917310467781645,4.49776571757655,2,0.6248912097476066,370.0,135.0,7.8156974675966495,28.23165647758202,1.2116295518124238
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,48,True,TB,15835.0,-37.02857142857101,-42.37246963562757,37.223602484473304,21.73999999999978,1065.0,754.0,15710.0,15,18.0,90.0,78.32976904146199,35.0,34.344110995021765,40.0,0.07777159807193178,0.007971820541342232,0.06979977753058954,1.7341083731884361,2,0.9095371669004207,368.0,114.0,8.045149387439928,32.95847194059303,1.3978888777543532
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,49,True,TB,16115.0,-69.01430143014295,-54.8699006276147,15.042783177401361,33.11111111111131,3490.0,930.0,15990.0,14,16.0,110.0,100.77762811218417,56.0,56.453484455085345,58.0,0.07383124287343215,0.0009502090459901178,0.07288103382744204,1.639244586142616,2,0.904350509102129,339.0,74.0,7.504397987604095,145.63732432791508,1.3276839409668197
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,50,True,TA,16484.0,70.46242424242519,66.03230088495548,27.651034482758405,15.201054018445575,1190.0,3405.0,16358.0,15,16.0,50.0,50.487533790190355,-19.0,-19.512625996296265,-18.0,0.08521993630024964,0.084445209606611,0.0007747266936386331,1.91565906604674,1,1.0,351.0,93.0,7.321354292214624,164.41765852824145,1.1751208917151592
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,51,True,TA,16793.0,59.348076923077315,59.687796346675896,16.34478021978066,16.575222965439025,1420.0,2381.0,16668.0,15,16.0,40.0,42.47114225356199,-15.0,-15.573011998862057,-17.0,0.11980419812494815,0.11764705882352941,0.002157139301418734,2.798893986924086,3,0.9066639903653151,379.0,118.0,7.432817632006367,171.9590808059202,1.136616564184978
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,52,False,TA,17051.0,70.27888888888992,66.69912280701828,27.823589743591583,14.82923611111255,823.0,3249.0,16926.0,15,16.0,54.0,55.62991193029666,-27.0,-28.272658825608232,-26.0,0.06796116504854369,0.0674217907227616,0.0005393743257820927,1.4994103773584906,1,1.0,353.0,102.0,7.413574425858686,176.18287735060778,1.12385902309589
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,53,False,TA,17293.0,66.81162337662317,65.94474921630172,15.354262672808545,15.04860547219505,1471.0,3351.0,17168.0,14,16.0,52.0,54.14168812477874,-20.0,-19.555564873186086,-20.0,0.12962962962962962,0.12962962962962962,0.0,3.062625451625853,2,0.9826923076923076,361.0,95.0,7.346098771498507,172.34304356309843,1.1573280191101951
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,54,True,TA,17560.0,67.45027113237666,66.37554824561448,15.044657097289019,15.001334028140263,1527.0,3297.0,17434.0,15,16.0,56.0,56.55249136266866,-29.0,-28.65830375673613,-28.0,0.11948701908038786,0.11940882076947137,7.819831091648421e-05,2.7904784246886862,2,0.9371812702828002,374.0,104.0,7.582704206720971,155.9857865374516,1.1519612988057977
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,55,False,TA,17865.0,66.86591666666573,66.29253346234691,14.99987745098042,15.029701149425819,1537.0,3395.0,17740.0,14,16.0,54.0,54.58488006049811,-20.0,-21.966671974041674,-26.0,0.12412517094360873,0.12356206258547181,0.0005631083581369157,2.914147428064429,2,0.9632029622772507,361.0,98.0,7.4183680113380825,175.09241398762612,1.1468868306266837
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,56,False,TA,18106.0,68.29754618141669,68.19576012223115,13.686573670445796,15.024102564104396,1562.0,3236.0,17980.0,15,16.0,56.0,57.313680063263746,-27.0,-26.633145268351655,-27.0,0.11969940955448202,0.11969940955448202,0.0,2.7961130103214775,2,0.9887209023278137,370.0,98.0,7.515896328249086,155.2614756294064,1.1710426406844212
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,57,False,TA,18346.0,68.20907692307446,67.4911533420709,14.788941176469962,15.02505391804516,1396.0,3355.0,18220.0,14,16.0,52.0,54.2311925205795,-20.0,-20.678032721109048,-20.0,0.11848582583602105,0.11848582583602105,0.0,2.763953964568725,2,0.9939320388349514,354.0,94.0,7.3152998716463555,170.49256886868608,1.1564718170116544
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,58,True,TA,18640.0,52.90769230769365,54.80735294117767,17.550549450548715,19.404687499998545,1301.0,1723.0,18514.0,15,16.0,34.0,34.040404257302725,-12.0,-14.936765972579451,-18.0,0.11471974855945521,0.11166404749432512,0.0030557010651300854,2.6647171406242522,3,0.9173505275498242,379.0,130.0,7.399342724999132,177.94033222990006,1.1440056214692749
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,59,True,TB,18896.0,29.613414634146466,26.409313725489483,24.464285714286234,14.199743260589457,790.0,1399.0,18770.0,15,16.0,40.0,40.29123907153189,-11.0,-12.05877719018099,-12.0,0.07801037752728573,0.06682769726247988,0.011182680264805869,1.739883029434088,3,0.9307981428255583,372.0,117.0,7.828904642920447,36.32305584029686,1.2174189425138509
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,60,True,TA,19231.0,61.1648809523831,58.7485034013589,23.94250000000102,16.609213250518224,1226.0,2315.0,19106.0,14,16.0,36.0,37.95673124703535,-16.0,-15.64494752918472,-14.0,0.0947061680427392,0.09130645944633317,0.003399708596406022,2.151208021470796,1,1.0,366.0,115.0,7.363089812768593,165.89032112085354,1.1558981616878639
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,61,True,TB,19553.0,-66.03442622950752,-66.05696969696874,15.495138987884275,15.871428571426804,3706.0,940.0,19428.0,15,16.0,100.0,97.5069232326423,56.0,55.114283567734674,59.0,0.10042953569237063,0.004295356923706279,0.09613417876866436,2.2957255748447287,2,0.9174259681093394,337.0,82.0,7.308198919688574,143.62939768475965,1.2876796144923832
global_axis_+15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+15°,62,True,TB,19826.0,-48.38095238095411,-48.256578947370144,17.139784946233704,15.10822510822618,1440.0,1030.0,19700.0,15,16.0,80.0,79.1955767914842,42.0,40.979838398834545,46.0,0.09333570602366759,0.001690541863155085,0.09164516416051251,2.116874003105418,2,0.9237986270022883,374.0,107.0,8.08283898122507,31.69524885544041,1.3152309721151887
global_axis_+0,response,2511,847102,global_axis_+0,左移圆核｜全局EE轴偏移+0°,2,True,TA,1669.0,68.65770186335385,68.05850292987225,16.526397515527833,15.170384128324258,855.0,3746.0,1544.0,14,16.0,40.0,41.79377315905322,-10.0,-8.138889841423179,-6.0,0.07407407407407407,0.07321673525377229,0.0008573388203017832,1.6450673854447442,2,0.9289264413518886,390.0,103.0,7.457317667863296,158.35456724057775,1.1607587104765302
global_axis_+0,response,2511,847102,global_axis_+0,左移圆核｜全局EE轴偏移+0°,3,True,TB,1975.0,20.781512605042053,11.66070516096056,29.990779014308373,30.662337662337677,2123.0,703.0,1850.0,14,16.0,24.0,25.073941955285136,0.0,-1.929434017953099,0.0,0.10784989658229095,0.09977346597064907,0.008076430611641879,2.485853371414764,3,0.6916267942583733,373.0,118.0,7.533784468573582,2.8150060015796043,1.1873203893318183
