tau_recovery_s,q_hold,tau_depletion_ms,evaluation_status,endpoint_residual_q,q_reserve,evaluation_error
70.0,0.84,2357.8075923759666,physical,0.033591125591493465,0.8298649422838009,
70.0,0.84,2429.88082257482,physical,0.03385069924875328,0.829555202556637,
70.0,0.84,2504.1571801739274,physical,0.03410396034844354,0.8292359928862502,
70.0,0.84,2580.7040101546163,physical,0.034351022255452834,0.8289070238511832,
70.0,0.84,2659.590716092966,physical,0.034591998705814864,0.8285679971813272,
70.0,0.84,2740.8888230867374,physical,0.034827003624015584,0.8282186054875834,
70.0,0.84,2824.672042605817,physical,0.0350561509521895,0.8278585319829981,
70.0,0.84,2911.016339325057,physical,0.03527955449065889,0.8274874501956836,
70.0,0.84,3000.0,physical,0.03549732774942971,0.8271050236727124,
70.0,0.8425,25.0,physical,-0.012515964804831858,0.8423129136565237,
70.0,0.8425,25.764197537066885,physical,-0.012504535741153622,0.8423111168724416,
70.0,0.8425,26.551754989160127,physical,-0.012492380761304211,0.8423092236059558,
70.0,0.8425,27.3633864198609,physical,-0.012479486332021783,0.8423072288975999,
70.0,0.8425,28.19982772017558,physical,-0.012465840416188922,0.8423051277145573,
70.0,0.8425,29.061837275754318,physical,-0.012451432428906006,0.8423029149585541,
70.0,0.8425,29.950196654505095,physical,-0.012436253162067534,0.8423005854728743,
70.0,0.8425,30.865711315226758,physical,-0.012420294673424315,0.8422981340484061,
70.0,0.8425,31.8092113379033,physical,-0.012403550135413055,0.8422955554286478,
70.0,0.8425,32.781552176321924,physical,-0.01238601363821068,0.842292844313635,
70.0,0.8425,33.7836154336969,physical,-0.012367679940679555,0.8422899953627573,
70.0,0.8425,34.81630966200273,physical,-0.012348544162127162,0.8422870031964591,
70.0,0.8425,35.88057118574115,physical,-0.012328601407116113,0.8422838623968485,
70.0,0.8425,36.97736495088899,physical,-0.01230784631514703,0.8422805675072229,
70.0,0.8425,38.10768539979669,physical,-0.012286272526831232,0.8422771130305666,
70.0,0.8425,39.272557372830455,physical,-0.012263872058303815,0.8422734934270696,
70.0,0.8425,40.47303703757584,physical,-0.012240634576251241,0.8422697031107125,
70.0,0.8425,41.7102128464451,physical,-0.012216546566914288,0.8422657364450002,
70.0,0.8425,42.98520652355665,physical,-0.012191590394136864,0.8422615877378996,
70.0,0.8425,44.29917408178117,physical,-0.012165743243558236,0.8422572512360533,
70.0,0.8425,45.65330687087694,physical,-0.012138975952898479,0.8422527211183424,
70.0,0.8425,47.04883265766424,physical,-0.012111251731455552,0.8422479914888619,
70.0,0.8425,48.48701673921859,physical,-0.01208252477568883,0.8422430563693777,
70.0,0.8425,49.96916309009184,physical,-0.012052738791866191,0.8422379096913247,
70.0,0.8425,51.49661554460149,physical,-0.01202182544114927,0.842232545287413,
70.0,0.8425,53.070759015260066,physical,-0.011989702726836082,0.8422269568828766,
70.0,0.8425,54.6930207484493,physical,-0.011956273348025404,0.8422211380864358,
70.0,0.8425,56.364871618477835,physical,-0.011921423048003144,0.8422150823810035,
70.0,0.8425,58.08782746119507,physical,-0.01188501898940364,0.8422087831141756,
70.0,0.8425,59.863450448371516,physical,-0.01184690819134493,0.8422022334885391,
70.0,0.8425,61.69335050409034,physical,-0.011806916065958073,0.8421954265518252,
70.0,0.8425,63.57918676443552,physical,-0.011764845093300447,0.84218835518694,
70.0,0.8425,65.52266908179939,physical,-0.011720473673872633,0.8421810121018686,
70.0,0.8425,67.52555957517374,physical,-0.01167355519736657,0.8421733898194933,
70.0,0.8425,69.58967422783017,physical,-0.011623817364330158,0.8421654806673194,
70.0,0.8425,71.71688453383796,physical,-0.011570961794591161,0.8421572767671216,
70.0,0.8425,73.90911919491269,physical,-0.011514663952072124,0.8421487700245077,
70.0,0.8425,76.16836586913404,physical,-0.011454573410780045,0.8421399521184159,
70.0,0.8425,78.49667297311812,physical,-0.011390314480839492,0.8421308144905265,
70.0,0.8425,80.89615153927812,physical,-0.011321487206869651,0.8421213483345852,
70.0,0.8425,83.36897712985834,physical,-0.011247668744001516,0.8421115445856515,
70.0,0.8425,85.91739180947525,physical,-0.011168415109533258,0.8421013939092323,
70.0,0.8425,88.54370617795568,physical,-0.011083263300738389,0.8420908866903182,
70.0,0.8425,91.25030146531438,physical,-0.010991733762104938,0.8420800130223035,
70.0,0.8425,94.03963169077052,physical,-0.010893333178263465,0.8420687626957553,
70.0,0.8425,96.91422588776103,physical,-0.010787557562452976,0.8420571251870719,
70.0,0.8425,99.87669039696779,physical,-0.01067389560452403,0.842045089646943,
70.0,0.8425,102.929711229438,physical,-0.010551832237511105,0.8420326448886747,
70.0,0.8425,106.0760565019396,physical,-0.010420852377763579,0.8420197793762961,
70.0,0.8425,109.31857894676163,physical,-0.010280444790538579,0.8420064812124792,
70.0,0.8425,112.66021849823223,physical,-0.010130106030893038,0.8419927381262367,
70.0,0.8425,116.10400495830291,physical,-0.009969344408846115,0.8419785374603761,
70.0,0.8425,119.65306074361227,physical,-0.009797683927665224,0.8419638661587064,
70.0,0.8425,123.3106037165235,physical,-0.009614668145416227,0.8419487107529792,
70.0,0.8425,127.07995010269946,physical,-0.009419863911675486,0.8419330573495325,
70.0,0.8425,130.96451749786212,physical,-0.009212864934239229,0.841916891615634,
70.0,0.8425,134.96782796646275,physical,-0.008993295134289037,0.841900198765515,
70.0,0.8425,139.09351123507216,physical,-0.008760811752371644,0.841882963546047,
70.0,0.8425,143.3453079833853,physical,-0.00851510817260226,0.8418651702220701,
70.0,0.8425,147.72707323582506,physical,-0.008255916437088118,0.8418468025613577,
70.0,0.8425,152.24277985682178,physical,-0.007983009428275345,0.8418278438191715,
70.0,0.8425,156.89652215293364,physical,-0.007696202701942156,0.8418082767224154,
70.0,0.8425,161.69251958507877,physical,-0.007395355959151861,0.8417880834533668,
70.0,0.8425,166.63512059424107,physical,-0.00708037415078,0.8417672456329534,
70.0,0.8425,171.72880654411964,physical,-0.006751208213155779,0.8417457443035622,
70.0,0.8425,176.97819578429755,physical,-0.006407855438363863,0.8417235599113851,
70.0,0.8425,182.38804783761347,physical,-0.006050359487137613,0.8417006722882279,
70.0,0.8425,187.96326771553117,physical,-0.00567881005628279,0.841677060632833,
70.0,0.8425,193.70891036542113,physical,-0.0052933422162698696,0.8416527034916397,
70.0,0.8425,199.63018525378777,physical,-0.00489413543784889,0.8416275787389791,
70.0,0.8425,205.7324610895936,physical,-0.004481412329005452,0.8416016635567085,
70.0,0.8425,212.02127069196874,physical,-0.004055437105913051,0.8415749344132342,
70.0,0.8425,218.5023160067123,physical,-0.0036165138232097105,0.8415473670418847,
70.0,0.8425,225.18147327614196,physical,-0.003164984390059522,0.8415189364186949,
70.0,0.8425,232.0647983669706,physical,-0.0027012263992264307,0.8414896167394631,
70.0,0.8425,239.15853226104892,physical,-0.0022256507968893002,0.8414593813961715,
70.0,0.8425,246.469106713946,physical,-0.001738699420597678,0.8414282029526501,
70.0,0.8425,254.00315008650097,physical,-0.0012408424325912604,0.8413960531195381,
70.0,0.8425,261.7674933546341,physical,-0.0007325756749541057,0.8413629027284796,
70.0,0.8425,269.7691763028652,physical,-0.00021441797196708468,0.8413287217055193,
70.0,0.8425,278.01545390715347,physical,0.0003130915961180314,0.8412934790436983,
70.0,0.8425,286.51380291284875,physical,0.0008493964249971508,0.8412571427748351,
70.0,0.8425,295.27192861371543,physical,0.0013939251027795807,0.8412196799404105,
70.0,0.8425,304.29777183817885,physical,0.001946094091394901,0.8411810565615859,
70.0,0.8425,313.5995161491257,physical,0.0025053103551416767,0.841141237608307,
70.0,0.8425,323.1855952637869,physical,0.003070973920496267,0.8411001869674457,
70.0,0.8425,333.06470070043025,physical,0.003642480352809785,0.8410578674099847,
70.0,0.8425,343.2457896587975,physical,0.00421922313783718,0.8410142405571879,
70.0,0.8425,353.73809314143045,physical,0.0048005959573618195,0.8409692668457379,
70.0,0.8425,364.55112432324734,physical,0.005385994850160447,0.8409229054917959,
70.0,0.8425,375.694687176959,physical,0.005974820251339885,0.8408751144539801,
70.0,0.8425,387.1788853621485,physical,0.0065664789042727545,0.8408258503951819,
70.0,0.8425,399.0141313860704,physical,0.007160385641271971,0.8407750686432457,
70.0,0.8425,411.21115604447476,physical,0.0077559650304031,0.8407227231504022,
70.0,0.8425,423.78101815101945,physical,0.008352652886952305,0.8406687664514898,
70.0,0.8425,436.7351145640878,physical,0.008949897649611072,0.840613149620882,
70.0,0.8425,450.08519052010746,physical,0.009547161622140088,0.8405558222280951,
70.0,0.8425,463.84335028273694,physical,0.010143922082488932,0.8404967322920218,
70.0,0.8425,478.0220681175739,physical,0.010739672262053523,0.8404358262338029,
70.0,0.8425,492.63419960233676,physical,0.011333922198664137,0.8403730488281745,
70.0,0.8425,507.69299328277725,physical,0.011926199467314547,0.8403083431534415,
70.0,0.8425,523.2121026848894,physical,0.012516049793289019,0.840241650539768,
70.0,0.8425,539.2055986943041,physical,0.013103037552893881,0.8401729105160359,
70.0,0.8425,555.6879823140987,physical,0.01368674616711707,0.8401020607549387,
70.0,0.8425,572.674197812583,physical,0.014266778394080748,0.840029037016501,
70.0,0.8425,590.1796462729876,physical,0.014842756526068368,0.8399537730898026,
70.0,0.8425,608.22019955734,physical,0.015414322497296018,0.8398762007329104,
70.0,0.8425,626.8122146971822,physical,0.015981137908526954,0.8397962496110292,
70.0,0.8425,645.9725487241834,physical,0.016542883974530964,0.8397138472327007,
70.0,0.8425,665.7185739540964,physical,0.01709926140072837,0.8396289188840574,
70.0,0.8425,686.068193737912,physical,0.017649990194743448,0.839541387561089,
70.0,0.8425,707.0398586944897,physical,0.018194809418934255,0.8394511738998149,
70.0,0.8425,728.6525834393879,physical,0.018733476889545297,0.8393581961042964,
70.0,0.8425,750.9259638250594,physical,0.019265768827980922,0.839262369872503,
70.0,0.8425,773.8801947080462,physical,0.019791479469645656,0.8391636083198308,
70.0,0.8425,797.5360882592748,physical,0.020310420635422655,0.8390618219003478,
70.0,0.8425,821.9150928340629,physical,0.020822421270428326,0.838956918325592,
70.0,0.8425,847.0393124189387,physical,0.02132732695515116,0.8388488024808943,
70.0,0.8425,872.9315266729133,physical,0.021824999392757394,0.8387373763391281,
70.0,0.8425,899.6152115813717,physical,0.022315315877121766,0.8386225388717965,
70.0,0.8425,927.1145607413074,physical,0.022798168745212455,0.8385041859575104,
70.0,0.8425,955.4545072972019,physical,0.023273464817366474,0.8383822102874825,
70.0,0.8425,984.6607465474402,physical,0.02374112482890678,0.8382565012683177,
70.0,0.8425,1014.7597592417592,physical,0.02420108285607514,0.8381269449216427,
70.0,0.8425,1045.7788355908438,physical,0.024653285739096198,0.8379934237808615,
70.0,0.8425,1077.746100009852,physical,0.025097692504990055,0.8378558167845696,
70.0,0.8425,1110.690536618291,physical,0.02553427379241191,0.8377139991668275,
70.0,0.8425,1144.642015519378,physical,0.025963011280730308,0.8375678423440296,
70.0,0.8425,1179.6313198827042,physical,0.026383897125046185,0.8374172137983249,
70.0,0.8425,1215.6901738547576,physical,0.026796933399152012,0.8372619769574047,
70.0,0.8425,1252.8512713226066,physical,0.02720213154766893,0.8371019910707814,
70.0,0.8425,1291.1483055568397,physical,0.027599511848825475,0.836937111082097,
70.0,0.8425,1330.6159997606235,physical,0.02798910288895673,0.8367671874975722,
70.0,0.8425,1371.2901385525781,physical,0.028370941049797427,0.8365920662505788,
70.0,0.8425,1413.2076004120165,physical,0.02874507000938753,0.8364115885618183,
70.0,0.8425,1456.4063911159799,physical,0.029111540257130142,0.8362255907954256,
70.0,0.8425,1500.9256781983506,physical,0.029470408623981315,0.8360339043106431,
70.0,0.8425,1546.8058264623344,physical,0.02982173782767439,0.8358363553088061,
70.0,0.8425,1594.0884345784636,physical,0.030165596033853825,0.8356327646758678,
70.0,0.8425,1642.8163728013308,physical,0.030502056432962554,0.8354229478199152,
70.0,0.8425,1693.033821839247,physical,0.030831196833345342,0.8352067145038778,
70.0,0.8425,1744.786312912065,physical,0.031153099270411766,0.8349838686730111,
70.0,0.8425,1798.1207690334818,physical,0.03146784963193816,0.8347542082770611,
70.0,0.8425,1853.0855475552503,physical,0.03177553729960547,0.8345175250872594,
70.0,0.8425,1909.7304840118875,physical,0.032076254806222226,0.8342736045073066,
70.0,0.8425,1968.1069373056234,physical,0.03237009750897002,0.8340222253789331,
70.0,0.8425,2028.2678362725503,physical,0.03265716327811252,0.8337631597813753,
70.0,0.8425,2090.2677276722093,physical,0.03293755220089856,0.8334961728246658,
70.0,0.8425,2154.1628256441095,physical,0.03321136630056776,0.8332210224366815,
70.0,0.8425,2220.0110626760384,physical,0.03347870926990937,0.832937459143714,
70.0,0.8425,2287.8721421303676,physical,0.033739686219110054,0.8326452258441915,
70.0,0.8425,2357.8075923759666,physical,0.033994403437549225,0.8323440575756398,
70.0,0.8425,2429.88082257482,physical,0.034242968168998744,0.8320336812744101,
70.0,0.8425,2504.1571801739274,physical,0.034485488400009645,0.8317138155280993,
70.0,0.8425,2580.7040101546163,physical,0.03472207266084759,0.8313841703204105,
70.0,0.8425,2659.590716092966,physical,0.034952829838751365,0.8310444467681822,
70.0,0.8425,2740.8888230867374,physical,0.03517786900289854,0.8306943368504485,
70.0,0.8425,2824.672042605817,physical,0.03539729924079238,0.8303335231290818,
70.0,0.8425,2911.016339325057,physical,0.035611229505475905,0.8299616784610062,
70.0,0.8425,3000.0,physical,0.03581976847327628,0.8295784657016474,
70.0,0.845,25.0,physical,-0.010026871240080282,0.8448094127741875,
70.0,0.845,25.764197537066885,physical,-0.010015991990371731,0.8448076383684658,
70.0,0.845,26.551754989160127,physical,-0.010004423053981082,0.8448057667977736,
70.0,0.845,27.3633864198609,physical,-0.009992151776983982,0.8448037930163177,
70.0,0.845,28.19982772017558,physical,-0.00997916693935752,0.8448017119047881,
70.0,0.845,29.061837275754318,physical,-0.009965458712217212,0.844799518278586,
70.0,0.845,29.950196654505095,physical,-0.009951018585000693,0.8447972068951438,
70.0,0.845,30.865711315226758,physical,-0.009935839258735313,0.8447947724602508,
70.0,0.845,31.8092113379033,physical,-0.009919914500885585,0.8447922096333084,
70.0,0.845,32.781552176321924,physical,-0.009903238956501359,0.8447895130314664,
70.0,0.845,33.7836154336969,physical,-0.009885807909572053,0.8447866772326242,
70.0,0.845,34.81630966200273,physical,-0.009867616987849104,0.8447836967772787,
70.0,0.845,35.88057118574115,physical,-0.009848661803684933,0.8447805661692411,
70.0,0.845,36.97736495088899,physical,-0.009828937523074566,0.8447772798752458,
70.0,0.845,38.10768539979669,physical,-0.009808438354857119,0.8447738323234981,
70.0,0.845,39.272557372830455,physical,-0.009787156952194787,0.8447702179012112,
70.0,0.845,40.47303703757584,physical,-0.009765083719018852,0.8447664309511806,
70.0,0.845,41.7102128464451,physical,-0.009742206015069699,0.8447624657674864,
70.0,0.845,42.98520652355665,physical,-0.009718507254828035,0.8447583165903727,
70.0,0.845,44.29917408178117,physical,-0.009693965897518031,0.8447539776003851,
70.0,0.845,45.65330687087694,physical,-0.009668554328156276,0.8447494429118315,
70.0,0.845,47.04883265766424,physical,-0.009642237632581874,0.8447447065656513,
70.0,0.845,48.48701673921859,physical,-0.009614972273058964,0.8447397625217428,
70.0,0.845,49.96916309009184,physical,-0.009586704674920843,0.8447346046508237,
70.0,0.845,51.49661554460149,physical,-0.009557369738971588,0.844729226725885,
70.0,0.845,53.070759015260066,physical,-0.009526889298465235,0.8447236224132911,
70.0,0.845,54.6930207484493,physical,-0.00949517054389648,0.8447177852635773,
70.0,0.845,56.364871618477835,physical,-0.009462104442643171,0.8447117087019889,
70.0,0.845,58.08782746119507,physical,-0.00942756418413293,0.8447053860187987,
70.0,0.845,59.863450448371516,physical,-0.009391403684170463,0.8446988103594536,
70.0,0.845,61.69335050409034,physical,-0.009353456184251652,0.8446919747145452,
70.0,0.845,63.57918676443552,physical,-0.009313532983134754,0.8446848719096747,
70.0,0.845,65.52266908179939,physical,-0.009271422338194335,0.8446774945951857,
70.0,0.845,67.52555957517374,physical,-0.009226888573519942,0.8446698352358107,
70.0,0.845,69.58967422783017,physical,-0.009179671429836445,0.8446618861002282,
70.0,0.845,71.71688453383796,physical,-0.00912948568865335,0.8446536392505489,
70.0,0.845,73.90911919491269,physical,-0.00907602109897021,0.8446450865317163,
70.0,0.845,76.16836586913404,physical,-0.009018942630284688,0.8446362195608409,
70.0,0.845,78.49667297311812,physical,-0.008957891069954482,0.8446270297164571,
70.0,0.845,80.89615153927812,physical,-0.008892483976683407,0.8446175081276976,
70.0,0.845,83.36897712985834,physical,-0.008822316995245938,0.8446076456633856,
70.0,0.845,85.91739180947525,physical,-0.008746965530520456,0.8445974329210247,
70.0,0.845,88.54370617795568,physical,-0.008665986771797862,0.844586860215693,
70.0,0.845,91.25030146531438,physical,-0.008578922051398541,0.8445759175688125,
70.0,0.845,94.03963169077052,physical,-0.008485299514860989,0.8445645946967971,
70.0,0.845,96.91422588776103,physical,-0.00838463707395587,0.8445528809995488,
70.0,0.845,99.87669039696779,physical,-0.00827644560801899,0.8445407655488113,
70.0,0.845,102.929711229438,physical,-0.008160232374522014,0.844528237076334,
70.0,0.845,106.0760565019396,physical,-0.008035504585747977,0.8445152839618743,
70.0,0.845,109.31857894676163,physical,-0.007901773105678855,0.8445018942209664,
70.0,0.845,112.66021849823223,physical,-0.0077585562190405355,0.8444880554925,
70.0,0.845,116.10400495830291,physical,-0.007605383423743284,0.8444737550260457,
70.0,0.845,119.65306074361227,physical,-0.007441799197804189,0.8444589796689301,
70.0,0.845,123.3106037165235,physical,-0.007267366693048616,0.8444437158530478,
70.0,0.845,127.07995010269946,physical,-0.007081671309580706,0.8444279495813827,
70.0,0.845,130.96451749786212,physical,-0.006884324107841566,0.8444116664142192,
70.0,0.845,134.96782796646275,physical,-0.006674965018497847,0.8443948514550457,
70.0,0.845,139.09351123507216,physical,-0.0064532658141552846,0.8443774893361007,
70.0,0.845,143.3453079833853,physical,-0.006218932811716371,0.8443595642035752,
70.0,0.845,147.72707323582506,physical,-0.005971709278610238,0.8443410597024337,
70.0,0.845,152.24277985682178,physical,-0.0057113775214984175,0.8443219589608427,
70.0,0.845,156.89652215293364,physical,-0.005437760640998435,0.844302244574183,
70.0,0.845,161.69251958507877,physical,-0.005150723941158675,0.8442818985886464,
70.0,0.845,166.63512059424107,physical,-0.0048501759876201644,0.8442609024843637,
70.0,0.845,171.72880654411964,physical,-0.0045360693130187535,0.8442392371580707,
70.0,0.845,176.97819578429755,physical,-0.004208400773016541,0.844216882905307,
70.0,0.845,182.38804783761347,physical,-0.003867211560532935,0.8441938194020787,
70.0,0.845,187.96326771553117,physical,-0.0035125868895824475,0.8441700256860167,
70.0,0.845,193.70891036542113,physical,-0.003144655363661264,0.8441454801369787,
70.0,0.845,199.63018525378777,physical,-0.00276358804668142,0.844120160457099,
70.0,0.845,205.7324610895936,physical,-0.002369597256873801,0.8440940436502344,
70.0,0.845,212.02127069196874,physical,-0.0019629351062288025,0.8440671060008201,
70.0,0.845,218.5023160067123,physical,-0.0015438918096944976,0.8440393230520876,
70.0,0.845,225.18147327614196,physical,-0.0011127937894790385,0.8440106695836347,
70.0,0.845,232.0647983669706,physical,-0.0006700016003926557,0.8439811195883291,
70.0,0.845,239.15853226104892,physical,-0.00021590770285928595,0.8439506462485141,
70.0,0.845,246.469106713946,physical,0.00024906589031248316,0.8439192219114924,
70.0,0.845,254.00315008650097,physical,0.0007244700672862647,0.8438868180642772,
70.0,0.845,261.7674933546341,physical,0.0012098311454238342,0.8438534053075806,
70.0,0.845,269.7691763028652,physical,0.0017046534500937405,0.8438189533289918,
70.0,0.845,278.01545390715347,physical,0.002208421920917747,0.8437834308753693,
70.0,0.845,286.51380291284875,physical,0.0027206047235455166,0.8437468057243679,
70.0,0.845,295.27192861371543,physical,0.0032406558467704683,0.8437090446551094,
70.0,0.845,304.29777183817885,physical,0.0037680176661917253,0.8436701134179508,
70.0,0.845,313.5995161491257,physical,0.004302123457446516,0.8436299767033496,
70.0,0.845,323.1855952637869,physical,0.004842399843762224,0.8435885981097306,
70.0,0.845,333.06470070043025,physical,0.005388269164150361,0.8435459401104289,
70.0,0.845,343.2457896587975,physical,0.005939151750647631,0.8435019640195663,
70.0,0.845,353.73809314143045,physical,0.006494468104361717,0.843456629956915,
70.0,0.845,364.55112432324734,physical,0.007053640961977359,0.8434098968116955,
70.0,0.845,375.694687176959,physical,0.007616097245955578,0.843361722205205,
70.0,0.845,387.1788853621485,physical,0.008181269893016152,0.8433120624523707,
70.0,0.845,399.0141313860704,physical,0.00874859955713414,0.8432608725220863,
70.0,0.845,411.21115604447476,physical,0.00931753618458564,0.8432081059963368,
70.0,0.845,423.78101815101945,physical,0.009887540459602828,0.8431537150280598,
70.0,0.845,436.7351145640878,physical,0.010458085120729432,0.8430976502977593,
70.0,0.845,450.08519052010746,physical,0.01102865614854287,0.8430398609687159,
70.0,0.845,463.84335028273694,physical,0.011598753826685959,0.842980294640886,
70.0,0.845,478.0220681175739,physical,0.012167893678733499,0.8429188973033621,
70.0,0.845,492.63419960233676,physical,0.012735607284351413,0.8428556132853624,
70.0,0.845,507.69299328277725,physical,0.01330144297852942,0.8427903852057531,
70.0,0.845,523.2121026848894,physical,0.013864966438430493,0.8427231539209811,
70.0,0.845,539.2055986943041,physical,0.014425761162704331,0.8426538584714385,
70.0,0.845,555.6879823140987,physical,0.014983428848490354,0.8425824360261761,
70.0,0.845,572.674197812583,physical,0.01553758967158414,0.8425088218258966,
70.0,0.845,590.1796462729876,physical,0.016087882475410153,0.8424329491242641,
70.0,0.845,608.22019955734,physical,0.016633964874631646,0.8423547491273436,
70.0,0.845,626.8122146971822,physical,0.01717551327920175,0.8422741509312169,
70.0,0.845,645.9725487241834,physical,0.0177122228446821,0.8421910814576871,
70.0,0.845,665.7185739540964,physical,0.01824380735482589,0.8421054653880118,
70.0,0.845,686.068193737912,physical,0.018769999041890473,0.8420172250946016,
70.0,0.845,707.0398586944897,physical,0.01929054835051669,0.841926280570627,
70.0,0.845,728.6525834393879,physical,0.019805223650570913,0.8418325493574714,
70.0,0.845,750.9259638250594,physical,0.020313810904150964,0.8417359464699519,
70.0,0.845,773.8801947080462,physical,0.020816113292054683,0.8416363843192707,
70.0,0.845,797.5360882592748,physical,0.021311950804472013,0.8415337726335907,
70.0,0.845,821.9150928340629,physical,0.02180115980037456,0.841428018376166,
70.0,0.845,847.0393124189387,physical,0.02228359254050538,0.8413190256610126,
70.0,0.845,872.9315266729133,physical,0.02275911669754327,0.8412066956659345,
70.0,0.845,899.6152115813717,physical,0.023227614847843636,0.8410909265429437,
70.0,0.845,927.1145607413074,physical,0.023688983948150444,0.8409716133258853,
70.0,0.845,955.4545072972019,physical,0.024143134800797883,0.8408486478352963,
70.0,0.845,984.6607465474402,physical,0.02458999151052721,0.8407219185802945,
70.0,0.845,1014.7597592417592,physical,0.025029490935926213,0.8405913106574818,
70.0,0.845,1045.7788355908438,physical,0.02546158213806593,0.8404567056468026,
70.0,0.845,1077.746100009852,physical,0.02588622582889477,0.8403179815041368,
70.0,0.845,1110.690536618291,physical,0.026303393821547894,0.8401750124506226,
70.0,0.845,1144.642015519378,physical,0.026713068484718883,0.8400276688586622,
70.0,0.845,1179.6313198827042,physical,0.027115242202663925,0.8398758171343533,
70.0,0.845,1215.6901738547576,physical,0.02750991684283388,0.8397193195963961,
70.0,0.845,1252.8512713226066,physical,0.0278971032321903,0.8395580343512242,
70.0,0.845,1291.1483055568397,physical,0.028276820643757472,0.8393918151643497,
70.0,0.845,1330.6159997606235,physical,0.028649096294349308,0.839220511327798,
70.0,0.845,1371.2901385525781,physical,0.02901396485448471,0.8390439675234657,
70.0,0.845,1413.2076004120165,physical,0.029371467971345933,0.838862023682244,
70.0,0.845,1456.4063911159799,physical,0.029721653805247494,0.8386745148389507,
70.0,0.845,1500.9256781983506,physical,0.030064576580539515,0.8384812709827264,
70.0,0.845,1546.8058264623344,physical,0.030400296150924544,0.8382821169028994,
70.0,0.845,1594.0884345784636,physical,0.030728877579917047,0.8380768720300917,
70.0,0.845,1642.8163728013308,physical,0.0310503907364158,0.8378653502725433,
70.0,0.845,1693.033821839247,physical,0.0313649099057256,0.8376473598473835,
70.0,0.845,1744.786312912065,physical,0.031672513415944126,0.8374227031066863,
70.0,0.845,1798.1207690334818,physical,0.031973283279799536,0.837191176358348,
70.0,0.845,1853.0855475552503,physical,0.03226730485193108,0.8369525696813279,
70.0,0.845,1909.7304840118875,physical,0.032554666501262375,0.836706666735405,
70.0,0.845,1968.1069373056234,physical,0.03283545929858911,0.8364532445649134,
70.0,0.845,2028.2678362725503,physical,0.03310977671900883,0.8361920733966951,
70.0,0.845,2090.2677276722093,physical,0.033377714358850286,0.83592291643169,
70.0,0.845,2154.1628256441095,physical,0.03363936966704284,0.8356455296302719,
70.0,0.845,2220.0110626760384,physical,0.033894841690392585,0.8353596614910065,
70.0,0.845,2287.8721421303676,physical,0.03414423083252316,0.8350650528226065,
70.0,0.845,2357.8075923759666,physical,0.03438763862612371,0.8347614365088456,
70.0,0.845,2429.88082257482,physical,0.03462516751804723,0.834448537266494,
70.0,0.845,2504.1571801739274,physical,0.03485692066698676,0.8341260713956608,
70.0,0.845,2580.7040101546163,physical,0.03508300175314816,0.8337937465225458,
70.0,0.845,2659.590716092966,physical,0.03530351479971505,0.8334512613343976,
70.0,0.845,2740.8888230867374,physical,0.035518564005488695,0.833098305306298,
70.0,0.845,2824.672042605817,physical,0.035728253588462655,0.8327345584196145,
70.0,0.845,2911.016339325057,physical,0.03593268763973323,0.8323596908718532,
70.0,0.845,3000.0,physical,0.036131969987473145,0.8319733627776125,
80.0,0.84,25.0,physical,-0.015005347090459309,0.8398381079577552,
80.0,0.84,25.764197537066885,physical,-0.014994836957846758,0.8398365113978751,
80.0,0.84,26.551754989160127,physical,-0.014983658109673392,0.8398348305410588,
80.0,0.84,27.3633864198609,physical,-0.014971797866256242,0.8398330610904674,
80.0,0.84,28.19982772017558,physical,-0.01495924489897893,0.8398311986847443,
80.0,0.84,29.061837275754318,physical,-0.014945989184344977,0.8398292389047219,
80.0,0.84,29.950196654505095,physical,-0.014932021926831851,0.8398271772793734,
80.0,0.84,30.865711315226758,physical,-0.014917335446225644,0.8398250092909318,
80.0,0.84,31.8092113379033,physical,-0.014901923024266517,0.8398227303791289,
80.0,0.84,32.781552176321924,physical,-0.014885778704591957,0.8398203359444961,
80.0,0.84,33.7836154336969,physical,-0.014868897039103657,0.8398178213507277,
80.0,0.84,34.81630966200273,physical,-0.014851272773006796,0.8398151819260787,
80.0,0.84,35.88057118574115,physical,-0.014832900460150067,0.8398124129638289,
80.0,0.84,36.97736495088899,physical,-0.01481377399969075,0.8398095097218214,
80.0,0.84,38.10768539979669,physical,-0.014793886085016195,0.8398064674211165,
80.0,0.84,39.272557372830455,physical,-0.014773227555847535,0.8398032812438071,
80.0,0.84,40.47303703757584,physical,-0.014751786645244569,0.8397999463300326,
80.0,0.84,41.7102128464451,physical,-0.014729548114161828,0.8397964577742604,
80.0,0.84,42.98520652355665,physical,-0.014706492268037108,0.839792810620889,
80.0,0.84,44.29917408178117,physical,-0.01468259385213777,0.8397889998592226,
80.0,0.84,45.65330687087694,physical,-0.014657820825296541,0.839785020417888,
80.0,0.84,47.04883265766424,physical,-0.01463213301509425,0.8397808671587523,
80.0,0.84,48.48701673921859,physical,-0.01460548066161671,0.8397765348703816,
80.0,0.84,49.96916309009184,physical,-0.01457780286117083,0.8397720182611185,
80.0,0.84,51.49661554460149,physical,-0.014549025926093528,0.8397673119518054,
80.0,0.84,53.070759015260066,physical,-0.014519061681461887,0.8397624104682178,
80.0,0.84,54.6930207484493,physical,-0.014487805724315739,0.8397573082332294,
80.0,0.84,56.364871618477835,physical,-0.014455135675304653,0.839751999558772,
