tau_h_ms,theta_h,theta_delta,theta_evaluated,substeps,source_phase,source_dt_ms,q_min,q_max,q_mean,q_mean_residual,per_cycle_multiplier,h_per_cycle_multiplier,closure_error,cycle_safe
15000.0,0.015,0.0,0.015,1,0.5,0.125,0.8419081701731947,0.843112351027205,0.8424999980659491,-1.9340509194165634e-09,0.36821325054731396,0.9643743783054838,1.1102230246251565e-16,True
15000.0,0.015,0.0,0.015,1,0.75,0.125,0.8419081715931634,0.8431123521049266,0.8425000003818038,3.8180381078944947e-10,0.3682138128007641,0.9643743794886843,0.0,True
15000.0,0.015,0.0,0.015,1,0.0,0.0625,0.841908257616075,0.8431113036341378,0.8424994909115032,-5.090884968028675e-07,0.3684957368709385,0.9644091095579883,1.1102230246251565e-16,True
15000.0,0.015,0.0,0.015,1,0.25,0.0625,0.8419082584128634,0.8431113040949876,0.842499491111867,-5.088881330772566e-07,0.36849578732607136,0.9644091097756351,1.1102230246251565e-16,True
15000.0,0.015,0.0,0.015,1,0.5,0.0625,0.841908255230858,0.8431113038884654,0.8424994897397897,-5.102602103068676e-07,0.3684954570052932,0.9644091094161912,0.0,True
15000.0,0.015,0.0,0.015,1,0.75,0.0625,0.8419082567350911,0.8431113016178851,0.842499490476093,-5.095239070662672e-07,0.3684956328435088,0.9644091096004297,1.1102230246251565e-16,True
15000.0,0.015,0.0,0.015,2,0.0,0.125,0.8419081703042324,0.8431123520866438,0.8424999999999816,-1.84297022087776e-14,0.36821370097856176,0.9643743775773181,0.0,True
15000.0,0.015,0.0,0.015,2,0.25,0.125,0.8419081703356004,0.8431123521350872,0.8424999999473266,-5.267342118031593e-11,0.3682136857781528,0.9643743773333271,0.0,True
15000.0,0.015,0.0,0.015,2,0.5,0.125,0.8419081701731955,0.8431123510272069,0.8424999980659307,-1.934069349118772e-09,0.3682132505473133,0.9643743783054586,1.1102230246251565e-16,True
15000.0,0.015,0.0,0.015,2,0.75,0.125,0.8419081715931633,0.8431123521049202,0.8425000003817839,3.817838267750062e-10,0.3682138128007633,0.9643743794886599,0.0,True
15000.0,0.015,0.0,0.015,2,0.0,0.0625,0.8419082576160746,0.8431113036341351,0.842499490911484,-5.090885160097258e-07,0.3684957368709375,0.9644091095579636,1.1102230246251565e-16,True
15000.0,0.015,0.0,0.015,2,0.25,0.0625,0.8419082584128634,0.8431113040949858,0.8424994911118487,-5.088881512849142e-07,0.36849578732607086,0.9644091097756109,1.1102230246251565e-16,True
15000.0,0.015,0.0,0.015,2,0.5,0.0625,0.8419082552308574,0.8431113038884669,0.842499489739771,-5.102602290696368e-07,0.3684954570052925,0.9644091094161659,0.0,True
15000.0,0.015,0.0,0.015,2,0.75,0.0625,0.8419082567350902,0.8431113016178856,0.8424994904760748,-5.095239252739248e-07,0.36849563284350834,0.9644091096004047,1.1102230246251565e-16,True
15000.0,0.015,-0.001,0.013999999999999999,1,0.0,0.125,0.8419081703042329,0.843112352086642,0.8425000000000002,2.220446049250313e-16,0.3682137009785624,0.9643743775773426,0.0,True
15000.0,0.015,-0.001,0.013999999999999999,1,0.25,0.125,0.8419081703356004,0.8431123521350892,0.8424999999473457,-5.2654325344292374e-11,0.3682136857781535,0.9643743773333522,0.0,True
15000.0,0.015,-0.001,0.013999999999999999,1,0.5,0.125,0.8419081701731947,0.843112351027205,0.8424999980659491,-1.9340509194165634e-09,0.36821325054731396,0.9643743783054838,1.1102230246251565e-16,True
15000.0,0.015,-0.001,0.013999999999999999,1,0.75,0.125,0.8419081715931634,0.8431123521049266,0.8425000003818038,3.8180381078944947e-10,0.3682138128007641,0.9643743794886843,0.0,True
15000.0,0.015,-0.001,0.013999999999999999,1,0.0,0.0625,0.841908257616075,0.8431113036341378,0.8424994909115032,-5.090884968028675e-07,0.3684957368709385,0.9644091095579883,1.1102230246251565e-16,True
15000.0,0.015,-0.001,0.013999999999999999,1,0.25,0.0625,0.8419082584128634,0.8431113040949876,0.842499491111867,-5.088881330772566e-07,0.36849578732607136,0.9644091097756351,1.1102230246251565e-16,True
15000.0,0.015,-0.001,0.013999999999999999,1,0.5,0.0625,0.841908255230858,0.8431113038884654,0.8424994897397897,-5.102602103068676e-07,0.3684954570052932,0.9644091094161912,0.0,True
15000.0,0.015,-0.001,0.013999999999999999,1,0.75,0.0625,0.8419082567350911,0.8431113016178851,0.842499490476093,-5.095239070662672e-07,0.3684956328435088,0.9644091096004297,1.1102230246251565e-16,True
15000.0,0.015,-0.001,0.013999999999999999,2,0.0,0.125,0.8419081703042324,0.8431123520866438,0.8424999999999816,-1.84297022087776e-14,0.36821370097856176,0.9643743775773181,0.0,True
15000.0,0.015,-0.001,0.013999999999999999,2,0.25,0.125,0.8419081703356004,0.8431123521350872,0.8424999999473266,-5.267342118031593e-11,0.3682136857781528,0.9643743773333271,0.0,True
15000.0,0.015,-0.001,0.013999999999999999,2,0.5,0.125,0.8419081701731955,0.8431123510272069,0.8424999980659307,-1.934069349118772e-09,0.3682132505473133,0.9643743783054586,1.1102230246251565e-16,True
15000.0,0.015,-0.001,0.013999999999999999,2,0.75,0.125,0.8419081715931633,0.8431123521049202,0.8425000003817839,3.817838267750062e-10,0.3682138128007633,0.9643743794886599,0.0,True
15000.0,0.015,-0.001,0.013999999999999999,2,0.0,0.0625,0.8419082576160746,0.8431113036341351,0.842499490911484,-5.090885160097258e-07,0.3684957368709375,0.9644091095579636,1.1102230246251565e-16,True
15000.0,0.015,-0.001,0.013999999999999999,2,0.25,0.0625,0.8419082584128634,0.8431113040949858,0.8424994911118487,-5.088881512849142e-07,0.36849578732607086,0.9644091097756109,1.1102230246251565e-16,True
15000.0,0.015,-0.001,0.013999999999999999,2,0.5,0.0625,0.8419082552308574,0.8431113038884669,0.842499489739771,-5.102602290696368e-07,0.3684954570052925,0.9644091094161659,0.0,True
15000.0,0.015,-0.001,0.013999999999999999,2,0.75,0.0625,0.8419082567350902,0.8431113016178856,0.8424994904760748,-5.095239252739248e-07,0.36849563284350834,0.9644091096004047,1.1102230246251565e-16,True
15000.0,0.015,0.001,0.016,1,0.0,0.125,0.8419081703042329,0.843112352086642,0.8425000000000002,2.220446049250313e-16,0.3682137009785624,0.9643743775773426,0.0,True
15000.0,0.015,0.001,0.016,1,0.25,0.125,0.8419081703356004,0.8431123521350892,0.8424999999473457,-5.2654325344292374e-11,0.3682136857781535,0.9643743773333522,0.0,True
15000.0,0.015,0.001,0.016,1,0.5,0.125,0.8419081701731947,0.843112351027205,0.8424999980659491,-1.9340509194165634e-09,0.36821325054731396,0.9643743783054838,1.1102230246251565e-16,True
15000.0,0.015,0.001,0.016,1,0.75,0.125,0.8419081715931634,0.8431123521049266,0.8425000003818038,3.8180381078944947e-10,0.3682138128007641,0.9643743794886843,0.0,True
15000.0,0.015,0.001,0.016,1,0.0,0.0625,0.841908257616075,0.8431113036341378,0.8424994909115032,-5.090884968028675e-07,0.3684957368709385,0.9644091095579883,1.1102230246251565e-16,True
15000.0,0.015,0.001,0.016,1,0.25,0.0625,0.8419082584128634,0.8431113040949876,0.842499491111867,-5.088881330772566e-07,0.36849578732607136,0.9644091097756351,1.1102230246251565e-16,True
15000.0,0.015,0.001,0.016,1,0.5,0.0625,0.841908255230858,0.8431113038884654,0.8424994897397897,-5.102602103068676e-07,0.3684954570052932,0.9644091094161912,0.0,True
15000.0,0.015,0.001,0.016,1,0.75,0.0625,0.8419082567350911,0.8431113016178851,0.842499490476093,-5.095239070662672e-07,0.3684956328435088,0.9644091096004297,1.1102230246251565e-16,True
15000.0,0.015,0.001,0.016,2,0.0,0.125,0.8419081703042324,0.8431123520866438,0.8424999999999816,-1.84297022087776e-14,0.36821370097856176,0.9643743775773181,0.0,True
15000.0,0.015,0.001,0.016,2,0.25,0.125,0.8419081703356004,0.8431123521350872,0.8424999999473266,-5.267342118031593e-11,0.3682136857781528,0.9643743773333271,0.0,True
15000.0,0.015,0.001,0.016,2,0.5,0.125,0.8419081701731955,0.8431123510272069,0.8424999980659307,-1.934069349118772e-09,0.3682132505473133,0.9643743783054586,1.1102230246251565e-16,True
15000.0,0.015,0.001,0.016,2,0.75,0.125,0.8419081715931633,0.8431123521049202,0.8425000003817839,3.817838267750062e-10,0.3682138128007633,0.9643743794886599,0.0,True
15000.0,0.015,0.001,0.016,2,0.0,0.0625,0.8419082576160746,0.8431113036341351,0.842499490911484,-5.090885160097258e-07,0.3684957368709375,0.9644091095579636,1.1102230246251565e-16,True
15000.0,0.015,0.001,0.016,2,0.25,0.0625,0.8419082584128634,0.8431113040949858,0.8424994911118487,-5.088881512849142e-07,0.36849578732607086,0.9644091097756109,1.1102230246251565e-16,True
15000.0,0.015,0.001,0.016,2,0.5,0.0625,0.8419082552308574,0.8431113038884669,0.842499489739771,-5.102602290696368e-07,0.3684954570052925,0.9644091094161659,0.0,True
15000.0,0.015,0.001,0.016,2,0.75,0.0625,0.8419082567350902,0.8431113016178856,0.8424994904760748,-5.095239252739248e-07,0.36849563284350834,0.9644091096004047,1.1102230246251565e-16,True
15000.0,0.02,0.0,0.02,1,0.0,0.125,0.841939103285186,0.8431467789009277,0.8424999999999999,-1.1102230246251565e-16,0.028392214476465442,0.9643743775773426,1.1102230246251565e-16,True
15000.0,0.02,0.0,0.02,1,0.25,0.125,0.841939103392725,0.8431467787827116,0.8424999999897491,-1.0250911230968995e-11,0.028392210228218574,0.9643743773333522,1.1102230246251565e-16,True
15000.0,0.02,0.0,0.02,1,0.5,0.125,0.8419391032388295,0.8431467783679513,0.8424999995755484,-4.2445158499049285e-10,0.028392088125722907,0.9643743783054838,1.1102230246251565e-16,True
15000.0,0.02,0.0,0.02,1,0.75,0.125,0.8419391031839449,0.8431467772960836,0.842500000073296,7.329592488503067e-11,0.028392245722039595,0.9643743794886843,0.0,True
15000.0,0.02,0.0,0.02,1,0.0,0.0625,0.8419391813936377,0.8431456888669331,0.8424995048663851,-4.951336148861785e-07,0.028469354389910988,0.9644091095579883,0.0,True
15000.0,0.02,0.0,0.02,1,0.25,0.0625,0.8419391813086616,0.8431456887003989,0.8424995049019606,-4.950980394546889e-07,0.028469368553264627,0.9644091097756351,0.0,True
15000.0,0.02,0.0,0.02,1,0.5,0.0625,0.8419391811994749,0.8431456885521981,0.8424995046191991,-4.953808009355853e-07,0.028469275766204255,0.9644091094161912,0.0,True
15000.0,0.02,0.0,0.02,1,0.75,0.0625,0.8419391823061857,0.8431456884194736,0.8424995047883005,-4.952116995360356e-07,0.028469325159521778,0.9644091096004297,0.0,True
15000.0,0.02,0.0,0.02,2,0.0,0.125,0.841939103285186,0.8431467789009276,0.8424999999999815,-1.8540724511240114e-14,0.028392214476465553,0.9643743775773181,1.1102230246251565e-16,True
15000.0,0.02,0.0,0.02,2,0.25,0.125,0.8419391033927252,0.8431467787827173,0.8424999999897308,-1.026922991087531e-11,0.0283922102282187,0.9643743773333271,1.1102230246251565e-16,True
15000.0,0.02,0.0,0.02,2,0.5,0.125,0.8419391032388294,0.8431467783679498,0.8424999995755297,-4.24470347759609e-10,0.028392088125723008,0.9643743783054586,0.0,True
15000.0,0.02,0.0,0.02,2,0.75,0.125,0.8419391031839454,0.8431467772960863,0.8425000000732774,7.327738416051943e-11,0.028392245722039716,0.9643743794886599,0.0,True
15000.0,0.02,0.0,0.02,2,0.0,0.0625,0.8419391813936375,0.8431456888669328,0.842499504866366,-4.951336339820145e-07,0.0284693543899111,0.9644091095579636,0.0,True
15000.0,0.02,0.0,0.02,2,0.25,0.0625,0.8419391813086614,0.8431456887003979,0.842499504901942,-4.950980579954134e-07,0.028469368553264745,0.9644091097756109,0.0,True
15000.0,0.02,0.0,0.02,2,0.5,0.0625,0.8419391811994749,0.843145688552196,0.8424995046191807,-4.953808193652876e-07,0.028469275766204394,0.9644091094161659,0.0,True
15000.0,0.02,0.0,0.02,2,0.75,0.0625,0.8419391823061856,0.8431456884194777,0.8424995047882821,-4.952117179657378e-07,0.028469325159521906,0.9644091096004047,0.0,True
15000.0,0.02,-0.001,0.019,1,0.0,0.125,0.841939103285186,0.8431467789009277,0.8424999999999999,-1.1102230246251565e-16,0.028392214476465442,0.9643743775773426,1.1102230246251565e-16,True
15000.0,0.02,-0.001,0.019,1,0.25,0.125,0.841939103392725,0.8431467787827116,0.8424999999897491,-1.0250911230968995e-11,0.028392210228218574,0.9643743773333522,1.1102230246251565e-16,True
15000.0,0.02,-0.001,0.019,1,0.5,0.125,0.8419391032388295,0.8431467783679513,0.8424999995755484,-4.2445158499049285e-10,0.028392088125722907,0.9643743783054838,1.1102230246251565e-16,True
15000.0,0.02,-0.001,0.019,1,0.75,0.125,0.8419391031839449,0.8431467772960836,0.842500000073296,7.329592488503067e-11,0.028392245722039595,0.9643743794886843,0.0,True
15000.0,0.02,-0.001,0.019,1,0.0,0.0625,0.8419391813936377,0.8431456888669331,0.8424995048663851,-4.951336148861785e-07,0.028469354389910988,0.9644091095579883,0.0,True
15000.0,0.02,-0.001,0.019,1,0.25,0.0625,0.8419391813086616,0.8431456887003989,0.8424995049019606,-4.950980394546889e-07,0.028469368553264627,0.9644091097756351,0.0,True
15000.0,0.02,-0.001,0.019,1,0.5,0.0625,0.8419391811994749,0.8431456885521981,0.8424995046191991,-4.953808009355853e-07,0.028469275766204255,0.9644091094161912,0.0,True
15000.0,0.02,-0.001,0.019,1,0.75,0.0625,0.8419391823061857,0.8431456884194736,0.8424995047883005,-4.952116995360356e-07,0.028469325159521778,0.9644091096004297,0.0,True
15000.0,0.02,-0.001,0.019,2,0.0,0.125,0.841939103285186,0.8431467789009276,0.8424999999999815,-1.8540724511240114e-14,0.028392214476465553,0.9643743775773181,1.1102230246251565e-16,True
15000.0,0.02,-0.001,0.019,2,0.25,0.125,0.8419391033927252,0.8431467787827173,0.8424999999897308,-1.026922991087531e-11,0.0283922102282187,0.9643743773333271,1.1102230246251565e-16,True
15000.0,0.02,-0.001,0.019,2,0.5,0.125,0.8419391032388294,0.8431467783679498,0.8424999995755297,-4.24470347759609e-10,0.028392088125723008,0.9643743783054586,0.0,True
15000.0,0.02,-0.001,0.019,2,0.75,0.125,0.8419391031839454,0.8431467772960863,0.8425000000732774,7.327738416051943e-11,0.028392245722039716,0.9643743794886599,0.0,True
15000.0,0.02,-0.001,0.019,2,0.0,0.0625,0.8419391813936375,0.8431456888669328,0.842499504866366,-4.951336339820145e-07,0.0284693543899111,0.9644091095579636,0.0,True
15000.0,0.02,-0.001,0.019,2,0.25,0.0625,0.8419391813086614,0.8431456887003979,0.842499504901942,-4.950980579954134e-07,0.028469368553264745,0.9644091097756109,0.0,True
15000.0,0.02,-0.001,0.019,2,0.5,0.0625,0.8419391811994749,0.843145688552196,0.8424995046191807,-4.953808193652876e-07,0.028469275766204394,0.9644091094161659,0.0,True
15000.0,0.02,-0.001,0.019,2,0.75,0.0625,0.8419391823061856,0.8431456884194777,0.8424995047882821,-4.952117179657378e-07,0.028469325159521906,0.9644091096004047,0.0,True
15000.0,0.02,0.001,0.021,1,0.0,0.125,0.841939103285186,0.8431467789009277,0.8424999999999999,-1.1102230246251565e-16,0.028392214476465442,0.9643743775773426,1.1102230246251565e-16,True
15000.0,0.02,0.001,0.021,1,0.25,0.125,0.841939103392725,0.8431467787827116,0.8424999999897491,-1.0250911230968995e-11,0.028392210228218574,0.9643743773333522,1.1102230246251565e-16,True
15000.0,0.02,0.001,0.021,1,0.5,0.125,0.8419391032388295,0.8431467783679513,0.8424999995755484,-4.2445158499049285e-10,0.028392088125722907,0.9643743783054838,1.1102230246251565e-16,True
15000.0,0.02,0.001,0.021,1,0.75,0.125,0.8419391031839449,0.8431467772960836,0.842500000073296,7.329592488503067e-11,0.028392245722039595,0.9643743794886843,0.0,True
15000.0,0.02,0.001,0.021,1,0.0,0.0625,0.8419391813936377,0.8431456888669331,0.8424995048663851,-4.951336148861785e-07,0.028469354389910988,0.9644091095579883,0.0,True
15000.0,0.02,0.001,0.021,1,0.25,0.0625,0.8419391813086616,0.8431456887003989,0.8424995049019606,-4.950980394546889e-07,0.028469368553264627,0.9644091097756351,0.0,True
15000.0,0.02,0.001,0.021,1,0.5,0.0625,0.8419391811994749,0.8431456885521981,0.8424995046191991,-4.953808009355853e-07,0.028469275766204255,0.9644091094161912,0.0,True
15000.0,0.02,0.001,0.021,1,0.75,0.0625,0.8419391823061857,0.8431456884194736,0.8424995047883005,-4.952116995360356e-07,0.028469325159521778,0.9644091096004297,0.0,True
15000.0,0.02,0.001,0.021,2,0.0,0.125,0.841939103285186,0.8431467789009276,0.8424999999999815,-1.8540724511240114e-14,0.028392214476465553,0.9643743775773181,1.1102230246251565e-16,True
15000.0,0.02,0.001,0.021,2,0.25,0.125,0.8419391033927252,0.8431467787827173,0.8424999999897308,-1.026922991087531e-11,0.0283922102282187,0.9643743773333271,1.1102230246251565e-16,True
15000.0,0.02,0.001,0.021,2,0.5,0.125,0.8419391032388294,0.8431467783679498,0.8424999995755297,-4.24470347759609e-10,0.028392088125723008,0.9643743783054586,0.0,True
15000.0,0.02,0.001,0.021,2,0.75,0.125,0.8419391031839454,0.8431467772960863,0.8425000000732774,7.327738416051943e-11,0.028392245722039716,0.9643743794886599,0.0,True
15000.0,0.02,0.001,0.021,2,0.0,0.0625,0.8419391813936375,0.8431456888669328,0.842499504866366,-4.951336339820145e-07,0.0284693543899111,0.9644091095579636,0.0,True
15000.0,0.02,0.001,0.021,2,0.25,0.0625,0.8419391813086614,0.8431456887003979,0.842499504901942,-4.950980579954134e-07,0.028469368553264745,0.9644091097756109,0.0,True
15000.0,0.02,0.001,0.021,2,0.5,0.0625,0.8419391811994749,0.843145688552196,0.8424995046191807,-4.953808193652876e-07,0.028469275766204394,0.9644091094161659,0.0,True
15000.0,0.02,0.001,0.021,2,0.75,0.0625,0.8419391823061856,0.8431456884194777,0.8424995047882821,-4.952117179657378e-07,0.028469325159521906,0.9644091096004047,0.0,True
