candidate,stage,topology,noise,comparison,description,layer,mode,contact,events,participation,patient_participation,rank_n,rank_mean,rank_median,rank_variance,rank_q05,rank_q95
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL3,109,1.0,0.863890991672975,109,0.10418556978190002,0.07692307692307693,0.0034696230759341967,0.07142857142857142,0.23076923076923078
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL2,109,1.0,0.8146858440575322,109,0.0051164431898376855,0.0,0.0004952119528101651,0.0,0.04615384615384572
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL1,109,1.0,0.7751703255109765,109,0.14326040931545514,0.14285714285714285,0.0029768183574430847,0.07142857142857142,0.2423076923076922
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,SCL9,178,0.398876404494382,0.753313100657562,71,1.0,1.0,0.0,1.0,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL11,178,1.0,0.8663631765300961,178,0.6850279869942791,0.8571428571428571,0.06483050916129857,0.3076923076923077,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,SCL8,178,0.7696629213483146,0.8803743045017703,137,0.5643699366327104,0.9285714285714286,0.17886264664376528,0.0,0.9285714285714286
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL10,178,1.0,0.8796661608497723,178,0.7338817549491706,0.7142857142857143,0.023127835461004335,0.5384615384615384,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,SCL7,178,1.0,0.9031360647445624,178,0.4542124542124542,0.5,0.11552201308208014,0.0,0.7857142857142857
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL9,178,1.0,0.8845725847243298,178,0.48207083178993293,0.5714285714285714,0.04165787036599452,0.16666666666666666,0.8333333333333334
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL8,178,1.0,0.8727364693980779,178,0.4794727744165946,0.5,0.02481100726856114,0.25,0.7692307692307693
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,SCL6,178,1.0,0.7906929691451694,178,0.45549862122895823,0.6428571428571429,0.062007082805842245,0.08333333333333333,0.75
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL7,178,1.0,0.7020738492665655,178,0.5056128328600239,0.42857142857142855,0.021278866820780867,0.4166666666666667,0.9176282051282051
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL6,178,1.0,0.5341426403641881,178,0.4873492612256657,0.4166666666666667,0.025504541789966757,0.35714285714285715,0.8461538461538461
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL5,178,1.0,0.6830045523520486,178,0.47207474173766306,0.3333333333333333,0.04290226281301764,0.2857142857142857,0.7692307692307693
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL4,178,1.0,0.9195751138088012,178,0.4312312219615591,0.2403846153846154,0.07100979924360244,0.21428571428571427,0.7692307692307693
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL3,178,1.0,0.9306019221041982,178,0.3454284479565379,0.14285714285714285,0.12417934396839254,0.07142857142857142,0.8461538461538461
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL2,178,1.0,0.843247344461305,178,0.2975007202535293,0.0,0.17825747022795568,0.0,0.9230769230769231
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,ICL1,178,1.0,0.7710672736469398,178,0.42165699469070256,0.15384615384615385,0.16029887109571567,0.07142857142857142,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,SCL9,59,0.0,0.7913406760349412,0,,,,,
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL11,59,1.0,0.8876566654006837,59,0.3427857453281182,0.3333333333333333,0.003241056150960391,0.23076923076923078,0.38461538461538464
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,SCL8,59,0.6271186440677966,0.9051272312951006,37,0.0,0.0,0.0,0.0,0.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL10,59,1.0,0.8992783896695784,59,0.5808344198174707,0.5833333333333334,0.0033893549915444453,0.49615384615384617,0.6153846153846154
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,SCL7,59,1.0,0.9323205469046715,59,0.04823989569752282,0.07692307692307693,0.0014075301131903208,0.0,0.07692307692307693
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL9,59,1.0,0.9011773642233194,59,0.21751412429378528,0.23076923076923078,0.0021025533433931586,0.16666666666666666,0.3076923076923077
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL8,59,1.0,0.8823395366502089,59,0.30334637114298124,0.3076923076923077,0.003364450392728953,0.23076923076923078,0.38461538461538464
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,SCL6,59,1.0,0.8318268135206989,59,0.12896566710126034,0.15384615384615385,0.0011733500331036638,0.08333333333333333,0.15384615384615385
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL7,59,1.0,0.7187998480820357,59,0.45262929161234244,0.46153846153846156,0.001907231161940508,0.4166666666666667,0.5384615384615384
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL6,59,1.0,0.5595898214963919,59,0.5532377227292482,0.5384615384615384,0.0028243304049175577,0.5,0.6153846153846154
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL5,59,1.0,0.7086213444739841,59,0.6944806605823555,0.6923076923076923,0.002999118900750876,0.6666666666666666,0.7692307692307693
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL4,59,1.0,0.9535890619065704,59,0.7829204693611472,0.7692307692307693,0.004438518254662658,0.75,1.0
