subject,model,intervention,metric,nll_cost_vs_ordered
epilepsiae_958,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.009259939193725586
epilepsiae_958,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_958,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_958,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_958,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.0776767535990861
epilepsiae_958,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.013407035364854547
epilepsiae_958,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.04806566238403276
epilepsiae_958,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_958,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_958,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,0.0020260091462334096
epilepsiae_958,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.009802743345812992
epilepsiae_958,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.057322546386752826
epilepsiae_958,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.007312774658203125
epilepsiae_958,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_958,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.11553748116426021
epilepsiae_958,selected_ordered,drop_earliest,step2_prefix_balanced_nll,0.019990957183170455
epilepsiae_958,selected_ordered,drop_earliest,step3_prefix_balanced_nll,-0.010055830057156712
epilepsiae_958,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,-0.004916724009942364
epilepsiae_958,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.007312774658203125
epilepsiae_958,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_958,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.11553748116426021
epilepsiae_958,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,0.019990957183170455
epilepsiae_958,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.010055830057156712
epilepsiae_958,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.004916724009942364
epilepsiae_958,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.0020618438720703125
epilepsiae_958,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_958,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
epilepsiae_958,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.10828754608643898
epilepsiae_958,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,0.0023331989096080363
epilepsiae_958,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.011128546306218734
epilepsiae_958,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,-0.0050046443939208984
epilepsiae_958,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_958,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_958,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_958,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.06329788556653027
epilepsiae_958,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.015907115666013105
epilepsiae_958,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.0809173583984375
epilepsiae_958,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_958,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_958,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,0.006649228128307261
epilepsiae_958,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.022581344948191973
epilepsiae_958,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.11691824257537275
yuquan_chengshuai,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.05031561851501465
yuquan_chengshuai,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_chengshuai,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.09514197445676498
yuquan_chengshuai,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.0028073958852654624
yuquan_chengshuai,full_history_gru,drop_earliest,step3_prefix_balanced_nll,-0.019767255001607698
yuquan_chengshuai,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,0.07046280284619888
yuquan_chengshuai,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,0.05031561851501465
yuquan_chengshuai,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_chengshuai,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.09514197445676498
yuquan_chengshuai,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.0028073958852654624
yuquan_chengshuai,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,-0.019767255001607698
yuquan_chengshuai,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,0.07046280284619888
yuquan_chengshuai,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.12040507793426514
yuquan_chengshuai,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_chengshuai,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_chengshuai,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.11360474130742504
yuquan_chengshuai,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,0.024740516491088327
yuquan_chengshuai,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,0.22063081104185134
yuquan_chengshuai,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.2193148136138916
yuquan_chengshuai,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_chengshuai,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_chengshuai,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_chengshuai,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.1763582153541614
yuquan_chengshuai,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,0.48161885998266984
yuquan_chengshuai,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.005272030830383301
yuquan_chengshuai,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_chengshuai,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_chengshuai,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,-4.757168156399594e-05
yuquan_chengshuai,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.006416442517010124
yuquan_chengshuai,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.01006867648962606
yuquan_chengshuai,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.03863191604614258
yuquan_chengshuai,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_chengshuai,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.10422427624874642
yuquan_chengshuai,selected_ordered,drop_earliest,step2_prefix_balanced_nll,0.025680605616580143
yuquan_chengshuai,selected_ordered,drop_earliest,step3_prefix_balanced_nll,0.015297951259156672
yuquan_chengshuai,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,0.05352193891356438
yuquan_chengshuai,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.03863191604614258
yuquan_chengshuai,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_chengshuai,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.10422427624874642
yuquan_chengshuai,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,0.025680605616580143
yuquan_chengshuai,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,0.015297951259156672
yuquan_chengshuai,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,0.05352193891356438
yuquan_chengshuai,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.09133589267730713
yuquan_chengshuai,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_chengshuai,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_chengshuai,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.13704136439732162
yuquan_chengshuai,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,0.0820995549346506
yuquan_chengshuai,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,0.1545498381478152
yuquan_chengshuai,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.216025710105896
yuquan_chengshuai,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_chengshuai,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_chengshuai,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_chengshuai,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.2877207832806692
yuquan_chengshuai,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,0.38407582007955665
yuquan_chengshuai,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.005065202713012695
yuquan_chengshuai,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_chengshuai,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_chengshuai,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,-0.00014569432602318244
yuquan_chengshuai,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.007438643070301287
yuquan_chengshuai,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.010762228841977972
yuquan_chenziyang,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.03478062152862571
yuquan_chenziyang,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_chenziyang,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.03787634747333524
yuquan_chenziyang,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.0006030635456637512
yuquan_chenziyang,full_history_gru,drop_earliest,step3_prefix_balanced_nll,-0.016379825778608526
yuquan_chenziyang,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,0.04791133866507158
yuquan_chenziyang,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,0.03478062152862571
yuquan_chenziyang,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_chenziyang,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.03787634747333524
yuquan_chenziyang,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.0006030635456637512
yuquan_chenziyang,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,-0.016379825778608526
yuquan_chenziyang,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,0.04791133866507158
yuquan_chenziyang,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.08502089977264404
yuquan_chenziyang,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_chenziyang,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_chenziyang,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.042194140193117846
yuquan_chenziyang,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,-0.010136694615390907
yuquan_chenziyang,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,0.13620283036662117
yuquan_chenziyang,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.15847420692443848
yuquan_chenziyang,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_chenziyang,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_chenziyang,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_chenziyang,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.03677850856245102
yuquan_chenziyang,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,0.27987376860357727
yuquan_chenziyang,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.014988541603088379
yuquan_chenziyang,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_chenziyang,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_chenziyang,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,0.00251885929167206
yuquan_chenziyang,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.0002531196522788104
yuquan_chenziyang,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.031880612579605616
yuquan_chenziyang,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.006508588790893333
yuquan_chenziyang,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_chenziyang,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.012227640935954742
yuquan_chenziyang,selected_ordered,drop_earliest,step2_prefix_balanced_nll,-0.01636269338173113
yuquan_chenziyang,selected_ordered,drop_earliest,step3_prefix_balanced_nll,-0.024225320329775313
yuquan_chenziyang,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,0.006922997698406208
yuquan_chenziyang,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.006508588790893333
yuquan_chenziyang,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_chenziyang,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.012227640935954742
yuquan_chenziyang,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,-0.01636269338173113
yuquan_chenziyang,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.024225320329775313
yuquan_chenziyang,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,0.006922997698406208
yuquan_chenziyang,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.024988651275634988
yuquan_chenziyang,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_chenziyang,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_chenziyang,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,-9.018722359144249e-06
yuquan_chenziyang,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,-0.040063006572742754
yuquan_chenziyang,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,0.034629676901349216
yuquan_chenziyang,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.08036196231842019
yuquan_chenziyang,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_chenziyang,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_chenziyang,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_chenziyang,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,-0.012987087221969729
yuquan_chenziyang,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,0.12461142333724307
yuquan_chenziyang,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.0017807483673097924
yuquan_chenziyang,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_chenziyang,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_chenziyang,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,0.0003152583317755919
yuquan_chenziyang,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,-0.0008268247161771214
yuquan_chenziyang,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.007116856577312536
yuquan_gaolan,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.0052962303161625535
yuquan_gaolan,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_gaolan,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.16230356155930448
yuquan_gaolan,full_history_gru,drop_earliest,step2_prefix_balanced_nll,-0.006860264951677575
yuquan_gaolan,full_history_gru,drop_earliest,step3_prefix_balanced_nll,-0.01985191383425522
yuquan_gaolan,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,-0.02212389597435438
yuquan_gaolan,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,0.0052962303161625535
yuquan_gaolan,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_gaolan,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.16230356155930448
yuquan_gaolan,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,-0.006860264951677575
yuquan_gaolan,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,-0.01985191383425522
yuquan_gaolan,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.02212389597435438
yuquan_gaolan,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.0065811872482299805
yuquan_gaolan,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_gaolan,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_gaolan,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.13447420505530028
yuquan_gaolan,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,-0.03807144292407916
yuquan_gaolan,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.043860722117766926
yuquan_gaolan,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.03602004051208518
yuquan_gaolan,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_gaolan,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_gaolan,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_gaolan,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.13244104146559388
yuquan_gaolan,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.011371292163353974
yuquan_gaolan,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.04758286476135298
yuquan_gaolan,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_gaolan,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_gaolan,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,0.007259388001812805
yuquan_gaolan,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.002645247368661563
yuquan_gaolan,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.06770748400217386
yuquan_gaolan,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.007766008377074751
yuquan_gaolan,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_gaolan,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.08238212572712333
yuquan_gaolan,selected_ordered,drop_earliest,step2_prefix_balanced_nll,-0.013495647449525361
yuquan_gaolan,selected_ordered,drop_earliest,step3_prefix_balanced_nll,-0.020538457446982017
yuquan_gaolan,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,-0.004851453521187876
yuquan_gaolan,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.007766008377074751
yuquan_gaolan,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_gaolan,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.08238212572712333
yuquan_gaolan,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,-0.013495647449525361
yuquan_gaolan,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.020538457446982017
yuquan_gaolan,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.004851453521187876
yuquan_gaolan,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.00692474842071511
yuquan_gaolan,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_gaolan,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_gaolan,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.07645549997065393
yuquan_gaolan,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,-0.022134771331124847
yuquan_gaolan,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.008540634964349758
yuquan_gaolan,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.01818621158599787
yuquan_gaolan,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_gaolan,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_gaolan,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_gaolan,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.09061591095836796
yuquan_gaolan,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,0.004574966027134808
yuquan_gaolan,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.020054221153259055
yuquan_gaolan,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_gaolan,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_gaolan,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,0.005122571636321016
yuquan_gaolan,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.005830717007186514
yuquan_gaolan,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.03222668410524521
yuquan_hanyuxuan,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.001547098159790039
yuquan_hanyuxuan,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_hanyuxuan,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.0613355898116148
yuquan_hanyuxuan,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.01913620915665737
yuquan_hanyuxuan,full_history_gru,drop_earliest,step3_prefix_balanced_nll,-0.012127403803237069
yuquan_hanyuxuan,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,-0.0030715781248988883
yuquan_hanyuxuan,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,0.001547098159790039
yuquan_hanyuxuan,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_hanyuxuan,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.0613355898116148
yuquan_hanyuxuan,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.01913620915665737
yuquan_hanyuxuan,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,-0.012127403803237069
yuquan_hanyuxuan,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.0030715781248988883
yuquan_hanyuxuan,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.0011556148529052734
yuquan_hanyuxuan,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_hanyuxuan,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_hanyuxuan,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.0708743414451698
yuquan_hanyuxuan,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,0.004748203200875434
yuquan_hanyuxuan,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.005513684416673215
yuquan_hanyuxuan,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.0008924007415767043
yuquan_hanyuxuan,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_hanyuxuan,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_hanyuxuan,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_hanyuxuan,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.07069504369983282
yuquan_hanyuxuan,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.0060413347793488725
yuquan_hanyuxuan,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.013399600982666016
yuquan_hanyuxuan,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_hanyuxuan,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_hanyuxuan,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,-0.0023736901431457014
yuquan_hanyuxuan,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.0001034222311688815
yuquan_hanyuxuan,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.02317714529774495
yuquan_hanyuxuan,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.0035474300384521484
yuquan_hanyuxuan,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_hanyuxuan,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.034577517884304854
yuquan_hanyuxuan,selected_ordered,drop_earliest,step2_prefix_balanced_nll,0.00909086293668615
yuquan_hanyuxuan,selected_ordered,drop_earliest,step3_prefix_balanced_nll,0.0011139892354958825
yuquan_hanyuxuan,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,-0.0011213789295925203
yuquan_hanyuxuan,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.0035474300384521484
yuquan_hanyuxuan,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_hanyuxuan,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.034577517884304854
yuquan_hanyuxuan,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,0.00909086293668615
yuquan_hanyuxuan,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,0.0011139892354958825
yuquan_hanyuxuan,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.0011213789295925203
yuquan_hanyuxuan,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.004498243331909624
yuquan_hanyuxuan,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_hanyuxuan,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_hanyuxuan,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.050241599353184174
yuquan_hanyuxuan,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,0.00877837855811503
yuquan_hanyuxuan,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.0025916807478161275
yuquan_hanyuxuan,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.004601955413818359
yuquan_hanyuxuan,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_hanyuxuan,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_hanyuxuan,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_hanyuxuan,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.055857070839165246
yuquan_hanyuxuan,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.002368865719964308
yuquan_hanyuxuan,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.010084390640258789
yuquan_hanyuxuan,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_hanyuxuan,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_hanyuxuan,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,-0.0009903149369425712
yuquan_hanyuxuan,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,-0.0009027372984391491
yuquan_hanyuxuan,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.013555455759081791
yuquan_huanghanwen,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.030153393745422363
yuquan_huanghanwen,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_huanghanwen,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.09091269451638917
yuquan_huanghanwen,full_history_gru,drop_earliest,step2_prefix_balanced_nll,-0.04962456744650123
