name,ee,depth,seed,topology,noise,family,duration_ms,group,observed_s,n_neurons,onset_threshold,mean_rate_hz,max_fraction_10ms,label,n_bursts,iei_median_s,cv,cv2,lag1_log_iei_r,half_median_ratio,burst_duty,max_burst_s,acf_peak,spectral_peak_hz,threshold_stable,median_peak_active_fraction_2ms,ordering_p,ordering_peak_hz,ordering_peak_score,v1_label,measurement_version,actual_duration_ms
ee0.7_d0.7_n1_t2511_s848101,0.7,0.7,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,4.184222207668406e-05,0.0003602069552688454,background,0,,,,,,0.0,0.0,,1.75,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.7_n1_t2511_s848101,0.85,0.7,848101,2511,True,grid,20000.0,coreAE,18.0,720,0.1,4.25679012345679,1.0,variable_bursts,36,0.44999999999999996,0.4363456879998825,0.41623247351386955,0.22207024743980552,1.0975609756097562,0.06611111111111116,0.08,0.13200940934069097,7.25,True,0.1611111111111111,0.44,6.388888888888888,4.512675015525742,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.7_n1_t2511_s848101,0.85,0.7,848101,2511,True,grid,20000.0,coreBE,18.0,742,0.1,4.504941599281222,1.0,irregular_bursts,31,0.5,0.47480008201941504,0.5168298193686737,-0.21431351540638732,1.0416666666666659,0.06388888888888893,0.08,0.06522593679086283,4.5,True,0.21024258760107817,0.085,9.0,5.620230844537437,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.7_n1_t2511_s848101,0.85,0.7,848101,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,4.382732938136495,0.5075239398084815,irregular_bursts,58,0.23000000000000043,0.8541678634382703,1.1942466449093787,-0.6797256427205316,1.6756756756756914,0.10666666666666674,0.1,0.0012439522867135594,2.0,True,0.1094391244870041,0.235,13.055555555555555,5.159718524648635,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.7_n1_t2511_s848101,0.85,0.7,848101,2511,True,grid,20000.0,allE,18.0,32000,0.1,5.001989583333334,0.256375,variable_bursts,29,0.4800000000000004,0.4818511267707682,0.4126527544587289,0.04917912708152607,1.2150537634408618,0.2305555555555555,0.22,0.15946472957437202,2.0,True,0.1080625,0.875,2.611111111111111,3.6213046068518393,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.7_n1_t2511_s848101,0.85,0.7,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,5.031636358344065,0.24739668609601154,variable_bursts,29,0.4800000000000004,0.48245332132822066,0.41339891345103463,0.05016249195695777,1.2258064516129046,0.2305555555555555,0.22,0.16315279084586862,2.0,True,0.10177483790687013,0.835,2.611111111111111,3.6614804950867472,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.7_n1_t2511_s848101,1.0,0.7,848101,2511,True,grid,20000.0,coreAE,18.0,720,0.1,11.545216049382717,1.0,variable_bursts,41,0.4149999999999996,0.31518171607592,0.332108363533455,-0.03227363805197817,1.178082191780826,0.08666666666666671,0.04,0.07262744014206228,2.75,True,0.6486111111111111,0.665,9.0,4.108119530120742,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.7_n1_t2511_s848101,1.0,0.7,848101,2511,True,grid,20000.0,coreBE,18.0,742,0.1,12.322626534890684,1.0,variable_bursts,41,0.42000000000000093,0.2984109504484176,0.3500052037207125,-0.13296477330284448,1.260273972602739,0.08611111111111117,0.05,0.09282976589822799,2.75,True,0.7318059299191375,0.155,1.222222222222222,5.285889750603828,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.7_n1_t2511_s848101,1.0,0.7,848101,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,11.939770481836144,0.8755129958960328,patterned_bursts,72,0.27000000000000046,0.7604487427690364,1.237718256349974,-0.6822537351946442,1.0961538461538405,0.1561111111111111,0.1,0.14023613762954273,2.75,True,0.34644322845417236,0.05,5.333333333333333,6.270184203884361,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.7_n1_t2511_s848101,1.0,0.7,848101,2511,True,grid,20000.0,allE,18.0,32000,0.1,7.698102430555555,0.296125,variable_bursts,41,0.3900000000000001,0.29781659957556056,0.3207052370543149,-0.05848293726265143,1.226666666666669,0.2133333333333333,0.13,0.1865841848227897,2.75,True,0.129,0.135,7.888888888888888,5.404009710802912,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.7_n1_t2511_s848101,1.0,0.7,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,7.4950335101622025,0.2967122928810007,variable_bursts,41,0.3900000000000001,0.2980882227125325,0.3203421122770145,-0.05823854475180235,1.226666666666669,0.20777777777777776,0.13,0.1810299025402484,2.75,True,0.11791865872028293,0.215,14.722222222222221,5.150838318408507,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.7_n1_t2511_s848101,1.2,0.7,848101,2511,True,grid,20000.0,coreAE,18.0,720,0.1,20.242592592592594,1.0,variable_bursts,49,0.33999999999999997,0.25608943809020857,0.30249653910088,-0.31128883445789907,1.117647058823532,0.10777777777777783,0.05,0.13668402743724192,2.75,True,0.8263888888888888,0.355,8.555555555555555,4.919526606498548,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.7_n1_t2511_s848101,1.2,0.7,848101,2511,True,grid,20000.0,coreBE,18.0,742,0.1,20.890011979634618,1.0,variable_bursts,48,0.35999999999999943,0.2605222056929741,0.28072709260292933,-0.16487040116957158,1.0999999999999979,0.11055555555555562,0.05,0.14577130061833235,3.0,True,0.8247978436657682,0.45,4.277777777777778,4.672085587768214,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.7_n1_t2511_s848101,1.2,0.7,848101,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,20.571173430612554,1.0,irregular_bursts,67,0.28999999999999915,0.5535022932845269,0.8602789907653825,-0.3529285719777773,1.1071428571428512,0.22055555555555545,0.1,0.16702087322635178,2.75,True,0.4172366621067031,0.88,13.5,3.739664472768722,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.7_n1_t2511_s848101,1.2,0.7,848101,2511,True,grid,20000.0,allE,18.0,32000,0.1,10.843770833333334,0.4320625,regular_bursts,48,0.35999999999999943,0.2430580951260409,0.26716198567272015,-0.21165517924312316,1.1000000000000005,0.26666666666666655,0.12,0.2337983786584289,3.0,True,0.135375,0.055,4.277777777777778,6.303252008860786,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.7_n1_t2511_s848101,1.2,0.7,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,10.378073584095588,0.4157443185539328,regular_bursts,48,0.35999999999999943,0.23863176759032398,0.26088793177649694,-0.17289416295640386,1.0857142857142876,0.2566666666666667,0.12,0.22630736667753676,3.0,True,0.12436963782827952,0.14,4.277777777777778,5.485879499436197,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1_n1_t2511_s848101,0.7,1.0,848101,2511,True,grid,20000.0,coreAE,18.0,720,0.1,0.9233024691358025,0.18611111111111112,irregular_bursts,29,0.54,0.6991239234940879,0.7354696517707393,0.004669934218543885,1.2061855670103072,0.03555555555555557,0.03,0.07659476454931394,5.25,True,0.05,0.16,6.055555555555555,5.197762737114685,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1_n1_t2511_s848101,0.7,1.0,848101,2511,True,grid,20000.0,coreBE,18.0,742,0.1,0.941823899371069,0.2223719676549865,irregular_bursts,31,0.41000000000000025,0.7060582402667616,0.7446317466883111,-0.18596788475200504,1.3888888888888842,0.03555555555555557,0.03,0.050872977840568816,4.75,True,0.04986522911051213,0.815,3.2777777777777777,3.726059688514237,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1_n1_t2511_s848101,0.7,1.0,848101,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,0.932702538379693,0.140218878248974,irregular_bursts,9,1.835,0.5219920231171609,0.7461022565063481,-0.7226194351660447,1.136222910216718,0.010000000000000002,0.04,0.09322320947580237,4.75,False,0.03625170998632011,0.455,13.055555555555555,2.9992652756439537,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1_n1_t2511_s848101,0.7,1.0,848101,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.042784722222222224,0.0065,background,0,,,,,,0.0,0.0,,4.75,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1_n1_t2511_s848101,0.7,1.0,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.00018010347763442266,0.0004911913026393346,background,0,,,,,,0.0,0.0,,7.5,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1_n1_t2511_s848101,1.0,1.0,848101,2511,True,grid,20000.0,coreAE,18.0,720,0.1,18.88711419753086,1.0,regular_bursts,62,0.28000000000000114,0.1279731395059534,0.14505632385263142,-0.21327240606587605,1.0000000000000016,0.13000000000000003,0.05,0.3092422193976476,3.5,True,0.6840277777777778,0.32,7.5,5.007340129892869,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1_n1_t2511_s848101,1.0,1.0,848101,2511,True,grid,20000.0,coreBE,18.0,742,0.1,18.551212938005385,1.0,regular_bursts,61,0.28500000000000014,0.12525084202495446,0.14103265966317957,-0.07750309800775378,1.0357142857142818,0.12888888888888894,0.05,0.29082859902054903,3.5,True,0.6805929919137466,0.415,7.5,4.6489133560084674,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1_n1_t2511_s848101,1.0,1.0,848101,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,18.716636266909866,1.0,irregular_bursts,100,0.21000000000000085,0.5466764334687988,0.938397948318096,-0.48005666466093894,1.0476190476190466,0.2299999999999998,0.1,0.301989798220804,3.5,True,0.3645690834473324,0.09,3.5,6.1614153784097745,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1_n1_t2511_s848101,1.0,1.0,848101,2511,True,grid,20000.0,allE,18.0,32000,0.1,11.740501736111112,0.32678125,regular_bursts,61,0.29000000000000004,0.10745535525102584,0.13267073349444988,-0.15287363820964736,1.0714285714285667,0.33111111111111086,0.17,0.6285558644140735,3.5,True,0.130609375,0.035,5.5,6.225609615577977,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1_n1_t2511_s848101,1.0,1.0,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,11.406520837426594,0.3398716353395769,regular_bursts,61,0.28999999999999915,0.11051248169911115,0.1296647191346232,-0.17393676897663088,1.071428571428573,0.3194444444444443,0.17,0.6234946680208799,3.5,True,0.12086580653611893,0.315,8.166666666666666,4.979765647377715,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d1_n1_t2511_s848101,1.2,1.0,848101,2511,True,grid,20000.0,coreAE,18.0,720,0.1,28.016435185185184,1.0,regular_bursts,64,0.2699999999999996,0.13112335889723012,0.13364686960886463,-0.052699221955265795,1.038461538461534,0.1455555555555556,0.05,0.4148095578795033,3.75,True,0.8347222222222223,0.62,11.388888888888888,4.196572859622664,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d1_n1_t2511_s848101,1.2,1.0,848101,2511,True,grid,20000.0,coreBE,18.0,742,0.1,28.613581910751723,1.0,regular_bursts,64,0.27,0.12205877919033432,0.12509205236611692,-0.004981914028176173,1.0384615384615445,0.14388888888888893,0.05,0.4180342041084258,3.5,True,0.8349056603773586,0.33,9.888888888888888,4.996619771796786,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d1_n1_t2511_s848101,1.2,1.0,848101,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,28.319501443988447,1.0,variable_bursts,76,0.2600000000000007,0.3585850562497976,0.4540304540415671,0.10458552102143306,1.0400000000000063,0.28166666666666645,0.1,0.3977056563056518,3.5,True,0.42476060191518467,0.28,8.555555555555555,5.231405360539418,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d1_n1_t2511_s848101,1.2,1.0,848101,2511,True,grid,20000.0,allE,18.0,32000,0.1,14.063302083333333,0.39921875,regular_bursts,64,0.27,0.10771210762823072,0.12066020329869698,-0.06755656047582281,1.0370370370370363,0.3466666666666665,0.14,0.6430472136377247,3.5,True,0.13920312499999998,0.02,8.555555555555555,6.922216713821388,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d1_n1_t2511_s848101,1.2,1.0,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,13.380789690076481,0.39881459165629707,regular_bursts,64,0.27,0.10714341622276206,0.11251232039232721,-0.02656218256436154,1.0370370370370363,0.3344444444444443,0.14,0.6409047579501379,3.5,True,0.12756238129543518,0.195,8.555555555555555,5.3194110289143355,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d1.3_n1_t2511_s848101,0.5,1.3,848101,2511,True,grid,20000.0,coreAE,18.0,720,0.1,1.0624228395061728,0.09027777777777778,background,0,,,,,,0.0,0.0,,5.25,False,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d1.3_n1_t2511_s848101,0.5,1.3,848101,2511,True,grid,20000.0,coreBE,18.0,742,0.1,1.0802635519616652,0.10107816711590296,sparse_bursts,1,,,,,,0.0011111111111111111,0.02,,5.25,False,0.03773584905660377,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d1.3_n1_t2511_s848101,0.5,1.3,848101,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,1.0714774281805746,0.0533515731874145,background,0,,,,,,0.0,0.0,,5.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d1.3_n1_t2511_s848101,0.5,1.3,848101,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.04895486111111111,0.0024375,background,0,,,,,,0.0,0.0,,5.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d1.3_n1_t2511_s848101,0.5,1.3,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,1.8192270468123503e-06,3.274608684262231e-05,background,0,,,,,,0.0,0.0,,1.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1.3_n1_t2511_s848101,0.7,1.3,848101,2511,True,grid,20000.0,coreAE,18.0,720,0.1,2.4261574074074077,0.9680555555555556,variable_bursts,70,0.1900000000000004,0.5615600297880293,0.41336952685177875,0.11456304856680198,1.052631578947371,0.09277777777777783,0.07,0.03684672360873056,5.25,False,0.056249999999999994,0.28,5.833333333333333,5.070533595550382,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1.3_n1_t2511_s848101,0.7,1.3,848101,2511,True,grid,20000.0,coreBE,18.0,742,0.1,1.8408954776879303,0.9137466307277629,variable_bursts,70,0.1999999999999993,0.5866322845333057,0.42254396974057856,-0.1423520087682668,1.1052631578947396,0.10500000000000005,0.08,0.08023573243285806,5.0,False,0.05256064690026954,0.32,13.166666666666666,5.085359057168503,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1.3_n1_t2511_s848101,0.7,1.3,848101,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,2.129122967016264,0.47674418604651164,irregular_bursts,28,0.46000000000000085,0.917757272119028,1.1015611320618885,-0.19532213553862518,3.1750000000000034,0.05166666666666667,0.14,0.03943231840330732,5.25,True,0.04240766073871409,0.175,6.444444444444444,4.930713399982726,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1.3_n1_t2511_s848101,0.7,1.3,848101,2511,True,grid,20000.0,allE,18.0,32000,0.1,1.2432152777777778,0.26465625,sparse_bursts,6,1.4299999999999997,1.1988282615122519,0.6773149640695629,-0.8531564100313462,1.1363636363636367,0.042777777777777776,0.14,0.20966171382388551,1.5,True,0.109953125,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1.3_n1_t2511_s848101,0.7,1.3,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,1.2008026429730536,0.2670115921147423,sparse_bursts,6,1.4299999999999997,1.1988282615122519,0.6773149640695629,-0.8531564100313462,1.1363636363636367,0.042777777777777776,0.14,0.20963449465655518,1.5,True,0.11104198048333225,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d1.3_n1_t2511_s848101,0.85,1.3,848101,2511,True,grid,20000.0,coreAE,18.0,720,0.1,13.976311728395062,1.0,regular_bursts,78,0.23000000000000043,0.1907760349034157,0.1780145356146151,0.1589656810749184,1.0000000000000009,0.14277777777777778,0.06,0.4135849822734302,4.25,True,0.663888888888889,0.84,6.166666666666666,3.8658728433599396,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d1.3_n1_t2511_s848101,0.85,1.3,848101,2511,True,grid,20000.0,coreBE,18.0,742,0.1,6.962413896376161,1.0,regular_bursts,77,0.23000000000000043,0.18879119044326673,0.19702767617252506,-0.059773851976159906,1.0,0.15333333333333324,0.08,0.2888087601105597,4.25,True,0.2358490566037736,0.725,6.444444444444444,4.19039726319697,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d1.3_n1_t2511_s848101,0.85,1.3,848101,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,10.416590667274663,0.5786593707250342,patterned_bursts,132,0.14999999999999947,0.531739278193724,0.7937571113828258,-0.4449622756997707,1.185185185185171,0.24499999999999977,0.1,0.19873893257416045,13.0,True,0.15629274965800272,0.01,4.222222222222222,8.61326284492767,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d1.3_n1_t2511_s848101,0.85,1.3,848101,2511,True,grid,20000.0,allE,18.0,32000,0.1,10.748243055555555,0.2606875,regular_bursts,70,0.24999999999999994,0.17463204399379526,0.1660693176505163,0.012863983775380242,1.0416666666666663,0.4522222222222221,0.2,0.5262865924740621,4.25,True,0.10598437499999999,0.725,6.722222222222221,4.1167263998113475,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d1.3_n1_t2511_s848101,0.85,1.3,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,10.764120840337357,0.24900124435130003,regular_bursts,70,0.2400000000000002,0.17042903041419485,0.1649225116504282,0.04654210710744501,1.0,0.4394444444444441,0.2,0.5250922419606423,4.25,True,0.10197131442792587,0.775,8.88888888888889,3.9218327009473524,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1.3_n1_t2511_s848101,1.0,1.3,848101,2511,True,grid,20000.0,coreAE,18.0,720,0.1,22.7008487654321,1.0,regular_bursts,72,0.2400000000000002,0.07579811670250364,0.07997657717749755,0.01376086409769966,1.0416666666666659,0.15222222222222226,0.04,0.48704032103384803,4.0,True,0.7034722222222223,0.325,10.055555555555555,5.00642809550122,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1.3_n1_t2511_s848101,1.0,1.3,848101,2511,True,grid,20000.0,coreBE,18.0,742,0.1,22.584156933213535,1.0,regular_bursts,72,0.24999999999999978,0.08361905667239819,0.08854011141654933,0.055770141968128746,1.0416666666666659,0.15611111111111117,0.05,0.48484682773142845,4.0,True,0.7008086253369272,0.725,6.333333333333333,3.9852085528574483,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1.3_n1_t2511_s848101,1.0,1.3,848101,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,22.641624867001063,1.0,patterned_bursts,102,0.1999999999999993,0.4582224863206966,0.6719121522537942,-0.13753275187744182,1.1052631578947336,0.26777777777777767,0.1,0.4974625560523396,4.0,True,0.3755129958960328,0.005,4.0,7.835194722529278,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1.3_n1_t2511_s848101,1.0,1.3,848101,2511,True,grid,20000.0,allE,18.0,32000,0.1,13.699998263888888,0.33003125,regular_bursts,72,0.25,0.0708503408698925,0.07937272817821746,0.014740292831600717,1.0,0.38444444444444426,0.13,0.8005174008412805,4.0,True,0.13709375000000001,0.4,7.444444444444444,4.823074343412669,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1.3_n1_t2511_s848101,1.0,1.3,848101,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,13.27191986668704,0.3325037657999869,regular_bursts,72,0.25,0.07052589308799288,0.07714082561537827,-0.007722170651078083,1.0416666666666659,0.37444444444444425,0.13,0.8002982351099394,4.0,True,0.13306372388499577,0.19,1.1666666666666665,5.475284624510721,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0_n1_t2511_s848102,0.7,0.0,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,0.06666666666666667,0.006944444444444444,background,0,,,,,,0.0,0.0,,0.5,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0_n1_t2511_s848102,0.7,0.0,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,0.06319257262653488,0.006738544474393531,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0_n1_t2511_s848102,0.7,0.0,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,0.06490348077215383,0.004103967168262654,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0_n1_t2511_s848102,0.7,0.0,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.0029652777777777776,0.0001875,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0_n1_t2511_s848102,0.7,0.0,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.0,0.0,background,0,,,,,,0.0,0.0,,,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0_n1_t2511_s848102,0.85,0.0,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,0.06944444444444445,0.006944444444444444,background,0,,,,,,0.0,0.0,,0.5,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0_n1_t2511_s848102,0.85,0.0,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,0.06731057202755315,0.008086253369272238,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0_n1_t2511_s848102,0.85,0.0,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,0.06836145310837512,0.0047879616963064295,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0_n1_t2511_s848102,0.85,0.0,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.003123263888888889,0.00021875,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0_n1_t2511_s848102,0.85,0.0,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.0,0.0,background,0,,,,,,0.0,0.0,,,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0_n1_t2511_s848102,1.0,0.0,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,0.07337962962962963,0.009722222222222222,background,0,,,,,,0.0,0.0,,0.5,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0_n1_t2511_s848102,1.0,0.0,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,0.07330038933812517,0.01078167115902965,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0_n1_t2511_s848102,1.0,0.0,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,0.07333941328469372,0.006155950752393981,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0_n1_t2511_s848102,1.0,0.0,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.0033506944444444443,0.00028125,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0_n1_t2511_s848102,1.0,0.0,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.0,0.0,background,0,,,,,,0.0,0.0,,,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d0.4_n1_t2511_s848102,0.5,0.4,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,0.1341820987654321,0.011111111111111112,background,0,,,,,,0.0,0.0,,0.5,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d0.4_n1_t2511_s848102,0.5,0.4,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,0.12279125486672655,0.01078167115902965,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d0.4_n1_t2511_s848102,0.5,0.4,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,0.12840097279221765,0.007523939808481532,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d0.4_n1_t2511_s848102,0.5,0.4,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.005866319444444445,0.00034375,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d0.4_n1_t2511_s848102,0.5,0.4,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.0,0.0,background,0,,,,,,0.0,0.0,,,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0.4_n1_t2511_s848102,0.7,0.4,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,0.15347222222222223,0.013888888888888888,background,0,,,,,,0.0,0.0,,0.5,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0.4_n1_t2511_s848102,0.7,0.4,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,0.13948787061994608,0.014824797843665768,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0.4_n1_t2511_s848102,0.7,0.4,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,0.14637482900136795,0.009575923392612859,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0.4_n1_t2511_s848102,0.7,0.4,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.0066875,0.0004375,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
