subject,seed_dir,task,feature,k,metric,value,secondary_accuracy,selected_alpha,selected_temperature
epilepsiae_253,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,1.6970415295211216,0.3953011668243456,0.1,0.25
epilepsiae_253,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.7227295839691812,0.3843424787133396,0.1,0.25
epilepsiae_253,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.71957801492369,0.3892305266477452,0.1,0.25
epilepsiae_253,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.711711974137773,0.391359192683696,0.1,0.25
epilepsiae_253,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1899688884174314,,0.1,
epilepsiae_253,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1259778447283356,,0.1,
epilepsiae_253,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.7050833093079971,0.3921475875118259,0.1,0.25
epilepsiae_253,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.6973684706125525,0.3980605487228004,0.1,0.25
epilepsiae_253,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.1914596137079034,,0.1,
epilepsiae_253,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1268399604588811,,0.1,
epilepsiae_253,seed_20260727,next_action,progress,0,event_first_nll,1.9732982715159275,0.2572532324187953,0.1,0.25
epilepsiae_253,seed_20260727,next_action,last_set,0,event_first_nll,1.8869364509900517,0.3192210659098076,0.1,0.25
epilepsiae_253,seed_20260727,next_action,unordered,0,event_first_nll,1.7309667811605858,0.3879690949227373,0.1,0.25
epilepsiae_253,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,1.7256857694573386,0.3930148218227688,0.1,0.25
epilepsiae_253,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,1.7225960114063763,0.3856827499211605,0.1,0.25
epilepsiae_253,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,1.7161652916326804,0.3894670450961842,0.1,0.25
epilepsiae_253,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1905540885185357,,0.1,
epilepsiae_253,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1261405991427118,,0.1,
epilepsiae_253,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,1.7084214356931828,0.3960895616524755,0.1,0.25
epilepsiae_253,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,1.7036567706246344,0.3992431409649952,0.1,0.25
epilepsiae_253,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.7262937436185193,0.3866288237149164,0.1,0.25
epilepsiae_253,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.7183930213483432,0.391595711132135,0.1,0.25
epilepsiae_253,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.716995348627079,0.3923841059602649,0.1,0.25
epilepsiae_253,seed_20260727,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1903412353713761,,0.1,
epilepsiae_253,seed_20260727,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1264449110801442,,0.1,
epilepsiae_253,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.7094563355985706,0.3953800063071586,1.0,0.25
epilepsiae_253,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.7013121354576497,0.3977451907915484,0.1,0.25
epilepsiae_253,seed_20260727,future_participation,unordered,0,event_first_candidate_brier,0.1914596137079034,,0.1,
epilepsiae_253,seed_20260727,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1268399604588811,,0.1,
epilepsiae_384,seed_20260725,next_action,progress,0,event_first_nll,2.0351275945972285,0.2811535978190688,0.1,0.25
epilepsiae_384,seed_20260725,next_action,last_set,0,event_first_nll,1.9241732195232168,0.3485185450893177,0.1,0.25
epilepsiae_384,seed_20260725,next_action,unordered,0,event_first_nll,1.7165809483504528,0.4653131501542435,0.1,0.25
epilepsiae_384,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,1.7112398946330991,0.4658870794174618,0.1,0.25
epilepsiae_384,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,1.7074021127346828,0.4689719492072602,0.1,0.25
epilepsiae_384,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,1.6999174917023752,0.4706219958390128,0.1,0.25
epilepsiae_384,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1629555539406229,,0.1,
epilepsiae_384,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.103411767510741,,0.1,
epilepsiae_384,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,1.6881603840384762,0.4701915488915991,0.1,0.25
epilepsiae_384,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,1.677496332021947,0.4721285601549609,0.1,0.25
epilepsiae_384,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.70849923614883,0.4668197144701915,1.0,0.25
epilepsiae_384,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.705452999690047,0.4689002080493579,10.0,0.25
epilepsiae_384,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.697765781611246,0.471913336681254,0.1,0.25
epilepsiae_384,seed_20260725,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1624901267194518,,0.1,
epilepsiae_384,seed_20260725,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1033721133448657,,0.1,
epilepsiae_384,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.689252027389164,0.4718415955233517,10.0,0.25
epilepsiae_384,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.6788871913685235,0.474137312576225,10.0,0.25
epilepsiae_384,seed_20260725,future_participation,unordered,0,event_first_candidate_brier,0.1645114948598502,,100.0,
epilepsiae_384,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1041003714703863,,0.1,
epilepsiae_384,seed_20260726,next_action,progress,0,event_first_nll,2.0351275945972285,0.2811535978190688,0.1,0.25
epilepsiae_384,seed_20260726,next_action,last_set,0,event_first_nll,1.9241732195232168,0.3485185450893177,0.1,0.25
epilepsiae_384,seed_20260726,next_action,unordered,0,event_first_nll,1.7165809483504528,0.4653131501542435,0.1,0.25
epilepsiae_384,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,1.7107042113969675,0.4697611019441853,0.1,0.25
epilepsiae_384,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,1.7061655154818052,0.4696176196283808,0.1,0.25
epilepsiae_384,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,1.7028393897621446,0.4710524427864265,0.1,0.25
epilepsiae_384,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1629082234127919,,0.1,
epilepsiae_384,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1034070911441127,,0.1,
epilepsiae_384,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,1.6926896963927145,0.4705502546811105,0.1,0.25
epilepsiae_384,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,1.683293301517577,0.47241552478657,0.1,0.25
epilepsiae_384,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.707459447345422,0.4703350312074036,0.1,0.25
epilepsiae_384,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.7046752529748712,0.4706937369969151,0.1,0.25
epilepsiae_384,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.6977516728569837,0.4698328431020876,0.1,0.25
epilepsiae_384,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1626300576319186,,0.1,
epilepsiae_384,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1033235023690356,,0.1,
epilepsiae_384,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.6815877837736035,0.4747112418394433,0.1,0.25
epilepsiae_384,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.6747100343223715,0.4759308415237822,10.0,0.25
epilepsiae_384,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.1645114948598502,,100.0,
epilepsiae_384,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1041003714703863,,0.1,
epilepsiae_384,seed_20260727,next_action,progress,0,event_first_nll,2.0351275945972285,0.2811535978190688,0.1,0.25
epilepsiae_384,seed_20260727,next_action,last_set,0,event_first_nll,1.9241732195232168,0.3485185450893177,0.1,0.25
epilepsiae_384,seed_20260727,next_action,unordered,0,event_first_nll,1.7165809483504528,0.4653131501542435,0.1,0.25
epilepsiae_384,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,1.711569693793256,0.4684697611019441,0.1,0.25
epilepsiae_384,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,1.709065715865164,0.4733481598392998,0.1,0.25
epilepsiae_384,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,1.702565315593916,0.4727742305760815,0.1,0.25
epilepsiae_384,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1628333011292302,,0.1,
epilepsiae_384,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1033607799104143,,0.1,
epilepsiae_384,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,1.6898990172118773,0.4693306549967716,0.1,0.25
epilepsiae_384,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,1.678119372403337,0.4710524427864265,0.1,0.25
epilepsiae_384,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.711522083344612,0.4699045842599899,0.1,0.25
epilepsiae_384,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.7049914100160677,0.4681110553124327,0.1,0.25
epilepsiae_384,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.6976793381301585,0.4695458784704785,0.1,0.25
epilepsiae_384,seed_20260727,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1625661546965906,,0.1,
epilepsiae_384,seed_20260727,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1032898560922142,,0.1,
epilepsiae_384,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.6841488785622114,0.4716981132075472,0.1,0.25
epilepsiae_384,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.6782907376179812,0.4727024894181792,0.1,0.25
epilepsiae_384,seed_20260727,future_participation,unordered,0,event_first_candidate_brier,0.1645114948598502,,100.0,
epilepsiae_384,seed_20260727,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1041003714703863,,0.1,
epilepsiae_442,seed_20260725,next_action,progress,0,event_first_nll,2.680685760907705,0.1534859521331945,0.1,0.25
epilepsiae_442,seed_20260725,next_action,last_set,0,event_first_nll,2.601778501855367,0.2013527575442247,0.1,0.25
epilepsiae_442,seed_20260725,next_action,unordered,0,event_first_nll,2.40688302054664,0.28806798473812,0.1,0.25
epilepsiae_442,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,2.40418184932104,0.2887617065556712,0.1,0.25
epilepsiae_442,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,2.4016399097299943,0.2882414151925078,0.1,0.25
epilepsiae_442,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,2.3966635035086594,0.2986472424557752,0.1,0.25
epilepsiae_442,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2225526806587994,,0.1,
epilepsiae_442,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1087577172078456,,10.0,
epilepsiae_442,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,2.384253191212412,0.302115851543531,0.1,0.25
epilepsiae_442,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,2.3720784364438843,0.2984738120013874,0.1,0.25
epilepsiae_442,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.404978166914144,0.2898022892819979,0.1,0.25
epilepsiae_442,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.403759335426794,0.2875476933749566,0.1,0.25
epilepsiae_442,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.3985521845695046,0.2885882761012834,0.1,0.25
epilepsiae_442,seed_20260725,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2226173323924579,,0.1,
epilepsiae_442,seed_20260725,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1091751022181389,,0.1,
epilepsiae_442,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.390851393535095,0.2934443288241415,0.1,0.25
epilepsiae_442,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.3784211852649144,0.2906694415539368,0.1,0.25
epilepsiae_442,seed_20260725,future_participation,unordered,0,event_first_candidate_brier,0.2288529387847459,,100.0,
epilepsiae_442,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1110765819396158,,100.0,
epilepsiae_442,seed_20260726,next_action,progress,0,event_first_nll,2.680685760907705,0.1534859521331945,0.1,0.25
epilepsiae_442,seed_20260726,next_action,last_set,0,event_first_nll,2.601778501855367,0.2013527575442247,0.1,0.25
epilepsiae_442,seed_20260726,next_action,unordered,0,event_first_nll,2.40688302054664,0.28806798473812,0.1,0.25
epilepsiae_442,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,2.404318582994841,0.2915365938258758,0.1,0.25
epilepsiae_442,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,2.400240964081769,0.2930974679153659,0.1,0.25
epilepsiae_442,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,2.394382103178556,0.2956989247311828,0.1,0.25
epilepsiae_442,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2232339847344649,,0.1,
epilepsiae_442,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1087841506556965,,0.1,
epilepsiae_442,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,2.3863177816228127,0.3024627124523066,0.1,0.25
epilepsiae_442,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,2.377455585841801,0.2995143947277142,0.1,0.25
epilepsiae_442,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.4047937606597016,0.2865071106486299,0.1,0.25
epilepsiae_442,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.399499251447524,0.2891085674644467,0.1,0.25
epilepsiae_442,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.3945181850940664,0.2911897329171002,0.1,0.25
epilepsiae_442,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2232042015432866,,0.1,
epilepsiae_442,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1089285013713649,,0.1,
epilepsiae_442,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.3814648312466367,0.2976066597294485,0.1,0.25
epilepsiae_442,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.3671782715966727,0.3017689906347555,0.1,0.25
epilepsiae_442,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.2288529387847459,,100.0,
epilepsiae_442,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1110765819396158,,100.0,
epilepsiae_442,seed_20260727,next_action,progress,0,event_first_nll,2.680685760907705,0.1534859521331945,0.1,0.25
epilepsiae_442,seed_20260727,next_action,last_set,0,event_first_nll,2.601778501855367,0.2013527575442247,0.1,0.25
epilepsiae_442,seed_20260727,next_action,unordered,0,event_first_nll,2.40688302054664,0.28806798473812,0.1,0.25
epilepsiae_442,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,2.3999359938627247,0.2894554283732223,0.1,0.25
epilepsiae_442,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,2.397036183840218,0.2910163024627124,0.1,0.25
epilepsiae_442,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,2.3913243599949854,0.2929240374609781,0.1,0.25
epilepsiae_442,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2240605351794888,,0.1,
epilepsiae_442,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1093085268346459,,0.1,
epilepsiae_442,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,2.383049941276962,0.2958723551855706,0.1,0.25
epilepsiae_442,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,2.373278238806336,0.3000346860908776,0.1,0.25
epilepsiae_442,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.405210779069673,0.2875476933749566,0.1,0.25
epilepsiae_442,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.4044452321972214,0.28806798473812,0.1,0.25
epilepsiae_442,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.394885625159633,0.2927506070065903,0.1,0.25
epilepsiae_442,seed_20260727,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2229560356014573,,0.1,
epilepsiae_442,seed_20260727,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1086824178818863,,1.0,
epilepsiae_442,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.386553750140349,0.2953520638224072,0.1,0.25
epilepsiae_442,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.374157738644944,0.3002081165452653,0.1,0.25
epilepsiae_442,seed_20260727,future_participation,unordered,0,event_first_candidate_brier,0.2288529387847459,,100.0,
epilepsiae_442,seed_20260727,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1110765819396158,,100.0,
epilepsiae_548,seed_20260725,next_action,progress,0,event_first_nll,2.428988261244673,0.2022621423819028,0.1,0.25
epilepsiae_548,seed_20260725,next_action,last_set,0,event_first_nll,2.3168201574322995,0.2562375249500998,0.1,0.25
epilepsiae_548,seed_20260725,next_action,unordered,0,event_first_nll,2.1522650354881248,0.3475548902195609,0.1,0.25
epilepsiae_548,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,2.147066207274245,0.3446440452428476,0.1,0.25
epilepsiae_548,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,2.140694359883456,0.3504657351962741,0.1,0.25
epilepsiae_548,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,2.136293740235488,0.3510479041916167,0.1,0.25
epilepsiae_548,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2095236957181023,,100.0,
epilepsiae_548,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1138006549553907,,10.0,
epilepsiae_548,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,2.117283258571194,0.3545409181636726,1.0,0.25
epilepsiae_548,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,2.1065965637903883,0.3515469061876247,0.1,0.25
epilepsiae_548,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.1471157504433496,0.3444777112441783,0.1,0.25
epilepsiae_548,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.1457750038494576,0.3433965402528277,0.1,0.25
epilepsiae_548,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.1373859924205028,0.3495508982035928,0.1,0.25
epilepsiae_548,seed_20260725,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2095796032530271,,100.0,
epilepsiae_548,seed_20260725,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1138605147842393,,0.1,
epilepsiae_548,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.1276433387472844,0.3495508982035928,0.1,0.25
epilepsiae_548,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.1219200825534013,0.3498003992015968,0.1,0.25
epilepsiae_548,seed_20260725,future_participation,unordered,0,event_first_candidate_brier,0.2133011512931001,,100.0,
epilepsiae_548,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1151307658724383,,100.0,
epilepsiae_548,seed_20260726,next_action,progress,0,event_first_nll,2.428988261244673,0.2022621423819028,0.1,0.25
epilepsiae_548,seed_20260726,next_action,last_set,0,event_first_nll,2.3168201574322995,0.2562375249500998,0.1,0.25
epilepsiae_548,seed_20260726,next_action,unordered,0,event_first_nll,2.1522650354881248,0.3475548902195609,0.1,0.25
epilepsiae_548,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,2.1457594795944326,0.3445608782435129,0.1,0.25
epilepsiae_548,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,2.143847552792858,0.3472222222222222,0.1,0.25
epilepsiae_548,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,2.1370383458750077,0.3499667332002661,0.1,0.25
epilepsiae_548,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2099807337821022,,100.0,
epilepsiae_548,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.113882066310688,,100.0,
epilepsiae_548,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,2.127649965485449,0.352960745176314,0.1,0.25
epilepsiae_548,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,2.113006434378891,0.3536260811709913,0.1,0.25
epilepsiae_548,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.1474980562311643,0.3450598802395209,0.1,0.25
epilepsiae_548,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.144880685033594,0.3460578842315369,0.1,0.25
epilepsiae_548,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.136180601568683,0.3496340652029275,0.1,0.25
epilepsiae_548,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2094045159664158,,0.1,
epilepsiae_548,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.113783892244481,,10.0,
epilepsiae_548,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.128168433726009,0.3513805721889554,0.1,0.25
epilepsiae_548,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.1150721521165075,0.352461743180306,0.1,0.25
epilepsiae_548,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.2133011512931001,,100.0,
epilepsiae_548,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1151307658724383,,100.0,
epilepsiae_548,seed_20260727,next_action,progress,0,event_first_nll,2.428988261244673,0.2022621423819028,0.1,0.25
epilepsiae_548,seed_20260727,next_action,last_set,0,event_first_nll,2.3168201574322995,0.2562375249500998,0.1,0.25
epilepsiae_548,seed_20260727,next_action,unordered,0,event_first_nll,2.1522650354881248,0.3475548902195609,0.1,0.25
epilepsiae_548,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,2.145966475582357,0.3476380572188955,0.1,0.25
epilepsiae_548,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,2.141483236247669,0.3488855622089155,0.1,0.25
epilepsiae_548,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,2.13697794595563,0.3484697272122422,0.1,0.25
epilepsiae_548,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2096084139630167,,100.0,
epilepsiae_548,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1139236806870514,,100.0,
epilepsiae_548,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,2.122678701344026,0.3504657351962741,0.1,0.25
epilepsiae_548,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,2.1097841593704243,0.354956753160346,0.1,0.25
epilepsiae_548,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.147234531301408,0.3450598802395209,0.1,0.25
epilepsiae_548,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.142174782507408,0.3470558882235529,0.1,0.25
epilepsiae_548,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.1377987259382043,0.3493845642049235,0.1,0.25
epilepsiae_548,seed_20260727,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2093469721566914,,0.1,
epilepsiae_548,seed_20260727,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1138386723999678,,10.0,
epilepsiae_548,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.127790651140905,0.3507984031936128,0.1,0.25
epilepsiae_548,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.1121500108322966,0.354457751164338,0.1,0.25
epilepsiae_548,seed_20260727,future_participation,unordered,0,event_first_candidate_brier,0.2133011512931001,,100.0,
epilepsiae_548,seed_20260727,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1151307658724383,,100.0,
epilepsiae_583,seed_20260725,next_action,progress,0,event_first_nll,1.7790508901366773,0.3279217040875072,0.1,0.25
epilepsiae_583,seed_20260725,next_action,last_set,0,event_first_nll,1.6637012012058705,0.4074841681059297,0.1,0.25
epilepsiae_583,seed_20260725,next_action,unordered,0,event_first_nll,1.5174973110601016,0.4662061024755325,0.1,0.25
epilepsiae_583,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,1.4946778925984132,0.4687392055267703,0.1,0.25
epilepsiae_583,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,1.4868522410132374,0.4719631548647092,0.1,0.25
epilepsiae_583,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,1.4850066441436236,0.4797927461139896,0.1,0.25
epilepsiae_583,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1770357483866383,,0.1,
epilepsiae_583,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1275033824518244,,0.1,
epilepsiae_583,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,1.459114875077635,0.4884283246977547,0.1,0.25
epilepsiae_583,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,1.4430368761300911,0.5009786989061601,0.1,0.25
