subject,seed_dir,control,k,random_index,random_variance_fidelity,pca_variance_fidelity,random_nll_loss,pca_nll_loss,pca_advantage_nll
yuquan_liyouran,seed_20260725,rank_shuffle_gru,2,0,0.0568524376840959,0.9579936416603446,-0.0528215136668235,0.0013079647388254,-0.0541294784056489
yuquan_liyouran,seed_20260725,rank_shuffle_gru,2,1,0.0074486928439277,0.9579936416603446,-0.0500382612342402,0.0013079647388254,-0.0513462259730657
yuquan_liyouran,seed_20260725,rank_shuffle_gru,2,2,0.0243343990255047,0.9579936416603446,-0.0512367599420158,0.0013079647388254,-0.0525447246808412
yuquan_liyouran,seed_20260725,rank_shuffle_gru,2,3,0.0462997766308317,0.9579936416603446,-0.051665303140183,0.0013079647388254,-0.0529732678790084
yuquan_liyouran,seed_20260725,rank_shuffle_gru,2,4,0.1478637948024228,0.9579936416603446,-0.0517613728960504,0.0013079647388254,-0.0530693376348758
yuquan_liyouran,seed_20260725,rank_shuffle_gru,2,5,0.0291591969213701,0.9579936416603446,-0.0481254565195219,0.0013079647388254,-0.0494334212583473
yuquan_liyouran,seed_20260725,rank_shuffle_gru,2,6,0.0740220514265204,0.9579936416603446,-0.0492324768190632,0.0013079647388254,-0.0505404415578887
yuquan_liyouran,seed_20260725,rank_shuffle_gru,2,7,0.064180751744227,0.9579936416603446,-0.0530956365932211,0.0013079647388254,-0.0544036013320465
yuquan_liyouran,seed_20260725,rank_shuffle_gru,4,0,0.108658907328681,0.9860034784988608,-0.0520854730710653,0.0017155127016921,-0.0538009857727574
yuquan_liyouran,seed_20260725,rank_shuffle_gru,4,1,0.1017482535558356,0.9860034784988608,-0.0513377728905362,0.0017155127016921,-0.0530532855922283
yuquan_liyouran,seed_20260725,rank_shuffle_gru,4,2,0.1503754358040099,0.9860034784988608,-0.0513873293399451,0.0017155127016921,-0.0531028420416372
yuquan_liyouran,seed_20260725,rank_shuffle_gru,4,3,0.1566462224159142,0.9860034784988608,-0.0528863090025102,0.0017155127016921,-0.0546018217042023
yuquan_liyouran,seed_20260725,rank_shuffle_gru,4,4,0.0773549337278953,0.9860034784988608,-0.0559566314282351,0.0017155127016921,-0.0576721441299272
yuquan_liyouran,seed_20260725,rank_shuffle_gru,4,5,0.2648263707443539,0.9860034784988608,-0.047880986858988,0.0017155127016921,-0.0495964995606801
yuquan_liyouran,seed_20260725,rank_shuffle_gru,4,6,0.0997907750685733,0.9860034784988608,-0.0492886270492931,0.0017155127016921,-0.0510041397509852
yuquan_liyouran,seed_20260725,rank_shuffle_gru,4,7,0.0718751874134557,0.9860034784988608,-0.050026649495706,0.0017155127016921,-0.0517421621973981
yuquan_liyouran,seed_20260725,rank_shuffle_gru,8,0,0.162631930669016,0.9979999583815072,-0.0510168574985154,-4.867542930053759e-05,-0.0509681820692149
yuquan_liyouran,seed_20260725,rank_shuffle_gru,8,1,0.1345237561737698,0.9979999583815072,-0.0541044255796459,-4.867542930053759e-05,-0.0540557501503453
yuquan_liyouran,seed_20260725,rank_shuffle_gru,8,2,0.3178489046160568,0.9979999583815072,-0.0460712523849875,-4.867542930053759e-05,-0.046022576955687
yuquan_liyouran,seed_20260725,rank_shuffle_gru,8,3,0.3296738189556725,0.9979999583815072,-0.0473384041039315,-4.867542930053759e-05,-0.0472897286746309
yuquan_liyouran,seed_20260725,rank_shuffle_gru,8,4,0.2137816547120034,0.9979999583815072,-0.0495642272880574,-4.867542930053759e-05,-0.0495155518587568
yuquan_liyouran,seed_20260725,rank_shuffle_gru,8,5,0.2192528389871508,0.9979999583815072,-0.0522065488861462,-4.867542930053759e-05,-0.0521578734568457
yuquan_liyouran,seed_20260725,rank_shuffle_gru,8,6,0.1876839625652172,0.9979999583815072,-0.0477829335960864,-4.867542930053759e-05,-0.0477342581667858
yuquan_liyouran,seed_20260725,rank_shuffle_gru,8,7,0.1246829525983841,0.9979999583815072,-0.0499602102835239,-4.867542930053759e-05,-0.0499115348542233
yuquan_liyouran,seed_20260725,rank_shuffle_gru,16,0,0.49816608323339,0.9997363594551836,-0.0439763560006896,2.5828306549069424e-05,-0.0440021843072386
yuquan_liyouran,seed_20260725,rank_shuffle_gru,16,1,0.3661695084389457,0.9997363594551836,-0.0455518647349095,2.5828306549069424e-05,-0.0455776930414586
yuquan_liyouran,seed_20260725,rank_shuffle_gru,16,2,0.4762931597276385,0.9997363594551836,-0.0429233461138056,2.5828306549069424e-05,-0.0429491744203547
yuquan_liyouran,seed_20260725,rank_shuffle_gru,16,3,0.6352227655075013,0.9997363594551836,-0.0298735301721455,2.5828306549069424e-05,-0.0298993584786946
yuquan_liyouran,seed_20260725,rank_shuffle_gru,16,4,0.2730797998940163,0.9997363594551836,-0.0546419225391989,2.5828306549069424e-05,-0.054667750845748
yuquan_liyouran,seed_20260725,rank_shuffle_gru,16,5,0.524567072039483,0.9997363594551836,-0.0364998925743442,2.5828306549069424e-05,-0.0365257208808933
yuquan_liyouran,seed_20260725,rank_shuffle_gru,16,6,0.5595781344387472,0.9997363594551836,-0.0361638802605388,2.5828306549069424e-05,-0.0361897085670879
yuquan_liyouran,seed_20260725,rank_shuffle_gru,16,7,0.5350597468007204,0.9997363594551836,-0.0413300194154837,2.5828306549069424e-05,-0.0413558477220328
yuquan_pengzihang,seed_20260725,full_history_gru,1,0,0.0656442405201218,0.6348038286743629,0.0461408405036041,-0.0274229420965703,0.0735637826001744
yuquan_pengzihang,seed_20260725,full_history_gru,1,1,0.0092211456519843,0.6348038286743629,0.0456404695191232,-0.0274229420965703,0.0730634116156936
yuquan_pengzihang,seed_20260725,full_history_gru,1,2,0.0217849726765702,0.6348038286743629,0.0433306283696566,-0.0274229420965703,0.0707535704662269
yuquan_pengzihang,seed_20260725,full_history_gru,1,3,0.030196450320594,0.6348038286743629,0.0438309335971842,-0.0274229420965703,0.0712538756937546
yuquan_pengzihang,seed_20260725,full_history_gru,1,4,0.0345148428614699,0.6348038286743629,0.045699598873762,-0.0274229420965703,0.0731225409703324
yuquan_pengzihang,seed_20260725,full_history_gru,1,5,0.0830554314298174,0.6348038286743629,0.0441798742420413,-0.0274229420965703,0.0716028163386117
yuquan_pengzihang,seed_20260725,full_history_gru,1,6,0.0535884207955988,0.6348038286743629,0.0341823847727376,-0.0274229420965703,0.0616053268693079
yuquan_pengzihang,seed_20260725,full_history_gru,1,7,0.0077813462583407,0.6348038286743629,0.0495425350689373,-0.0274229420965703,0.0769654771655077
yuquan_pengzihang,seed_20260725,full_history_gru,2,0,0.0574550728962771,0.8670830921002193,0.0404222670492482,0.0102731008837499,0.0301491661654982
yuquan_pengzihang,seed_20260725,full_history_gru,2,1,0.0509320977286043,0.8670830921002193,0.042323711156424,0.0102731008837499,0.032050610272674
yuquan_pengzihang,seed_20260725,full_history_gru,2,2,0.1010453954914112,0.8670830921002193,0.0262543520288809,0.0102731008837499,0.0159812511451309
yuquan_pengzihang,seed_20260725,full_history_gru,2,3,0.0357187484545451,0.8670830921002193,0.0453313115254205,0.0102731008837499,0.0350582106416705
yuquan_pengzihang,seed_20260725,full_history_gru,2,4,0.060424148863723,0.8670830921002193,0.0413092366927512,0.0102731008837499,0.0310361358090012
yuquan_pengzihang,seed_20260725,full_history_gru,2,5,0.1645518384401707,0.8670830921002193,0.0282029681857651,0.0102731008837499,0.0179298673020151
yuquan_pengzihang,seed_20260725,full_history_gru,2,6,0.1806485554780685,0.8670830921002193,0.0255243567157621,0.0102731008837499,0.0152512558320121
yuquan_pengzihang,seed_20260725,full_history_gru,2,7,0.0266683983284201,0.8670830921002193,0.0430930309586228,0.0102731008837499,0.0328199300748728
yuquan_pengzihang,seed_20260725,full_history_gru,4,0,0.2527270933169189,0.9484244732662171,0.0128247289082832,0.0053997447574274,0.0074249841508557
yuquan_pengzihang,seed_20260725,full_history_gru,4,1,0.119090904352049,0.9484244732662171,0.0329980531668776,0.0053997447574274,0.0275983084094502
yuquan_pengzihang,seed_20260725,full_history_gru,4,2,0.0717751509228405,0.9484244732662171,0.0398180156753322,0.0053997447574274,0.0344182709179048
yuquan_pengzihang,seed_20260725,full_history_gru,4,3,0.1515095509697193,0.9484244732662171,0.0244922852382123,0.0053997447574274,0.0190925404807849
yuquan_pengzihang,seed_20260725,full_history_gru,4,4,0.0658995152234366,0.9484244732662171,0.0429116415109813,0.0053997447574274,0.0375118967535539
yuquan_pengzihang,seed_20260725,full_history_gru,4,5,0.1086150432850517,0.9484244732662171,0.0263552086603056,0.0053997447574274,0.0209554639028781
yuquan_pengzihang,seed_20260725,full_history_gru,4,6,0.1793498926476661,0.9484244732662171,0.0130903087254212,0.0053997447574274,0.0076905639679938
yuquan_pengzihang,seed_20260725,full_history_gru,4,7,0.1156202628574313,0.9484244732662171,0.0396381268672034,0.0053997447574274,0.034238382109776
yuquan_pengzihang,seed_20260725,full_history_gru,8,0,0.3734366748733904,0.990441584308556,0.0039428055543528,0.0004468837472271,0.0034959218071257
yuquan_pengzihang,seed_20260725,full_history_gru,8,1,0.2486365327790142,0.990441584308556,0.0167240592477742,0.0004468837472271,0.016277175500547
yuquan_pengzihang,seed_20260725,full_history_gru,8,2,0.230336232748933,0.990441584308556,0.0323042127431656,0.0004468837472271,0.0318573289959385
yuquan_pengzihang,seed_20260725,full_history_gru,8,3,0.2151951815609968,0.990441584308556,0.0227791924849967,0.0004468837472271,0.0223323087377695
yuquan_pengzihang,seed_20260725,full_history_gru,8,4,0.1523591626280115,0.990441584308556,0.0279156251167653,0.0004468837472271,0.0274687413695382
yuquan_pengzihang,seed_20260725,full_history_gru,8,5,0.2798649546881897,0.990441584308556,0.0315879568690553,0.0004468837472271,0.0311410731218282
yuquan_pengzihang,seed_20260725,full_history_gru,8,6,0.3771878549938859,0.990441584308556,0.0057451848539002,0.0004468837472271,0.0052983011066731
yuquan_pengzihang,seed_20260725,full_history_gru,8,7,0.1912107131293491,0.990441584308556,0.022566906126761,0.0004468837472271,0.0221200223795339
yuquan_pengzihang,seed_20260725,full_history_gru,16,0,0.5577488575155909,0.9980177407930128,-0.0052261317839472,-0.0001172281856371,-0.00510890359831
yuquan_pengzihang,seed_20260725,full_history_gru,16,1,0.3946670438428673,0.9980177407930128,-0.0144014347971437,-0.0001172281856371,-0.0142842066115065
yuquan_pengzihang,seed_20260725,full_history_gru,16,2,0.3727338813013028,0.9980177407930128,0.0018186799686958,-0.0001172281856371,0.001935908154333
yuquan_pengzihang,seed_20260725,full_history_gru,16,3,0.6418007297750247,0.9980177407930128,-0.0205887365374606,-0.0001172281856371,-0.0204715083518234
yuquan_pengzihang,seed_20260725,full_history_gru,16,4,0.4462986629827147,0.9980177407930128,0.0089836211868168,-0.0001172281856371,0.009100849372454
yuquan_pengzihang,seed_20260725,full_history_gru,16,5,0.6486796328259721,0.9980177407930128,-0.0114150620948696,-0.0001172281856371,-0.0112978339092324
yuquan_pengzihang,seed_20260725,full_history_gru,16,6,0.476731647387438,0.9980177407930128,0.021228138096061,-0.0001172281856371,0.0213453662816982
yuquan_pengzihang,seed_20260725,full_history_gru,16,7,0.5992936685322693,0.9980177407930128,-0.0160378551472577,-0.0001172281856371,-0.0159206269616205
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,1,0,0.013291118973307,0.8924594121316278,0.0172799513901029,0.0034805267563071,0.0137994246337957
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,1,1,0.0488397358075008,0.8924594121316278,0.0100810236206623,0.0034805267563071,0.0066004968643551
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,1,2,0.020106890519398,0.8924594121316278,0.0136747129207446,0.0034805267563071,0.0101941861644374
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,1,3,0.0475020534259595,0.8924594121316278,0.0074377969550241,0.0034805267563071,0.0039572701987169
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,1,4,0.0006885069103412,0.8924594121316278,0.0186873149724644,0.0034805267563071,0.0152067882161572
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,1,5,0.0130180120839918,0.8924594121316278,0.0165745138152613,0.0034805267563071,0.0130939870589541
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,1,6,0.0020480332457988,0.8924594121316278,0.0181127911818195,0.0034805267563071,0.0146322644255123
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,1,7,0.001947249783865,0.8924594121316278,0.0194304749569171,0.0034805267563071,0.01594994820061
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,2,0,0.0570618916886079,0.9514219122588472,0.0179751761914386,0.0008676927909925,0.0171074834004461
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,2,1,0.0051441181223369,0.9514219122588472,0.0185537556093355,0.0008676927909925,0.017686062818343
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,2,2,0.0228306512692687,0.9514219122588472,0.0138587721205034,0.0008676927909925,0.0129910793295109
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,2,3,0.0504604297005482,0.9514219122588472,0.0021407940548736,0.0008676927909925,0.0012731012638811
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,2,4,0.1543096059777645,0.9514219122588472,-0.0064661407677211,0.0008676927909925,-0.0073338335587136
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,2,5,0.0302807250285103,0.9514219122588472,0.017766223307893,0.0008676927909925,0.0168985305169004
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,2,6,0.0809935951397204,0.9514219122588472,0.0061867590771065,0.0008676927909925,0.005319066286114
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,2,7,0.0575591251518389,0.9514219122588472,0.0103792349555278,0.0008676927909925,0.0095115421645353
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,4,0,0.1145486311769569,0.9865049044229336,-0.0035926972340578,0.0006808926404224,-0.0042735898744803
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,4,1,0.083901546350923,0.9865049044229336,0.0141403255786984,0.0006808926404224,0.013459432938276
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,4,2,0.1545948955947906,0.9865049044229336,0.0031357756766721,0.0006808926404224,0.0024548830362496
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,4,3,0.1461981501476669,0.9865049044229336,0.0110815814726694,0.0006808926404224,0.0104006888322469
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,4,4,0.0825257738259092,0.9865049044229336,0.0118436784688715,0.0006808926404224,0.011162785828449
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,4,5,0.2662965904174462,0.9865049044229336,-0.0071811379343449,0.0006808926404224,-0.0078620305747674
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,4,6,0.0926549778291379,0.9865049044229336,0.011794966760058,0.0006808926404224,0.0111140741196356
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,4,7,0.063719602351745,0.9865049044229336,0.0152341377841476,0.0006808926404224,0.0145532451437251
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,8,0,0.1663072506866398,0.9974555793234364,0.0009818396624887,3.090945840300563e-05,0.0009509302040857
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,8,1,0.1547183472174048,0.9974555793234364,0.0033581538782092,3.090945840300563e-05,0.0033272444198062
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,8,2,0.3192582491209583,0.9974555793234364,-0.009188814933426,3.090945840300563e-05,-0.009219724391829
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,8,3,0.3251492933518567,0.9974555793234364,-0.0068041615725931,3.090945840300563e-05,-0.0068350710309961
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,8,4,0.2147329597441933,0.9974555793234364,-0.0057039262523412,3.090945840300563e-05,-0.0057348357107442
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,8,5,0.1956092389411987,0.9974555793234364,-0.0045931032324799,3.090945840300563e-05,-0.0046240126908829
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,8,6,0.1948455477995123,0.9974555793234364,-0.0059972664875513,3.090945840300563e-05,-0.0060281759459543
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,8,7,0.1440985206695039,0.9974555793234364,0.0069165494069154,3.090945840300563e-05,0.0068856399485124
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,16,0,0.4994676534493185,0.9996882265098604,-0.0166147622196626,5.775602650448519e-05,-0.0166725182461671
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,16,1,0.3827749397414928,0.9996882265098604,-0.0200448090413092,5.775602650448519e-05,-0.0201025650678137
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,16,2,0.4627527301707437,0.9996882265098604,-0.0134520629023908,5.775602650448519e-05,-0.0135098189288953
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,16,3,0.6348019764960555,0.9996882265098604,-0.0118557163714827,5.775602650448519e-05,-0.0119134723979872
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,16,4,0.2784341105798473,0.9996882265098604,-0.0081267406037599,5.775602650448519e-05,-0.0081844966302644
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,16,5,0.550336117297657,0.9996882265098604,-0.0038913016250112,5.775602650448519e-05,-0.0039490576515157
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,16,6,0.5765396034638364,0.9996882265098604,-0.0180158260515717,5.775602650448519e-05,-0.0180735820780761
yuquan_pengzihang,seed_20260725,rank_shuffle_gru,16,7,0.5507098069801761,0.9996882265098604,-0.0187778287097213,5.775602650448519e-05,-0.0188355847362258
yuquan_songzishuo,seed_20260725,full_history_gru,1,0,0.0591335286267677,0.5421802865349785,0.0351478043774799,0.0520098632809986,-0.0168620589035186
yuquan_songzishuo,seed_20260725,full_history_gru,1,1,0.0160398636772982,0.5421802865349785,0.0421302724882304,0.0520098632809986,-0.0098795907927682
yuquan_songzishuo,seed_20260725,full_history_gru,1,2,0.0236017334919437,0.5421802865349785,0.0450903831751645,0.0520098632809986,-0.006919480105834
yuquan_songzishuo,seed_20260725,full_history_gru,1,3,0.0416855880413433,0.5421802865349785,0.0375915054292939,0.0520098632809986,-0.0144183578517047
yuquan_songzishuo,seed_20260725,full_history_gru,1,4,0.0227550235185669,0.5421802865349785,0.0412730425210967,0.0520098632809986,-0.0107368207599019
yuquan_songzishuo,seed_20260725,full_history_gru,1,5,0.0958309908440453,0.5421802865349785,0.0356483115973769,0.0520098632809986,-0.0163615516836217
yuquan_songzishuo,seed_20260725,full_history_gru,1,6,0.0597482891986643,0.5421802865349785,0.0465080384378491,0.0520098632809986,-0.0055018248431495
yuquan_songzishuo,seed_20260725,full_history_gru,1,7,0.0251082954908957,0.5421802865349785,0.039342788778637,0.0520098632809986,-0.0126670745023615
yuquan_songzishuo,seed_20260725,full_history_gru,2,0,0.0530079700142716,0.7774020188364019,0.0340043337245163,0.0208741577117659,0.0131301760127504
yuquan_songzishuo,seed_20260725,full_history_gru,2,1,0.0913208567911411,0.7774020188364019,0.0342120630516333,0.0208741577117659,0.0133379053398674
yuquan_songzishuo,seed_20260725,full_history_gru,2,2,0.110821261081113,0.7774020188364019,0.0390873604444834,0.0208741577117659,0.0182132027327175
yuquan_songzishuo,seed_20260725,full_history_gru,2,3,0.0243003455791958,0.7774020188364019,0.0393594287826886,0.0208741577117659,0.0184852710709226
yuquan_songzishuo,seed_20260725,full_history_gru,2,4,0.0332275567431272,0.7774020188364019,0.0382154766180304,0.0208741577117659,0.0173413189062645
yuquan_songzishuo,seed_20260725,full_history_gru,2,5,0.1358693886309664,0.7774020188364019,0.0270236110663719,0.0208741577117659,0.006149453354606
yuquan_songzishuo,seed_20260725,full_history_gru,2,6,0.1596921667109662,0.7774020188364019,0.0315098562642948,0.0208741577117659,0.0106356985525288
yuquan_songzishuo,seed_20260725,full_history_gru,2,7,0.0436523638323487,0.7774020188364019,0.0436731194918227,0.0208741577117659,0.0227989617800568
yuquan_songzishuo,seed_20260725,full_history_gru,4,0,0.280444475369498,0.9192748201212174,0.0316890598430448,0.0010523607354535,0.0306366991075912
yuquan_songzishuo,seed_20260725,full_history_gru,4,1,0.0986072219084401,0.9192748201212174,0.0368475561304229,0.0010523607354535,0.0357951953949693
yuquan_songzishuo,seed_20260725,full_history_gru,4,2,0.0934152211994525,0.9192748201212174,0.0308549999149998,0.0010523607354535,0.0298026391795462
yuquan_songzishuo,seed_20260725,full_history_gru,4,3,0.1336886172615572,0.9192748201212174,0.0448618201018646,0.0010523607354535,0.0438094593664111
yuquan_songzishuo,seed_20260725,full_history_gru,4,4,0.091799540905151,0.9192748201212174,0.029320278077447,0.0010523607354535,0.0282679173419935
yuquan_songzishuo,seed_20260725,full_history_gru,4,5,0.1112478540376226,0.9192748201212174,0.044959604128365,0.0010523607354535,0.0439072433929115
yuquan_songzishuo,seed_20260725,full_history_gru,4,6,0.139970671954185,0.9192748201212174,0.0390900914033132,0.0010523607354535,0.0380377306678596
yuquan_songzishuo,seed_20260725,full_history_gru,4,7,0.1689374720779373,0.9192748201212174,0.0173741419649648,0.0010523607354535,0.0163217812295113
yuquan_songzishuo,seed_20260725,full_history_gru,8,0,0.3157599315345798,0.9758478975116456,0.0276934723376669,0.0015636532147014,0.0261298191229655
yuquan_songzishuo,seed_20260725,full_history_gru,8,1,0.1984280928042181,0.9758478975116456,0.0442929055369609,0.0015636532147014,0.0427292523222595
yuquan_songzishuo,seed_20260725,full_history_gru,8,2,0.2291010938624093,0.9758478975116456,0.0216775579754706,0.0015636532147014,0.0201139047607692
yuquan_songzishuo,seed_20260725,full_history_gru,8,3,0.2157791816678569,0.9758478975116456,0.0317725149791048,0.0015636532147014,0.0302088617644034
yuquan_songzishuo,seed_20260725,full_history_gru,8,4,0.2177568381831668,0.9758478975116456,0.0240205638202719,0.0015636532147014,0.0224569106055705
yuquan_songzishuo,seed_20260725,full_history_gru,8,5,0.269673148030452,0.9758478975116456,0.0134336165666173,0.0015636532147014,0.0118699633519159
yuquan_songzishuo,seed_20260725,full_history_gru,8,6,0.323480916648768,0.9758478975116456,0.0283570274721145,0.0015636532147014,0.0267933742574131
yuquan_songzishuo,seed_20260725,full_history_gru,8,7,0.194775824998495,0.9758478975116456,0.0150881097461965,0.0015636532147014,0.0135244565314951
yuquan_songzishuo,seed_20260725,full_history_gru,16,0,0.5235494236573175,0.9947675069298332,0.0122312072880372,7.644121485261834e-05,0.0121547660731846
yuquan_songzishuo,seed_20260725,full_history_gru,16,1,0.3913118493813001,0.9947675069298332,0.0296165543851887,7.644121485261834e-05,0.0295401131703361
yuquan_songzishuo,seed_20260725,full_history_gru,16,2,0.3737258406936777,0.9947675069298332,0.0143630515653874,7.644121485261834e-05,0.0142866103505348
yuquan_songzishuo,seed_20260725,full_history_gru,16,3,0.6235379719367569,0.9947675069298332,0.0125919969851309,7.644121485261834e-05,0.0125155557702782
yuquan_songzishuo,seed_20260725,full_history_gru,16,4,0.5022352338274179,0.9947675069298332,0.0145958460755393,7.644121485261834e-05,0.0145194048606867
yuquan_songzishuo,seed_20260725,full_history_gru,16,5,0.6635078573357407,0.9947675069298332,0.0034324792205637,7.644121485261834e-05,0.0033560380057111
yuquan_songzishuo,seed_20260725,full_history_gru,16,6,0.5119966139631931,0.9947675069298332,0.0019824042843463,7.644121485261834e-05,0.0019059630694937
yuquan_songzishuo,seed_20260725,full_history_gru,16,7,0.4757096425783153,0.9947675069298332,0.0272971009455131,7.644121485261834e-05,0.0272206597306605
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,1,0,0.0234682734033855,0.8490944380314329,-0.0269418631414186,0.0063447358022767,-0.0332865989436954
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,1,1,0.060398494076459,0.8490944380314329,-0.025256270169109,0.0063447358022767,-0.0316010059713858
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,1,2,0.0233132568946861,0.8490944380314329,-0.0243937739979305,0.0063447358022767,-0.0307385098002073
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,1,3,0.0462553799800221,0.8490944380314329,-0.025891904516555,0.0063447358022767,-0.0322366403188318
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,1,4,0.0014979099881082,0.8490944380314329,-0.0248162547568413,0.0063447358022767,-0.0311609905591181
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,1,5,0.0166660071449189,0.8490944380314329,-0.0243065951373777,0.0063447358022767,-0.0306513309396545
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,1,6,0.002286891198754,0.8490944380314329,-0.0250036580133441,0.0063447358022767,-0.0313483938156209
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,1,7,0.0051839053070603,0.8490944380314329,-0.0245073226373633,0.0063447358022767,-0.0308520584396401
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,2,0,0.0497613430464305,0.9119906922978102,-0.0252359989495749,0.0048472320563694,-0.0300832310059444
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,2,1,0.007604337534427,0.9119906922978102,-0.0240057042534931,0.0048472320563694,-0.0288529363098626
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,2,2,0.0278427090158822,0.9119906922978102,-0.0260628342521984,0.0048472320563694,-0.0309100663085679
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,2,3,0.0396618547856513,0.9119906922978102,-0.0241926906649023,0.0048472320563694,-0.0290399227212718
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,2,4,0.1433035999913785,0.9119906922978102,-0.023983891921242,0.0048472320563694,-0.0288311239776115
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,2,5,0.0258511690721189,0.9119906922978102,-0.024500444791577,0.0048472320563694,-0.0293476768479465
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,2,6,0.0683795736273856,0.9119906922978102,-0.0273466957442667,0.0048472320563694,-0.0321939278006362
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,2,7,0.0632836132797325,0.9119906922978102,-0.0240112939984595,0.0048472320563694,-0.028858526054829
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,4,0,0.1086150073268463,0.9728829321709374,-0.0250817430218988,0.0008745525996429,-0.0259562956215417
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,4,1,0.0954263641276704,0.9728829321709374,-0.0253637401692969,0.0008745525996429,-0.0262382927689399
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,4,2,0.150071319593984,0.9728829321709374,-0.0254467952775203,0.0008745525996429,-0.0263213478771633
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,4,3,0.1406592445293047,0.9728829321709374,-0.0236450888512425,0.0008745525996429,-0.0245196414508854
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,4,4,0.080689002480445,0.9728829321709374,-0.0250028415950871,0.0008745525996429,-0.0258773941947301
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,4,5,0.2603386029472785,0.9728829321709374,-0.0230108425956787,0.0008745525996429,-0.0238853951953217
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,4,6,0.0840205668020135,0.9728829321709374,-0.0253060089266576,0.0008745525996429,-0.0261805615263006
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,4,7,0.0672413185308041,0.9728829321709374,-0.0257665841779082,0.0008745525996429,-0.0266411367775512
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,8,0,0.1588214659870774,0.9954541209166946,-0.0265411488238962,-0.0001391657466704,-0.0264019830772257
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,8,1,0.1458877258079663,0.9954541209166946,-0.0239019529799406,-0.0001391657466704,-0.0237627872332701
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,8,2,0.2907044636220053,0.9954541209166946,-0.0242588220700081,-0.0001391657466704,-0.0241196563233376
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,8,3,0.3386454599251554,0.9954541209166946,-0.0233546176139927,-0.0001391657466704,-0.0232154518673222
